class	GO_CC	lig_vol
Prenol	photosystem I reaction center [GO:0009538]	581.84
Prenol	chloroplast [GO:0009507]	581.84
Prenol	chloroplast envelope [GO:0009941]	581.84
Prenol	nucleus [GO:0005634]	581.84
Prenol	thylakoid [GO:0009579]	581.84
Prenol	plasma membrane [GO:0005886]	622.32
Prenol	organelle inner membrane [GO:0019866]	622.32
Prenol	plasma membrane light-harvesting complex [GO:0030077]	622.32
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	350.51
Prenol	photosystem [GO:0009521]	350.51
Prenol	nucleus [GO:0005634]	239.82
Prenol	cytoplasm [GO:0005737]	239.82
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	437.82
Prenol	plasma membrane-derived photosystem I [GO:0030094]	437.82
Prenol	plasma membrane [GO:0005886]	242.97
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	517.81
Prenol	photosystem I [GO:0009522]	517.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	433.15
Prenol	photosystem I reaction center [GO:0009538]	433.15
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	433.15
Prenol	photosystem I [GO:0009522]	433.15
Prenol	plasma membrane light-harvesting complex [GO:0030077]	510.54
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	510.54
Prenol	photosystem II [GO:0009523]	497.31
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	497.31
Prenol	photosystem II [GO:0009523]	497.31
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	497.31
Prenol	membrane [GO:0016020]	401.86
Prenol	mitochondrion [GO:0005739]	401.86
Prenol	plasma membrane light-harvesting complex [GO:0030077]	636.17
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	636.17
Prenol	chloroplast thylakoid membrane [GO:0009535]	443.87
Prenol	photosystem I [GO:0009522]	443.87
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	432.43
Prenol	plasma membrane-derived photosystem I [GO:0030094]	432.43
Prenol	photosystem II [GO:0009523]	613.15
