class	GO_CC	lig_vol
Polyketide	plasma membrane [GO:0005886]	241.17
Polyketide	euchromatin [GO:0000791]	241.17
Polyketide	chromatin [GO:0000785]	241.17
Polyketide	transcription regulator complex [GO:0005667]	241.17
Polyketide	nucleus [GO:0005634]	241.17
Polyketide	cytoplasm [GO:0005737]	241.17
Polyketide	Golgi apparatus [GO:0005794]	241.17
Polyketide	endocytic vesicle [GO:0030139]	284.36
Polyketide	focal adhesion [GO:0005925]	284.36
Polyketide	intercellular canaliculus [GO:0046581]	284.36
Polyketide	apical plasma membrane [GO:0016324]	284.36
Polyketide	lamellipodium membrane [GO:0031258]	284.36
Polyketide	lamellipodium [GO:0030027]	284.36
Polyketide	extracellular exosome [GO:0070062]	284.36
Polyketide	plasma membrane [GO:0005886]	284.36
Polyketide	membrane [GO:0016020]	284.36
Polyketide	extracellular region [GO:0005576]	284.36
Polyketide	membrane raft [GO:0045121]	284.36
Polyketide	lysosomal membrane [GO:0005765]	284.36
Polyketide	cell surface [GO:0009986]	284.36
Polyketide	nuclear envelope [GO:0005635]	181.81
Polyketide	perinuclear region of cytoplasm [GO:0048471]	181.81
Polyketide	cytosol [GO:0005829]	181.81
Polyketide	pericentriolar material [GO:0000242]	181.81
Polyketide	Golgi membrane [GO:0000139]	181.81
Polyketide	chromosome, telomeric region [GO:0000781]	181.81
Polyketide	nucleus [GO:0005634]	181.81
Polyketide	cytoplasm [GO:0005737]	181.81
Polyketide	extracellular space [GO:0005615]	290.55
Polyketide	azurophil granule lumen [GO:0035578]	290.55
Polyketide	extracellular region [GO:0005576]	290.55
Polyketide	extracellular exosome [GO:0070062]	290.55
Polyketide	neuron projection [GO:0043005]	254.76
Polyketide	cytosol [GO:0005829]	254.76
Polyketide	postsynaptic density [GO:0014069]	254.76
Polyketide	Golgi membrane [GO:0000139]	254.76
Polyketide	plasma membrane [GO:0005886]	254.76
Polyketide	Golgi apparatus [GO:0005794]	254.76
Polyketide	protein-containing complex [GO:0032991]	554.92
Polyketide	endocytic vesicle membrane [GO:0030666]	554.92
Polyketide	cytosol [GO:0005829]	554.92
Polyketide	transcription repressor complex [GO:0017053]	554.92
Polyketide	nucleoplasm [GO:0005654]	554.92
Polyketide	plasma membrane [GO:0005886]	554.92
Polyketide	nucleus [GO:0005634]	554.92
Polyketide	cytoplasm [GO:0005737]	554.92
Polyketide	nucleolus [GO:0005730]	554.92
Polyketide	protein-containing complex [GO:0032991]	181.88
Polyketide	cytosol [GO:0005829]	181.88
Polyketide	nucleoplasm [GO:0005654]	181.88
Polyketide	membrane [GO:0016020]	181.88
Polyketide	plasma membrane [GO:0005886]	181.88
Polyketide	euchromatin [GO:0000791]	181.88
Polyketide	chromatin [GO:0000785]	181.88
Polyketide	transcription regulator complex [GO:0005667]	181.88
Polyketide	nucleus [GO:0005634]	181.88
Polyketide	cytoplasm [GO:0005737]	181.88
Polyketide	Golgi apparatus [GO:0005794]	181.88
Polyketide	chromosome [GO:0005694]	472.53
Polyketide	cytoplasm [GO:0005737]	472.53
Polyketide	protein-containing complex [GO:0032991]	414.33
Polyketide	cytosol [GO:0005829]	414.33
Polyketide	nucleoplasm [GO:0005654]	414.33
Polyketide	membrane [GO:0016020]	414.33
Polyketide	plasma membrane [GO:0005886]	414.33
Polyketide	euchromatin [GO:0000791]	414.33
Polyketide	chromatin [GO:0000785]	414.33
Polyketide	transcription regulator complex [GO:0005667]	414.33
