class	GO_CC	lig_vol
Fatty Acyl	host cell nucleus [GO:0042025]	47.32
Fatty Acyl	photosystem II [GO:0009523]	127.72
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	127.72
Fatty Acyl	photosystem II [GO:0009523]	127.72
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	127.72
Fatty Acyl	apical plasma membrane [GO:0016324]	238.06
Fatty Acyl	plasma membrane [GO:0005886]	238.06
Fatty Acyl	basolateral plasma membrane [GO:0016323]	238.06
Fatty Acyl	cytoplasm [GO:0005737]	238.06
Fatty Acyl	receptor complex [GO:0043235]	238.06
Fatty Acyl	nucleus [GO:0005634]	238.06
Fatty Acyl	chloride channel complex [GO:0034707]	124.09
Fatty Acyl	postsynaptic membrane [GO:0045211]	124.09
Fatty Acyl	perikaryon [GO:0043204]	124.09
Fatty Acyl	external side of plasma membrane [GO:0009897]	124.09
Fatty Acyl	glycinergic synapse [GO:0098690]	124.09
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	124.09
Fatty Acyl	dendrite [GO:0030425]	124.09
Fatty Acyl	inhibitory synapse [GO:0060077]	124.09
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	195.72
Fatty Acyl	recycling endosome membrane [GO:0055038]	195.72
Fatty Acyl	apical plasma membrane [GO:0016324]	195.72
Fatty Acyl	recycling endosome [GO:0055037]	195.72
Fatty Acyl	mitochondrial membrane [GO:0031966]	195.72
Fatty Acyl	plasma membrane [GO:0005886]	195.72
Fatty Acyl	basolateral plasma membrane [GO:0016323]	195.72
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	195.72
Fatty Acyl	sperm principal piece [GO:0097228]	195.72
Fatty Acyl	membrane [GO:0016020]	72.0
Fatty Acyl	fungal biofilm matrix [GO:0062040]	48.02
Fatty Acyl	periplasmic space [GO:0042597]	170.37
Fatty Acyl	cytosol [GO:0005829]	60.06
Fatty Acyl	nuclear outer membrane [GO:0005640]	97.76
Fatty Acyl	membrane [GO:0016020]	97.76
Fatty Acyl	nuclear envelope [GO:0005635]	97.76
Fatty Acyl	nuclear membrane [GO:0031965]	97.76
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	97.76
Fatty Acyl	endoplasmic reticulum [GO:0005783]	97.76
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	97.76
Fatty Acyl	photosystem II [GO:0009523]	171.85
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	171.85
Fatty Acyl	plasma membrane [GO:0005886]	85.69
Fatty Acyl	periplasmic side of plasma membrane [GO:0098567]	85.69
Fatty Acyl	membrane [GO:0016020]	85.69
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	85.69
Fatty Acyl	efflux pump complex [GO:1990281]	85.69
Fatty Acyl	photosystem II reaction center [GO:0009539]	118.31
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	118.31
Fatty Acyl	photosystem II reaction center [GO:0009539]	118.31
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	118.31
Fatty Acyl	membrane [GO:0016020]	175.57
Fatty Acyl	methane monooxygenase complex [GO:0015050]	175.57
Fatty Acyl	mitochondrion [GO:0005739]	655.29
Fatty Acyl	plasma membrane [GO:0005886]	655.29
Fatty Acyl	cytoplasm [GO:0005737]	655.29
Fatty Acyl	cytosol [GO:0005829]	655.29
Fatty Acyl	periplasmic space [GO:0042597]	47.64
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	47.64
Fatty Acyl	protein-containing complex [GO:0032991]	47.64
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	119.25
Fatty Acyl	protein-containing complex [GO:0032991]	119.25
Fatty Acyl	endoplasmic reticulum [GO:0005783]	119.25
Fatty Acyl	extracellular exosome [GO:0070062]	119.25
Fatty Acyl	blood microparticle [GO:0072562]	119.25
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	119.25
Fatty Acyl	extracellular region [GO:0005576]	119.25
Fatty Acyl	extracellular space [GO:0005615]	119.25
Fatty Acyl	nucleus [GO:0005634]	119.25
Fatty Acyl	cytoplasm [GO:0005737]	119.25
Fatty Acyl	Golgi apparatus [GO:0005794]	119.25
Fatty Acyl	extracellular space [GO:0005615]	299.88
Fatty Acyl	nucleus [GO:0005634]	299.88
Fatty Acyl	cytosol [GO:0005829]	299.88
Fatty Acyl	extracellular exosome [GO:0070062]	299.88
Fatty Acyl	cytoplasm [GO:0005737]	331.73
Fatty Acyl	membrane [GO:0016020]	298.86
Fatty Acyl	cell-cell junction [GO:0005911]	298.86
Fatty Acyl	photoreceptor disc membrane [GO:0097381]	298.86
Fatty Acyl	G protein-coupled receptor complex [GO:0097648]	298.86
Fatty Acyl	plasma membrane [GO:0005886]	298.86
Fatty Acyl	sperm midpiece [GO:0097225]	298.86
Fatty Acyl	photoreceptor inner segment membrane [GO:0060342]	298.86
Fatty Acyl	photoreceptor outer segment [GO:0001750]	298.86
Fatty Acyl	photoreceptor outer segment membrane [GO:0042622]	298.86
Fatty Acyl	Golgi membrane [GO:0000139]	298.86
Fatty Acyl	outer membrane [GO:0019867]	298.86
Fatty Acyl	sperm head plasma membrane [GO:1990913]	298.86
Fatty Acyl	rod photoreceptor outer segment [GO:0120200]	298.86
Fatty Acyl	plasma membrane [GO:0005886]	221.12
Fatty Acyl	extracellular region [GO:0005576]	66.77
Fatty Acyl	cytosol [GO:0005829]	66.77
Fatty Acyl	plasma membrane [GO:0005886]	66.77
Fatty Acyl	peptidoglycan-based cell wall [GO:0009274]	66.77
Fatty Acyl	photosystem II [GO:0009523]	326.25
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	326.25
Fatty Acyl	extracellular exosome [GO:0070062]	213.71
Fatty Acyl	cytosol [GO:0005829]	213.71
Fatty Acyl	nucleoplasm [GO:0005654]	213.71
Fatty Acyl	protein-containing complex [GO:0032991]	213.71
Fatty Acyl	peroxisomal matrix [GO:0005782]	213.71
Fatty Acyl	apical cortex [GO:0045179]	213.71
Fatty Acyl	nucleus [GO:0005634]	213.71
Fatty Acyl	respiratory chain complex IV [GO:0045277]	356.43
Fatty Acyl	mitochondrion [GO:0005739]	356.43
Fatty Acyl	mitochondrial respirasome [GO:0005746]	356.43
Fatty Acyl	photosystem II [GO:0009523]	201.08
Fatty Acyl	chloroplast thylakoid membrane [GO:0009535]	201.08
Fatty Acyl	photosystem I [GO:0009522]	201.08
Fatty Acyl	vesicle [GO:0031982]	368.41
Fatty Acyl	Golgi membrane [GO:0000139]	368.41
Fatty Acyl	extracellular region [GO:0005576]	368.41
Fatty Acyl	Golgi cisterna membrane [GO:0032580]	368.41
Fatty Acyl	Golgi apparatus [GO:0005794]	368.41
Fatty Acyl	apical plasma membrane [GO:0016324]	210.18
Fatty Acyl	astrocyte projection [GO:0097449]	210.18
Fatty Acyl	cell surface [GO:0009986]	210.18
Fatty Acyl	plasma membrane [GO:0005886]	210.18
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	210.18
Fatty Acyl	calyx of Held [GO:0044305]	210.18
Fatty Acyl	neuronal cell body [GO:0043025]	210.18
Fatty Acyl	axon [GO:0030424]	210.18
Fatty Acyl	axon terminus [GO:0043679]	210.18
Fatty Acyl	endoplasmic reticulum [GO:0005783]	210.18
Fatty Acyl	plasma membrane [GO:0005886]	169.0
Fatty Acyl	plasma membrane [GO:0005886]	84.45
Fatty Acyl	postsynaptic density membrane [GO:0098839]	89.57
Fatty Acyl	postsynaptic membrane [GO:0045211]	89.57
Fatty Acyl	perikaryon [GO:0043204]	89.57
Fatty Acyl	membrane [GO:0016020]	89.57
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	89.57
Fatty Acyl	presynaptic membrane [GO:0042734]	89.57
Fatty Acyl	dendrite [GO:0030425]	89.57
Fatty Acyl	glutamatergic synapse [GO:0098978]	89.57
Fatty Acyl	neuron projection [GO:0043005]	89.57
Fatty Acyl	perisynaptic space [GO:0099544]	89.57
Fatty Acyl	spine synapse [GO:0106033]	89.57
Fatty Acyl	dendritic shaft [GO:0043198]	89.57
Fatty Acyl	dendritic spine [GO:0043197]	89.57
Fatty Acyl	neuronal cell body [GO:0043025]	89.57
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	89.57
Fatty Acyl	axon [GO:0030424]	89.57
Fatty Acyl	dendritic spine neck [GO:0044326]	89.57
Fatty Acyl	synaptic vesicle [GO:0008021]	89.57
Fatty Acyl	somatodendritic compartment [GO:0036477]	89.57
Fatty Acyl	synaptic membrane [GO:0097060]	89.57
Fatty Acyl	terminal bouton [GO:0043195]	89.57
Fatty Acyl	cell surface [GO:0009986]	89.57
Fatty Acyl	dendritic spine head [GO:0044327]	89.57
Fatty Acyl	plasma membrane [GO:0005886]	89.57
Fatty Acyl	presynapse [GO:0098793]	89.57
Fatty Acyl	growth cone [GO:0030426]	89.57
Fatty Acyl	protein-containing complex [GO:0032991]	89.57
Fatty Acyl	dendrite cytoplasm [GO:0032839]	89.57
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	89.57
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	89.57
Fatty Acyl	dendrite membrane [GO:0032590]	89.57
Fatty Acyl	synapse [GO:0045202]	89.57
Fatty Acyl	postsynaptic density [GO:0014069]	89.57
Fatty Acyl	Schaffer collateral - CA1 synapse [GO:0098685]	89.57
Fatty Acyl	asymmetric synapse [GO:0032279]	89.57
Fatty Acyl	endoplasmic reticulum [GO:0005783]	89.57
Fatty Acyl	respiratory chain complex IV [GO:0045277]	354.42
Fatty Acyl	mitochondrion [GO:0005739]	354.42
Fatty Acyl	mitochondrial respirasome [GO:0005746]	354.42
Fatty Acyl	chloride channel complex [GO:0034707]	140.93
Fatty Acyl	postsynaptic membrane [GO:0045211]	140.93
Fatty Acyl	plasma membrane [GO:0005886]	140.93
Fatty Acyl	GABA-A receptor complex [GO:1902711]	140.93
Fatty Acyl	GABA-ergic synapse [GO:0098982]	140.93
Fatty Acyl	neuron projection [GO:0043005]	140.93
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	140.93
Fatty Acyl	dendrite membrane [GO:0032590]	140.93
Fatty Acyl	synapse [GO:0045202]	140.93
Fatty Acyl	axon [GO:0030424]	140.93
Fatty Acyl	postsynapse [GO:0098794]	140.93
Fatty Acyl	membrane [GO:0016020]	223.85
Fatty Acyl	cytoplasm [GO:0005737]	605.97
Fatty Acyl	membrane [GO:0016020]	423.6
Fatty Acyl	plasma membrane [GO:0005886]	423.6
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	423.6
Fatty Acyl	recycling endosome membrane [GO:0055038]	423.6
Fatty Acyl	cytosol [GO:0005829]	233.4
Fatty Acyl	fascia adherens [GO:0005916]	233.4
Fatty Acyl	contractile fiber [GO:0043292]	233.4
Fatty Acyl	Golgi membrane [GO:0000139]	233.4
Fatty Acyl	intercalated disc [GO:0014704]	233.4
Fatty Acyl	connexin complex [GO:0005922]	233.4
Fatty Acyl	focal adhesion [GO:0005925]	233.4
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	233.4
Fatty Acyl	apical plasma membrane [GO:0016324]	233.4
Fatty Acyl	plasma membrane [GO:0005886]	233.4
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	233.4
Fatty Acyl	membrane raft [GO:0045121]	233.4
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	233.4
Fatty Acyl	lateral plasma membrane [GO:0016328]	233.4
Fatty Acyl	tight junction [GO:0070160]	233.4
Fatty Acyl	cytoplasm [GO:0005737]	233.4
Fatty Acyl	Golgi apparatus [GO:0005794]	233.4
Fatty Acyl	mitochondrion [GO:0005739]	233.4
Fatty Acyl	cell junction [GO:0030054]	233.4
Fatty Acyl	gap junction [GO:0005921]	233.4
Fatty Acyl	intermediate filament [GO:0005882]	233.4
Fatty Acyl	cell-cell contact zone [GO:0044291]	233.4
Fatty Acyl	nucleoplasm [GO:0005654]	233.4
Fatty Acyl	nucleus [GO:0005634]	233.4
Fatty Acyl	membrane [GO:0016020]	113.21
Fatty Acyl	nucleolus [GO:0005730]	1035.36
Fatty Acyl	membrane [GO:0016020]	1035.36
Fatty Acyl	myelin sheath [GO:0043209]	1035.36
Fatty Acyl	apical part of cell [GO:0045177]	1035.36
Fatty Acyl	plasma membrane [GO:0005886]	1035.36
Fatty Acyl	brush border [GO:0005903]	1035.36
Fatty Acyl	cytoplasm [GO:0005737]	1035.36
Fatty Acyl	nucleoplasm [GO:0005654]	1035.36
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	1035.36
Fatty Acyl	receptor complex [GO:0043235]	1035.36
Fatty Acyl	platelet dense tubular network membrane [GO:0031095]	1035.36
Fatty Acyl	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	1035.36
Fatty Acyl	nuclear outer membrane [GO:0005640]	1035.36
Fatty Acyl	secretory granule membrane [GO:0030667]	1035.36
Fatty Acyl	sarcoplasmic reticulum [GO:0016529]	1035.36
Fatty Acyl	neuronal cell body [GO:0043025]	1035.36
Fatty Acyl	endoplasmic reticulum [GO:0005783]	1035.36
Fatty Acyl	cell outer membrane [GO:0009279]	295.49
Fatty Acyl	cytosol [GO:0005829]	311.64
Fatty Acyl	cytoplasm [GO:0005737]	311.64
Fatty Acyl	plasma membrane [GO:0005886]	147.52
Fatty Acyl	neuronal cell body [GO:0043025]	232.15
Fatty Acyl	plasma membrane [GO:0005886]	232.15
Fatty Acyl	non-motile cilium [GO:0097730]	232.15
Fatty Acyl	cytoplasm [GO:0005737]	356.65
Fatty Acyl	neuron projection [GO:0043005]	356.65
Fatty Acyl	nuclear inner membrane [GO:0005637]	356.65
Fatty Acyl	caveola [GO:0005901]	356.65
Fatty Acyl	protein-containing complex [GO:0032991]	356.65
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	356.65
Fatty Acyl	nuclear outer membrane [GO:0005640]	356.65
Fatty Acyl	endoplasmic reticulum [GO:0005783]	356.65
Fatty Acyl	membrane [GO:0016020]	124.99
Fatty Acyl	plasma membrane [GO:0005886]	105.89
Fatty Acyl	spindle pole [GO:0000922]	274.14
Fatty Acyl	nuclear speck [GO:0016607]	274.14
Fatty Acyl	cytosol [GO:0005829]	274.14
Fatty Acyl	cytoplasm [GO:0005737]	274.14
Fatty Acyl	glutamatergic synapse [GO:0098978]	274.14
Fatty Acyl	mitochondrion [GO:0005739]	274.14
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	274.14
Fatty Acyl	nucleoplasm [GO:0005654]	274.14
Fatty Acyl	extracellular region [GO:0005576]	274.14
Fatty Acyl	secretory granule lumen [GO:0034774]	274.14
Fatty Acyl	nucleus [GO:0005634]	274.14
Fatty Acyl	mitochondrion [GO:0005739]	84.93
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	84.93
Fatty Acyl	mitochondrial matrix [GO:0005759]	84.93
Fatty Acyl	membrane [GO:0016020]	208.06
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	106.27
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	106.27
Fatty Acyl	photosystem II [GO:0009523]	191.26
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	191.26
Fatty Acyl	membrane [GO:0016020]	216.69
Fatty Acyl	periplasmic space [GO:0042597]	134.09
Fatty Acyl	postsynaptic density membrane [GO:0098839]	248.96
Fatty Acyl	cell-cell junction [GO:0005911]	248.96
Fatty Acyl	axonal spine [GO:0044308]	248.96
Fatty Acyl	neuromuscular junction [GO:0031594]	248.96
Fatty Acyl	perisynaptic space [GO:0099544]	248.96
Fatty Acyl	recycling endosome [GO:0055037]	248.96
Fatty Acyl	dendritic spine [GO:0043197]	248.96
Fatty Acyl	dendritic spine membrane [GO:0032591]	248.96
Fatty Acyl	cell body [GO:0044297]	248.96
Fatty Acyl	synaptic vesicle [GO:0008021]	248.96
Fatty Acyl	neuron spine [GO:0044309]	248.96
Fatty Acyl	somatodendritic compartment [GO:0036477]	248.96
Fatty Acyl	synaptic membrane [GO:0097060]	248.96
Fatty Acyl	cell surface [GO:0009986]	248.96
Fatty Acyl	plasma membrane [GO:0005886]	248.96
Fatty Acyl	protein-containing complex [GO:0032991]	248.96
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	248.96
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	248.96
Fatty Acyl	dendrite membrane [GO:0032590]	248.96
Fatty Acyl	excitatory synapse [GO:0060076]	248.96
Fatty Acyl	asymmetric synapse [GO:0032279]	248.96
Fatty Acyl	postsynaptic membrane [GO:0045211]	248.96
Fatty Acyl	membrane [GO:0016020]	248.96
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	248.96
Fatty Acyl	presynaptic membrane [GO:0042734]	248.96
Fatty Acyl	dendrite [GO:0030425]	248.96
Fatty Acyl	glutamatergic synapse [GO:0098978]	248.96
Fatty Acyl	neuron projection [GO:0043005]	248.96
Fatty Acyl	dendritic shaft [GO:0043198]	248.96
Fatty Acyl	neuronal cell body [GO:0043025]	248.96
Fatty Acyl	neuronal cell body membrane [GO:0032809]	248.96
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	248.96
Fatty Acyl	postsynapse [GO:0098794]	248.96
Fatty Acyl	presynapse [GO:0098793]	248.96
Fatty Acyl	early endosome [GO:0005769]	248.96
Fatty Acyl	recycling endosome membrane [GO:0055038]	248.96
Fatty Acyl	ionotropic glutamate receptor complex [GO:0008328]	248.96
Fatty Acyl	early endosome membrane [GO:0031901]	248.96
Fatty Acyl	synapse [GO:0045202]	248.96
Fatty Acyl	postsynaptic density [GO:0014069]	248.96
Fatty Acyl	endoplasmic reticulum [GO:0005783]	248.96
Fatty Acyl	cytosol [GO:0005829]	255.08
Fatty Acyl	fascia adherens [GO:0005916]	255.08
Fatty Acyl	contractile fiber [GO:0043292]	255.08
Fatty Acyl	Golgi membrane [GO:0000139]	255.08
Fatty Acyl	intercalated disc [GO:0014704]	255.08
Fatty Acyl	connexin complex [GO:0005922]	255.08
Fatty Acyl	focal adhesion [GO:0005925]	255.08
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	255.08
Fatty Acyl	apical plasma membrane [GO:0016324]	255.08
Fatty Acyl	plasma membrane [GO:0005886]	255.08
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	255.08
Fatty Acyl	membrane raft [GO:0045121]	255.08
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	255.08
Fatty Acyl	lateral plasma membrane [GO:0016328]	255.08
Fatty Acyl	tight junction [GO:0070160]	255.08
Fatty Acyl	cytoplasm [GO:0005737]	255.08
Fatty Acyl	Golgi apparatus [GO:0005794]	255.08
Fatty Acyl	mitochondrion [GO:0005739]	255.08
Fatty Acyl	cell junction [GO:0030054]	255.08
Fatty Acyl	gap junction [GO:0005921]	255.08
Fatty Acyl	intermediate filament [GO:0005882]	255.08
Fatty Acyl	cell-cell contact zone [GO:0044291]	255.08
Fatty Acyl	nucleoplasm [GO:0005654]	255.08
Fatty Acyl	nucleus [GO:0005634]	255.08
Fatty Acyl	skeletal muscle myofibril [GO:0098723]	171.89
Fatty Acyl	mitochondrial respiratory chain complex I [GO:0005747]	191.8
Fatty Acyl	mitochondrial intermembrane space [GO:0005758]	191.8
Fatty Acyl	cytosol [GO:0005829]	44.3
Fatty Acyl	glycerol-3-phosphate dehydrogenase complex [GO:0009331]	241.47
Fatty Acyl	plasma membrane [GO:0005886]	241.47
Fatty Acyl	focal adhesion [GO:0005925]	482.72
Fatty Acyl	mitotic spindle [GO:0072686]	482.72
Fatty Acyl	cytosol [GO:0005829]	482.72
Fatty Acyl	clathrin-coated pit [GO:0005905]	482.72
Fatty Acyl	microtubule bundle [GO:0097427]	482.72
Fatty Acyl	microtubule [GO:0005874]	482.72
Fatty Acyl	axon [GO:0030424]	482.72
Fatty Acyl	Golgi apparatus [GO:0005794]	482.72
Fatty Acyl	cell outer membrane [GO:0009279]	211.31
Fatty Acyl	plasma membrane [GO:0005886]	139.92
Fatty Acyl	respiratory chain complex IV [GO:0045277]	108.61
Fatty Acyl	mitochondrion [GO:0005739]	108.61
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	108.61
Fatty Acyl	membrane [GO:0016020]	85.86
Fatty Acyl	apical plasma membrane [GO:0016324]	152.56
Fatty Acyl	astrocyte projection [GO:0097449]	152.56
Fatty Acyl	cell surface [GO:0009986]	152.56
Fatty Acyl	plasma membrane [GO:0005886]	152.56
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	152.56
Fatty Acyl	calyx of Held [GO:0044305]	152.56
Fatty Acyl	neuronal cell body [GO:0043025]	152.56
Fatty Acyl	axon [GO:0030424]	152.56
Fatty Acyl	axon terminus [GO:0043679]	152.56
Fatty Acyl	endoplasmic reticulum [GO:0005783]	152.56
Fatty Acyl	photosystem II [GO:0009523]	292.57
Fatty Acyl	chloroplast thylakoid membrane [GO:0009535]	292.57
Fatty Acyl	photosystem I [GO:0009522]	292.57
Fatty Acyl	postsynaptic density membrane [GO:0098839]	123.47
Fatty Acyl	cell-cell junction [GO:0005911]	123.47
Fatty Acyl	axonal spine [GO:0044308]	123.47
Fatty Acyl	neuromuscular junction [GO:0031594]	123.47
Fatty Acyl	perisynaptic space [GO:0099544]	123.47
Fatty Acyl	recycling endosome [GO:0055037]	123.47
Fatty Acyl	dendritic spine [GO:0043197]	123.47
Fatty Acyl	dendritic spine membrane [GO:0032591]	123.47
Fatty Acyl	cell body [GO:0044297]	123.47
Fatty Acyl	synaptic vesicle [GO:0008021]	123.47
Fatty Acyl	neuron spine [GO:0044309]	123.47
Fatty Acyl	somatodendritic compartment [GO:0036477]	123.47
Fatty Acyl	synaptic membrane [GO:0097060]	123.47
Fatty Acyl	cell surface [GO:0009986]	123.47
Fatty Acyl	plasma membrane [GO:0005886]	123.47
Fatty Acyl	protein-containing complex [GO:0032991]	123.47
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	123.47
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	123.47
Fatty Acyl	dendrite membrane [GO:0032590]	123.47
Fatty Acyl	excitatory synapse [GO:0060076]	123.47
Fatty Acyl	asymmetric synapse [GO:0032279]	123.47
Fatty Acyl	postsynaptic membrane [GO:0045211]	123.47
Fatty Acyl	membrane [GO:0016020]	123.47
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	123.47
Fatty Acyl	presynaptic membrane [GO:0042734]	123.47
Fatty Acyl	dendrite [GO:0030425]	123.47
Fatty Acyl	glutamatergic synapse [GO:0098978]	123.47
Fatty Acyl	neuron projection [GO:0043005]	123.47
Fatty Acyl	dendritic shaft [GO:0043198]	123.47
Fatty Acyl	neuronal cell body [GO:0043025]	123.47
Fatty Acyl	neuronal cell body membrane [GO:0032809]	123.47
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	123.47
Fatty Acyl	postsynapse [GO:0098794]	123.47
Fatty Acyl	presynapse [GO:0098793]	123.47
Fatty Acyl	early endosome [GO:0005769]	123.47
Fatty Acyl	recycling endosome membrane [GO:0055038]	123.47
Fatty Acyl	ionotropic glutamate receptor complex [GO:0008328]	123.47
Fatty Acyl	early endosome membrane [GO:0031901]	123.47
Fatty Acyl	synapse [GO:0045202]	123.47
Fatty Acyl	postsynaptic density [GO:0014069]	123.47
Fatty Acyl	endoplasmic reticulum [GO:0005783]	123.47
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	393.04
Fatty Acyl	respiratory chain complex IV [GO:0045277]	393.04
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	121.93
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	121.93
Fatty Acyl	membrane [GO:0016020]	146.82
Fatty Acyl	membrane [GO:0016020]	252.15
Fatty Acyl	photosystem II reaction center [GO:0009539]	203.26
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	203.26
Fatty Acyl	periplasmic space [GO:0042597]	231.9
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	242.91
Fatty Acyl	cytoplasm [GO:0005737]	242.91
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	242.91
Fatty Acyl	membrane [GO:0016020]	89.05
Fatty Acyl	late endosome [GO:0005770]	626.79
Fatty Acyl	endoplasmic reticulum [GO:0005783]	626.79
Fatty Acyl	cytoplasm [GO:0005737]	626.79
Fatty Acyl	endosome membrane [GO:0010008]	626.79
Fatty Acyl	lysosome [GO:0005764]	626.79
Fatty Acyl	early endosome [GO:0005769]	626.79
Fatty Acyl	extracellular space [GO:0005615]	626.79
Fatty Acyl	external side of plasma membrane [GO:0009897]	626.79
Fatty Acyl	lysosomal membrane [GO:0005765]	626.79
Fatty Acyl	cell surface [GO:0009986]	626.79
Fatty Acyl	plasma membrane [GO:0005886]	117.68
Fatty Acyl	plasma membrane [GO:0005886]	110.47
Fatty Acyl	extracellular region [GO:0005576]	133.11
Fatty Acyl	Golgi apparatus [GO:0005794]	209.58
Fatty Acyl	cytosol [GO:0005829]	209.58
Fatty Acyl	plasma membrane [GO:0005886]	209.58
Fatty Acyl	vacuolar membrane [GO:0005774]	209.58
Fatty Acyl	plant-type vacuole [GO:0000325]	209.58
Fatty Acyl	monoatomic ion channel complex [GO:0034702]	209.58
Fatty Acyl	vacuole [GO:0005773]	209.58
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	102.36
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	102.36
Fatty Acyl	photosystem II [GO:0009523]	145.76
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	145.76
Fatty Acyl	photosystem II [GO:0009523]	145.76
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	145.76
Fatty Acyl	postsynaptic density membrane [GO:0098839]	217.24
Fatty Acyl	postsynaptic membrane [GO:0045211]	217.24
Fatty Acyl	perikaryon [GO:0043204]	217.24
Fatty Acyl	membrane [GO:0016020]	217.24
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	217.24
Fatty Acyl	presynaptic membrane [GO:0042734]	217.24
Fatty Acyl	dendrite [GO:0030425]	217.24
Fatty Acyl	glutamatergic synapse [GO:0098978]	217.24
Fatty Acyl	neuron projection [GO:0043005]	217.24
Fatty Acyl	perisynaptic space [GO:0099544]	217.24
Fatty Acyl	spine synapse [GO:0106033]	217.24
Fatty Acyl	dendritic shaft [GO:0043198]	217.24
Fatty Acyl	dendritic spine [GO:0043197]	217.24
Fatty Acyl	neuronal cell body [GO:0043025]	217.24
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	217.24
Fatty Acyl	axon [GO:0030424]	217.24
Fatty Acyl	dendritic spine neck [GO:0044326]	217.24
Fatty Acyl	synaptic vesicle [GO:0008021]	217.24
Fatty Acyl	somatodendritic compartment [GO:0036477]	217.24
Fatty Acyl	synaptic membrane [GO:0097060]	217.24
Fatty Acyl	terminal bouton [GO:0043195]	217.24
Fatty Acyl	cell surface [GO:0009986]	217.24
Fatty Acyl	dendritic spine head [GO:0044327]	217.24
Fatty Acyl	plasma membrane [GO:0005886]	217.24
Fatty Acyl	presynapse [GO:0098793]	217.24
Fatty Acyl	growth cone [GO:0030426]	217.24
Fatty Acyl	protein-containing complex [GO:0032991]	217.24
Fatty Acyl	dendrite cytoplasm [GO:0032839]	217.24
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	217.24
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	217.24
Fatty Acyl	dendrite membrane [GO:0032590]	217.24
Fatty Acyl	ionotropic glutamate receptor complex [GO:0008328]	217.24
Fatty Acyl	synapse [GO:0045202]	217.24
