class	GO_CC	lig_vol
Glycerophospholipid	asymmetric synapse [GO:0032279]	691.91
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	691.91
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	678.14
Glycerophospholipid	photosystem II [GO:0009523]	448.5
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	448.5
Glycerophospholipid	photosystem II [GO:0009523]	448.5
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	448.5
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	688.32
Glycerophospholipid	mitochondrion [GO:0005739]	423.14
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	423.14
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	423.14
Glycerophospholipid	photosystem II [GO:0009523]	565.7
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	565.7
Glycerophospholipid	photosystem II [GO:0009523]	565.7
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	565.7
Glycerophospholipid	photosystem II [GO:0009523]	512.44
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	512.44
Glycerophospholipid	photosystem II [GO:0009523]	512.44
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	512.44
Glycerophospholipid	mitochondrion [GO:0005739]	649.13
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	649.13
Glycerophospholipid	cytoplasm [GO:0005737]	649.13
Glycerophospholipid	mitochondrial respirasome [GO:0005746]	649.13
Glycerophospholipid	nucleoplasm [GO:0005654]	649.13
Glycerophospholipid	mitochondrion [GO:0005739]	503.33
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	715.65
Glycerophospholipid	membrane [GO:0016020]	697.47
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	697.47
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	487.65
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	487.65
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	528.65
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	528.65
Glycerophospholipid	membrane [GO:0016020]	478.15
Glycerophospholipid	Z disc [GO:0030018]	478.15
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	478.15
Glycerophospholipid	extracellular exosome [GO:0070062]	478.15
Glycerophospholipid	plasma membrane [GO:0005886]	478.15
