class	GO_CC	lig_vol
Glycerolipid	plasma membrane [GO:0005886]	339.72
Glycerolipid	membrane [GO:0016020]	339.72
Glycerolipid	plasma membrane [GO:0005886]	282.92
Glycerolipid	membrane [GO:0016020]	282.92
Glycerolipid	plasma membrane [GO:0005886]	374.19
Glycerolipid	membrane [GO:0016020]	374.19
Glycerolipid	plasma membrane [GO:0005886]	260.74
Glycerolipid	membrane [GO:0016020]	260.74
Glycerolipid	plasma membrane [GO:0005886]	228.43
Glycerolipid	membrane [GO:0016020]	228.43
Glycerolipid	plasma membrane [GO:0005886]	287.35
Glycerolipid	membrane [GO:0016020]	287.35
Glycerolipid	plasma membrane [GO:0005886]	309.58
Glycerolipid	membrane [GO:0016020]	309.58
Glycerolipid	plasma membrane [GO:0005886]	296.49
Glycerolipid	membrane [GO:0016020]	296.49
Glycerolipid	respiratory chain complex IV [GO:0045277]	626.05
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	626.05
Glycerolipid	plasma membrane [GO:0005886]	329.69
Glycerolipid	membrane [GO:0016020]	329.69
Glycerolipid	respiratory chain complex IV [GO:0045277]	862.01
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	862.01
Glycerolipid	membrane [GO:0016020]	327.06
Glycerolipid	membrane [GO:0016020]	348.41
Glycerolipid	membrane [GO:0016020]	275.68
Glycerolipid	nucleoplasm [GO:0005654]	702.38
Glycerolipid	respiratory chain complex IV [GO:0045277]	702.38
Glycerolipid	cytosol [GO:0005829]	702.38
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	702.38
Glycerolipid	membrane [GO:0016020]	332.01
Glycerolipid	membrane [GO:0016020]	290.51
Glycerolipid	plasma membrane [GO:0005886]	924.3
