class	GO_CC	lig_vol
Sphingolipid	presynapse [GO:0098793]	302.3
Sphingolipid	nucleoplasm [GO:0005654]	302.3
Sphingolipid	early endosome membrane [GO:0031901]	302.3
Sphingolipid	nucleus [GO:0005634]	302.3
Sphingolipid	cytosol [GO:0005829]	525.11
Sphingolipid	apical plasma membrane [GO:0016324]	509.42
Sphingolipid	gap junction [GO:0005921]	509.42
Sphingolipid	plasma membrane [GO:0005886]	509.42
Sphingolipid	endoplasmic reticulum [GO:0005783]	509.42
Sphingolipid	transcription regulator complex [GO:0005667]	891.61
Sphingolipid	chromatin [GO:0000785]	891.61
Sphingolipid	nuclear chromosome [GO:0000228]	891.61
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	891.61
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	891.61
Sphingolipid	nucleoplasm [GO:0005654]	891.61
Sphingolipid	euchromatin [GO:0000791]	891.61
Sphingolipid	nucleus [GO:0005634]	891.61
Sphingolipid	cytosol [GO:0005829]	550.89
Sphingolipid	nucleoplasm [GO:0005654]	550.89
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	550.89
Sphingolipid	mitochondrion [GO:0005739]	550.89
Sphingolipid	Golgi apparatus [GO:0005794]	550.89
Sphingolipid	late endosome [GO:0005770]	996.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	996.2
Sphingolipid	cytoplasm [GO:0005737]	996.2
Sphingolipid	endosome membrane [GO:0010008]	996.2
Sphingolipid	lysosome [GO:0005764]	996.2
Sphingolipid	early endosome [GO:0005769]	996.2
Sphingolipid	extracellular space [GO:0005615]	996.2
Sphingolipid	external side of plasma membrane [GO:0009897]	996.2
Sphingolipid	lysosomal membrane [GO:0005765]	996.2
Sphingolipid	cell surface [GO:0009986]	996.2
Sphingolipid	late endosome [GO:0005770]	813.04
Sphingolipid	endoplasmic reticulum [GO:0005783]	813.04
Sphingolipid	cytoplasm [GO:0005737]	813.04
Sphingolipid	endosome membrane [GO:0010008]	813.04
Sphingolipid	lysosome [GO:0005764]	813.04
Sphingolipid	early endosome [GO:0005769]	813.04
Sphingolipid	extracellular space [GO:0005615]	813.04
Sphingolipid	external side of plasma membrane [GO:0009897]	813.04
Sphingolipid	lysosomal membrane [GO:0005765]	813.04
Sphingolipid	cell surface [GO:0009986]	813.04
Sphingolipid	late endosome [GO:0005770]	965.49
Sphingolipid	endoplasmic reticulum [GO:0005783]	965.49
Sphingolipid	cytoplasm [GO:0005737]	965.49
Sphingolipid	endosome membrane [GO:0010008]	965.49
Sphingolipid	lysosome [GO:0005764]	965.49
Sphingolipid	early endosome [GO:0005769]	965.49
Sphingolipid	extracellular space [GO:0005615]	965.49
Sphingolipid	external side of plasma membrane [GO:0009897]	965.49
Sphingolipid	lysosomal membrane [GO:0005765]	965.49
Sphingolipid	cell surface [GO:0009986]	965.49
Sphingolipid	late endosome [GO:0005770]	624.62
Sphingolipid	endoplasmic reticulum [GO:0005783]	624.62
Sphingolipid	cytoplasm [GO:0005737]	624.62
Sphingolipid	endosome membrane [GO:0010008]	624.62
Sphingolipid	lysosome [GO:0005764]	624.62
Sphingolipid	early endosome [GO:0005769]	624.62
Sphingolipid	extracellular space [GO:0005615]	624.62
Sphingolipid	external side of plasma membrane [GO:0009897]	624.62
Sphingolipid	lysosomal membrane [GO:0005765]	624.62
Sphingolipid	cell surface [GO:0009986]	624.62
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	350.14
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	350.14
Sphingolipid	axon terminus [GO:0043679]	415.22
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	415.22
Sphingolipid	endoplasmic reticulum [GO:0005783]	415.22
Sphingolipid	cell surface [GO:0009986]	415.22
Sphingolipid	apical plasma membrane [GO:0016324]	415.22
Sphingolipid	plasma membrane [GO:0005886]	415.22
Sphingolipid	astrocyte projection [GO:0097449]	415.22
Sphingolipid	axon [GO:0030424]	415.22
Sphingolipid	calyx of Held [GO:0044305]	415.22
Sphingolipid	neuronal cell body [GO:0043025]	415.22
Sphingolipid	late endosome [GO:0005770]	759.49
Sphingolipid	endoplasmic reticulum [GO:0005783]	759.49
Sphingolipid	cytoplasm [GO:0005737]	759.49
Sphingolipid	endosome membrane [GO:0010008]	759.49
Sphingolipid	lysosome [GO:0005764]	759.49
Sphingolipid	early endosome [GO:0005769]	759.49
Sphingolipid	extracellular space [GO:0005615]	759.49
Sphingolipid	external side of plasma membrane [GO:0009897]	759.49
Sphingolipid	lysosomal membrane [GO:0005765]	759.49
Sphingolipid	cell surface [GO:0009986]	759.49
Sphingolipid	apical plasma membrane [GO:0016324]	399.15
Sphingolipid	astrocyte projection [GO:0097449]	399.15
Sphingolipid	cell surface [GO:0009986]	399.15
Sphingolipid	plasma membrane [GO:0005886]	399.15
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	399.15
Sphingolipid	calyx of Held [GO:0044305]	399.15
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	399.15
Sphingolipid	neuronal cell body [GO:0043025]	399.15
Sphingolipid	axon [GO:0030424]	399.15
Sphingolipid	axon terminus [GO:0043679]	399.15
Sphingolipid	postsynapse [GO:0098794]	399.15
Sphingolipid	endoplasmic reticulum [GO:0005783]	399.15
Sphingolipid	late endosome [GO:0005770]	755.58
Sphingolipid	endoplasmic reticulum [GO:0005783]	755.58
Sphingolipid	cytoplasm [GO:0005737]	755.58
Sphingolipid	endosome membrane [GO:0010008]	755.58
Sphingolipid	lysosome [GO:0005764]	755.58
Sphingolipid	early endosome [GO:0005769]	755.58
Sphingolipid	extracellular space [GO:0005615]	755.58
Sphingolipid	external side of plasma membrane [GO:0009897]	755.58
Sphingolipid	lysosomal membrane [GO:0005765]	755.58
Sphingolipid	cell surface [GO:0009986]	755.58
Sphingolipid	viral envelope [GO:0019031]	267.17
Sphingolipid	host cell endoplasmic reticulum membrane [GO:0044167]	267.17
Sphingolipid	membrane [GO:0016020]	267.17
Sphingolipid	viral nucleocapsid [GO:0019013]	267.17
Sphingolipid	extracellular region [GO:0005576]	267.17
Sphingolipid	virion membrane [GO:0055036]	267.17
Sphingolipid	late endosome [GO:0005770]	388.29
Sphingolipid	endoplasmic reticulum [GO:0005783]	388.29
Sphingolipid	cytoplasm [GO:0005737]	388.29
Sphingolipid	endosome membrane [GO:0010008]	388.29
Sphingolipid	lysosome [GO:0005764]	388.29
Sphingolipid	early endosome [GO:0005769]	388.29
Sphingolipid	extracellular space [GO:0005615]	388.29
Sphingolipid	external side of plasma membrane [GO:0009897]	388.29
Sphingolipid	lysosomal membrane [GO:0005765]	388.29
Sphingolipid	cell surface [GO:0009986]	388.29
Sphingolipid	endoplasmic reticulum [GO:0005783]	416.87
Sphingolipid	cytoplasm [GO:0005737]	416.87
Sphingolipid	endosome membrane [GO:0010008]	416.87
Sphingolipid	basolateral plasma membrane [GO:0016323]	416.87
Sphingolipid	lysosome [GO:0005764]	416.87
Sphingolipid	plasma membrane [GO:0005886]	416.87
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	416.87
Sphingolipid	extracellular space [GO:0005615]	416.87
Sphingolipid	external side of plasma membrane [GO:0009897]	416.87
Sphingolipid	lysosomal membrane [GO:0005765]	416.87
Sphingolipid	cell surface [GO:0009986]	416.87
Sphingolipid	late endosome [GO:0005770]	419.4
Sphingolipid	endoplasmic reticulum [GO:0005783]	419.4
Sphingolipid	cytoplasm [GO:0005737]	419.4
Sphingolipid	endosome membrane [GO:0010008]	419.4
Sphingolipid	lysosome [GO:0005764]	419.4
Sphingolipid	early endosome [GO:0005769]	419.4
Sphingolipid	extracellular space [GO:0005615]	419.4
Sphingolipid	external side of plasma membrane [GO:0009897]	419.4
Sphingolipid	lysosomal membrane [GO:0005765]	419.4
Sphingolipid	cell surface [GO:0009986]	419.4
Sphingolipid	endocytic vesicle lumen [GO:0071682]	285.05
Sphingolipid	tertiary granule lumen [GO:1904724]	285.05
Sphingolipid	cytosol [GO:0005829]	285.05
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	285.05
Sphingolipid	extracellular exosome [GO:0070062]	285.05
Sphingolipid	blood microparticle [GO:0072562]	285.05
Sphingolipid	extracellular region [GO:0005576]	285.05
Sphingolipid	extracellular space [GO:0005615]	285.05
Sphingolipid	hemoglobin complex [GO:0005833]	285.05
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	285.05
Sphingolipid	membrane raft [GO:0045121]	339.74
Sphingolipid	endosome membrane [GO:0010008]	339.74
Sphingolipid	plasma membrane [GO:0005886]	339.74
Sphingolipid	extracellular space [GO:0005615]	339.74
Sphingolipid	external side of plasma membrane [GO:0009897]	339.74
Sphingolipid	plasma membrane [GO:0005886]	837.94
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	837.94
Sphingolipid	protein-containing complex [GO:0032991]	166.17
Sphingolipid	spindle pole [GO:0000922]	166.17
Sphingolipid	cytoplasm [GO:0005737]	166.17
Sphingolipid	cytosol [GO:0005829]	166.17
Sphingolipid	late endosome [GO:0005770]	669.82
Sphingolipid	endoplasmic reticulum [GO:0005783]	669.82
Sphingolipid	cytoplasm [GO:0005737]	669.82
Sphingolipid	endosome membrane [GO:0010008]	669.82
Sphingolipid	lysosome [GO:0005764]	669.82
Sphingolipid	early endosome [GO:0005769]	669.82
Sphingolipid	extracellular space [GO:0005615]	669.82
Sphingolipid	external side of plasma membrane [GO:0009897]	669.82
Sphingolipid	lysosomal membrane [GO:0005765]	669.82
Sphingolipid	cell surface [GO:0009986]	669.82
Sphingolipid	endosome membrane [GO:0010008]	446.19
Sphingolipid	cytosol [GO:0005829]	446.19
Sphingolipid	plasma membrane [GO:0005886]	446.19
Sphingolipid	nuclear outer membrane [GO:0005640]	446.19
Sphingolipid	Golgi apparatus [GO:0005794]	446.19
Sphingolipid	endosome membrane [GO:0010008]	471.16
Sphingolipid	cytosol [GO:0005829]	471.16
Sphingolipid	plasma membrane [GO:0005886]	471.16
Sphingolipid	nuclear outer membrane [GO:0005640]	471.16
Sphingolipid	Golgi apparatus [GO:0005794]	471.16
Sphingolipid	SPOTS complex [GO:0035339]	470.25
Sphingolipid	endoplasmic reticulum [GO:0005783]	470.25
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	470.25
Sphingolipid	SPOTS complex [GO:0035339]	599.86
Sphingolipid	endoplasmic reticulum [GO:0005783]	599.86
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	599.86
Sphingolipid	extracellular space [GO:0005615]	694.72
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	694.72
Sphingolipid	receptor complex [GO:0043235]	694.72
Sphingolipid	plasma membrane [GO:0005886]	694.72
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	280.69
Sphingolipid	axon [GO:0030424]	280.69
Sphingolipid	plasma membrane [GO:0005886]	280.69
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	280.69
Sphingolipid	cytoplasm [GO:0005737]	262.16
Sphingolipid	external side of plasma membrane [GO:0009897]	697.98
Sphingolipid	cell surface [GO:0009986]	697.98
Sphingolipid	plasma membrane [GO:0005886]	697.98
Sphingolipid	basolateral plasma membrane [GO:0016323]	697.98
Sphingolipid	cytoplasm [GO:0005737]	697.98
Sphingolipid	lysosome [GO:0005764]	697.98
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	697.98
Sphingolipid	lysosomal membrane [GO:0005765]	697.98
Sphingolipid	endosome membrane [GO:0010008]	697.98
Sphingolipid	extracellular space [GO:0005615]	697.98
Sphingolipid	endoplasmic reticulum [GO:0005783]	697.98
Sphingolipid	late endosome [GO:0005770]	713.16
Sphingolipid	endoplasmic reticulum [GO:0005783]	713.16
Sphingolipid	cytoplasm [GO:0005737]	713.16
Sphingolipid	endosome membrane [GO:0010008]	713.16
Sphingolipid	basolateral plasma membrane [GO:0016323]	713.16
Sphingolipid	lysosome [GO:0005764]	713.16
Sphingolipid	early endosome [GO:0005769]	713.16
Sphingolipid	plasma membrane [GO:0005886]	713.16
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	713.16
Sphingolipid	extracellular space [GO:0005615]	713.16
Sphingolipid	external side of plasma membrane [GO:0009897]	713.16
Sphingolipid	lysosomal membrane [GO:0005765]	713.16
Sphingolipid	cell surface [GO:0009986]	713.16
Sphingolipid	apical plasma membrane [GO:0016324]	732.53
Sphingolipid	gap junction [GO:0005921]	732.53
Sphingolipid	plasma membrane [GO:0005886]	732.53
Sphingolipid	endoplasmic reticulum [GO:0005783]	732.53
Sphingolipid	endosome membrane [GO:0010008]	507.4
Sphingolipid	cytosol [GO:0005829]	507.4
Sphingolipid	plasma membrane [GO:0005886]	507.4
Sphingolipid	nuclear outer membrane [GO:0005640]	507.4
Sphingolipid	Golgi apparatus [GO:0005794]	507.4
Sphingolipid	endocytic vesicle lumen [GO:0071682]	74.74
Sphingolipid	tertiary granule lumen [GO:1904724]	74.74
Sphingolipid	cytosol [GO:0005829]	74.74
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	74.74
Sphingolipid	extracellular exosome [GO:0070062]	74.74
Sphingolipid	blood microparticle [GO:0072562]	74.74
Sphingolipid	extracellular region [GO:0005576]	74.74
Sphingolipid	extracellular space [GO:0005615]	74.74
Sphingolipid	hemoglobin complex [GO:0005833]	74.74
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	74.74
Sphingolipid	plasma membrane [GO:0005886]	810.83
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	810.83
Sphingolipid	endosome membrane [GO:0010008]	466.16
Sphingolipid	cytosol [GO:0005829]	466.16
Sphingolipid	plasma membrane [GO:0005886]	466.16
Sphingolipid	nuclear outer membrane [GO:0005640]	466.16
Sphingolipid	Golgi apparatus [GO:0005794]	466.16
Sphingolipid	endosome membrane [GO:0010008]	368.94
Sphingolipid	cytosol [GO:0005829]	368.94
Sphingolipid	plasma membrane [GO:0005886]	368.94
Sphingolipid	nuclear outer membrane [GO:0005640]	368.94
Sphingolipid	Golgi apparatus [GO:0005794]	368.94
Sphingolipid	membrane [GO:0016020]	599.86
Sphingolipid	cytosol [GO:0005829]	599.86
Sphingolipid	endoplasmic reticulum [GO:0005783]	599.86
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	599.86
Sphingolipid	membrane [GO:0016020]	517.28
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	517.28
Sphingolipid	SPOTS complex [GO:0035339]	517.28
Sphingolipid	endoplasmic reticulum [GO:0005783]	517.28
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	270.15
Sphingolipid	axon [GO:0030424]	270.15
Sphingolipid	plasma membrane [GO:0005886]	270.15
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	270.15
Sphingolipid	extracellular space [GO:0005615]	548.36
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	548.36
Sphingolipid	receptor complex [GO:0043235]	548.36
Sphingolipid	plasma membrane [GO:0005886]	548.36
Sphingolipid	apical plasma membrane [GO:0016324]	506.65
Sphingolipid	gap junction [GO:0005921]	506.65
Sphingolipid	plasma membrane [GO:0005886]	506.65
Sphingolipid	endoplasmic reticulum [GO:0005783]	506.65
Sphingolipid	cytoplasm [GO:0005737]	448.94
Sphingolipid	apical plasma membrane [GO:0016324]	499.35
Sphingolipid	gap junction [GO:0005921]	499.35
Sphingolipid	plasma membrane [GO:0005886]	499.35
Sphingolipid	endoplasmic reticulum [GO:0005783]	499.35
Sphingolipid	cytoplasm [GO:0005737]	311.9
Sphingolipid	endosome membrane [GO:0010008]	472.13
Sphingolipid	cytosol [GO:0005829]	472.13
Sphingolipid	plasma membrane [GO:0005886]	472.13
Sphingolipid	nuclear outer membrane [GO:0005640]	472.13
Sphingolipid	Golgi apparatus [GO:0005794]	472.13
Sphingolipid	late endosome [GO:0005770]	452.61
Sphingolipid	endoplasmic reticulum [GO:0005783]	452.61
Sphingolipid	cytoplasm [GO:0005737]	452.61
Sphingolipid	endosome membrane [GO:0010008]	452.61
Sphingolipid	lysosome [GO:0005764]	452.61
Sphingolipid	early endosome [GO:0005769]	452.61
Sphingolipid	extracellular space [GO:0005615]	452.61
Sphingolipid	external side of plasma membrane [GO:0009897]	452.61
Sphingolipid	lysosomal membrane [GO:0005765]	452.61
Sphingolipid	cell surface [GO:0009986]	452.61
Sphingolipid	late endosome [GO:0005770]	773.87
Sphingolipid	endoplasmic reticulum [GO:0005783]	773.87
Sphingolipid	cytoplasm [GO:0005737]	773.87
Sphingolipid	endosome membrane [GO:0010008]	773.87
Sphingolipid	lysosome [GO:0005764]	773.87
Sphingolipid	early endosome [GO:0005769]	773.87
Sphingolipid	extracellular space [GO:0005615]	773.87
Sphingolipid	external side of plasma membrane [GO:0009897]	773.87
Sphingolipid	lysosomal membrane [GO:0005765]	773.87
Sphingolipid	cell surface [GO:0009986]	773.87
Sphingolipid	apical plasma membrane [GO:0016324]	513.19
Sphingolipid	astrocyte projection [GO:0097449]	513.19
Sphingolipid	cell surface [GO:0009986]	513.19
Sphingolipid	plasma membrane [GO:0005886]	513.19
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	513.19
Sphingolipid	calyx of Held [GO:0044305]	513.19
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	513.19
Sphingolipid	neuronal cell body [GO:0043025]	513.19
Sphingolipid	axon [GO:0030424]	513.19
Sphingolipid	axon terminus [GO:0043679]	513.19
Sphingolipid	postsynapse [GO:0098794]	513.19
Sphingolipid	endoplasmic reticulum [GO:0005783]	513.19
Sphingolipid	chloroplast membrane [GO:0031969]	255.41
Sphingolipid	endocytic vesicle lumen [GO:0071682]	163.57
Sphingolipid	tertiary granule lumen [GO:1904724]	163.57
Sphingolipid	cytosol [GO:0005829]	163.57
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	163.57
Sphingolipid	extracellular exosome [GO:0070062]	163.57
Sphingolipid	blood microparticle [GO:0072562]	163.57
Sphingolipid	extracellular region [GO:0005576]	163.57
Sphingolipid	extracellular space [GO:0005615]	163.57
Sphingolipid	hemoglobin complex [GO:0005833]	163.57
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	163.57
Sphingolipid	apical plasma membrane [GO:0016324]	462.09
Sphingolipid	astrocyte projection [GO:0097449]	462.09
Sphingolipid	cell surface [GO:0009986]	462.09
Sphingolipid	plasma membrane [GO:0005886]	462.09
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	462.09
Sphingolipid	calyx of Held [GO:0044305]	462.09
Sphingolipid	neuronal cell body [GO:0043025]	462.09
Sphingolipid	axon [GO:0030424]	462.09
Sphingolipid	axon terminus [GO:0043679]	462.09
Sphingolipid	endoplasmic reticulum [GO:0005783]	462.09
Sphingolipid	plasma membrane [GO:0005886]	595.2
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	595.2
Sphingolipid	late endosome [GO:0005770]	549.27
Sphingolipid	endoplasmic reticulum [GO:0005783]	549.27
Sphingolipid	cytoplasm [GO:0005737]	549.27
Sphingolipid	endosome membrane [GO:0010008]	549.27
Sphingolipid	lysosome [GO:0005764]	549.27
Sphingolipid	early endosome [GO:0005769]	549.27
Sphingolipid	extracellular space [GO:0005615]	549.27
Sphingolipid	external side of plasma membrane [GO:0009897]	549.27
Sphingolipid	lysosomal membrane [GO:0005765]	549.27
Sphingolipid	cell surface [GO:0009986]	549.27
Sphingolipid	protein-containing complex [GO:0032991]	349.26
Sphingolipid	spindle pole [GO:0000922]	349.26
Sphingolipid	cytoplasm [GO:0005737]	349.26
Sphingolipid	cytosol [GO:0005829]	349.26
Sphingolipid	late endosome [GO:0005770]	773.56
Sphingolipid	endoplasmic reticulum [GO:0005783]	773.56
Sphingolipid	cytoplasm [GO:0005737]	773.56
Sphingolipid	endosome membrane [GO:0010008]	773.56
Sphingolipid	lysosome [GO:0005764]	773.56
Sphingolipid	early endosome [GO:0005769]	773.56
Sphingolipid	extracellular space [GO:0005615]	773.56
Sphingolipid	external side of plasma membrane [GO:0009897]	773.56
Sphingolipid	lysosomal membrane [GO:0005765]	773.56
Sphingolipid	cell surface [GO:0009986]	773.56
Sphingolipid	late endosome [GO:0005770]	749.68
Sphingolipid	endoplasmic reticulum [GO:0005783]	749.68
Sphingolipid	cytoplasm [GO:0005737]	749.68
Sphingolipid	endosome membrane [GO:0010008]	749.68
Sphingolipid	lysosome [GO:0005764]	749.68
Sphingolipid	early endosome [GO:0005769]	749.68
Sphingolipid	extracellular space [GO:0005615]	749.68
Sphingolipid	external side of plasma membrane [GO:0009897]	749.68
Sphingolipid	lysosomal membrane [GO:0005765]	749.68
Sphingolipid	cell surface [GO:0009986]	749.68
Sphingolipid	SPOTS complex [GO:0035339]	749.85
Sphingolipid	endoplasmic reticulum [GO:0005783]	749.85
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	749.85
Sphingolipid	SPOTS complex [GO:0035339]	783.27
Sphingolipid	endoplasmic reticulum [GO:0005783]	783.27
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	783.27
Sphingolipid	endosome membrane [GO:0010008]	362.53
Sphingolipid	cytosol [GO:0005829]	362.53
Sphingolipid	plasma membrane [GO:0005886]	362.53
Sphingolipid	nuclear outer membrane [GO:0005640]	362.53
Sphingolipid	Golgi apparatus [GO:0005794]	362.53
Sphingolipid	endosome membrane [GO:0010008]	471.16
Sphingolipid	cytosol [GO:0005829]	471.16
Sphingolipid	plasma membrane [GO:0005886]	471.16
Sphingolipid	nuclear outer membrane [GO:0005640]	471.16
Sphingolipid	Golgi apparatus [GO:0005794]	471.16
Sphingolipid	plasma membrane [GO:0005886]	729.49
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	729.49
Sphingolipid	late endosome [GO:0005770]	705.79
Sphingolipid	endoplasmic reticulum [GO:0005783]	705.79
Sphingolipid	cytoplasm [GO:0005737]	705.79
Sphingolipid	endosome membrane [GO:0010008]	705.79
Sphingolipid	lysosome [GO:0005764]	705.79
Sphingolipid	early endosome [GO:0005769]	705.79
Sphingolipid	extracellular space [GO:0005615]	705.79
Sphingolipid	external side of plasma membrane [GO:0009897]	705.79
Sphingolipid	lysosomal membrane [GO:0005765]	705.79
Sphingolipid	cell surface [GO:0009986]	705.79
Sphingolipid	cytosol [GO:0005829]	687.33
Sphingolipid	plasma membrane [GO:0005886]	960.62
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	960.62
Sphingolipid	cytoplasm [GO:0005737]	324.71
Sphingolipid	apical plasma membrane [GO:0016324]	630.36
Sphingolipid	gap junction [GO:0005921]	630.36
Sphingolipid	plasma membrane [GO:0005886]	630.36
Sphingolipid	endoplasmic reticulum [GO:0005783]	630.36
Sphingolipid	membrane [GO:0016020]	620.34
Sphingolipid	transcription regulator complex [GO:0005667]	718.87
Sphingolipid	chromatin [GO:0000785]	718.87
Sphingolipid	nuclear chromosome [GO:0000228]	718.87
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	718.87
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	718.87
Sphingolipid	nucleoplasm [GO:0005654]	718.87
Sphingolipid	euchromatin [GO:0000791]	718.87
Sphingolipid	nucleus [GO:0005634]	718.87
Sphingolipid	cytoplasm [GO:0005737]	822.55
Sphingolipid	perinuclear region of cytoplasm [GO:0048471]	822.55
Sphingolipid	early endosome [GO:0005769]	822.55
Sphingolipid	phagocytic cup [GO:0001891]	822.55
Sphingolipid	ruffle [GO:0001726]	822.55
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	822.55
Sphingolipid	membrane [GO:0016020]	822.55
Sphingolipid	plasma membrane [GO:0005886]	822.55
Sphingolipid	receptor complex [GO:0043235]	822.55
Sphingolipid	external side of plasma membrane [GO:0009897]	822.55
Sphingolipid	cell surface [GO:0009986]	822.55
Sphingolipid	Golgi apparatus [GO:0005794]	822.55
Sphingolipid	cytosol [GO:0005829]	575.38
Sphingolipid	nucleoplasm [GO:0005654]	575.38
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	575.38
Sphingolipid	mitochondrion [GO:0005739]	575.38
Sphingolipid	Golgi apparatus [GO:0005794]	575.38
Sphingolipid	membrane raft [GO:0045121]	261.72
Sphingolipid	endosome [GO:0005768]	261.72
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	261.72
Sphingolipid	nucleoplasm [GO:0005654]	261.72
Sphingolipid	plasma membrane [GO:0005886]	261.72
Sphingolipid	external side of plasma membrane [GO:0009897]	261.72
Sphingolipid	cytoplasm [GO:0005737]	261.72
Sphingolipid	plasma membrane [GO:0005886]	360.19
Sphingolipid	cytoplasm [GO:0005737]	360.19
Sphingolipid	chloroplast membrane [GO:0031969]	297.55
Sphingolipid	apical plasma membrane [GO:0016324]	483.36
Sphingolipid	astrocyte projection [GO:0097449]	483.36
Sphingolipid	cell surface [GO:0009986]	483.36
Sphingolipid	plasma membrane [GO:0005886]	483.36
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	483.36
Sphingolipid	calyx of Held [GO:0044305]	483.36
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	483.36
Sphingolipid	neuronal cell body [GO:0043025]	483.36
Sphingolipid	axon [GO:0030424]	483.36
Sphingolipid	axon terminus [GO:0043679]	483.36
Sphingolipid	postsynapse [GO:0098794]	483.36
Sphingolipid	endoplasmic reticulum [GO:0005783]	483.36
Sphingolipid	late endosome [GO:0005770]	934.45
Sphingolipid	endoplasmic reticulum [GO:0005783]	934.45
Sphingolipid	cytoplasm [GO:0005737]	934.45
Sphingolipid	endosome membrane [GO:0010008]	934.45
Sphingolipid	lysosome [GO:0005764]	934.45
Sphingolipid	early endosome [GO:0005769]	934.45
Sphingolipid	extracellular space [GO:0005615]	934.45
Sphingolipid	external side of plasma membrane [GO:0009897]	934.45
Sphingolipid	lysosomal membrane [GO:0005765]	934.45
Sphingolipid	cell surface [GO:0009986]	934.45
Sphingolipid	late endosome [GO:0005770]	669.86
Sphingolipid	endoplasmic reticulum [GO:0005783]	669.86
Sphingolipid	cytoplasm [GO:0005737]	669.86
Sphingolipid	endosome membrane [GO:0010008]	669.86
Sphingolipid	lysosome [GO:0005764]	669.86
Sphingolipid	early endosome [GO:0005769]	669.86
Sphingolipid	extracellular space [GO:0005615]	669.86
Sphingolipid	external side of plasma membrane [GO:0009897]	669.86
Sphingolipid	lysosomal membrane [GO:0005765]	669.86
Sphingolipid	cell surface [GO:0009986]	669.86
Sphingolipid	late endosome [GO:0005770]	529.23
Sphingolipid	endoplasmic reticulum [GO:0005783]	529.23
Sphingolipid	cytoplasm [GO:0005737]	529.23
Sphingolipid	endosome membrane [GO:0010008]	529.23
Sphingolipid	lysosome [GO:0005764]	529.23
Sphingolipid	early endosome [GO:0005769]	529.23
Sphingolipid	extracellular space [GO:0005615]	529.23
Sphingolipid	external side of plasma membrane [GO:0009897]	529.23
Sphingolipid	lysosomal membrane [GO:0005765]	529.23
Sphingolipid	cell surface [GO:0009986]	529.23
Sphingolipid	protein-containing complex [GO:0032991]	364.81
Sphingolipid	spindle pole [GO:0000922]	364.81
Sphingolipid	cytoplasm [GO:0005737]	364.81
Sphingolipid	cytosol [GO:0005829]	364.81
Sphingolipid	cytoplasm [GO:0005737]	609.98
Sphingolipid	plasma membrane [GO:0005886]	701.29
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	701.29
Sphingolipid	membrane raft [GO:0045121]	666.68
Sphingolipid	endosome membrane [GO:0010008]	666.68
Sphingolipid	plasma membrane [GO:0005886]	666.68
Sphingolipid	extracellular space [GO:0005615]	666.68
Sphingolipid	external side of plasma membrane [GO:0009897]	666.68
Sphingolipid	membrane [GO:0016020]	602.2
