class	GO_CC	hydrophobicity_score
Fatty Acyl	multivesicular body [GO:0005771]	57.89
Fatty Acyl	cytosol [GO:0005829]	57.89
Fatty Acyl	mitochondrial membrane [GO:0031966]	57.89
Fatty Acyl	plasma membrane [GO:0005886]	57.89
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	57.89
Fatty Acyl	peroxisome [GO:0005777]	57.89
Fatty Acyl	mitochondrion [GO:0005739]	57.89
Fatty Acyl	lysosomal membrane [GO:0005765]	57.89
Fatty Acyl	cytoplasm [GO:0005737]	57.89
Fatty Acyl	rough endoplasmic reticulum [GO:0005791]	57.89
Fatty Acyl	photosystem II [GO:0009523]	46.36
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	46.36
Fatty Acyl	photosystem II [GO:0009523]	46.36
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	46.36
Fatty Acyl	chloride channel complex [GO:0034707]	39.0
Fatty Acyl	postsynaptic membrane [GO:0045211]	39.0
Fatty Acyl	perikaryon [GO:0043204]	39.0
Fatty Acyl	membrane [GO:0016020]	39.0
Fatty Acyl	plasma membrane [GO:0005886]	39.0
Fatty Acyl	dendrite [GO:0030425]	39.0
Fatty Acyl	neuron projection [GO:0043005]	39.0
Fatty Acyl	synapse [GO:0045202]	39.0
Fatty Acyl	membrane [GO:0016020]	60.43
Fatty Acyl	plasma membrane [GO:0005886]	74.5
Fatty Acyl	cytosol [GO:0005829]	55.0
Fatty Acyl	fascia adherens [GO:0005916]	55.0
Fatty Acyl	contractile fiber [GO:0043292]	55.0
Fatty Acyl	Golgi membrane [GO:0000139]	55.0
Fatty Acyl	intercalated disc [GO:0014704]	55.0
Fatty Acyl	connexin complex [GO:0005922]	55.0
Fatty Acyl	focal adhesion [GO:0005925]	55.0
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	55.0
Fatty Acyl	apical plasma membrane [GO:0016324]	55.0
Fatty Acyl	plasma membrane [GO:0005886]	55.0
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	55.0
Fatty Acyl	membrane raft [GO:0045121]	55.0
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	55.0
Fatty Acyl	lateral plasma membrane [GO:0016328]	55.0
Fatty Acyl	tight junction [GO:0070160]	55.0
Fatty Acyl	cytoplasm [GO:0005737]	55.0
Fatty Acyl	Golgi apparatus [GO:0005794]	55.0
Fatty Acyl	mitochondrion [GO:0005739]	55.0
Fatty Acyl	cell junction [GO:0030054]	55.0
Fatty Acyl	gap junction [GO:0005921]	55.0
Fatty Acyl	intermediate filament [GO:0005882]	55.0
Fatty Acyl	cell-cell contact zone [GO:0044291]	55.0
Fatty Acyl	nucleoplasm [GO:0005654]	55.0
Fatty Acyl	nucleus [GO:0005634]	55.0
Fatty Acyl	plasma membrane [GO:0005886]	48.88
Fatty Acyl	membrane [GO:0016020]	48.88
Fatty Acyl	early endosome [GO:0005769]	48.88
Fatty Acyl	pilus tip [GO:0009419]	20.38
Fatty Acyl	pilus [GO:0009289]	20.38
Fatty Acyl	host cell membrane [GO:0033644]	20.38
Fatty Acyl	respiratory chain complex IV [GO:0045277]	66.67
Fatty Acyl	mitochondrion [GO:0005739]	66.67
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	66.67
Fatty Acyl	extracellular exosome [GO:0070062]	2.22
Fatty Acyl	cytosol [GO:0005829]	2.22
Fatty Acyl	cytoplasm [GO:0005737]	2.22
Fatty Acyl	pyruvate kinase complex [GO:1902912]	2.22
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	21.9
Fatty Acyl	cytoplasm [GO:0005737]	21.9
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	21.9
Fatty Acyl	kinetochore [GO:0000776]	32.97
Fatty Acyl	cytoplasm [GO:0005737]	32.97
Fatty Acyl	nucleus [GO:0005634]	32.97
Fatty Acyl	postsynaptic membrane [GO:0045211]	72.07
Fatty Acyl	serotonergic synapse [GO:0099154]	72.07
Fatty Acyl	presynaptic membrane [GO:0042734]	72.07
Fatty Acyl	neuron projection [GO:0043005]	72.07
Fatty Acyl	endosome membrane [GO:0010008]	72.07
Fatty Acyl	endomembrane system [GO:0012505]	72.07
Fatty Acyl	focal adhesion [GO:0005925]	72.07
Fatty Acyl	plasma membrane [GO:0005886]	72.07
Fatty Acyl	membrane raft [GO:0045121]	72.07
Fatty Acyl	synapse [GO:0045202]	72.07
Fatty Acyl	extracellular region [GO:0005576]	2.67
Fatty Acyl	photosystem II [GO:0009523]	30.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	30.67
Fatty Acyl	photosystem II [GO:0009523]	30.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	30.67
Fatty Acyl	membrane [GO:0016020]	59.08
Fatty Acyl	extracellular exosome [GO:0070062]	45.18
Fatty Acyl	blood microparticle [GO:0072562]	45.18
Fatty Acyl	extracellular region [GO:0005576]	45.18
Fatty Acyl	extracellular space [GO:0005615]	45.18
Fatty Acyl	cytoplasm [GO:0005737]	45.18
Fatty Acyl	plasma membrane [GO:0005886]	56.0
Fatty Acyl	plastid [GO:0009536]	69.87
Fatty Acyl	chloroplast stroma [GO:0009570]	69.87
Fatty Acyl	cytosol [GO:0005829]	69.87
Fatty Acyl	chloroplast [GO:0009507]	69.87
Fatty Acyl	chloroplast envelope [GO:0009941]	69.87
Fatty Acyl	mitochondrion [GO:0005739]	3.12
Fatty Acyl	cilium [GO:0005929]	3.12
Fatty Acyl	vesicle [GO:0031982]	3.12
Fatty Acyl	extracellular exosome [GO:0070062]	3.12
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	3.12
Fatty Acyl	cytosol [GO:0005829]	3.12
Fatty Acyl	cytoplasm [GO:0005737]	3.12
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	3.12
Fatty Acyl	rough endoplasmic reticulum [GO:0005791]	3.12
Fatty Acyl	extracellular region [GO:0005576]	3.12
Fatty Acyl	secretory granule lumen [GO:0034774]	3.12
Fatty Acyl	extracellular vesicle [GO:1903561]	3.12
Fatty Acyl	nucleus [GO:0005634]	3.12
Fatty Acyl	chloride channel complex [GO:0034707]	39.0
Fatty Acyl	postsynaptic membrane [GO:0045211]	39.0
Fatty Acyl	perikaryon [GO:0043204]	39.0
Fatty Acyl	membrane [GO:0016020]	39.0
Fatty Acyl	plasma membrane [GO:0005886]	39.0
Fatty Acyl	dendrite [GO:0030425]	39.0
Fatty Acyl	neuron projection [GO:0043005]	39.0
Fatty Acyl	synapse [GO:0045202]	39.0
Fatty Acyl	photosystem II [GO:0009523]	0.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Fatty Acyl	photosystem II [GO:0009523]	0.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Fatty Acyl	plasma membrane [GO:0005886]	73.2
Fatty Acyl	plasma membrane [GO:0005886]	52.54
Fatty Acyl	peroxisome [GO:0005777]	29.0
Fatty Acyl	cytosol [GO:0005829]	29.0
Fatty Acyl	cytoplasmic vesicle [GO:0031410]	13.38
Fatty Acyl	nuclear inner membrane [GO:0005637]	13.38
Fatty Acyl	nuclear outer membrane [GO:0005640]	13.38
Fatty Acyl	membrane [GO:0016020]	13.38
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	13.38
Fatty Acyl	nucleoplasm [GO:0005654]	36.07
Fatty Acyl	chromatin [GO:0000785]	36.07
Fatty Acyl	extracellular exosome [GO:0070062]	51.33
Fatty Acyl	cytoplasm [GO:0005737]	51.33
Fatty Acyl	protein-containing complex [GO:0032991]	51.33
Fatty Acyl	blood microparticle [GO:0072562]	51.33
Fatty Acyl	Golgi apparatus [GO:0005794]	51.33
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	51.33
Fatty Acyl	extracellular region [GO:0005576]	51.33
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	51.33
Fatty Acyl	extracellular space [GO:0005615]	51.33
Fatty Acyl	nucleus [GO:0005634]	51.33
Fatty Acyl	endoplasmic reticulum [GO:0005783]	51.33
Fatty Acyl	respiratory chain complex IV [GO:0045277]	0.0
Fatty Acyl	mitochondrion [GO:0005739]	0.0
Fatty Acyl	mitochondrial respirasome [GO:0005746]	0.0
Fatty Acyl	plasma membrane [GO:0005886]	68.8
Fatty Acyl	postsynaptic membrane [GO:0045211]	67.6
Fatty Acyl	serotonergic synapse [GO:0099154]	67.6
Fatty Acyl	presynaptic membrane [GO:0042734]	67.6
Fatty Acyl	neuron projection [GO:0043005]	67.6
Fatty Acyl	endosome membrane [GO:0010008]	67.6
Fatty Acyl	endomembrane system [GO:0012505]	67.6
Fatty Acyl	focal adhesion [GO:0005925]	67.6
Fatty Acyl	plasma membrane [GO:0005886]	67.6
Fatty Acyl	membrane raft [GO:0045121]	67.6
Fatty Acyl	synapse [GO:0045202]	67.6
Fatty Acyl	membrane [GO:0016020]	26.0
Fatty Acyl	plasma membrane [GO:0005886]	35.6
Fatty Acyl	photosystem II [GO:0009523]	36.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	36.0
Fatty Acyl	plasma membrane [GO:0005886]	0.0
Fatty Acyl	cytosol [GO:0005829]	50.38
Fatty Acyl	fascia adherens [GO:0005916]	50.38
Fatty Acyl	contractile fiber [GO:0043292]	50.38
Fatty Acyl	Golgi membrane [GO:0000139]	50.38
Fatty Acyl	intercalated disc [GO:0014704]	50.38
Fatty Acyl	connexin complex [GO:0005922]	50.38
Fatty Acyl	focal adhesion [GO:0005925]	50.38
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	50.38
Fatty Acyl	apical plasma membrane [GO:0016324]	50.38
Fatty Acyl	plasma membrane [GO:0005886]	50.38
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	50.38
Fatty Acyl	membrane raft [GO:0045121]	50.38
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	50.38
Fatty Acyl	lateral plasma membrane [GO:0016328]	50.38
Fatty Acyl	tight junction [GO:0070160]	50.38
Fatty Acyl	cytoplasm [GO:0005737]	50.38
Fatty Acyl	Golgi apparatus [GO:0005794]	50.38
Fatty Acyl	mitochondrion [GO:0005739]	50.38
Fatty Acyl	cell junction [GO:0030054]	50.38
Fatty Acyl	gap junction [GO:0005921]	50.38
Fatty Acyl	intermediate filament [GO:0005882]	50.38
Fatty Acyl	cell-cell contact zone [GO:0044291]	50.38
Fatty Acyl	nucleoplasm [GO:0005654]	50.38
Fatty Acyl	nucleus [GO:0005634]	50.38
Fatty Acyl	plasma membrane [GO:0005886]	75.57
Fatty Acyl	plasma membrane [GO:0005886]	79.0
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	79.0
Fatty Acyl	nucleoplasm [GO:0005654]	60.4
Fatty Acyl	respiratory chain complex IV [GO:0045277]	60.4
Fatty Acyl	cytosol [GO:0005829]	60.4
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	60.4
Fatty Acyl	plasma membrane [GO:0005886]	76.91
Fatty Acyl	membrane [GO:0016020]	76.91
Fatty Acyl	early endosome [GO:0005769]	76.91
Fatty Acyl	cytosol [GO:0005829]	48.33
Fatty Acyl	membrane [GO:0016020]	79.0
Fatty Acyl	methane monooxygenase complex [GO:0015050]	79.0
Fatty Acyl	photosystem II [GO:0009523]	50.56
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	50.56
Fatty Acyl	membrane [GO:0016020]	61.11
Fatty Acyl	membrane [GO:0016020]	31.11
Fatty Acyl	host multivesicular body [GO:0072494]	31.11
Fatty Acyl	viral nucleocapsid [GO:0019013]	31.11
Fatty Acyl	host cell plasma membrane [GO:0020002]	31.11
Fatty Acyl	virion membrane [GO:0055036]	31.11
Fatty Acyl	host cell nucleus [GO:0042025]	31.11
Fatty Acyl	membrane [GO:0016020]	22.5
Fatty Acyl	host multivesicular body [GO:0072494]	22.5
Fatty Acyl	viral nucleocapsid [GO:0019013]	22.5
Fatty Acyl	host cell plasma membrane [GO:0020002]	22.5
Fatty Acyl	virion membrane [GO:0055036]	22.5
Fatty Acyl	host cell nucleus [GO:0042025]	22.5
Fatty Acyl	periplasmic space [GO:0042597]	37.0
Fatty Acyl	mitochondrion [GO:0005739]	1.14
Fatty Acyl	cytoplasm [GO:0005737]	1.14
Fatty Acyl	nuclear outer membrane [GO:0005640]	86.4
Fatty Acyl	membrane [GO:0016020]	86.4
Fatty Acyl	nuclear envelope [GO:0005635]	86.4
Fatty Acyl	nuclear membrane [GO:0031965]	86.4
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	86.4
Fatty Acyl	endoplasmic reticulum [GO:0005783]	86.4
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	86.4
Fatty Acyl	cytosol [GO:0005829]	55.0
Fatty Acyl	fascia adherens [GO:0005916]	55.0
Fatty Acyl	contractile fiber [GO:0043292]	55.0
Fatty Acyl	Golgi membrane [GO:0000139]	55.0
Fatty Acyl	intercalated disc [GO:0014704]	55.0
Fatty Acyl	connexin complex [GO:0005922]	55.0
Fatty Acyl	focal adhesion [GO:0005925]	55.0
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	55.0
Fatty Acyl	apical plasma membrane [GO:0016324]	55.0
Fatty Acyl	plasma membrane [GO:0005886]	55.0
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	55.0
Fatty Acyl	membrane raft [GO:0045121]	55.0
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	55.0
Fatty Acyl	lateral plasma membrane [GO:0016328]	55.0
Fatty Acyl	tight junction [GO:0070160]	55.0
Fatty Acyl	cytoplasm [GO:0005737]	55.0
Fatty Acyl	Golgi apparatus [GO:0005794]	55.0
Fatty Acyl	mitochondrion [GO:0005739]	55.0
Fatty Acyl	cell junction [GO:0030054]	55.0
Fatty Acyl	gap junction [GO:0005921]	55.0
Fatty Acyl	intermediate filament [GO:0005882]	55.0
Fatty Acyl	cell-cell contact zone [GO:0044291]	55.0
Fatty Acyl	nucleoplasm [GO:0005654]	55.0
Fatty Acyl	nucleus [GO:0005634]	55.0
Fatty Acyl	extracellular exosome [GO:0070062]	45.45
Fatty Acyl	cytoplasm [GO:0005737]	45.45
Fatty Acyl	protein-containing complex [GO:0032991]	45.45
Fatty Acyl	blood microparticle [GO:0072562]	45.45
Fatty Acyl	Golgi apparatus [GO:0005794]	45.45
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	45.45
Fatty Acyl	extracellular region [GO:0005576]	45.45
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	45.45
Fatty Acyl	extracellular space [GO:0005615]	45.45
Fatty Acyl	nucleus [GO:0005634]	45.45
Fatty Acyl	endoplasmic reticulum [GO:0005783]	45.45
Fatty Acyl	plasma membrane [GO:0005886]	69.0
Fatty Acyl	respiratory chain complex IV [GO:0045277]	69.0
Fatty Acyl	plasma membrane [GO:0005886]	56.88
Fatty Acyl	membrane [GO:0016020]	56.88
Fatty Acyl	early endosome [GO:0005769]	56.88
Fatty Acyl	photosystem II [GO:0009523]	42.5
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	42.5
Fatty Acyl	photosystem II [GO:0009523]	42.5
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	42.5
Fatty Acyl	photosystem II [GO:0009523]	15.8
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	15.8
Fatty Acyl	photosystem II [GO:0009523]	15.8
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	15.8
Fatty Acyl	virus tail [GO:0098015]	39.14
Fatty Acyl	virus tail, baseplate [GO:0098025]	39.14
Fatty Acyl	tertiary granule lumen [GO:1904724]	23.09
Fatty Acyl	cytosol [GO:0005829]	23.09
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	23.09
Fatty Acyl	extracellular exosome [GO:0070062]	23.09
Fatty Acyl	nucleoplasm [GO:0005654]	23.09
Fatty Acyl	extracellular region [GO:0005576]	23.09
Fatty Acyl	nucleus [GO:0005634]	23.09
Fatty Acyl	postsynaptic membrane [GO:0045211]	68.67
Fatty Acyl	serotonergic synapse [GO:0099154]	68.67
Fatty Acyl	presynaptic membrane [GO:0042734]	68.67
Fatty Acyl	neuron projection [GO:0043005]	68.67
Fatty Acyl	endosome membrane [GO:0010008]	68.67
Fatty Acyl	endomembrane system [GO:0012505]	68.67
Fatty Acyl	focal adhesion [GO:0005925]	68.67
Fatty Acyl	plasma membrane [GO:0005886]	68.67
Fatty Acyl	membrane raft [GO:0045121]	68.67
Fatty Acyl	synapse [GO:0045202]	68.67
Fatty Acyl	membrane [GO:0016020]	62.5
Fatty Acyl	membrane [GO:0016020]	38.73
Fatty Acyl	cell-cell junction [GO:0005911]	38.73
Fatty Acyl	photoreceptor disc membrane [GO:0097381]	38.73
Fatty Acyl	G protein-coupled receptor complex [GO:0097648]	38.73
Fatty Acyl	plasma membrane [GO:0005886]	38.73
Fatty Acyl	sperm midpiece [GO:0097225]	38.73
Fatty Acyl	photoreceptor inner segment membrane [GO:0060342]	38.73
Fatty Acyl	photoreceptor outer segment [GO:0001750]	38.73
Fatty Acyl	photoreceptor outer segment membrane [GO:0042622]	38.73
Fatty Acyl	Golgi membrane [GO:0000139]	38.73
Fatty Acyl	outer membrane [GO:0019867]	38.73
Fatty Acyl	sperm head plasma membrane [GO:1990913]	38.73
Fatty Acyl	rod photoreceptor outer segment [GO:0120200]	38.73
Fatty Acyl	photosystem II [GO:0009523]	97.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	97.0
Fatty Acyl	photosystem II [GO:0009523]	97.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	97.0
Fatty Acyl	membrane [GO:0016020]	40.5
Fatty Acyl	respiratory chain complex IV [GO:0045277]	66.67
Fatty Acyl	mitochondrion [GO:0005739]	66.67
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	66.67
Fatty Acyl	cytosol [GO:0005829]	55.0
Fatty Acyl	fascia adherens [GO:0005916]	55.0
Fatty Acyl	contractile fiber [GO:0043292]	55.0
Fatty Acyl	Golgi membrane [GO:0000139]	55.0
Fatty Acyl	intercalated disc [GO:0014704]	55.0
Fatty Acyl	connexin complex [GO:0005922]	55.0
Fatty Acyl	focal adhesion [GO:0005925]	55.0
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	55.0
Fatty Acyl	apical plasma membrane [GO:0016324]	55.0
Fatty Acyl	plasma membrane [GO:0005886]	55.0
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	55.0
Fatty Acyl	membrane raft [GO:0045121]	55.0
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	55.0
Fatty Acyl	lateral plasma membrane [GO:0016328]	55.0
Fatty Acyl	tight junction [GO:0070160]	55.0
Fatty Acyl	cytoplasm [GO:0005737]	55.0
Fatty Acyl	Golgi apparatus [GO:0005794]	55.0
Fatty Acyl	mitochondrion [GO:0005739]	55.0
Fatty Acyl	cell junction [GO:0030054]	55.0
Fatty Acyl	gap junction [GO:0005921]	55.0
Fatty Acyl	intermediate filament [GO:0005882]	55.0
Fatty Acyl	cell-cell contact zone [GO:0044291]	55.0
Fatty Acyl	nucleoplasm [GO:0005654]	55.0
Fatty Acyl	nucleus [GO:0005634]	55.0
Fatty Acyl	mitochondrion [GO:0005739]	8.25
Fatty Acyl	cytoplasm [GO:0005737]	8.25
Fatty Acyl	pilus tip [GO:0009419]	20.38
Fatty Acyl	pilus [GO:0009289]	20.38
Fatty Acyl	host cell membrane [GO:0033644]	20.38
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	49.56
Fatty Acyl	respiratory chain complex IV [GO:0045277]	49.56
Fatty Acyl	mitochondrion [GO:0005739]	49.56
Fatty Acyl	mitochondrial respirasome [GO:0005746]	49.56
Fatty Acyl	photosystem II [GO:0009523]	76.43
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	76.43
Fatty Acyl	respiratory chain complex IV [GO:0045277]	72.1
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	72.1
Fatty Acyl	plasma membrane [GO:0005886]	48.93
Fatty Acyl	membrane [GO:0016020]	48.93
Fatty Acyl	early endosome [GO:0005769]	48.93
Fatty Acyl	plasma membrane [GO:0005886]	17.57
Fatty Acyl	respirasome [GO:0070469]	17.57
Fatty Acyl	photosystem II [GO:0009523]	73.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	73.0
Fatty Acyl	photosystem II [GO:0009523]	73.0
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	73.0
Fatty Acyl	membrane [GO:0016020]	31.11
Fatty Acyl	host multivesicular body [GO:0072494]	31.11
Fatty Acyl	viral nucleocapsid [GO:0019013]	31.11
Fatty Acyl	host cell plasma membrane [GO:0020002]	31.11
Fatty Acyl	virion membrane [GO:0055036]	31.11
Fatty Acyl	host cell nucleus [GO:0042025]	31.11
Fatty Acyl	nuclear outer membrane [GO:0005640]	38.0
Fatty Acyl	membrane [GO:0016020]	38.0
Fatty Acyl	nuclear envelope [GO:0005635]	38.0
Fatty Acyl	nuclear membrane [GO:0031965]	38.0
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	38.0
Fatty Acyl	endoplasmic reticulum [GO:0005783]	38.0
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	38.0
Fatty Acyl	membrane [GO:0016020]	0.0
Fatty Acyl	methane monooxygenase complex [GO:0015050]	0.0
Fatty Acyl	membrane [GO:0016020]	-15.67
Fatty Acyl	host multivesicular body [GO:0072494]	-15.67
Fatty Acyl	viral nucleocapsid [GO:0019013]	-15.67
Fatty Acyl	host cell plasma membrane [GO:0020002]	-15.67
Fatty Acyl	virion membrane [GO:0055036]	-15.67
Fatty Acyl	host cell nucleus [GO:0042025]	-15.67
Fatty Acyl	periplasmic space [GO:0042597]	97.0
Fatty Acyl	apical plasma membrane [GO:0016324]	46.67
Fatty Acyl	plasma membrane [GO:0005886]	46.67
Fatty Acyl	basolateral plasma membrane [GO:0016323]	46.67
Fatty Acyl	cytoplasm [GO:0005737]	46.67
Fatty Acyl	receptor complex [GO:0043235]	46.67
Fatty Acyl	nucleus [GO:0005634]	46.67
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	-8.62
Fatty Acyl	extracellular region [GO:0005576]	-8.62
Fatty Acyl	extracellular exosome [GO:0070062]	40.7
Fatty Acyl	cytoplasm [GO:0005737]	40.7
Fatty Acyl	protein-containing complex [GO:0032991]	40.7
Fatty Acyl	blood microparticle [GO:0072562]	40.7
Fatty Acyl	Golgi apparatus [GO:0005794]	40.7
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	40.7
Fatty Acyl	extracellular region [GO:0005576]	40.7
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	40.7
Fatty Acyl	extracellular space [GO:0005615]	40.7
Fatty Acyl	nucleus [GO:0005634]	40.7
Fatty Acyl	endoplasmic reticulum [GO:0005783]	40.7
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	56.67
Fatty Acyl	respiratory chain complex IV [GO:0045277]	56.67
Fatty Acyl	mitochondrion [GO:0005739]	56.67
Fatty Acyl	mitochondrial respirasome [GO:0005746]	56.67
Fatty Acyl	photosystem II [GO:0009523]	84.5
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	84.5
Fatty Acyl	photosystem II [GO:0009523]	84.5
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	84.5
Fatty Acyl	membrane [GO:0016020]	40.25
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	58.67
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	58.67
Fatty Acyl	photosystem II [GO:0009523]	50.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	50.67
Fatty Acyl	photosystem II [GO:0009523]	50.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	50.67
Fatty Acyl	plasma membrane [GO:0005886]	74.8
Fatty Acyl	respiratory chain complex IV [GO:0045277]	74.8
Fatty Acyl	periplasmic space [GO:0042597]	20.54
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	20.54
Fatty Acyl	protein-containing complex [GO:0032991]	20.54
Fatty Acyl	postsynaptic membrane [GO:0045211]	73.55
Fatty Acyl	serotonergic synapse [GO:0099154]	73.55
Fatty Acyl	presynaptic membrane [GO:0042734]	73.55
Fatty Acyl	neuron projection [GO:0043005]	73.55
Fatty Acyl	endosome membrane [GO:0010008]	73.55
Fatty Acyl	endomembrane system [GO:0012505]	73.55
Fatty Acyl	focal adhesion [GO:0005925]	73.55
Fatty Acyl	plasma membrane [GO:0005886]	73.55
Fatty Acyl	membrane raft [GO:0045121]	73.55
Fatty Acyl	synapse [GO:0045202]	73.55
Fatty Acyl	membrane [GO:0016020]	43.27
Fatty Acyl	membrane [GO:0016020]	68.64
Fatty Acyl	plasma membrane [GO:0005886]	46.14
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	52.57
Fatty Acyl	mitochondrial respiratory chain complex I [GO:0005747]	52.57
Fatty Acyl	cytoplasm [GO:0005737]	47.66
Fatty Acyl	extracellular region [GO:0005576]	36.05
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	44.9
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	44.9
Fatty Acyl	cytoplasm [GO:0005737]	44.9
Fatty Acyl	chloride channel complex [GO:0034707]	16.64
Fatty Acyl	cytosol [GO:0005829]	16.64
Fatty Acyl	plasma membrane [GO:0005886]	16.64
Fatty Acyl	presynaptic membrane [GO:0042734]	16.64
Fatty Acyl	postsynaptic specialization membrane [GO:0099634]	16.64
Fatty Acyl	GABA-A receptor complex [GO:1902711]	16.64
Fatty Acyl	nucleoplasm [GO:0005654]	16.64
Fatty Acyl	GABA-ergic synapse [GO:0098982]	16.64
Fatty Acyl	neuron projection [GO:0043005]	16.64
Fatty Acyl	dendrite membrane [GO:0032590]	16.64
Fatty Acyl	synapse [GO:0045202]	16.64
Fatty Acyl	neuronal cell body membrane [GO:0032809]	16.64
Fatty Acyl	postsynapse [GO:0098794]	16.64
Fatty Acyl	postsynaptic density membrane [GO:0098839]	86.58
Fatty Acyl	cell-cell junction [GO:0005911]	86.58
Fatty Acyl	axonal spine [GO:0044308]	86.58
Fatty Acyl	neuromuscular junction [GO:0031594]	86.58
Fatty Acyl	perisynaptic space [GO:0099544]	86.58
Fatty Acyl	recycling endosome [GO:0055037]	86.58
Fatty Acyl	dendritic spine [GO:0043197]	86.58
Fatty Acyl	dendritic spine membrane [GO:0032591]	86.58
Fatty Acyl	cell body [GO:0044297]	86.58
Fatty Acyl	synaptic vesicle [GO:0008021]	86.58
Fatty Acyl	neuron spine [GO:0044309]	86.58
Fatty Acyl	somatodendritic compartment [GO:0036477]	86.58
Fatty Acyl	synaptic membrane [GO:0097060]	86.58
Fatty Acyl	cell surface [GO:0009986]	86.58
Fatty Acyl	plasma membrane [GO:0005886]	86.58
Fatty Acyl	protein-containing complex [GO:0032991]	86.58
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	86.58
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	86.58
Fatty Acyl	dendrite membrane [GO:0032590]	86.58
Fatty Acyl	excitatory synapse [GO:0060076]	86.58
Fatty Acyl	asymmetric synapse [GO:0032279]	86.58
Fatty Acyl	postsynaptic membrane [GO:0045211]	86.58
Fatty Acyl	membrane [GO:0016020]	86.58
