class	GO_CC	hydrophobicity_score
Sphingolipid	cytosol [GO:0005829]	51.5
Sphingolipid	apical plasma membrane [GO:0016324]	33.67
Sphingolipid	gap junction [GO:0005921]	33.67
Sphingolipid	plasma membrane [GO:0005886]	33.67
Sphingolipid	endoplasmic reticulum [GO:0005783]	33.67
Sphingolipid	transcription regulator complex [GO:0005667]	60.78
Sphingolipid	chromatin [GO:0000785]	60.78
Sphingolipid	nuclear chromosome [GO:0000228]	60.78
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	60.78
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	60.78
Sphingolipid	nucleoplasm [GO:0005654]	60.78
Sphingolipid	euchromatin [GO:0000791]	60.78
Sphingolipid	nucleus [GO:0005634]	60.78
Sphingolipid	cytosol [GO:0005829]	29.06
Sphingolipid	nucleoplasm [GO:0005654]	29.06
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	29.06
Sphingolipid	mitochondrion [GO:0005739]	29.06
Sphingolipid	Golgi apparatus [GO:0005794]	29.06
Sphingolipid	late endosome [GO:0005770]	58.57
Sphingolipid	endoplasmic reticulum [GO:0005783]	58.57
Sphingolipid	cytoplasm [GO:0005737]	58.57
Sphingolipid	endosome membrane [GO:0010008]	58.57
Sphingolipid	lysosome [GO:0005764]	58.57
Sphingolipid	early endosome [GO:0005769]	58.57
Sphingolipid	extracellular space [GO:0005615]	58.57
Sphingolipid	external side of plasma membrane [GO:0009897]	58.57
Sphingolipid	lysosomal membrane [GO:0005765]	58.57
Sphingolipid	cell surface [GO:0009986]	58.57
Sphingolipid	late endosome [GO:0005770]	57.34
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.34
Sphingolipid	cytoplasm [GO:0005737]	57.34
Sphingolipid	endosome membrane [GO:0010008]	57.34
Sphingolipid	lysosome [GO:0005764]	57.34
Sphingolipid	early endosome [GO:0005769]	57.34
Sphingolipid	extracellular space [GO:0005615]	57.34
Sphingolipid	external side of plasma membrane [GO:0009897]	57.34
Sphingolipid	lysosomal membrane [GO:0005765]	57.34
Sphingolipid	cell surface [GO:0009986]	57.34
Sphingolipid	late endosome [GO:0005770]	58.38
Sphingolipid	endoplasmic reticulum [GO:0005783]	58.38
Sphingolipid	cytoplasm [GO:0005737]	58.38
Sphingolipid	endosome membrane [GO:0010008]	58.38
Sphingolipid	lysosome [GO:0005764]	58.38
Sphingolipid	early endosome [GO:0005769]	58.38
Sphingolipid	extracellular space [GO:0005615]	58.38
Sphingolipid	external side of plasma membrane [GO:0009897]	58.38
Sphingolipid	lysosomal membrane [GO:0005765]	58.38
Sphingolipid	cell surface [GO:0009986]	58.38
Sphingolipid	late endosome [GO:0005770]	61.71
Sphingolipid	endoplasmic reticulum [GO:0005783]	61.71
Sphingolipid	cytoplasm [GO:0005737]	61.71
Sphingolipid	endosome membrane [GO:0010008]	61.71
Sphingolipid	lysosome [GO:0005764]	61.71
Sphingolipid	early endosome [GO:0005769]	61.71
Sphingolipid	extracellular space [GO:0005615]	61.71
Sphingolipid	external side of plasma membrane [GO:0009897]	61.71
Sphingolipid	lysosomal membrane [GO:0005765]	61.71
Sphingolipid	cell surface [GO:0009986]	61.71
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	36.25
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	36.25
Sphingolipid	axon terminus [GO:0043679]	56.81
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	56.81
Sphingolipid	endoplasmic reticulum [GO:0005783]	56.81
Sphingolipid	cell surface [GO:0009986]	56.81
Sphingolipid	apical plasma membrane [GO:0016324]	56.81
Sphingolipid	plasma membrane [GO:0005886]	56.81
Sphingolipid	astrocyte projection [GO:0097449]	56.81
Sphingolipid	axon [GO:0030424]	56.81
Sphingolipid	calyx of Held [GO:0044305]	56.81
Sphingolipid	neuronal cell body [GO:0043025]	56.81
Sphingolipid	late endosome [GO:0005770]	57.42
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.42
Sphingolipid	cytoplasm [GO:0005737]	57.42
Sphingolipid	endosome membrane [GO:0010008]	57.42
Sphingolipid	lysosome [GO:0005764]	57.42
Sphingolipid	early endosome [GO:0005769]	57.42
Sphingolipid	extracellular space [GO:0005615]	57.42
Sphingolipid	external side of plasma membrane [GO:0009897]	57.42
Sphingolipid	lysosomal membrane [GO:0005765]	57.42
Sphingolipid	cell surface [GO:0009986]	57.42
Sphingolipid	apical plasma membrane [GO:0016324]	98.2
Sphingolipid	astrocyte projection [GO:0097449]	98.2
Sphingolipid	cell surface [GO:0009986]	98.2
Sphingolipid	plasma membrane [GO:0005886]	98.2
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	98.2
Sphingolipid	calyx of Held [GO:0044305]	98.2
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	98.2
Sphingolipid	neuronal cell body [GO:0043025]	98.2
Sphingolipid	axon [GO:0030424]	98.2
Sphingolipid	axon terminus [GO:0043679]	98.2
Sphingolipid	postsynapse [GO:0098794]	98.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	98.2
Sphingolipid	late endosome [GO:0005770]	55.11
Sphingolipid	endoplasmic reticulum [GO:0005783]	55.11
Sphingolipid	cytoplasm [GO:0005737]	55.11
Sphingolipid	endosome membrane [GO:0010008]	55.11
Sphingolipid	lysosome [GO:0005764]	55.11
Sphingolipid	early endosome [GO:0005769]	55.11
Sphingolipid	extracellular space [GO:0005615]	55.11
Sphingolipid	external side of plasma membrane [GO:0009897]	55.11
Sphingolipid	lysosomal membrane [GO:0005765]	55.11
Sphingolipid	cell surface [GO:0009986]	55.11
Sphingolipid	viral envelope [GO:0019031]	55.88
Sphingolipid	host cell endoplasmic reticulum membrane [GO:0044167]	55.88
Sphingolipid	membrane [GO:0016020]	55.88
Sphingolipid	viral nucleocapsid [GO:0019013]	55.88
Sphingolipid	extracellular region [GO:0005576]	55.88
Sphingolipid	virion membrane [GO:0055036]	55.88
Sphingolipid	late endosome [GO:0005770]	54.17
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.17
Sphingolipid	cytoplasm [GO:0005737]	54.17
Sphingolipid	endosome membrane [GO:0010008]	54.17
Sphingolipid	lysosome [GO:0005764]	54.17
Sphingolipid	early endosome [GO:0005769]	54.17
Sphingolipid	extracellular space [GO:0005615]	54.17
Sphingolipid	external side of plasma membrane [GO:0009897]	54.17
Sphingolipid	lysosomal membrane [GO:0005765]	54.17
Sphingolipid	cell surface [GO:0009986]	54.17
Sphingolipid	endoplasmic reticulum [GO:0005783]	63.31
Sphingolipid	cytoplasm [GO:0005737]	63.31
Sphingolipid	endosome membrane [GO:0010008]	63.31
Sphingolipid	basolateral plasma membrane [GO:0016323]	63.31
Sphingolipid	lysosome [GO:0005764]	63.31
Sphingolipid	plasma membrane [GO:0005886]	63.31
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	63.31
Sphingolipid	extracellular space [GO:0005615]	63.31
Sphingolipid	external side of plasma membrane [GO:0009897]	63.31
Sphingolipid	lysosomal membrane [GO:0005765]	63.31
Sphingolipid	cell surface [GO:0009986]	63.31
Sphingolipid	late endosome [GO:0005770]	59.66
Sphingolipid	endoplasmic reticulum [GO:0005783]	59.66
Sphingolipid	cytoplasm [GO:0005737]	59.66
Sphingolipid	endosome membrane [GO:0010008]	59.66
Sphingolipid	lysosome [GO:0005764]	59.66
Sphingolipid	early endosome [GO:0005769]	59.66
Sphingolipid	extracellular space [GO:0005615]	59.66
Sphingolipid	external side of plasma membrane [GO:0009897]	59.66
Sphingolipid	lysosomal membrane [GO:0005765]	59.66
Sphingolipid	cell surface [GO:0009986]	59.66
Sphingolipid	endocytic vesicle lumen [GO:0071682]	37.82
Sphingolipid	tertiary granule lumen [GO:1904724]	37.82
Sphingolipid	cytosol [GO:0005829]	37.82
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	37.82
Sphingolipid	extracellular exosome [GO:0070062]	37.82
Sphingolipid	blood microparticle [GO:0072562]	37.82
Sphingolipid	extracellular region [GO:0005576]	37.82
Sphingolipid	extracellular space [GO:0005615]	37.82
Sphingolipid	hemoglobin complex [GO:0005833]	37.82
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	37.82
Sphingolipid	membrane raft [GO:0045121]	56.42
Sphingolipid	endosome membrane [GO:0010008]	56.42
Sphingolipid	plasma membrane [GO:0005886]	56.42
Sphingolipid	extracellular space [GO:0005615]	56.42
Sphingolipid	external side of plasma membrane [GO:0009897]	56.42
Sphingolipid	plasma membrane [GO:0005886]	-16.83
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	-16.83
Sphingolipid	protein-containing complex [GO:0032991]	54.5
Sphingolipid	spindle pole [GO:0000922]	54.5
Sphingolipid	cytoplasm [GO:0005737]	54.5
Sphingolipid	cytosol [GO:0005829]	54.5
Sphingolipid	late endosome [GO:0005770]	56.58
Sphingolipid	endoplasmic reticulum [GO:0005783]	56.58
Sphingolipid	cytoplasm [GO:0005737]	56.58
Sphingolipid	endosome membrane [GO:0010008]	56.58
Sphingolipid	lysosome [GO:0005764]	56.58
Sphingolipid	early endosome [GO:0005769]	56.58
Sphingolipid	extracellular space [GO:0005615]	56.58
Sphingolipid	external side of plasma membrane [GO:0009897]	56.58
Sphingolipid	lysosomal membrane [GO:0005765]	56.58
Sphingolipid	cell surface [GO:0009986]	56.58
Sphingolipid	endosome membrane [GO:0010008]	43.44
Sphingolipid	cytosol [GO:0005829]	43.44
Sphingolipid	plasma membrane [GO:0005886]	43.44
Sphingolipid	nuclear outer membrane [GO:0005640]	43.44
Sphingolipid	Golgi apparatus [GO:0005794]	43.44
Sphingolipid	endosome membrane [GO:0010008]	61.17
Sphingolipid	cytosol [GO:0005829]	61.17
Sphingolipid	plasma membrane [GO:0005886]	61.17
Sphingolipid	nuclear outer membrane [GO:0005640]	61.17
Sphingolipid	Golgi apparatus [GO:0005794]	61.17
Sphingolipid	SPOTS complex [GO:0035339]	53.35
Sphingolipid	endoplasmic reticulum [GO:0005783]	53.35
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	53.35
Sphingolipid	SPOTS complex [GO:0035339]	54.3
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.3
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	54.3
Sphingolipid	extracellular space [GO:0005615]	60.5
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	60.5
Sphingolipid	receptor complex [GO:0043235]	60.5
Sphingolipid	plasma membrane [GO:0005886]	60.5
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	67.96
Sphingolipid	axon [GO:0030424]	67.96
Sphingolipid	plasma membrane [GO:0005886]	67.96
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	67.96
Sphingolipid	cytoplasm [GO:0005737]	80.0
Sphingolipid	external side of plasma membrane [GO:0009897]	64.22
Sphingolipid	cell surface [GO:0009986]	64.22
Sphingolipid	plasma membrane [GO:0005886]	64.22
Sphingolipid	basolateral plasma membrane [GO:0016323]	64.22
Sphingolipid	cytoplasm [GO:0005737]	64.22
Sphingolipid	lysosome [GO:0005764]	64.22
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	64.22
Sphingolipid	lysosomal membrane [GO:0005765]	64.22
Sphingolipid	endosome membrane [GO:0010008]	64.22
Sphingolipid	extracellular space [GO:0005615]	64.22
Sphingolipid	endoplasmic reticulum [GO:0005783]	64.22
Sphingolipid	late endosome [GO:0005770]	62.06
Sphingolipid	endoplasmic reticulum [GO:0005783]	62.06
Sphingolipid	cytoplasm [GO:0005737]	62.06
Sphingolipid	endosome membrane [GO:0010008]	62.06
Sphingolipid	basolateral plasma membrane [GO:0016323]	62.06
Sphingolipid	lysosome [GO:0005764]	62.06
Sphingolipid	early endosome [GO:0005769]	62.06
Sphingolipid	plasma membrane [GO:0005886]	62.06
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	62.06
Sphingolipid	extracellular space [GO:0005615]	62.06
Sphingolipid	external side of plasma membrane [GO:0009897]	62.06
Sphingolipid	lysosomal membrane [GO:0005765]	62.06
Sphingolipid	cell surface [GO:0009986]	62.06
Sphingolipid	apical plasma membrane [GO:0016324]	98.0
Sphingolipid	gap junction [GO:0005921]	98.0
Sphingolipid	plasma membrane [GO:0005886]	98.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	98.0
Sphingolipid	endosome membrane [GO:0010008]	64.53
Sphingolipid	cytosol [GO:0005829]	64.53
Sphingolipid	plasma membrane [GO:0005886]	64.53
Sphingolipid	nuclear outer membrane [GO:0005640]	64.53
Sphingolipid	Golgi apparatus [GO:0005794]	64.53
Sphingolipid	endocytic vesicle lumen [GO:0071682]	13.0
Sphingolipid	tertiary granule lumen [GO:1904724]	13.0
Sphingolipid	cytosol [GO:0005829]	13.0
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	13.0
Sphingolipid	extracellular exosome [GO:0070062]	13.0
Sphingolipid	blood microparticle [GO:0072562]	13.0
Sphingolipid	extracellular region [GO:0005576]	13.0
Sphingolipid	extracellular space [GO:0005615]	13.0
Sphingolipid	hemoglobin complex [GO:0005833]	13.0
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	13.0
Sphingolipid	plasma membrane [GO:0005886]	-23.67
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	-23.67
Sphingolipid	endosome membrane [GO:0010008]	55.46
Sphingolipid	cytosol [GO:0005829]	55.46
Sphingolipid	plasma membrane [GO:0005886]	55.46
Sphingolipid	nuclear outer membrane [GO:0005640]	55.46
Sphingolipid	Golgi apparatus [GO:0005794]	55.46
Sphingolipid	endosome membrane [GO:0010008]	23.0
Sphingolipid	cytosol [GO:0005829]	23.0
Sphingolipid	plasma membrane [GO:0005886]	23.0
Sphingolipid	nuclear outer membrane [GO:0005640]	23.0
Sphingolipid	Golgi apparatus [GO:0005794]	23.0
Sphingolipid	membrane [GO:0016020]	50.81
Sphingolipid	cytosol [GO:0005829]	50.81
Sphingolipid	endoplasmic reticulum [GO:0005783]	50.81
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	50.81
Sphingolipid	membrane [GO:0016020]	79.08
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	79.08
Sphingolipid	SPOTS complex [GO:0035339]	79.08
Sphingolipid	endoplasmic reticulum [GO:0005783]	79.08
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	55.65
Sphingolipid	axon [GO:0030424]	55.65
Sphingolipid	plasma membrane [GO:0005886]	55.65
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	55.65
Sphingolipid	extracellular space [GO:0005615]	60.55
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	60.55
Sphingolipid	receptor complex [GO:0043235]	60.55
Sphingolipid	plasma membrane [GO:0005886]	60.55
Sphingolipid	apical plasma membrane [GO:0016324]	68.73
Sphingolipid	gap junction [GO:0005921]	68.73
Sphingolipid	plasma membrane [GO:0005886]	68.73
Sphingolipid	endoplasmic reticulum [GO:0005783]	68.73
Sphingolipid	cytoplasm [GO:0005737]	28.62
Sphingolipid	apical plasma membrane [GO:0016324]	79.29
Sphingolipid	gap junction [GO:0005921]	79.29
Sphingolipid	plasma membrane [GO:0005886]	79.29
Sphingolipid	endoplasmic reticulum [GO:0005783]	79.29
Sphingolipid	cytoplasm [GO:0005737]	56.83
Sphingolipid	endosome membrane [GO:0010008]	64.53
Sphingolipid	cytosol [GO:0005829]	64.53
Sphingolipid	plasma membrane [GO:0005886]	64.53
Sphingolipid	nuclear outer membrane [GO:0005640]	64.53
Sphingolipid	Golgi apparatus [GO:0005794]	64.53
Sphingolipid	late endosome [GO:0005770]	56.15
Sphingolipid	endoplasmic reticulum [GO:0005783]	56.15
Sphingolipid	cytoplasm [GO:0005737]	56.15
Sphingolipid	endosome membrane [GO:0010008]	56.15
Sphingolipid	lysosome [GO:0005764]	56.15
Sphingolipid	early endosome [GO:0005769]	56.15
Sphingolipid	extracellular space [GO:0005615]	56.15
Sphingolipid	external side of plasma membrane [GO:0009897]	56.15
Sphingolipid	lysosomal membrane [GO:0005765]	56.15
Sphingolipid	cell surface [GO:0009986]	56.15
Sphingolipid	late endosome [GO:0005770]	58.28
Sphingolipid	endoplasmic reticulum [GO:0005783]	58.28
Sphingolipid	cytoplasm [GO:0005737]	58.28
Sphingolipid	endosome membrane [GO:0010008]	58.28
Sphingolipid	lysosome [GO:0005764]	58.28
Sphingolipid	early endosome [GO:0005769]	58.28
Sphingolipid	extracellular space [GO:0005615]	58.28
Sphingolipid	external side of plasma membrane [GO:0009897]	58.28
Sphingolipid	lysosomal membrane [GO:0005765]	58.28
Sphingolipid	cell surface [GO:0009986]	58.28
Sphingolipid	apical plasma membrane [GO:0016324]	75.22
Sphingolipid	astrocyte projection [GO:0097449]	75.22
Sphingolipid	cell surface [GO:0009986]	75.22
Sphingolipid	plasma membrane [GO:0005886]	75.22
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	75.22
Sphingolipid	calyx of Held [GO:0044305]	75.22
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	75.22
Sphingolipid	neuronal cell body [GO:0043025]	75.22
Sphingolipid	axon [GO:0030424]	75.22
Sphingolipid	axon terminus [GO:0043679]	75.22
Sphingolipid	postsynapse [GO:0098794]	75.22
Sphingolipid	endoplasmic reticulum [GO:0005783]	75.22
Sphingolipid	chloroplast membrane [GO:0031969]	51.0
Sphingolipid	endocytic vesicle lumen [GO:0071682]	17.5
Sphingolipid	tertiary granule lumen [GO:1904724]	17.5
Sphingolipid	cytosol [GO:0005829]	17.5
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	17.5
Sphingolipid	extracellular exosome [GO:0070062]	17.5
Sphingolipid	blood microparticle [GO:0072562]	17.5
Sphingolipid	extracellular region [GO:0005576]	17.5
Sphingolipid	extracellular space [GO:0005615]	17.5
Sphingolipid	hemoglobin complex [GO:0005833]	17.5
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	17.5
Sphingolipid	apical plasma membrane [GO:0016324]	76.0
Sphingolipid	astrocyte projection [GO:0097449]	76.0
Sphingolipid	cell surface [GO:0009986]	76.0
Sphingolipid	plasma membrane [GO:0005886]	76.0
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	76.0
Sphingolipid	calyx of Held [GO:0044305]	76.0
Sphingolipid	neuronal cell body [GO:0043025]	76.0
Sphingolipid	axon [GO:0030424]	76.0
Sphingolipid	axon terminus [GO:0043679]	76.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	76.0
Sphingolipid	plasma membrane [GO:0005886]	11.43
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	11.43
Sphingolipid	late endosome [GO:0005770]	57.97
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.97
Sphingolipid	cytoplasm [GO:0005737]	57.97
Sphingolipid	endosome membrane [GO:0010008]	57.97
Sphingolipid	lysosome [GO:0005764]	57.97
Sphingolipid	early endosome [GO:0005769]	57.97
Sphingolipid	extracellular space [GO:0005615]	57.97
Sphingolipid	external side of plasma membrane [GO:0009897]	57.97
Sphingolipid	lysosomal membrane [GO:0005765]	57.97
Sphingolipid	cell surface [GO:0009986]	57.97
Sphingolipid	protein-containing complex [GO:0032991]	60.33
Sphingolipid	spindle pole [GO:0000922]	60.33
Sphingolipid	cytoplasm [GO:0005737]	60.33
Sphingolipid	cytosol [GO:0005829]	60.33
Sphingolipid	late endosome [GO:0005770]	57.52
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.52
Sphingolipid	cytoplasm [GO:0005737]	57.52
Sphingolipid	endosome membrane [GO:0010008]	57.52
Sphingolipid	lysosome [GO:0005764]	57.52
Sphingolipid	early endosome [GO:0005769]	57.52
Sphingolipid	extracellular space [GO:0005615]	57.52
Sphingolipid	external side of plasma membrane [GO:0009897]	57.52
Sphingolipid	lysosomal membrane [GO:0005765]	57.52
Sphingolipid	cell surface [GO:0009986]	57.52
Sphingolipid	late endosome [GO:0005770]	57.1
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.1
Sphingolipid	cytoplasm [GO:0005737]	57.1
Sphingolipid	endosome membrane [GO:0010008]	57.1
Sphingolipid	lysosome [GO:0005764]	57.1
Sphingolipid	early endosome [GO:0005769]	57.1
Sphingolipid	extracellular space [GO:0005615]	57.1
Sphingolipid	external side of plasma membrane [GO:0009897]	57.1
Sphingolipid	lysosomal membrane [GO:0005765]	57.1
Sphingolipid	cell surface [GO:0009986]	57.1
Sphingolipid	SPOTS complex [GO:0035339]	57.45
Sphingolipid	endoplasmic reticulum [GO:0005783]	57.45
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	57.45
Sphingolipid	SPOTS complex [GO:0035339]	54.3
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.3
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	54.3
Sphingolipid	endosome membrane [GO:0010008]	23.0
Sphingolipid	cytosol [GO:0005829]	23.0
Sphingolipid	plasma membrane [GO:0005886]	23.0
Sphingolipid	nuclear outer membrane [GO:0005640]	23.0
Sphingolipid	Golgi apparatus [GO:0005794]	23.0
Sphingolipid	endosome membrane [GO:0010008]	0.0
Sphingolipid	cytosol [GO:0005829]	0.0
Sphingolipid	plasma membrane [GO:0005886]	0.0
Sphingolipid	nuclear outer membrane [GO:0005640]	0.0
Sphingolipid	Golgi apparatus [GO:0005794]	0.0
Sphingolipid	plasma membrane [GO:0005886]	-26.62
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	-26.62
Sphingolipid	late endosome [GO:0005770]	59.5
Sphingolipid	endoplasmic reticulum [GO:0005783]	59.5
Sphingolipid	cytoplasm [GO:0005737]	59.5
Sphingolipid	endosome membrane [GO:0010008]	59.5
Sphingolipid	lysosome [GO:0005764]	59.5
Sphingolipid	early endosome [GO:0005769]	59.5
Sphingolipid	extracellular space [GO:0005615]	59.5
Sphingolipid	external side of plasma membrane [GO:0009897]	59.5
Sphingolipid	lysosomal membrane [GO:0005765]	59.5
Sphingolipid	cell surface [GO:0009986]	59.5
Sphingolipid	cytosol [GO:0005829]	61.44
Sphingolipid	plasma membrane [GO:0005886]	-19.55
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	-19.55
Sphingolipid	cytoplasm [GO:0005737]	32.59
Sphingolipid	apical plasma membrane [GO:0016324]	62.44
Sphingolipid	gap junction [GO:0005921]	62.44
Sphingolipid	plasma membrane [GO:0005886]	62.44
Sphingolipid	endoplasmic reticulum [GO:0005783]	62.44
Sphingolipid	membrane [GO:0016020]	41.8
Sphingolipid	transcription regulator complex [GO:0005667]	61.48
Sphingolipid	chromatin [GO:0000785]	61.48
Sphingolipid	nuclear chromosome [GO:0000228]	61.48
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	61.48
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	61.48
Sphingolipid	nucleoplasm [GO:0005654]	61.48
Sphingolipid	euchromatin [GO:0000791]	61.48
Sphingolipid	nucleus [GO:0005634]	61.48
Sphingolipid	cytoplasm [GO:0005737]	1.75
Sphingolipid	perinuclear region of cytoplasm [GO:0048471]	1.75
Sphingolipid	early endosome [GO:0005769]	1.75
Sphingolipid	phagocytic cup [GO:0001891]	1.75
Sphingolipid	ruffle [GO:0001726]	1.75
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	1.75
Sphingolipid	membrane [GO:0016020]	1.75
Sphingolipid	plasma membrane [GO:0005886]	1.75
Sphingolipid	receptor complex [GO:0043235]	1.75
Sphingolipid	external side of plasma membrane [GO:0009897]	1.75
Sphingolipid	cell surface [GO:0009986]	1.75
Sphingolipid	Golgi apparatus [GO:0005794]	1.75
Sphingolipid	cytosol [GO:0005829]	29.39
Sphingolipid	nucleoplasm [GO:0005654]	29.39
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	29.39
Sphingolipid	mitochondrion [GO:0005739]	29.39
Sphingolipid	Golgi apparatus [GO:0005794]	29.39
Sphingolipid	membrane raft [GO:0045121]	49.03
Sphingolipid	endosome [GO:0005768]	49.03
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	49.03
Sphingolipid	nucleoplasm [GO:0005654]	49.03
Sphingolipid	plasma membrane [GO:0005886]	49.03
Sphingolipid	external side of plasma membrane [GO:0009897]	49.03
Sphingolipid	cytoplasm [GO:0005737]	49.03
Sphingolipid	plasma membrane [GO:0005886]	52.82
Sphingolipid	cytoplasm [GO:0005737]	52.82
Sphingolipid	chloroplast membrane [GO:0031969]	95.44
Sphingolipid	apical plasma membrane [GO:0016324]	54.13
Sphingolipid	astrocyte projection [GO:0097449]	54.13
Sphingolipid	cell surface [GO:0009986]	54.13
Sphingolipid	plasma membrane [GO:0005886]	54.13
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	54.13
Sphingolipid	calyx of Held [GO:0044305]	54.13
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	54.13
Sphingolipid	neuronal cell body [GO:0043025]	54.13
Sphingolipid	axon [GO:0030424]	54.13
Sphingolipid	axon terminus [GO:0043679]	54.13
Sphingolipid	postsynapse [GO:0098794]	54.13
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.13
Sphingolipid	late endosome [GO:0005770]	59.28
Sphingolipid	endoplasmic reticulum [GO:0005783]	59.28
Sphingolipid	cytoplasm [GO:0005737]	59.28
Sphingolipid	endosome membrane [GO:0010008]	59.28
Sphingolipid	lysosome [GO:0005764]	59.28
Sphingolipid	early endosome [GO:0005769]	59.28
Sphingolipid	extracellular space [GO:0005615]	59.28
Sphingolipid	external side of plasma membrane [GO:0009897]	59.28
Sphingolipid	lysosomal membrane [GO:0005765]	59.28
Sphingolipid	cell surface [GO:0009986]	59.28
Sphingolipid	late endosome [GO:0005770]	56.14
Sphingolipid	endoplasmic reticulum [GO:0005783]	56.14
Sphingolipid	cytoplasm [GO:0005737]	56.14
Sphingolipid	endosome membrane [GO:0010008]	56.14
Sphingolipid	lysosome [GO:0005764]	56.14
Sphingolipid	early endosome [GO:0005769]	56.14
Sphingolipid	extracellular space [GO:0005615]	56.14
Sphingolipid	external side of plasma membrane [GO:0009897]	56.14
Sphingolipid	lysosomal membrane [GO:0005765]	56.14
Sphingolipid	cell surface [GO:0009986]	56.14
Sphingolipid	late endosome [GO:0005770]	54.77
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.77
Sphingolipid	cytoplasm [GO:0005737]	54.77
Sphingolipid	endosome membrane [GO:0010008]	54.77
Sphingolipid	lysosome [GO:0005764]	54.77
Sphingolipid	early endosome [GO:0005769]	54.77
Sphingolipid	extracellular space [GO:0005615]	54.77
Sphingolipid	external side of plasma membrane [GO:0009897]	54.77
Sphingolipid	lysosomal membrane [GO:0005765]	54.77
Sphingolipid	cell surface [GO:0009986]	54.77
Sphingolipid	protein-containing complex [GO:0032991]	52.88
Sphingolipid	spindle pole [GO:0000922]	52.88
Sphingolipid	cytoplasm [GO:0005737]	52.88
Sphingolipid	cytosol [GO:0005829]	52.88
Sphingolipid	cytoplasm [GO:0005737]	42.97
Sphingolipid	plasma membrane [GO:0005886]	-16.0
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	-16.0
Sphingolipid	membrane raft [GO:0045121]	54.02
Sphingolipid	endosome membrane [GO:0010008]	54.02
Sphingolipid	plasma membrane [GO:0005886]	54.02
Sphingolipid	extracellular space [GO:0005615]	54.02
Sphingolipid	external side of plasma membrane [GO:0009897]	54.02
Sphingolipid	membrane [GO:0016020]	63.23
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	63.23
Sphingolipid	endoplasmic reticulum [GO:0005783]	63.23
Sphingolipid	vacuole [GO:0005773]	63.23
