class	GO_CC	hydrophobicity_score
Polyketide	filopodium [GO:0030175]	26.44
Polyketide	endoplasmic reticulum lumen [GO:0005788]	54.57
Polyketide	ER to Golgi transport vesicle membrane [GO:0012507]	54.57
Polyketide	HFE-transferrin receptor complex [GO:1990712]	54.57
Polyketide	extracellular exosome [GO:0070062]	54.57
Polyketide	external side of plasma membrane [GO:0009897]	54.57
Polyketide	cell surface [GO:0009986]	54.57
Polyketide	phagocytic vesicle membrane [GO:0030670]	54.57
Polyketide	early endosome membrane [GO:0031901]	54.57
Polyketide	endosome membrane [GO:0010008]	54.57
Polyketide	lysosome [GO:0005764]	54.57
Polyketide	Golgi membrane [GO:0000139]	54.57
Polyketide	extracellular space [GO:0005615]	54.57
Polyketide	lysosomal membrane [GO:0005765]	54.57
Polyketide	Golgi apparatus [GO:0005794]	54.57
Polyketide	focal adhesion [GO:0005925]	54.57
Polyketide	cytosol [GO:0005829]	54.57
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	54.57
Polyketide	membrane [GO:0016020]	54.57
Polyketide	specific granule lumen [GO:0035580]	54.57
Polyketide	extracellular region [GO:0005576]	54.57
Polyketide	endoplasmic reticulum [GO:0005783]	54.57
Polyketide	early endosome lumen [GO:0031905]	54.57
Polyketide	late endosome membrane [GO:0031902]	54.57
Polyketide	MHC class I protein complex [GO:0042612]	54.57
Polyketide	MHC class II protein complex [GO:0042613]	54.57
Polyketide	MHC class I peptide loading complex [GO:0042824]	54.57
Polyketide	tertiary granule lumen [GO:1904724]	54.57
Polyketide	plasma membrane [GO:0005886]	54.57
Polyketide	recycling endosome membrane [GO:0055038]	54.57
Polyketide	Sin3-type complex [GO:0070822]	24.53
Polyketide	cytosol [GO:0005829]	24.53
Polyketide	plasma membrane [GO:0005886]	24.53
Polyketide	nucleoplasm [GO:0005654]	24.53
Polyketide	protein kinase CK2 complex [GO:0005956]	24.53
Polyketide	nucleus [GO:0005634]	24.53
Polyketide	PML body [GO:0016605]	24.53
Polyketide	histone deacetylase complex [GO:0000118]	6.75
Polyketide	cell body [GO:0044297]	18.95
Polyketide	actin filament [GO:0005884]	18.95
Polyketide	skeletal muscle myofibril [GO:0098723]	18.95
Polyketide	stress fiber [GO:0001725]	18.95
Polyketide	filamentous actin [GO:0031941]	18.95
Polyketide	actin filament bundle [GO:0032432]	18.95
Polyketide	lamellipodium [GO:0030027]	18.95
Polyketide	striated muscle thin filament [GO:0005865]	18.95
Polyketide	cytoplasm [GO:0005737]	18.95
Polyketide	filopodium [GO:0030175]	18.95
Polyketide	proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	-22.5
Polyketide	plasma membrane [GO:0005886]	-22.5
Polyketide	mitochondrial proton-transporting ATP synthase, catalytic core [GO:0005754]	-22.5
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	-22.5
Polyketide	microtubule [GO:0005874]	14.31
Polyketide	cytoplasm [GO:0005737]	14.31
Polyketide	protein-containing complex [GO:0032991]	64.96
Polyketide	cytosol [GO:0005829]	64.96
Polyketide	nucleoplasm [GO:0005654]	64.96
Polyketide	membrane [GO:0016020]	64.96
Polyketide	plasma membrane [GO:0005886]	64.96
Polyketide	euchromatin [GO:0000791]	64.96
Polyketide	chromatin [GO:0000785]	64.96
Polyketide	transcription regulator complex [GO:0005667]	64.96
Polyketide	nucleus [GO:0005634]	64.96
Polyketide	cytoplasm [GO:0005737]	64.96
Polyketide	Golgi apparatus [GO:0005794]	64.96
Polyketide	collagen-containing extracellular matrix [GO:0062023]	10.38
Polyketide	lysosomal lumen [GO:0043202]	10.38
Polyketide	lysosome [GO:0005764]	10.38
Polyketide	tertiary granule lumen [GO:1904724]	10.38
Polyketide	ficolin-1-rich granule lumen [GO:1904813]	10.38
Polyketide	endolysosome lumen [GO:0036021]	10.38
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	10.38
Polyketide	extracellular region [GO:0005576]	10.38
Polyketide	extracellular space [GO:0005615]	10.38
Polyketide	late endosome [GO:0005770]	10.38
Polyketide	phagocytic vesicle [GO:0045335]	10.38
Polyketide	cytoplasm [GO:0005737]	29.46
Polyketide	extracellular region [GO:0005576]	15.88
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	87.0
Polyketide	synaptic vesicle membrane [GO:0030672]	87.0
Polyketide	clathrin-coated vesicle membrane [GO:0030665]	87.0
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	89.86
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	89.86
Polyketide	Golgi membrane [GO:0000139]	89.86
Polyketide	fungal-type vacuole [GO:0000324]	89.86
Polyketide	membrane [GO:0016020]	89.86
Polyketide	cell periphery [GO:0071944]	89.86
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	89.86
Polyketide	fungal-type vacuole membrane [GO:0000329]	89.86
Polyketide	cytosol [GO:0005829]	15.33
Polyketide	cytosolic large ribosomal subunit [GO:0022625]	15.33
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	47.91
Polyketide	endoplasmic reticulum membrane [GO:0005789]	47.91
Polyketide	protein-containing complex [GO:0032991]	67.19
Polyketide	cytosol [GO:0005829]	67.19
Polyketide	nucleoplasm [GO:0005654]	67.19
Polyketide	membrane [GO:0016020]	67.19
Polyketide	plasma membrane [GO:0005886]	67.19
Polyketide	euchromatin [GO:0000791]	67.19
Polyketide	chromatin [GO:0000785]	67.19
Polyketide	transcription regulator complex [GO:0005667]	67.19
Polyketide	nucleus [GO:0005634]	67.19
Polyketide	cytoplasm [GO:0005737]	67.19
Polyketide	Golgi apparatus [GO:0005794]	67.19
Polyketide	protein-containing complex [GO:0032991]	62.93
Polyketide	cytosol [GO:0005829]	62.93
Polyketide	nucleoplasm [GO:0005654]	62.93
Polyketide	membrane [GO:0016020]	62.93
Polyketide	plasma membrane [GO:0005886]	62.93
Polyketide	euchromatin [GO:0000791]	62.93
Polyketide	chromatin [GO:0000785]	62.93
Polyketide	transcription regulator complex [GO:0005667]	62.93
Polyketide	nucleus [GO:0005634]	62.93
Polyketide	cytoplasm [GO:0005737]	62.93
Polyketide	Golgi apparatus [GO:0005794]	62.93
Polyketide	dendrite [GO:0030425]	60.6
Polyketide	chloride channel complex [GO:0034707]	60.6
Polyketide	neuron projection [GO:0043005]	60.6
Polyketide	plasma membrane [GO:0005886]	60.6
Polyketide	membrane [GO:0016020]	60.6
Polyketide	postsynaptic membrane [GO:0045211]	60.6
Polyketide	synapse [GO:0045202]	60.6
Polyketide	perikaryon [GO:0043204]	60.6
Polyketide	periplasmic space [GO:0042597]	62.0
Polyketide	secretory granule membrane [GO:0030667]	34.26
Polyketide	clathrin-sculpted monoamine transport vesicle membrane [GO:0070083]	34.26
Polyketide	terminal bouton [GO:0043195]	34.26
Polyketide	synaptic vesicle membrane [GO:0030672]	34.26
Polyketide	presynapse [GO:0098793]	34.26
Polyketide	endoplasmic reticulum membrane [GO:0005789]	34.26
Polyketide	protein-containing complex [GO:0032991]	53.64
Polyketide	endocytic vesicle membrane [GO:0030666]	53.64
Polyketide	cytosol [GO:0005829]	53.64
Polyketide	transcription repressor complex [GO:0017053]	53.64
Polyketide	nucleoplasm [GO:0005654]	53.64
Polyketide	plasma membrane [GO:0005886]	53.64
Polyketide	nucleus [GO:0005634]	53.64
Polyketide	cytoplasm [GO:0005737]	53.64
Polyketide	nucleolus [GO:0005730]	53.64
Polyketide	collagen-containing extracellular matrix [GO:0062023]	24.67
Polyketide	secretory granule lumen [GO:0034774]	24.67
Polyketide	azurophil granule lumen [GO:0035578]	24.67
Polyketide	extracellular exosome [GO:0070062]	24.67
Polyketide	blood microparticle [GO:0072562]	24.67
Polyketide	platelet alpha granule lumen [GO:0031093]	24.67
Polyketide	extracellular region [GO:0005576]	24.67
Polyketide	extracellular space [GO:0005615]	24.67
Polyketide	nucleus [GO:0005634]	24.67
Polyketide	extracellular space [GO:0005615]	24.92
Polyketide	membrane [GO:0016020]	24.92
Polyketide	food vacuole [GO:0020020]	24.92
Polyketide	protein-containing complex [GO:0032991]	68.55
Polyketide	cytosol [GO:0005829]	68.55
Polyketide	nucleoplasm [GO:0005654]	68.55
Polyketide	membrane [GO:0016020]	68.55
Polyketide	plasma membrane [GO:0005886]	68.55
Polyketide	euchromatin [GO:0000791]	68.55
Polyketide	chromatin [GO:0000785]	68.55
Polyketide	transcription regulator complex [GO:0005667]	68.55
Polyketide	nucleus [GO:0005634]	68.55
Polyketide	cytoplasm [GO:0005737]	68.55
Polyketide	Golgi apparatus [GO:0005794]	68.55
Polyketide	dendrite [GO:0030425]	28.86
Polyketide	PML body [GO:0016605]	28.86
Polyketide	nuclear envelope [GO:0005635]	28.86
Polyketide	lysosome [GO:0005764]	28.86
Polyketide	endomembrane system [GO:0012505]	28.86
Polyketide	mitochondrial outer membrane [GO:0005741]	28.86
Polyketide	cytosol [GO:0005829]	28.86
Polyketide	Golgi membrane [GO:0000139]	28.86
Polyketide	nucleoplasm [GO:0005654]	28.86
Polyketide	endoplasmic reticulum membrane [GO:0005789]	28.86
Polyketide	membrane [GO:0016020]	28.86
Polyketide	TORC1 complex [GO:0031931]	28.86
Polyketide	nucleus [GO:0005634]	28.86
Polyketide	TORC2 complex [GO:0031932]	28.86
Polyketide	lysosomal membrane [GO:0005765]	28.86
Polyketide	cytoplasm [GO:0005737]	28.86
Polyketide	phagocytic vesicle [GO:0045335]	28.86
Polyketide	nuclear chromosome [GO:0000228]	26.0
Polyketide	histone deacetylase complex [GO:0000118]	26.0
Polyketide	cytoplasm [GO:0005737]	26.0
Polyketide	nucleoplasm [GO:0005654]	26.0
Polyketide	nucleus [GO:0005634]	26.0
Polyketide	sarcoplasmic reticulum membrane [GO:0033017]	44.0
Polyketide	cytoplasmic side of membrane [GO:0098562]	44.0
Polyketide	cytosol [GO:0005829]	44.0
Polyketide	Z disc [GO:0030018]	44.0
Polyketide	sarcoplasmic reticulum [GO:0016529]	44.0
Polyketide	terminal cisterna [GO:0014802]	44.0
Polyketide	membrane [GO:0016020]	44.0
Polyketide	ryanodine receptor complex [GO:1990425]	44.0
Polyketide	cytoplasm [GO:0005737]	44.0
Polyketide	plasma membrane [GO:0005886]	27.78
Polyketide	efflux pump complex [GO:1990281]	24.55
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	24.55
Polyketide	periplasmic side of plasma membrane [GO:0098567]	24.55
Polyketide	plasma membrane [GO:0005886]	24.55
Polyketide	membrane [GO:0016020]	24.55
Polyketide	chromosome [GO:0005694]	18.65
Polyketide	cytoplasm [GO:0005737]	18.65
Polyketide	tertiary granule lumen [GO:1904724]	35.11
Polyketide	cytosol [GO:0005829]	35.11
Polyketide	ficolin-1-rich granule lumen [GO:1904813]	35.11
Polyketide	extracellular exosome [GO:0070062]	35.11
Polyketide	nucleoplasm [GO:0005654]	35.11
Polyketide	extracellular region [GO:0005576]	35.11
Polyketide	nucleus [GO:0005634]	35.11
Polyketide	extracellular region [GO:0005576]	55.75
Polyketide	extracellular exosome [GO:0070062]	55.75
Polyketide	azurophil granule lumen [GO:0035578]	55.75
Polyketide	extracellular space [GO:0005615]	55.75
Polyketide	cell body [GO:0044297]	17.63
Polyketide	actin filament [GO:0005884]	17.63
Polyketide	skeletal muscle myofibril [GO:0098723]	17.63
Polyketide	stress fiber [GO:0001725]	17.63
Polyketide	filamentous actin [GO:0031941]	17.63
Polyketide	actin filament bundle [GO:0032432]	17.63
Polyketide	lamellipodium [GO:0030027]	17.63
Polyketide	striated muscle thin filament [GO:0005865]	17.63
Polyketide	cytoplasm [GO:0005737]	17.63
Polyketide	filopodium [GO:0030175]	17.63
Polyketide	endoplasmic reticulum [GO:0005783]	7.89
Polyketide	endoplasmic reticulum membrane [GO:0005789]	7.89
Polyketide	Ire1 complex [GO:1990332]	7.89
Polyketide	nucleus [GO:0005634]	7.89
Polyketide	IRE1-TRAF2-ASK1 complex [GO:1990604]	7.89
Polyketide	extracellular region [GO:0005576]	38.89
Polyketide	extracellular exosome [GO:0070062]	38.89
Polyketide	azurophil granule lumen [GO:0035578]	38.89
Polyketide	extracellular space [GO:0005615]	38.89
Polyketide	extracellular space [GO:0005615]	36.3
Polyketide	azurophil granule lumen [GO:0035578]	36.3
Polyketide	extracellular region [GO:0005576]	36.3
Polyketide	extracellular exosome [GO:0070062]	36.3
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	67.09
Polyketide	cytosol [GO:0005829]	67.09
Polyketide	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]	67.09
Polyketide	mitochondrion [GO:0005739]	67.09
Polyketide	mitochondrial intermembrane space [GO:0005758]	67.09
Polyketide	mitochondrial inner membrane [GO:0005743]	67.09
Polyketide	cytosol [GO:0005829]	35.64
Polyketide	Z disc [GO:0030018]	35.64
Polyketide	calcineurin complex [GO:0005955]	35.64
Polyketide	dendritic spine [GO:0043197]	35.64
Polyketide	sarcolemma [GO:0042383]	35.64
Polyketide	cytoplasm [GO:0005737]	35.64
Polyketide	membrane [GO:0016020]	37.86
Polyketide	host cell nucleus [GO:0042025]	45.69
Polyketide	protein-containing complex [GO:0032991]	45.69
Polyketide	host cell plasma membrane [GO:0020002]	45.69
Polyketide	host cell lipid droplet [GO:0044186]	45.69
Polyketide	viral envelope [GO:0019031]	45.69
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	45.69
Polyketide	host cell mitochondrial membrane [GO:0044191]	45.69
Polyketide	ribonucleoprotein complex [GO:1990904]	45.69
Polyketide	membrane [GO:0016020]	45.69
Polyketide	viral nucleocapsid [GO:0019013]	45.69
Polyketide	virion membrane [GO:0055036]	45.69
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	45.69
Polyketide	periplasmic space [GO:0042597]	25.41
Polyketide	nuclear periphery [GO:0034399]	0.0
Polyketide	main axon [GO:0044304]	0.0
Polyketide	neurofibrillary tangle [GO:0097418]	0.0
Polyketide	neuron projection [GO:0043005]	0.0
Polyketide	somatodendritic compartment [GO:0036477]	0.0
Polyketide	microtubule [GO:0005874]	0.0
Polyketide	cytoplasm [GO:0005737]	0.0
Polyketide	neuronal cell body [GO:0043025]	0.0
Polyketide	cell body [GO:0044297]	0.0
Polyketide	nuclear speck [GO:0016607]	0.0
Polyketide	growth cone [GO:0030426]	0.0
Polyketide	membrane raft [GO:0045121]	0.0
Polyketide	dendrite [GO:0030425]	0.0
Polyketide	tubulin complex [GO:0045298]	0.0
Polyketide	microtubule cytoskeleton [GO:0015630]	0.0
Polyketide	cytosol [GO:0005829]	0.0
Polyketide	axolemma [GO:0030673]	0.0
Polyketide	glial cell projection [GO:0097386]	0.0
Polyketide	dendritic spine [GO:0043197]	0.0
Polyketide	extracellular region [GO:0005576]	0.0
Polyketide	cytoplasmic ribonucleoprotein granule [GO:0036464]	0.0
Polyketide	nucleus [GO:0005634]	0.0
Polyketide	axon cytoplasm [GO:1904115]	0.0
Polyketide	plasma membrane [GO:0005886]	0.0
Polyketide	mitochondrion [GO:0005739]	0.0
Polyketide	axon [GO:0030424]	0.0
Polyketide	collagen-containing extracellular matrix [GO:0062023]	22.5
Polyketide	secretory granule lumen [GO:0034774]	22.5
Polyketide	azurophil granule lumen [GO:0035578]	22.5
Polyketide	extracellular exosome [GO:0070062]	22.5
Polyketide	blood microparticle [GO:0072562]	22.5
Polyketide	platelet alpha granule lumen [GO:0031093]	22.5
Polyketide	extracellular region [GO:0005576]	22.5
Polyketide	extracellular space [GO:0005615]	22.5
Polyketide	nucleus [GO:0005634]	22.5
Polyketide	nucleoplasm [GO:0005654]	38.71
Polyketide	mitochondrial respiratory chain complex I [GO:0005747]	38.71
Polyketide	extracellular region [GO:0005576]	19.17
Polyketide	extracellular region [GO:0005576]	6.57
Polyketide	extracellular exosome [GO:0070062]	6.57
Polyketide	azurophil granule lumen [GO:0035578]	6.57
Polyketide	extracellular space [GO:0005615]	6.57
Polyketide	peroxisomal matrix [GO:0005782]	39.83
Polyketide	peroxisome [GO:0005777]	39.83
Polyketide	cytosol [GO:0005829]	39.83
Polyketide	extracellular exosome [GO:0070062]	39.83
Polyketide	nucleus [GO:0005634]	23.8
Polyketide	nucleolus [GO:0005730]	23.8
Polyketide	dendrite [GO:0030425]	22.27
Polyketide	PML body [GO:0016605]	22.27
Polyketide	nuclear envelope [GO:0005635]	22.27
Polyketide	lysosome [GO:0005764]	22.27
Polyketide	endomembrane system [GO:0012505]	22.27
Polyketide	mitochondrial outer membrane [GO:0005741]	22.27
Polyketide	cytosol [GO:0005829]	22.27
Polyketide	Golgi membrane [GO:0000139]	22.27
Polyketide	nucleoplasm [GO:0005654]	22.27
Polyketide	endoplasmic reticulum membrane [GO:0005789]	22.27
Polyketide	membrane [GO:0016020]	22.27
Polyketide	TORC1 complex [GO:0031931]	22.27
Polyketide	nucleus [GO:0005634]	22.27
Polyketide	TORC2 complex [GO:0031932]	22.27
Polyketide	lysosomal membrane [GO:0005765]	22.27
Polyketide	cytoplasm [GO:0005737]	22.27
Polyketide	phagocytic vesicle [GO:0045335]	22.27
Polyketide	extracellular space [GO:0005615]	33.83
Polyketide	azurophil granule lumen [GO:0035578]	33.83
Polyketide	extracellular region [GO:0005576]	33.83
Polyketide	extracellular exosome [GO:0070062]	33.83
Polyketide	heterochromatin [GO:0000792]	13.6
Polyketide	perinuclear region of cytoplasm [GO:0048471]	13.6
Polyketide	dense fibrillar component [GO:0001651]	13.6
Polyketide	receptor complex [GO:0043235]	13.6
Polyketide	euchromatin [GO:0000791]	13.6
Polyketide	nuclear matrix [GO:0016363]	13.6
Polyketide	RNA polymerase II transcription regulator complex [GO:0090575]	13.6
Polyketide	T-tubule [GO:0030315]	13.6
Polyketide	nucleus [GO:0005634]	13.6
Polyketide	node of Ranvier [GO:0033268]	64.53
Polyketide	synapse [GO:0045202]	64.53
Polyketide	plasma membrane [GO:0005886]	64.53
Polyketide	axon initial segment [GO:0043194]	64.53
Polyketide	voltage-gated potassium channel complex [GO:0008076]	64.53
Polyketide	endoplasmic reticulum lumen [GO:0005788]	25.15
Polyketide	endosome [GO:0005768]	25.15
Polyketide	Golgi-associated vesicle lumen [GO:0070931]	25.15
Polyketide	cell surface [GO:0009986]	25.15
Polyketide	neuronal cell body [GO:0043025]	25.15
Polyketide	recycling endosome [GO:0055037]	25.15
Polyketide	trans-Golgi network [GO:0005802]	25.15
Polyketide	endosome membrane [GO:0010008]	25.15
Polyketide	synaptic vesicle [GO:0008021]	25.15
Polyketide	lysosome [GO:0005764]	25.15
Polyketide	membrane raft [GO:0045121]	25.15
Polyketide	Golgi apparatus [GO:0005794]	25.15
Polyketide	dendrite [GO:0030425]	25.15
Polyketide	early endosome [GO:0005769]	25.15
Polyketide	membrane [GO:0016020]	25.15
Polyketide	multivesicular body [GO:0005771]	25.15
Polyketide	plasma membrane [GO:0005886]	25.15
Polyketide	hippocampal mossy fiber to CA3 synapse [GO:0098686]	25.15
Polyketide	axon [GO:0030424]	25.15
Polyketide	late endosome [GO:0005770]	25.15
Polyketide	node of Ranvier [GO:0033268]	91.67
Polyketide	synapse [GO:0045202]	91.67
Polyketide	plasma membrane [GO:0005886]	91.67
Polyketide	axon initial segment [GO:0043194]	91.67
Polyketide	voltage-gated potassium channel complex [GO:0008076]	91.67
Polyketide	dendritic shaft [GO:0043198]	17.93
Polyketide	neuron projection [GO:0043005]	17.93
Polyketide	postsynaptic density [GO:0014069]	17.93
Polyketide	somatodendritic compartment [GO:0036477]	17.93
Polyketide	dendrite membrane [GO:0032590]	17.93
Polyketide	endoplasmic reticulum membrane [GO:0005789]	17.93
Polyketide	cell surface [GO:0009986]	17.93
Polyketide	presynaptic active zone membrane [GO:0048787]	17.93
Polyketide	neuronal cell body [GO:0043025]	17.93
Polyketide	dendrite cytoplasm [GO:0032839]	17.93
Polyketide	spine synapse [GO:0106033]	17.93
Polyketide	synaptic vesicle [GO:0008021]	17.93
Polyketide	Schaffer collateral - CA1 synapse [GO:0098685]	17.93
Polyketide	presynapse [GO:0098793]	17.93
Polyketide	growth cone [GO:0030426]	17.93
Polyketide	perikaryon [GO:0043204]	17.93
Polyketide	AMPA glutamate receptor complex [GO:0032281]	17.93
Polyketide	asymmetric synapse [GO:0032279]	17.93
Polyketide	dendrite [GO:0030425]	17.93
Polyketide	protein-containing complex [GO:0032991]	17.93
Polyketide	ionotropic glutamate receptor complex [GO:0008328]	17.93
Polyketide	dendritic spine head [GO:0044327]	17.93
Polyketide	dendritic spine neck [GO:0044326]	17.93
Polyketide	glutamatergic synapse [GO:0098978]	17.93
Polyketide	membrane [GO:0016020]	17.93
Polyketide	dendritic spine [GO:0043197]	17.93
Polyketide	perisynaptic space [GO:0099544]	17.93
Polyketide	endoplasmic reticulum [GO:0005783]	17.93
Polyketide	plasma membrane [GO:0005886]	17.93
Polyketide	postsynaptic membrane [GO:0045211]	17.93
Polyketide	synapse [GO:0045202]	17.93
Polyketide	terminal bouton [GO:0043195]	17.93
Polyketide	presynaptic membrane [GO:0042734]	17.93
Polyketide	postsynaptic density membrane [GO:0098839]	17.93
Polyketide	synaptic vesicle membrane [GO:0030672]	17.93
Polyketide	axon [GO:0030424]	17.93
Polyketide	synaptic membrane [GO:0097060]	17.93
Polyketide	node of Ranvier [GO:0033268]	90.25
Polyketide	synapse [GO:0045202]	90.25
Polyketide	plasma membrane [GO:0005886]	90.25
Polyketide	axon initial segment [GO:0043194]	90.25
Polyketide	voltage-gated potassium channel complex [GO:0008076]	90.25
Polyketide	microtubule [GO:0005874]	19.4
Polyketide	cytoplasm [GO:0005737]	19.4
Polyketide	microtubule cytoskeleton [GO:0015630]	19.4
Polyketide	node of Ranvier [GO:0033268]	61.43
Polyketide	synapse [GO:0045202]	61.43
Polyketide	plasma membrane [GO:0005886]	61.43
Polyketide	axon initial segment [GO:0043194]	61.43
Polyketide	voltage-gated potassium channel complex [GO:0008076]	61.43
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	67.09
Polyketide	cytosol [GO:0005829]	67.09
Polyketide	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]	67.09
Polyketide	mitochondrion [GO:0005739]	67.09
Polyketide	mitochondrial intermembrane space [GO:0005758]	67.09
Polyketide	mitochondrial inner membrane [GO:0005743]	67.09
Polyketide	myelin sheath [GO:0043209]	31.41
Polyketide	cytosol [GO:0005829]	31.41
Polyketide	apical part of cell [GO:0045177]	31.41
Polyketide	extracellular exosome [GO:0070062]	31.41
Polyketide	plasma membrane [GO:0005886]	31.41
Polyketide	cytoplasm [GO:0005737]	31.41
Polyketide	microtubule [GO:0005874]	14.57
Polyketide	cytoplasm [GO:0005737]	14.57
Polyketide	microtubule cytoskeleton [GO:0015630]	14.57
Polyketide	postsynaptic density [GO:0014069]	25.23
Polyketide	glutamatergic synapse [GO:0098978]	25.23
Polyketide	plasma membrane [GO:0005886]	25.23
Polyketide	DAPK1-calmodulin complex [GO:1990722]	25.23
Polyketide	actin cytoskeleton [GO:0015629]	25.23
Polyketide	nucleus [GO:0005634]	25.23
Polyketide	cytoplasm [GO:0005737]	25.23
Polyketide	chromosome [GO:0005694]	21.79
Polyketide	cytoplasm [GO:0005737]	21.79
Polyketide	cell body [GO:0044297]	13.95
Polyketide	actin filament [GO:0005884]	13.95
Polyketide	skeletal muscle myofibril [GO:0098723]	13.95
Polyketide	stress fiber [GO:0001725]	13.95
Polyketide	filamentous actin [GO:0031941]	13.95
Polyketide	actin filament bundle [GO:0032432]	13.95
Polyketide	lamellipodium [GO:0030027]	13.95
Polyketide	striated muscle thin filament [GO:0005865]	13.95
Polyketide	cytoplasm [GO:0005737]	13.95
Polyketide	filopodium [GO:0030175]	13.95
Polyketide	nuclear envelope [GO:0005635]	39.22
Polyketide	perinuclear region of cytoplasm [GO:0048471]	39.22
Polyketide	cytosol [GO:0005829]	39.22
Polyketide	pericentriolar material [GO:0000242]	39.22
Polyketide	Golgi membrane [GO:0000139]	39.22
Polyketide	chromosome, telomeric region [GO:0000781]	39.22
Polyketide	nucleus [GO:0005634]	39.22
Polyketide	cytoplasm [GO:0005737]	39.22
Polyketide	mitochondrial matrix [GO:0005759]	48.75
Polyketide	mitochondrion [GO:0005739]	48.75
Polyketide	extracellular exosome [GO:0070062]	48.75
Polyketide	DNA-directed RNA polymerase complex [GO:0000428]	6.72
Polyketide	nuclear envelope [GO:0005635]	37.94
Polyketide	perinuclear region of cytoplasm [GO:0048471]	37.94
Polyketide	cytosol [GO:0005829]	37.94
Polyketide	pericentriolar material [GO:0000242]	37.94
Polyketide	Golgi membrane [GO:0000139]	37.94
Polyketide	chromosome, telomeric region [GO:0000781]	37.94
Polyketide	nucleus [GO:0005634]	37.94
Polyketide	cytoplasm [GO:0005737]	37.94
Polyketide	membrane [GO:0016020]	38.57
Polyketide	receptor complex [GO:0043235]	38.57
Polyketide	membrane [GO:0016020]	27.5
Polyketide	sarcoplasmic reticulum membrane [GO:0033017]	28.16
Polyketide	postsynaptic density [GO:0014069]	28.16
Polyketide	Z disc [GO:0030018]	28.16
Polyketide	T-tubule [GO:0030315]	28.16
Polyketide	secretory granule [GO:0030141]	28.16
Polyketide	sarcolemma [GO:0042383]	28.16
Polyketide	cytoplasm [GO:0005737]	28.16
Polyketide	calyx of Held [GO:0044305]	28.16
Polyketide	azurophil granule [GO:0042582]	28.16
Polyketide	nuclear membrane [GO:0031965]	28.16
Polyketide	membrane raft [GO:0045121]	28.16
Polyketide	postsynaptic specialization, intracellular component [GO:0099091]	28.16
Polyketide	postsynaptic density, intracellular component [GO:0099092]	28.16
Polyketide	dendrite [GO:0030425]	28.16
Polyketide	protein-containing complex [GO:0032991]	28.16
Polyketide	perinuclear region of cytoplasm [GO:0048471]	28.16
Polyketide	cytosol [GO:0005829]	28.16
Polyketide	sarcoplasmic reticulum [GO:0016529]	28.16
Polyketide	glutamatergic synapse [GO:0098978]	28.16
Polyketide	dendritic spine [GO:0043197]	28.16
Polyketide	cell periphery [GO:0071944]	28.16
Polyketide	nucleus [GO:0005634]	28.16
Polyketide	mitochondrial outer membrane [GO:0005741]	28.16
Polyketide	plasma membrane [GO:0005886]	28.16
Polyketide	synapse [GO:0045202]	28.16
Polyketide	mitochondrion [GO:0005739]	28.16
Polyketide	photoreceptor inner segment [GO:0001917]	28.16
Polyketide	cytoskeleton [GO:0005856]	28.16
Polyketide	nucleoplasm [GO:0005654]	51.78
Polyketide	cytosol [GO:0005829]	51.78
Polyketide	extracellular exosome [GO:0070062]	51.78
Polyketide	extracellular exosome [GO:0070062]	24.31
Polyketide	nucleus [GO:0005634]	24.31
Polyketide	cytoplasm [GO:0005737]	24.31
Polyketide	cytosol [GO:0005829]	24.31
Polyketide	nucleoplasm [GO:0005654]	56.44
Polyketide	nucleus [GO:0005634]	56.44
Polyketide	cytoplasm [GO:0005737]	56.44
Polyketide	nucleolus [GO:0005730]	56.44
Polyketide	nucleoid [GO:0009295]	32.29
Polyketide	protein-containing complex [GO:0032991]	53.69
Polyketide	endocytic vesicle membrane [GO:0030666]	53.69
Polyketide	cytosol [GO:0005829]	53.69
Polyketide	transcription repressor complex [GO:0017053]	53.69
Polyketide	nucleoplasm [GO:0005654]	53.69
Polyketide	plasma membrane [GO:0005886]	53.69
Polyketide	nucleus [GO:0005634]	53.69
Polyketide	cytoplasm [GO:0005737]	53.69
Polyketide	nucleolus [GO:0005730]	53.69
Polyketide	cell body [GO:0044297]	10.84
Polyketide	actin filament [GO:0005884]	10.84
Polyketide	skeletal muscle myofibril [GO:0098723]	10.84
Polyketide	stress fiber [GO:0001725]	10.84
Polyketide	filamentous actin [GO:0031941]	10.84
Polyketide	actin filament bundle [GO:0032432]	10.84
