class	GO_CC	hydrophobicity_score
Sterol	perikaryon [GO:0043204]	64.16
Sterol	protein-DNA complex [GO:0032993]	64.16
Sterol	nucleus [GO:0005634]	64.16
Sterol	cytoplasm [GO:0005737]	64.16
Sterol	neuronal cell body [GO:0043025]	64.16
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.54
Sterol	cell surface [GO:0009986]	63.19
Sterol	apical plasma membrane [GO:0016324]	63.19
Sterol	external side of apical plasma membrane [GO:0098591]	63.19
Sterol	extracellular exosome [GO:0070062]	63.19
Sterol	plasma membrane [GO:0005886]	63.19
Sterol	membrane [GO:0016020]	63.19
Sterol	cytoplasm [GO:0005737]	63.19
Sterol	cytosol [GO:0005829]	47.16
Sterol	Golgi membrane [GO:0000139]	47.16
Sterol	intracellular membrane-bounded organelle [GO:0043231]	47.16
Sterol	membrane [GO:0016020]	47.16
Sterol	cytoplasm [GO:0005737]	47.16
Sterol	membrane [GO:0016020]	40.32
Sterol	intracellular membrane-bounded organelle [GO:0043231]	40.32
Sterol	endoplasmic reticulum membrane [GO:0005789]	40.32
Sterol	lysosomal lumen [GO:0043202]	59.65
Sterol	endoplasmic reticulum [GO:0005783]	59.65
Sterol	lysosome [GO:0005764]	59.65
Sterol	azurophil granule lumen [GO:0035578]	59.65
Sterol	extracellular exosome [GO:0070062]	59.65
Sterol	extracellular region [GO:0005576]	59.65
Sterol	extracellular space [GO:0005615]	59.65
Sterol	membrane [GO:0016020]	33.5
Sterol	intracellular membrane-bounded organelle [GO:0043231]	33.5
Sterol	endoplasmic reticulum membrane [GO:0005789]	33.5
Sterol	recycling endosome [GO:0055037]	41.78
Sterol	endosome [GO:0005768]	41.78
Sterol	Golgi membrane [GO:0000139]	41.78
Sterol	plasma membrane [GO:0005886]	41.78
Sterol	endoplasmic reticulum membrane [GO:0005789]	41.78
Sterol	mitochondrion [GO:0005739]	41.78
Sterol	external side of plasma membrane [GO:0009897]	41.78
Sterol	Golgi apparatus [GO:0005794]	41.78
Sterol	dendrite [GO:0030425]	38.06
Sterol	endoplasmic reticulum [GO:0005783]	38.06
Sterol	endoplasmic reticulum membrane [GO:0005789]	38.06
Sterol	presynapse [GO:0098793]	38.06
Sterol	postsynapse [GO:0098794]	38.06
Sterol	dendrite [GO:0030425]	68.09
Sterol	endoplasmic reticulum [GO:0005783]	68.09
Sterol	neuron projection [GO:0043005]	68.09
Sterol	endosome [GO:0005768]	68.09
Sterol	plasma membrane [GO:0005886]	68.09
Sterol	synapse [GO:0045202]	68.09
Sterol	perikaryon [GO:0043204]	68.09
Sterol	axon [GO:0030424]	68.09
Sterol	Golgi apparatus [GO:0005794]	68.09
Sterol	cortical cytoskeleton [GO:0030863]	68.18
Sterol	basolateral plasma membrane [GO:0016323]	68.18
Sterol	ankyrin-1 complex [GO:0170014]	68.18
Sterol	Z disc [GO:0030018]	68.18
Sterol	extracellular exosome [GO:0070062]	68.18
Sterol	plasma membrane [GO:0005886]	68.18
Sterol	membrane [GO:0016020]	68.18
Sterol	blood microparticle [GO:0072562]	68.18
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	68.18
Sterol	postsynaptic membrane [GO:0045211]	61.31
Sterol	acetylcholine-gated channel complex [GO:0005892]	61.31
Sterol	dendrite [GO:0030425]	73.0
Sterol	endoplasmic reticulum [GO:0005783]	73.0
Sterol	neuron projection [GO:0043005]	73.0
Sterol	endosome [GO:0005768]	73.0
Sterol	plasma membrane [GO:0005886]	73.0
Sterol	synapse [GO:0045202]	73.0
Sterol	perikaryon [GO:0043204]	73.0
Sterol	axon [GO:0030424]	73.0
Sterol	Golgi apparatus [GO:0005794]	73.0
Sterol	plasma membrane [GO:0005886]	35.17
Sterol	ATP-binding cassette (ABC) transporter complex [GO:0043190]	35.17
Sterol	apical plasma membrane [GO:0016324]	35.17
Sterol	receptor complex [GO:0043235]	35.17
Sterol	postsynaptic membrane [GO:0045211]	35.8
Sterol	acetylcholine-gated channel complex [GO:0005892]	35.8
Sterol	cortical cytoskeleton [GO:0030863]	76.33
Sterol	basolateral plasma membrane [GO:0016323]	76.33
Sterol	ankyrin-1 complex [GO:0170014]	76.33
Sterol	Z disc [GO:0030018]	76.33
Sterol	extracellular exosome [GO:0070062]	76.33
Sterol	plasma membrane [GO:0005886]	76.33
Sterol	membrane [GO:0016020]	76.33
Sterol	blood microparticle [GO:0072562]	76.33
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	76.33
Sterol	periplasmic space [GO:0042597]	52.38
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	53.5
Sterol	mitochondrial inner membrane [GO:0005743]	60.75
Sterol	respiratory chain complex IV [GO:0045277]	60.75
Sterol	plasma membrane [GO:0005886]	75.43
Sterol	membrane [GO:0016020]	75.43
Sterol	lysosome [GO:0005764]	75.43
Sterol	plasma membrane [GO:0005886]	83.11
Sterol	monoatomic ion channel complex [GO:0034702]	83.11
Sterol	endoplasmic reticulum membrane [GO:0005789]	83.11
Sterol	mitochondrial inner membrane [GO:0005743]	60.75
Sterol	respiratory chain complex IV [GO:0045277]	60.75
Sterol	postsynaptic membrane [GO:0045211]	79.17
Sterol	external side of plasma membrane [GO:0009897]	79.17
Sterol	membrane [GO:0016020]	79.17
Sterol	dendritic spine membrane [GO:0032591]	79.17
Sterol	neuronal cell body [GO:0043025]	79.17
Sterol	plasma membrane [GO:0005886]	79.17
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Sterol	respiratory chain complex IV [GO:0045277]	0.0
Sterol	mitochondrion [GO:0005739]	0.0
Sterol	mitochondrial respirasome [GO:0005746]	0.0
Sterol	dendritic shaft [GO:0043198]	64.78
Sterol	neuron projection [GO:0043005]	64.78
Sterol	postsynaptic density [GO:0014069]	64.78
Sterol	somatodendritic compartment [GO:0036477]	64.78
Sterol	dendrite membrane [GO:0032590]	64.78
Sterol	endoplasmic reticulum membrane [GO:0005789]	64.78
Sterol	cell surface [GO:0009986]	64.78
Sterol	presynaptic active zone membrane [GO:0048787]	64.78
Sterol	neuronal cell body [GO:0043025]	64.78
Sterol	dendrite cytoplasm [GO:0032839]	64.78
Sterol	spine synapse [GO:0106033]	64.78
Sterol	synaptic vesicle [GO:0008021]	64.78
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	64.78
Sterol	presynapse [GO:0098793]	64.78
Sterol	growth cone [GO:0030426]	64.78
Sterol	perikaryon [GO:0043204]	64.78
Sterol	AMPA glutamate receptor complex [GO:0032281]	64.78
Sterol	asymmetric synapse [GO:0032279]	64.78
Sterol	dendrite [GO:0030425]	64.78
Sterol	protein-containing complex [GO:0032991]	64.78
Sterol	ionotropic glutamate receptor complex [GO:0008328]	64.78
Sterol	dendritic spine head [GO:0044327]	64.78
Sterol	dendritic spine neck [GO:0044326]	64.78
Sterol	glutamatergic synapse [GO:0098978]	64.78
Sterol	membrane [GO:0016020]	64.78
Sterol	dendritic spine [GO:0043197]	64.78
Sterol	perisynaptic space [GO:0099544]	64.78
Sterol	endoplasmic reticulum [GO:0005783]	64.78
Sterol	plasma membrane [GO:0005886]	64.78
Sterol	postsynaptic membrane [GO:0045211]	64.78
Sterol	synapse [GO:0045202]	64.78
Sterol	terminal bouton [GO:0043195]	64.78
Sterol	presynaptic membrane [GO:0042734]	64.78
Sterol	postsynaptic density membrane [GO:0098839]	64.78
Sterol	synaptic vesicle membrane [GO:0030672]	64.78
Sterol	axon [GO:0030424]	64.78
Sterol	synaptic membrane [GO:0097060]	64.78
Sterol	plasma membrane [GO:0005886]	25.86
Sterol	nucleus [GO:0005634]	31.79
Sterol	cytosol [GO:0005829]	31.79
Sterol	protein-containing complex [GO:0032991]	61.15
Sterol	cytosol [GO:0005829]	61.15
Sterol	nucleoplasm [GO:0005654]	61.15
Sterol	membrane [GO:0016020]	61.15
Sterol	synapse [GO:0045202]	61.15
Sterol	nuclear speck [GO:0016607]	61.15
Sterol	spindle [GO:0005819]	61.15
Sterol	chromatin [GO:0000785]	61.15
Sterol	mitochondrial matrix [GO:0005759]	61.15
Sterol	nucleus [GO:0005634]	61.15
Sterol	cytoplasm [GO:0005737]	61.15
Sterol	microtubule organizing center [GO:0005815]	61.15
Sterol	Golgi apparatus [GO:0005794]	61.36
Sterol	endosome membrane [GO:0010008]	61.36
Sterol	lysosome [GO:0005764]	61.36
Sterol	endosome [GO:0005768]	61.36
Sterol	apical plasma membrane [GO:0016324]	61.36
Sterol	early endosome [GO:0005769]	61.36
Sterol	neuronal dense core vesicle [GO:0098992]	61.36
Sterol	plasma membrane [GO:0005886]	61.36
Sterol	membrane [GO:0016020]	61.36
Sterol	receptor complex [GO:0043235]	61.36
Sterol	nucleus [GO:0005634]	61.36
Sterol	clathrin-coated endocytic vesicle membrane [GO:0030669]	61.36
Sterol	host cell cytoplasm [GO:0030430]	61.36
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Sterol	respiratory chain complex IV [GO:0045277]	0.0
Sterol	mitochondrion [GO:0005739]	0.0
Sterol	mitochondrial respirasome [GO:0005746]	0.0
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	55.88
Sterol	cytoplasm [GO:0005737]	55.88
Sterol	nucleoplasm [GO:0005654]	55.88
Sterol	chromatin [GO:0000785]	55.88
Sterol	nucleus [GO:0005634]	55.88
Sterol	dendrite [GO:0030425]	81.0
Sterol	dendritic shaft [GO:0043198]	81.0
Sterol	glutamatergic synapse [GO:0098978]	81.0
Sterol	postsynaptic membrane [GO:0045211]	81.0
Sterol	synapse [GO:0045202]	81.0
Sterol	AMPA glutamate receptor complex [GO:0032281]	81.0
Sterol	plasma membrane [GO:0005886]	25.86
Sterol	endoplasmic reticulum [GO:0005783]	41.41
Sterol	late endosome membrane [GO:0031902]	41.41
Sterol	nuclear envelope [GO:0005635]	41.41
Sterol	lysosome [GO:0005764]	41.41
Sterol	perinuclear region of cytoplasm [GO:0048471]	41.41
Sterol	extracellular exosome [GO:0070062]	41.41
Sterol	plasma membrane [GO:0005886]	41.41
Sterol	membrane [GO:0016020]	41.41
Sterol	extracellular region [GO:0005576]	41.41
Sterol	membrane raft [GO:0045121]	41.41
Sterol	lysosomal membrane [GO:0005765]	41.41
Sterol	Golgi apparatus [GO:0005794]	41.41
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.09
Sterol	respiratory chain complex IV [GO:0045277]	35.09
Sterol	plasma membrane [GO:0005886]	36.08
Sterol	Golgi membrane [GO:0000139]	36.08
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	41.75
Sterol	intracellular membrane-bounded organelle [GO:0043231]	53.9
Sterol	endoplasmic reticulum membrane [GO:0005789]	53.9
Sterol	cytoplasm [GO:0005737]	53.9
Sterol	non-motile cilium [GO:0097730]	79.38
Sterol	GABA-ergic synapse [GO:0098982]	79.38
Sterol	ciliary membrane [GO:0060170]	79.38
Sterol	cilium [GO:0005929]	79.38
Sterol	glutamatergic synapse [GO:0098978]	79.38
Sterol	endoplasmic reticulum membrane [GO:0005789]	79.38
Sterol	plasma membrane [GO:0005886]	79.38
Sterol	postsynaptic membrane [GO:0045211]	79.38
Sterol	dendritic spine [GO:0043197]	79.38
Sterol	presynaptic membrane [GO:0042734]	79.38
Sterol	nucleus [GO:0005634]	79.38
Sterol	G protein-coupled receptor complex [GO:0097648]	79.38
Sterol	apical plasma membrane [GO:0016324]	55.5
Sterol	plasma membrane [GO:0005886]	55.5
Sterol	basolateral plasma membrane [GO:0016323]	57.15
Sterol	plasma membrane [GO:0005886]	57.15
Sterol	receptor complex [GO:0043235]	57.15
Sterol	cell surface [GO:0009986]	57.15
Sterol	plasma membrane [GO:0005886]	50.59
Sterol	mitochondrial outer membrane [GO:0005741]	58.79
Sterol	cytosol [GO:0005829]	58.79
Sterol	nucleoplasm [GO:0005654]	58.79
Sterol	plasma membrane [GO:0005886]	58.79
Sterol	chromatin [GO:0000785]	58.79
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	75.25
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	38.22
Sterol	respiratory chain complex IV [GO:0045277]	38.22
Sterol	synaptic membrane [GO:0097060]	73.5
Sterol	extracellular region [GO:0005576]	73.5
Sterol	plasma membrane [GO:0005886]	73.5
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	34.4
Sterol	respiratory chain complex IV [GO:0045277]	34.4
Sterol	plasma membrane [GO:0005886]	43.62
Sterol	membrane [GO:0016020]	43.62
Sterol	monoatomic ion channel complex [GO:0034702]	43.62
Sterol	lysosomal membrane [GO:0005765]	43.62
Sterol	cell surface [GO:0009986]	43.62
Sterol	plasma membrane [GO:0005886]	54.41
Sterol	apical plasma membrane [GO:0016324]	54.41
Sterol	brush border membrane [GO:0031526]	54.41
Sterol	dendrite [GO:0030425]	55.08
Sterol	G protein-coupled receptor homodimeric complex [GO:0038038]	55.08
Sterol	G protein-coupled receptor dimeric complex [GO:0038037]	55.08
Sterol	glutamatergic synapse [GO:0098978]	55.08
Sterol	plasma membrane [GO:0005886]	55.08
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	55.08
Sterol	postsynaptic density membrane [GO:0098839]	55.08
Sterol	periplasmic space [GO:0042597]	55.08
Sterol	nucleus [GO:0005634]	55.08
Sterol	nucleus [GO:0005634]	28.74
Sterol	cytosol [GO:0005829]	28.74
Sterol	non-motile cilium [GO:0097730]	52.42
Sterol	GABA-ergic synapse [GO:0098982]	52.42
Sterol	ciliary membrane [GO:0060170]	52.42
Sterol	cilium [GO:0005929]	52.42
Sterol	glutamatergic synapse [GO:0098978]	52.42
Sterol	endoplasmic reticulum membrane [GO:0005789]	52.42
Sterol	plasma membrane [GO:0005886]	52.42
Sterol	postsynaptic membrane [GO:0045211]	52.42
Sterol	dendritic spine [GO:0043197]	52.42
Sterol	presynaptic membrane [GO:0042734]	52.42
Sterol	nucleus [GO:0005634]	52.42
Sterol	G protein-coupled receptor complex [GO:0097648]	52.42
Sterol	apical plasma membrane [GO:0016324]	55.5
Sterol	plasma membrane [GO:0005886]	55.5
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	50.83
Sterol	respiratory chain complex IV [GO:0045277]	50.83
Sterol	chloride channel complex [GO:0034707]	24.0
Sterol	postsynaptic membrane [GO:0045211]	24.0
Sterol	plasma membrane [GO:0005886]	24.0
Sterol	presynaptic membrane [GO:0042734]	24.0
Sterol	GABA-A receptor complex [GO:1902711]	24.0
Sterol	GABA-ergic synapse [GO:0098982]	24.0
Sterol	glutamatergic synapse [GO:0098978]	24.0
Sterol	neuron projection [GO:0043005]	24.0
Sterol	synapse [GO:0045202]	24.0
Sterol	transmembrane transporter complex [GO:1902495]	24.0
Sterol	plasma membrane [GO:0005886]	59.21
Sterol	cytoplasmic vesicle membrane [GO:0030659]	59.21
Sterol	apical plasma membrane [GO:0016324]	59.21
Sterol	axonal growth cone [GO:0044295]	44.77
Sterol	perinuclear region of cytoplasm [GO:0048471]	44.77
Sterol	apical part of cell [GO:0045177]	44.77
Sterol	cilium [GO:0005929]	44.77
Sterol	intracellular membrane-bounded organelle [GO:0043231]	44.77
Sterol	dendritic growth cone [GO:0044294]	44.77
Sterol	caveola [GO:0005901]	44.77
Sterol	plasma membrane [GO:0005886]	44.77
Sterol	extracellular region [GO:0005576]	44.77
Sterol	midbody [GO:0030496]	44.77
Sterol	Golgi apparatus [GO:0005794]	44.77
Sterol	membrane [GO:0016020]	47.53
Sterol	plasma membrane [GO:0005886]	47.53
Sterol	cytoplasm [GO:0005737]	47.53
Sterol	synapse [GO:0045202]	47.53
Sterol	neuronal cell body [GO:0043025]	47.53
Sterol	voltage-gated calcium channel complex [GO:0005891]	47.53
Sterol	cell projection [GO:0042995]	47.53
Sterol	nucleus [GO:0005634]	47.53
Sterol	cell body fiber [GO:0070852]	75.0
Sterol	dendrite [GO:0030425]	75.0
Sterol	axon [GO:0030424]	75.0
Sterol	dendritic shaft [GO:0043198]	75.0
Sterol	G protein-coupled serotonin receptor complex [GO:0098666]	75.0
Sterol	glutamatergic synapse [GO:0098978]	75.0
Sterol	caveola [GO:0005901]	75.0
Sterol	plasma membrane [GO:0005886]	75.0
Sterol	postsynaptic membrane [GO:0045211]	75.0
Sterol	presynaptic membrane [GO:0042734]	75.0
Sterol	periplasmic space [GO:0042597]	75.0
Sterol	cytoplasmic vesicle [GO:0031410]	75.0
Sterol	neuronal cell body [GO:0043025]	75.0
Sterol	plasma membrane [GO:0005886]	44.33
Sterol	chloride channel complex [GO:0034707]	23.4
Sterol	postsynaptic membrane [GO:0045211]	23.4
Sterol	plasma membrane [GO:0005886]	23.4
Sterol	presynaptic membrane [GO:0042734]	23.4
Sterol	GABA-A receptor complex [GO:1902711]	23.4
Sterol	GABA-ergic synapse [GO:0098982]	23.4
Sterol	glutamatergic synapse [GO:0098978]	23.4
Sterol	neuron projection [GO:0043005]	23.4
Sterol	synapse [GO:0045202]	23.4
Sterol	transmembrane transporter complex [GO:1902495]	23.4
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	67.0
Sterol	respiratory chain complex IV [GO:0045277]	67.0
Sterol	neuron projection [GO:0043005]	65.58
Sterol	neuronal cell body membrane [GO:0032809]	65.58
Sterol	plasma membrane [GO:0005886]	65.58
Sterol	presynaptic membrane [GO:0042734]	65.58
Sterol	plasma membrane [GO:0005886]	39.7
Sterol	cytoplasmic vesicle membrane [GO:0030659]	39.7
Sterol	apical plasma membrane [GO:0016324]	39.7
Sterol	membrane [GO:0016020]	43.89
Sterol	plasma membrane [GO:0005886]	43.89
Sterol	cytoplasm [GO:0005737]	43.89
Sterol	synapse [GO:0045202]	43.89
Sterol	neuronal cell body [GO:0043025]	43.89
Sterol	voltage-gated calcium channel complex [GO:0005891]	43.89
Sterol	cell projection [GO:0042995]	43.89
Sterol	nucleus [GO:0005634]	43.89
Sterol	endoplasmic reticulum membrane [GO:0005789]	41.56
Sterol	endoplasmic reticulum [GO:0005783]	41.56
Sterol	SREBP-SCAP-Insig complex [GO:0032937]	41.56
Sterol	voltage-gated sodium channel complex [GO:0001518]	73.2
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.09
Sterol	respiratory chain complex IV [GO:0045277]	35.09
Sterol	membrane [GO:0016020]	50.0
Sterol	protein-containing complex [GO:0032991]	67.19
Sterol	cytosol [GO:0005829]	67.19
Sterol	nucleoplasm [GO:0005654]	67.19
Sterol	membrane [GO:0016020]	67.19
Sterol	plasma membrane [GO:0005886]	67.19
Sterol	euchromatin [GO:0000791]	67.19
Sterol	chromatin [GO:0000785]	67.19
Sterol	transcription regulator complex [GO:0005667]	67.19
Sterol	nucleus [GO:0005634]	67.19
Sterol	cytoplasm [GO:0005737]	67.19
Sterol	Golgi apparatus [GO:0005794]	67.19
Sterol	membrane [GO:0016020]	70.56
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	34.4
Sterol	respiratory chain complex IV [GO:0045277]	34.4
Sterol	nucleolus [GO:0005730]	76.55
Sterol	membrane [GO:0016020]	76.55
Sterol	apical plasma membrane [GO:0016324]	76.55
Sterol	platelet dense granule membrane [GO:0031088]	76.55
Sterol	external side of apical plasma membrane [GO:0098591]	76.55
Sterol	plasma membrane [GO:0005886]	76.55
Sterol	basolateral plasma membrane [GO:0016323]	76.55
Sterol	Golgi apparatus [GO:0005794]	76.55
Sterol	GABA receptor complex [GO:1902710]	84.33
Sterol	neuron projection [GO:0043005]	84.33
Sterol	G protein-coupled GABA receptor complex [GO:1902712]	84.33
Sterol	G protein-coupled receptor heterodimeric complex [GO:0038039]	84.33
Sterol	plasma membrane [GO:0005886]	84.33
Sterol	postsynaptic membrane [GO:0045211]	84.33
Sterol	cytoplasm [GO:0005737]	84.33
Sterol	respiratory chain complex IV [GO:0045277]	19.33
Sterol	mitochondrion [GO:0005739]	19.33
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	19.33
Sterol	dendrite [GO:0030425]	72.56
Sterol	endoplasmic reticulum [GO:0005783]	72.56
Sterol	neuron projection [GO:0043005]	72.56
Sterol	endosome [GO:0005768]	72.56
Sterol	plasma membrane [GO:0005886]	72.56
Sterol	synapse [GO:0045202]	72.56
Sterol	perikaryon [GO:0043204]	72.56
Sterol	axon [GO:0030424]	72.56
Sterol	Golgi apparatus [GO:0005794]	72.56
Sterol	voltage-gated sodium channel complex [GO:0001518]	66.5
Sterol	plasma membrane [GO:0005886]	63.12
Sterol	intracellular membrane-bounded organelle [GO:0043231]	63.12
Sterol	nucleoplasm [GO:0005654]	63.12
Sterol	neuron projection [GO:0043005]	63.12
Sterol	cell body fiber [GO:0070852]	73.82
Sterol	dendrite [GO:0030425]	73.82
Sterol	axon [GO:0030424]	73.82
Sterol	dendritic shaft [GO:0043198]	73.82
Sterol	G protein-coupled serotonin receptor complex [GO:0098666]	73.82
Sterol	glutamatergic synapse [GO:0098978]	73.82
Sterol	caveola [GO:0005901]	73.82
Sterol	plasma membrane [GO:0005886]	73.82
Sterol	postsynaptic membrane [GO:0045211]	73.82
Sterol	presynaptic membrane [GO:0042734]	73.82
Sterol	periplasmic space [GO:0042597]	73.82
Sterol	cytoplasmic vesicle [GO:0031410]	73.82
Sterol	neuronal cell body [GO:0043025]	73.82
Sterol	Golgi apparatus [GO:0005794]	62.93
Sterol	endosome membrane [GO:0010008]	62.93
Sterol	lysosome [GO:0005764]	62.93
Sterol	endosome [GO:0005768]	62.93
Sterol	apical plasma membrane [GO:0016324]	62.93
Sterol	early endosome [GO:0005769]	62.93
Sterol	neuronal dense core vesicle [GO:0098992]	62.93
Sterol	plasma membrane [GO:0005886]	62.93
Sterol	membrane [GO:0016020]	62.93
Sterol	receptor complex [GO:0043235]	62.93
Sterol	nucleus [GO:0005634]	62.93
Sterol	clathrin-coated endocytic vesicle membrane [GO:0030669]	62.93
Sterol	host cell cytoplasm [GO:0030430]	62.93
Sterol	mitochondrial inner membrane [GO:0005743]	60.75
Sterol	respiratory chain complex IV [GO:0045277]	60.75
Sterol	cytoplasm [GO:0005737]	35.94
Sterol	respiratory chain complex IV [GO:0045277]	21.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	21.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.09
Sterol	respiratory chain complex IV [GO:0045277]	35.09
Sterol	host cell membrane [GO:0033644]	2.33
Sterol	membrane [GO:0016020]	2.33
Sterol	extracellular region [GO:0005576]	20.45
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.09
Sterol	respiratory chain complex IV [GO:0045277]	35.09
Sterol	plasma membrane [GO:0005886]	77.5
Sterol	dendritic shaft [GO:0043198]	18.06
Sterol	neuron projection [GO:0043005]	18.06
Sterol	postsynaptic density [GO:0014069]	18.06
Sterol	somatodendritic compartment [GO:0036477]	18.06
Sterol	dendrite membrane [GO:0032590]	18.06
Sterol	endoplasmic reticulum membrane [GO:0005789]	18.06
Sterol	cell surface [GO:0009986]	18.06
Sterol	presynaptic active zone membrane [GO:0048787]	18.06
Sterol	neuronal cell body [GO:0043025]	18.06
Sterol	dendrite cytoplasm [GO:0032839]	18.06
Sterol	spine synapse [GO:0106033]	18.06
Sterol	synaptic vesicle [GO:0008021]	18.06
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	18.06
Sterol	presynapse [GO:0098793]	18.06
Sterol	growth cone [GO:0030426]	18.06
Sterol	perikaryon [GO:0043204]	18.06
Sterol	AMPA glutamate receptor complex [GO:0032281]	18.06
Sterol	asymmetric synapse [GO:0032279]	18.06
Sterol	dendrite [GO:0030425]	18.06
Sterol	protein-containing complex [GO:0032991]	18.06
Sterol	ionotropic glutamate receptor complex [GO:0008328]	18.06
Sterol	dendritic spine head [GO:0044327]	18.06
Sterol	dendritic spine neck [GO:0044326]	18.06
Sterol	glutamatergic synapse [GO:0098978]	18.06
Sterol	membrane [GO:0016020]	18.06
Sterol	dendritic spine [GO:0043197]	18.06
Sterol	perisynaptic space [GO:0099544]	18.06
Sterol	endoplasmic reticulum [GO:0005783]	18.06
Sterol	plasma membrane [GO:0005886]	18.06
Sterol	postsynaptic membrane [GO:0045211]	18.06
Sterol	synapse [GO:0045202]	18.06
Sterol	terminal bouton [GO:0043195]	18.06
Sterol	presynaptic membrane [GO:0042734]	18.06
Sterol	postsynaptic density membrane [GO:0098839]	18.06
Sterol	synaptic vesicle membrane [GO:0030672]	18.06
Sterol	axon [GO:0030424]	18.06
Sterol	synaptic membrane [GO:0097060]	18.06
Sterol	membrane [GO:0016020]	53.2
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.09
Sterol	respiratory chain complex IV [GO:0045277]	35.09
Sterol	host cell membrane [GO:0033644]	2.33
Sterol	membrane [GO:0016020]	2.33
Sterol	respiratory chain complex IV [GO:0045277]	85.67
Sterol	mitochondrial inner membrane [GO:0005743]	85.67
Sterol	membrane [GO:0016020]	28.93
Sterol	mitochondrial inner membrane [GO:0005743]	49.86
Sterol	respiratory chain complex IV [GO:0045277]	49.86
Sterol	mitochondrial inner membrane [GO:0005743]	49.86
Sterol	respiratory chain complex IV [GO:0045277]	49.86
Sterol	plasma membrane [GO:0005886]	89.91
Sterol	focal adhesion [GO:0005925]	39.86
Sterol	intercellular canaliculus [GO:0046581]	39.86
Sterol	apical plasma membrane [GO:0016324]	39.86
Sterol	cytosol [GO:0005829]	39.86
Sterol	extracellular exosome [GO:0070062]	39.86
Sterol	nucleoplasm [GO:0005654]	39.86
Sterol	membrane [GO:0016020]	39.86
Sterol	plasma membrane [GO:0005886]	39.86
Sterol	clathrin-coated vesicle [GO:0030136]	39.86
Sterol	membrane raft [GO:0045121]	39.86
Sterol	cytoplasm [GO:0005737]	39.86
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	35.58
Sterol	respiratory chain complex IV [GO:0045277]	35.58
Sterol	mitochondrial outer membrane [GO:0005741]	61.57
Sterol	cytosol [GO:0005829]	61.57
Sterol	nucleoplasm [GO:0005654]	61.57
Sterol	plasma membrane [GO:0005886]	61.57
Sterol	chromatin [GO:0000785]	61.57
Sterol	membrane [GO:0016020]	51.0
Sterol	dendrite [GO:0030425]	50.33
Sterol	endoplasmic reticulum [GO:0005783]	50.33
Sterol	neuron projection [GO:0043005]	50.33
Sterol	endosome [GO:0005768]	50.33
Sterol	plasma membrane [GO:0005886]	50.33
Sterol	synapse [GO:0045202]	50.33
Sterol	perikaryon [GO:0043204]	50.33
Sterol	axon [GO:0030424]	50.33
Sterol	Golgi apparatus [GO:0005794]	50.33
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	31.0
Sterol	mitochondrion [GO:0005739]	39.19
Sterol	mitochondrial inner membrane [GO:0005743]	39.19
Sterol	mitochondrial matrix [GO:0005759]	39.19
Sterol	axon terminus [GO:0043679]	76.88
Sterol	basolateral plasma membrane [GO:0016323]	76.88
Sterol	apical plasma membrane [GO:0016324]	76.88
Sterol	plasma membrane [GO:0005886]	76.88
Sterol	cell surface [GO:0009986]	76.88
Sterol	neuronal cell body [GO:0043025]	76.88
Sterol	protein-containing complex [GO:0032991]	64.86
Sterol	cytosol [GO:0005829]	64.86
Sterol	nucleoplasm [GO:0005654]	64.86
Sterol	plasma membrane [GO:0005886]	64.86
Sterol	nuclear speck [GO:0016607]	64.86
Sterol	chromatin [GO:0000785]	64.86
Sterol	nucleus [GO:0005634]	64.86
Sterol	cytoplasm [GO:0005737]	64.86
Sterol	dendrite [GO:0030425]	61.33
Sterol	axolemma [GO:0030673]	61.33
Sterol	neuronal cell body [GO:0043025]	61.33
Sterol	glutamatergic synapse [GO:0098978]	61.33
Sterol	membrane [GO:0016020]	61.33
Sterol	plasma membrane [GO:0005886]	61.33
Sterol	postsynaptic membrane [GO:0045211]	61.33
