class	GO_CC	hydrophobicity_score
Glycerolipid	respiratory chain complex IV [GO:0045277]	65.89
Glycerolipid	plasma membrane [GO:0005886]	63.48
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	80.21
Glycerolipid	respiratory chain complex IV [GO:0045277]	80.21
Glycerolipid	plasma membrane [GO:0005886]	43.75
Glycerolipid	plasma membrane [GO:0005886]	41.2
Glycerolipid	plasma membrane [GO:0005886]	63.33
Glycerolipid	plasma membrane [GO:0005886]	99.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	71.67
Glycerolipid	respiratory chain complex IV [GO:0045277]	71.67
Glycerolipid	plasma membrane [GO:0005886]	38.21
Glycerolipid	plasma membrane [GO:0005886]	81.17
Glycerolipid	plasma membrane [GO:0005886]	44.56
Glycerolipid	plasma membrane [GO:0005886]	33.69
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	52.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	52.67
Glycerolipid	photosystem II [GO:0009523]	52.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	52.67
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	56.27
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.27
Glycerolipid	photosystem II [GO:0009523]	51.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.8
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	photosystem II [GO:0009523]	88.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	88.5
Glycerolipid	photosystem II [GO:0009523]	40.91
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	40.91
Glycerolipid	photosystem II [GO:0009523]	40.91
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	40.91
Glycerolipid	photosystem II [GO:0009523]	51.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.0
Glycerolipid	photosystem II [GO:0009523]	51.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.0
Glycerolipid	photosystem II [GO:0009523]	80.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	80.0
Glycerolipid	photosystem II [GO:0009523]	27.55
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.55
Glycerolipid	photosystem II [GO:0009523]	46.82
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.82
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	45.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.0
Glycerolipid	photosystem II [GO:0009523]	45.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.0
Glycerolipid	photosystem II [GO:0009523]	27.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.0
Glycerolipid	photosystem II [GO:0009523]	27.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.0
Glycerolipid	photosystem II [GO:0009523]	45.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.25
Glycerolipid	photosystem II [GO:0009523]	45.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.25
Glycerolipid	respiratory chain complex IV [GO:0045277]	50.11
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	50.11
Glycerolipid	photosystem II [GO:0009523]	3.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	3.5
Glycerolipid	photosystem II [GO:0009523]	23.93
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	23.93
Glycerolipid	photosystem II [GO:0009523]	42.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.25
Glycerolipid	photosystem II reaction center [GO:0009539]	50.2
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	50.2
Glycerolipid	photosystem II reaction center [GO:0009539]	78.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.5
Glycerolipid	photosystem II reaction center [GO:0009539]	97.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	97.0
Glycerolipid	photosystem II reaction center [GO:0009539]	97.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	97.0
Glycerolipid	photosystem II reaction center [GO:0009539]	-29.33
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-29.33
Glycerolipid	photosystem II reaction center [GO:0009539]	-29.33
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-29.33
Glycerolipid	photosystem II reaction center [GO:0009539]	48.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	48.67
Glycerolipid	photosystem II reaction center [GO:0009539]	52.4
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	52.4
Glycerolipid	photosystem II reaction center [GO:0009539]	77.4
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	77.4
Glycerolipid	cytosol [GO:0005829]	55.62
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	55.62
Glycerolipid	nucleoplasm [GO:0005654]	55.62
Glycerolipid	respiratory chain complex IV [GO:0045277]	55.62
Glycerolipid	G protein-coupled serotonin receptor complex [GO:0098666]	54.82
Glycerolipid	dendrite [GO:0030425]	54.82
Glycerolipid	cytoplasm [GO:0005737]	54.82
Glycerolipid	plasma membrane [GO:0005886]	54.82
Glycerolipid	nucleoplasm [GO:0005654]	54.82
Glycerolipid	synapse [GO:0045202]	54.82
Glycerolipid	host cell cytoplasm [GO:0030430]	62.86
Glycerolipid	host cell cytoplasm [GO:0030430]	43.05
Glycerolipid	host cell cytoplasm [GO:0030430]	49.29
Glycerolipid	host cell cytoplasm [GO:0030430]	0.0
Glycerolipid	host cell cytoplasm [GO:0030430]	0.0
Glycerolipid	host cell cytoplasm [GO:0030430]	59.85
Glycerolipid	host cell cytoplasm [GO:0030430]	46.0
Glycerolipid	host cell cytoplasm [GO:0030430]	47.8
Glycerolipid	host cell cytoplasm [GO:0030430]	49.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	63.19
Glycerolipid	respiratory chain complex IV [GO:0045277]	63.19
Glycerolipid	external side of plasma membrane [GO:0009897]	47.0
Glycerolipid	cell surface [GO:0009986]	47.0
Glycerolipid	plasma membrane [GO:0005886]	47.0
Glycerolipid	cytoplasm [GO:0005737]	47.0
Glycerolipid	endosome [GO:0005768]	47.0
Glycerolipid	external side of plasma membrane [GO:0009897]	43.43
Glycerolipid	cell surface [GO:0009986]	43.43
Glycerolipid	plasma membrane [GO:0005886]	43.43
Glycerolipid	cytoplasm [GO:0005737]	43.43
Glycerolipid	endosome [GO:0005768]	43.43
Glycerolipid	external side of plasma membrane [GO:0009897]	62.57
Glycerolipid	cell surface [GO:0009986]	62.57
Glycerolipid	plasma membrane [GO:0005886]	62.57
Glycerolipid	cytoplasm [GO:0005737]	62.57
Glycerolipid	endosome [GO:0005768]	62.57
Glycerolipid	external side of plasma membrane [GO:0009897]	32.12
Glycerolipid	cell surface [GO:0009986]	32.12
Glycerolipid	plasma membrane [GO:0005886]	32.12
Glycerolipid	cytoplasm [GO:0005737]	32.12
Glycerolipid	endosome [GO:0005768]	32.12
Glycerolipid	external side of plasma membrane [GO:0009897]	18.7
Glycerolipid	cell surface [GO:0009986]	18.7
Glycerolipid	plasma membrane [GO:0005886]	18.7
Glycerolipid	cytoplasm [GO:0005737]	18.7
Glycerolipid	endosome [GO:0005768]	18.7
Glycerolipid	external side of plasma membrane [GO:0009897]	50.62
Glycerolipid	cell surface [GO:0009986]	50.62
Glycerolipid	plasma membrane [GO:0005886]	50.62
Glycerolipid	cytoplasm [GO:0005737]	50.62
Glycerolipid	endosome [GO:0005768]	50.62
Glycerolipid	periplasmic space [GO:0042597]	40.55
Glycerolipid	plasma membrane [GO:0005886]	77.43
Glycerolipid	plasma membrane [GO:0005886]	99.0
Glycerolipid	periplasmic space [GO:0042597]	60.18
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	64.42
Glycerolipid	respiratory chain complex IV [GO:0045277]	64.42
Glycerolipid	periplasmic space [GO:0042597]	53.2
Glycerolipid	photosystem II [GO:0009523]	42.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.0
Glycerolipid	photosystem II [GO:0009523]	42.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.0
Glycerolipid	photosystem II [GO:0009523]	45.73
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.73
Glycerolipid	photosystem II [GO:0009523]	45.73
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	45.73
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	39.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.67
Glycerolipid	photosystem II [GO:0009523]	39.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.67
Glycerolipid	photosystem II [GO:0009523]	39.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.67
Glycerolipid	photosystem II [GO:0009523]	39.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.67
Glycerolipid	photosystem II [GO:0009523]	71.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	71.67
Glycerolipid	photosystem II [GO:0009523]	71.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	71.67
Glycerolipid	photosystem II [GO:0009523]	78.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.67
Glycerolipid	photosystem II [GO:0009523]	78.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.67
Glycerolipid	photosystem II [GO:0009523]	51.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.36
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	76.54
Glycerolipid	respiratory chain complex IV [GO:0045277]	76.54
Glycerolipid	plasma membrane [GO:0005886]	52.0
Glycerolipid	photosystem II [GO:0009523]	71.2
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	71.2
Glycerolipid	photosystem II [GO:0009523]	51.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.17
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	27.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.0
Glycerolipid	photosystem II [GO:0009523]	18.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	18.6
Glycerolipid	photosystem II [GO:0009523]	54.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	54.0
Glycerolipid	photosystem II reaction center [GO:0009539]	-9.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-9.0
Glycerolipid	photosystem II reaction center [GO:0009539]	39.9
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.9
Glycerolipid	photosystem II [GO:0009523]	48.14
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	48.14
Glycerolipid	respiratory chain complex IV [GO:0045277]	49.77
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	49.77
Glycerolipid	photosystem II reaction center [GO:0009539]	78.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.5
Glycerolipid	photosystem II reaction center [GO:0009539]	78.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.5
Glycerolipid	photosystem II reaction center [GO:0009539]	78.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.5
Glycerolipid	photosystem II reaction center [GO:0009539]	78.5
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	78.5
Glycerolipid	photosystem II reaction center [GO:0009539]	-9.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-9.0
Glycerolipid	photosystem II reaction center [GO:0009539]	73.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	73.17
Glycerolipid	photosystem II reaction center [GO:0009539]	55.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	55.25
Glycerolipid	photosystem II reaction center [GO:0009539]	53.67
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	53.67
Glycerolipid	photosystem II [GO:0009523]	79.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	79.12
Glycerolipid	membrane [GO:0016020]	53.15
Glycerolipid	plasma membrane [GO:0005886]	53.15
Glycerolipid	respiratory chain complex IV [GO:0045277]	50.11
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	50.11
Glycerolipid	membrane [GO:0016020]	50.5
Glycerolipid	plasma membrane [GO:0005886]	50.5
Glycerolipid	membrane [GO:0016020]	50.94
Glycerolipid	plasma membrane [GO:0005886]	50.94
Glycerolipid	membrane [GO:0016020]	64.5
Glycerolipid	plasma membrane [GO:0005886]	64.5
Glycerolipid	membrane [GO:0016020]	48.53
Glycerolipid	plasma membrane [GO:0005886]	48.53
Glycerolipid	membrane [GO:0016020]	57.58
Glycerolipid	plasma membrane [GO:0005886]	57.58
Glycerolipid	membrane [GO:0016020]	50.5
Glycerolipid	plasma membrane [GO:0005886]	50.5
Glycerolipid	periplasmic space [GO:0042597]	92.83
Glycerolipid	periplasmic space [GO:0042597]	56.5
Glycerolipid	periplasmic space [GO:0042597]	70.6
Glycerolipid	periplasmic space [GO:0042597]	55.8
Glycerolipid	cytosol [GO:0005829]	39.33
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	39.33
Glycerolipid	nucleoplasm [GO:0005654]	39.33
Glycerolipid	respiratory chain complex IV [GO:0045277]	39.33
Glycerolipid	periplasmic space [GO:0042597]	84.25
Glycerolipid	periplasmic space [GO:0042597]	58.67
Glycerolipid	plasma membrane [GO:0005886]	48.11
Glycerolipid	outer membrane-bounded periplasmic space [GO:0030288]	48.11
Glycerolipid	plasma membrane [GO:0005886]	40.07
Glycerolipid	outer membrane-bounded periplasmic space [GO:0030288]	40.07
Glycerolipid	plasma membrane [GO:0005886]	42.19
Glycerolipid	outer membrane-bounded periplasmic space [GO:0030288]	42.19
Glycerolipid	extracellular region [GO:0005576]	47.89
Glycerolipid	cytoplasmic vesicle [GO:0031410]	47.89
Glycerolipid	extracellular region [GO:0005576]	48.34
Glycerolipid	cytoplasmic vesicle [GO:0031410]	48.34
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	63.42
Glycerolipid	respiratory chain complex IV [GO:0045277]	63.42
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	63.42
Glycerolipid	respiratory chain complex IV [GO:0045277]	63.42
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	64.61
Glycerolipid	respiratory chain complex IV [GO:0045277]	64.61
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	64.61
Glycerolipid	respiratory chain complex IV [GO:0045277]	64.61
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	66.86
Glycerolipid	respiratory chain complex IV [GO:0045277]	66.86
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	42.87
Glycerolipid	respiratory chain complex IV [GO:0045277]	42.87
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	65.89
Glycerolipid	respiratory chain complex IV [GO:0045277]	65.89
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	79.35
Glycerolipid	respiratory chain complex IV [GO:0045277]	79.35
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	79.35
Glycerolipid	respiratory chain complex IV [GO:0045277]	79.35
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	76.54
Glycerolipid	respiratory chain complex IV [GO:0045277]	76.54
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	76.54
Glycerolipid	respiratory chain complex IV [GO:0045277]	76.54
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	nucleoplasm [GO:0005654]	29.9
Glycerolipid	respiratory chain complex IV [GO:0045277]	29.9
Glycerolipid	cytosol [GO:0005829]	29.9
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	29.9
Glycerolipid	cytosol [GO:0005829]	36.18
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	36.18
Glycerolipid	nucleoplasm [GO:0005654]	36.18
Glycerolipid	respiratory chain complex IV [GO:0045277]	36.18
Glycerolipid	mitochondrial inner membrane [GO:0005743]	100.0
Glycerolipid	respiratory chain complex IV [GO:0045277]	100.0
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	56.56
Glycerolipid	respiratory chain complex IV [GO:0045277]	56.56
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	56.56
Glycerolipid	respiratory chain complex IV [GO:0045277]	56.56
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	65.89
Glycerolipid	respiratory chain complex IV [GO:0045277]	65.89
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	45.93
Glycerolipid	respiratory chain complex IV [GO:0045277]	45.93
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	45.93
Glycerolipid	respiratory chain complex IV [GO:0045277]	45.93
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	62.71
Glycerolipid	respiratory chain complex IV [GO:0045277]	62.71
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	81.88
Glycerolipid	respiratory chain complex IV [GO:0045277]	81.88
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	61.88
Glycerolipid	respiratory chain complex IV [GO:0045277]	61.88
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	66.86
Glycerolipid	respiratory chain complex IV [GO:0045277]	66.86
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	66.86
Glycerolipid	respiratory chain complex IV [GO:0045277]	66.86
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	71.67
Glycerolipid	respiratory chain complex IV [GO:0045277]	71.67
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	71.67
Glycerolipid	respiratory chain complex IV [GO:0045277]	71.67
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	76.44
Glycerolipid	respiratory chain complex IV [GO:0045277]	76.44
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	respiratory chain complex IV [GO:0045277]	45.93
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	45.93
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	60.71
Glycerolipid	respiratory chain complex IV [GO:0045277]	60.71
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	respiratory chain complex IV [GO:0045277]	48.5
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	48.5
Glycerolipid	cytosol [GO:0005829]	29.92
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	29.92
Glycerolipid	nucleoplasm [GO:0005654]	29.92
Glycerolipid	respiratory chain complex IV [GO:0045277]	29.92
Glycerolipid	cytosol [GO:0005829]	29.92
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	29.92
Glycerolipid	nucleoplasm [GO:0005654]	29.92
Glycerolipid	respiratory chain complex IV [GO:0045277]	29.92
Glycerolipid	cytosol [GO:0005829]	35.23
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	35.23
Glycerolipid	nucleoplasm [GO:0005654]	35.23
Glycerolipid	respiratory chain complex IV [GO:0045277]	35.23
Glycerolipid	cytosol [GO:0005829]	35.23
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	35.23
Glycerolipid	nucleoplasm [GO:0005654]	35.23
Glycerolipid	respiratory chain complex IV [GO:0045277]	35.23
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	59.0
Glycerolipid	respiratory chain complex IV [GO:0045277]	59.0
Glycerolipid	membrane [GO:0016020]	59.83
Glycerolipid	host cell plasma membrane [GO:0020002]	59.83
Glycerolipid	membrane [GO:0016020]	55.67
Glycerolipid	host cell plasma membrane [GO:0020002]	55.67
Glycerolipid	membrane [GO:0016020]	57.65
Glycerolipid	host cell plasma membrane [GO:0020002]	57.65
Glycerolipid	membrane [GO:0016020]	52.45
Glycerolipid	host cell plasma membrane [GO:0020002]	52.45
Glycerolipid	postsynaptic membrane [GO:0045211]	28.82
Glycerolipid	presynaptic active zone [GO:0048786]	28.82
Glycerolipid	membrane [GO:0016020]	28.82
Glycerolipid	presynaptic membrane [GO:0042734]	28.82
Glycerolipid	dendrite [GO:0030425]	28.82
Glycerolipid	glutamatergic synapse [GO:0098978]	28.82
Glycerolipid	axolemma [GO:0030673]	28.82
Glycerolipid	neuronal cell body [GO:0043025]	28.82
Glycerolipid	intermediate filament [GO:0005882]	28.82
Glycerolipid	plasma membrane [GO:0005886]	28.82
Glycerolipid	asymmetric synapse [GO:0032279]	28.82
Glycerolipid	postsynaptic membrane [GO:0045211]	64.71
Glycerolipid	presynaptic active zone [GO:0048786]	64.71
Glycerolipid	membrane [GO:0016020]	64.71
Glycerolipid	presynaptic membrane [GO:0042734]	64.71
Glycerolipid	dendrite [GO:0030425]	64.71
Glycerolipid	glutamatergic synapse [GO:0098978]	64.71
Glycerolipid	axolemma [GO:0030673]	64.71
Glycerolipid	neuronal cell body [GO:0043025]	64.71
Glycerolipid	intermediate filament [GO:0005882]	64.71
Glycerolipid	plasma membrane [GO:0005886]	64.71
Glycerolipid	asymmetric synapse [GO:0032279]	64.71
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	76.54
Glycerolipid	respiratory chain complex IV [GO:0045277]	76.54
Glycerolipid	postsynaptic membrane [GO:0045211]	61.17
Glycerolipid	presynaptic active zone [GO:0048786]	61.17
Glycerolipid	membrane [GO:0016020]	61.17
Glycerolipid	presynaptic membrane [GO:0042734]	61.17
Glycerolipid	dendrite [GO:0030425]	61.17
Glycerolipid	glutamatergic synapse [GO:0098978]	61.17
Glycerolipid	axolemma [GO:0030673]	61.17
Glycerolipid	neuronal cell body [GO:0043025]	61.17
Glycerolipid	intermediate filament [GO:0005882]	61.17
Glycerolipid	plasma membrane [GO:0005886]	61.17
Glycerolipid	asymmetric synapse [GO:0032279]	61.17
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	49.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	49.36
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	46.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.31
Glycerolipid	photosystem II [GO:0009523]	80.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	80.0
Glycerolipid	photosystem II [GO:0009523]	80.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	80.0
Glycerolipid	photosystem II [GO:0009523]	83.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	83.25
Glycerolipid	photosystem II [GO:0009523]	83.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	83.25
Glycerolipid	photosystem II [GO:0009523]	51.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.36
Glycerolipid	photosystem II [GO:0009523]	51.36
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	51.36
Glycerolipid	photosystem II [GO:0009523]	46.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.8
Glycerolipid	photosystem II [GO:0009523]	46.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	46.8
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	respiratory chain complex IV [GO:0045277]	53.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	53.14
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	56.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.25
Glycerolipid	photosystem II [GO:0009523]	62.0
