class	GO_CC	hydrophobicity_score
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	62.78
Prenol	photosystem II [GO:0009523]	62.78
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	62.78
Prenol	vacuole [GO:0005773]	33.14
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.25
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	58.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	98.5
Prenol	photosystem I [GO:0009522]	98.5
Prenol	plasma membrane light-harvesting complex [GO:0030077]	53.32
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	53.32
Prenol	plasma membrane [GO:0005886]	59.36
Prenol	plasma membrane light-harvesting complex [GO:0030077]	59.36
Prenol	nucleus [GO:0005634]	46.5
Prenol	cytosol [GO:0005829]	46.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.36
Prenol	photosystem I [GO:0009522]	64.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.36
Prenol	photosystem I [GO:0009522]	64.36
Prenol	plasma membrane light-harvesting complex [GO:0030077]	38.14
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	38.14
Prenol	photosystem II [GO:0009523]	57.58
Prenol	chloroplast thylakoid membrane [GO:0009535]	57.58
Prenol	photosystem II [GO:0009523]	57.58
Prenol	chloroplast thylakoid membrane [GO:0009535]	57.58
Prenol	photosystem II [GO:0009523]	82.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	82.22
Prenol	photosystem II [GO:0009523]	82.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	82.22
Prenol	plasma membrane [GO:0005886]	73.71
Prenol	organelle inner membrane [GO:0019866]	73.71
Prenol	plasma membrane light-harvesting complex [GO:0030077]	73.71
Prenol	voltage-gated sodium channel complex [GO:0001518]	62.09
Prenol	axon [GO:0030424]	62.09
Prenol	plasma membrane [GO:0005886]	62.09
Prenol	voltage-gated calcium channel complex [GO:0005891]	62.09
Prenol	plasma membrane [GO:0005886]	39.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	39.0
Prenol	plasma membrane [GO:0005886]	33.17
Prenol	organelle inner membrane [GO:0019866]	33.17
Prenol	plasma membrane light-harvesting complex [GO:0030077]	33.17
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.25
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	58.25
Prenol	plasma membrane light-harvesting complex [GO:0030077]	73.8
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	73.8
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	photosystem II [GO:0009523]	79.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	79.33
Prenol	photosystem II [GO:0009523]	79.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	79.33
Prenol	plasma membrane [GO:0005886]	67.64
Prenol	plasma membrane light-harvesting complex [GO:0030077]	67.64
Prenol	plasma membrane light-harvesting complex [GO:0030077]	73.1
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	73.1
Prenol	plasma membrane [GO:0005886]	26.08
Prenol	external side of plasma membrane [GO:0009897]	26.08
Prenol	plasma membrane light-harvesting complex [GO:0030077]	60.67
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	60.67
Prenol	photosystem II [GO:0009523]	54.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	54.0
Prenol	photosystem I [GO:0009522]	54.0
Prenol	photosystem II [GO:0009523]	51.46
Prenol	chloroplast thylakoid membrane [GO:0009535]	51.46
Prenol	photosystem II [GO:0009523]	51.46
Prenol	chloroplast thylakoid membrane [GO:0009535]	51.46
Prenol	plasma membrane light-harvesting complex [GO:0030077]	49.52
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	49.52
Prenol	chloroplast thylakoid membrane [GO:0009535]	67.95
Prenol	photosystem I [GO:0009522]	67.95
Prenol	photosystem II [GO:0009523]	40.62
Prenol	chloroplast thylakoid membrane [GO:0009535]	40.62
Prenol	photosystem I [GO:0009522]	40.62
Prenol	plasma membrane [GO:0005886]	60.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	60.0
Prenol	photosystem II reaction center [GO:0009539]	61.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.45
Prenol	photosystem II reaction center [GO:0009539]	61.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.45
Prenol	photosystem II [GO:0009523]	60.57
Prenol	chloroplast thylakoid membrane [GO:0009535]	60.57
Prenol	photosystem I [GO:0009522]	60.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	51.44
Prenol	plasma membrane-derived photosystem I [GO:0030094]	51.44
Prenol	membrane [GO:0016020]	46.72
Prenol	plastid [GO:0009536]	46.72
Prenol	photosystem I [GO:0009522]	46.72
Prenol	photosystem I reaction center [GO:0009538]	65.0
Prenol	photosystem I reaction center [GO:0009538]	65.0
Prenol	photosystem II [GO:0009523]	64.42
Prenol	thylakoid membrane [GO:0042651]	64.42
Prenol	chloroplast [GO:0009507]	64.42
Prenol	photosystem II [GO:0009523]	64.42
Prenol	thylakoid membrane [GO:0042651]	64.42
Prenol	chloroplast [GO:0009507]	64.42
Prenol	plasma membrane [GO:0005886]	57.71
Prenol	organelle inner membrane [GO:0019866]	57.71
Prenol	plasma membrane light-harvesting complex [GO:0030077]	57.71
Prenol	photosystem II [GO:0009523]	37.83
Prenol	chloroplast thylakoid membrane [GO:0009535]	37.83
Prenol	photosystem I [GO:0009522]	37.83
Prenol	photosystem II [GO:0009523]	77.12
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.12
Prenol	photosystem II [GO:0009523]	77.12
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.12
Prenol	plasma membrane [GO:0005886]	71.56
Prenol	organelle inner membrane [GO:0019866]	71.56
Prenol	plasma membrane light-harvesting complex [GO:0030077]	71.56
Prenol	chloroplast thylakoid membrane [GO:0009535]	64.2
Prenol	chloroplast membrane [GO:0031969]	64.2
Prenol	cytosol [GO:0005829]	64.2
Prenol	plastoglobule [GO:0010287]	64.2
Prenol	chloroplast thylakoid [GO:0009534]	64.2
Prenol	photosystem I reaction center [GO:0009538]	64.2
Prenol	chloroplast [GO:0009507]	64.2
Prenol	chloroplast envelope [GO:0009941]	64.2
Prenol	thylakoid [GO:0009579]	64.2
Prenol	photosystem II [GO:0009523]	75.08
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.08
Prenol	nucleus [GO:0005634]	58.33
Prenol	cytosol [GO:0005829]	58.33
Prenol	chloroplast thylakoid membrane [GO:0009535]	50.0
Prenol	photosystem I [GO:0009522]	50.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.14
Prenol	photosystem I [GO:0009522]	77.14
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.14
Prenol	photosystem I [GO:0009522]	77.14
Prenol	cytoplasm [GO:0005737]	34.94
Prenol	thylakoid membrane [GO:0042651]	86.92
Prenol	photosystem I [GO:0009522]	86.92
Prenol	chloroplast [GO:0009507]	86.92
Prenol	photosystem II [GO:0009523]	52.56
Prenol	chloroplast thylakoid membrane [GO:0009535]	52.56
Prenol	photosystem I [GO:0009522]	52.56
Prenol	protein farnesyltransferase complex [GO:0005965]	35.42
Prenol	microtubule associated complex [GO:0005875]	35.42
Prenol	plasma membrane light-harvesting complex [GO:0030077]	52.0
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	52.0
Prenol	membrane [GO:0016020]	32.71
Prenol	plastid [GO:0009536]	32.71
Prenol	light-harvesting complex [GO:0030076]	32.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	66.33
Prenol	photosystem I [GO:0009522]	66.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	66.33
Prenol	plasma membrane-derived photosystem I [GO:0030094]	66.33
Prenol	dendrite [GO:0030425]	57.59
Prenol	protein-containing complex [GO:0032991]	57.59
Prenol	perinuclear region of cytoplasm [GO:0048471]	57.59
Prenol	cytosol [GO:0005829]	57.59
Prenol	nucleoplasm [GO:0005654]	57.59
Prenol	plasma membrane [GO:0005886]	57.59
Prenol	actin cytoskeleton [GO:0015629]	57.59
Prenol	RNA polymerase II transcription regulator complex [GO:0090575]	57.59
Prenol	chromatin [GO:0000785]	57.59
Prenol	transcription regulator complex [GO:0005667]	57.59
Prenol	nucleus [GO:0005634]	57.59
Prenol	cytoplasm [GO:0005737]	57.59
Prenol	nucleolus [GO:0005730]	57.59
Prenol	photosystem II reaction center [GO:0009539]	82.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	82.18
Prenol	photosystem II reaction center [GO:0009539]	82.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	82.18
Prenol	chloroplast thylakoid membrane [GO:0009535]	56.0
Prenol	photosystem I [GO:0009522]	56.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	64.41
Prenol	photosystem I [GO:0009522]	64.41
Prenol	plastid [GO:0009536]	64.41
Prenol	chloroplast thylakoid [GO:0009534]	64.41
Prenol	chloroplast [GO:0009507]	64.41
Prenol	chloroplast envelope [GO:0009941]	64.41
Prenol	thylakoid [GO:0009579]	64.41
Prenol	plasma membrane [GO:0005886]	23.17
Prenol	plasma membrane light-harvesting complex [GO:0030077]	23.17
Prenol	photosystem I [GO:0009522]	47.82
Prenol	chloroplast thylakoid membrane [GO:0009535]	62.33
Prenol	photosystem I [GO:0009522]	62.33
Prenol	plastid [GO:0009536]	62.33
Prenol	chloroplast thylakoid [GO:0009534]	62.33
Prenol	chloroplast [GO:0009507]	62.33
Prenol	chloroplast envelope [GO:0009941]	62.33
Prenol	thylakoid [GO:0009579]	62.33
Prenol	photosystem II [GO:0009523]	65.55
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	65.55
Prenol	photosystem II [GO:0009523]	65.55
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	65.55
Prenol	photosystem II [GO:0009523]	59.23
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.23
Prenol	photosystem II [GO:0009523]	59.23
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.23
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.29
Prenol	photosystem I [GO:0009522]	63.29
Prenol	plasma membrane light-harvesting complex [GO:0030077]	67.27
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	67.27
Prenol	lipid droplet [GO:0005811]	43.96
Prenol	nucleoplasm [GO:0005654]	43.96
Prenol	nucleus [GO:0005634]	43.96
Prenol	cytosol [GO:0005829]	43.96
Prenol	chloroplast thylakoid membrane [GO:0009535]	76.93
Prenol	photosystem I [GO:0009522]	76.93
Prenol	chloroplast thylakoid membrane [GO:0009535]	63.12
Prenol	photosystem I [GO:0009522]	63.12
Prenol	plastid [GO:0009536]	63.12
Prenol	chloroplast thylakoid [GO:0009534]	63.12
Prenol	chloroplast [GO:0009507]	63.12
Prenol	chloroplast envelope [GO:0009941]	63.12
Prenol	thylakoid [GO:0009579]	63.12
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	46.62
Prenol	photosystem I [GO:0009522]	46.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	67.24
Prenol	plasma membrane-derived photosystem I [GO:0030094]	67.24
Prenol	photosystem II [GO:0009523]	56.17
Prenol	chloroplast thylakoid membrane [GO:0009535]	56.17
Prenol	photosystem II [GO:0009523]	56.17
Prenol	chloroplast thylakoid membrane [GO:0009535]	56.17
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	52.25
Prenol	photosystem [GO:0009521]	52.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.5
Prenol	plasma membrane-derived photosystem I [GO:0030094]	64.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.5
Prenol	plasma membrane-derived photosystem I [GO:0030094]	64.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	35.0
Prenol	photosystem I [GO:0009522]	35.0
Prenol	photosystem II [GO:0009523]	59.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.38
Prenol	photosystem II [GO:0009523]	59.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.38
Prenol	photosystem II [GO:0009523]	63.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	63.67
Prenol	photosystem II [GO:0009523]	63.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	63.67
Prenol	photosystem II [GO:0009523]	77.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.92
Prenol	photosystem II [GO:0009523]	77.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.92
Prenol	lipid droplet [GO:0005811]	43.63
Prenol	nucleoplasm [GO:0005654]	43.63
Prenol	nucleus [GO:0005634]	43.63
Prenol	cytosol [GO:0005829]	43.63
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	42.92
Prenol	photosystem I [GO:0009522]	42.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.89
Prenol	photosystem I [GO:0009522]	48.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.89
Prenol	photosystem I [GO:0009522]	48.89
Prenol	chloroplast thylakoid membrane [GO:0009535]	56.5
Prenol	photosystem I [GO:0009522]	56.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	67.54
Prenol	chloroplast membrane [GO:0031969]	67.54
Prenol	cytosol [GO:0005829]	67.54
Prenol	plastoglobule [GO:0010287]	67.54
Prenol	chloroplast thylakoid [GO:0009534]	67.54
Prenol	photosystem I reaction center [GO:0009538]	67.54
Prenol	chloroplast [GO:0009507]	67.54
Prenol	chloroplast envelope [GO:0009941]	67.54
Prenol	thylakoid [GO:0009579]	67.54
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.92
Prenol	photosystem II [GO:0009523]	69.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.92
Prenol	photosystem II [GO:0009523]	69.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	54.23
Prenol	plasma membrane-derived photosystem I [GO:0030094]	54.23
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	54.23
Prenol	plasma membrane-derived photosystem I [GO:0030094]	54.23
Prenol	endoplasmic reticulum [GO:0005783]	51.68
Prenol	cytosol [GO:0005829]	51.68
Prenol	extracellular exosome [GO:0070062]	51.68
Prenol	nucleoplasm [GO:0005654]	51.68
Prenol	nucleus [GO:0005634]	51.68
Prenol	cytoplasm [GO:0005737]	51.68
Prenol	photosystem II [GO:0009523]	72.13
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	72.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	72.13
Prenol	photosystem II [GO:0009523]	72.13
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	72.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	72.13
Prenol	photosystem II [GO:0009523]	42.46
Prenol	chloroplast thylakoid membrane [GO:0009535]	42.46
Prenol	photosystem I [GO:0009522]	42.46
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	55.12
Prenol	photosystem I [GO:0009522]	55.12
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	55.12
Prenol	photosystem I [GO:0009522]	55.12
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.86
Prenol	photosystem I [GO:0009522]	59.86
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.31
Prenol	photosystem I antenna complex [GO:0009782]	59.31
Prenol	chloroplast [GO:0009507]	59.31
Prenol	cyanelle thylakoid membrane [GO:0033115]	57.21
Prenol	photosystem I [GO:0009522]	57.21
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	53.67
Prenol	photosystem I [GO:0009522]	53.67
Prenol	plasma membrane [GO:0005886]	63.5
Prenol	organelle inner membrane [GO:0019866]	63.5
Prenol	plasma membrane light-harvesting complex [GO:0030077]	63.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	44.95
Prenol	photosystem I [GO:0009522]	44.95
Prenol	chloroplast [GO:0009507]	15.82
Prenol	chloroplast stroma [GO:0009570]	15.82
Prenol	plasma membrane [GO:0005886]	57.42
Prenol	organelle inner membrane [GO:0019866]	57.42
Prenol	plasma membrane light-harvesting complex [GO:0030077]	57.42
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	68.88
Prenol	plasma membrane-derived photosystem I [GO:0030094]	68.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	55.48
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	55.48
Prenol	chloroplast thylakoid membrane [GO:0009535]	46.96
Prenol	photosystem I [GO:0009522]	46.96
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	60.0
Prenol	photosystem I [GO:0009522]	60.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.14
Prenol	photosystem I [GO:0009522]	48.14
Prenol	photosystem II reaction center [GO:0009539]	82.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	82.18
Prenol	chloride channel complex [GO:0034707]	66.29
Prenol	extracellular exosome [GO:0070062]	66.29
Prenol	plasma membrane [GO:0005886]	66.29
Prenol	postsynaptic specialization membrane [GO:0099634]	66.29
Prenol	GABA-A receptor complex [GO:1902711]	66.29
Prenol	GABA-ergic synapse [GO:0098982]	66.29
Prenol	neuron projection [GO:0043005]	66.29
Prenol	cytoplasmic vesicle membrane [GO:0030659]	66.29
Prenol	synapse [GO:0045202]	66.29
Prenol	photosystem II [GO:0009523]	77.75
Prenol	photosystem II [GO:0009523]	68.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	68.37
Prenol	cytoplasm [GO:0005737]	50.1
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.46
Prenol	membrane [GO:0016020]	58.46
Prenol	thylakoid membrane [GO:0042651]	50.18
Prenol	plastid [GO:0009536]	50.18
Prenol	photosystem I [GO:0009522]	50.18
Prenol	plasma membrane [GO:0005886]	55.89
Prenol	plasma membrane light-harvesting complex [GO:0030077]	55.89
Prenol	photosystem II [GO:0009523]	48.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	48.22
Prenol	photosystem I [GO:0009522]	48.22
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	43.59
Prenol	photosystem I [GO:0009522]	43.59
Prenol	photosystem II [GO:0009523]	59.8
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.8
Prenol	photosystem I [GO:0009522]	59.8
Prenol	membrane [GO:0016020]	57.35
Prenol	thylakoid [GO:0009579]	57.35
Prenol	chloroplast thylakoid membrane [GO:0009535]	76.29
Prenol	photosystem I [GO:0009522]	76.29
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	78.71
Prenol	photosystem I [GO:0009522]	78.71
Prenol	plasma membrane light-harvesting complex [GO:0030077]	73.8
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	73.8
Prenol	membrane [GO:0016020]	38.7
Prenol	chloroplast [GO:0009507]	38.7
Prenol	light-harvesting complex [GO:0030076]	38.7
Prenol	thylakoid [GO:0009579]	38.7
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.41
Prenol	photosystem I [GO:0009522]	73.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.41
Prenol	photosystem I [GO:0009522]	73.41
Prenol	photosystem II [GO:0009523]	75.2
Prenol	chloroplast thylakoid membrane [GO:0009535]	75.2
Prenol	photosystem I [GO:0009522]	75.2
Prenol	chloroplast thylakoid membrane [GO:0009535]	43.2
Prenol	photosystem I antenna complex [GO:0009782]	43.2
Prenol	chloroplast [GO:0009507]	43.2
Prenol	mitochondrion [GO:0005739]	60.88
Prenol	photosystem I [GO:0009522]	60.88
Prenol	PSII associated light-harvesting complex II [GO:0009517]	60.88
Prenol	thylakoid [GO:0009579]	60.88
Prenol	photosystem II [GO:0009523]	60.88
Prenol	chloroplast thylakoid membrane [GO:0009535]	60.88
Prenol	chloroplast [GO:0009507]	60.88
Prenol	chloroplast envelope [GO:0009941]	60.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.39
Prenol	plasma membrane-derived photosystem I [GO:0030094]	57.39
Prenol	photosystem I [GO:0009522]	42.46
Prenol	photosystem I [GO:0009522]	46.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.72
Prenol	photosystem I [GO:0009522]	69.72
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.72
Prenol	photosystem I [GO:0009522]	69.72
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.57
Prenol	plasma membrane-derived photosystem I [GO:0030094]	64.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.57
Prenol	plasma membrane-derived photosystem I [GO:0030094]	64.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.83
Prenol	photosystem I [GO:0009522]	63.83
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.44
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	58.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	81.67
Prenol	photosystem I [GO:0009522]	81.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	63.12
Prenol	photosystem I [GO:0009522]	63.12
Prenol	plastid [GO:0009536]	63.12
Prenol	chloroplast thylakoid [GO:0009534]	63.12
Prenol	chloroplast [GO:0009507]	63.12
Prenol	chloroplast envelope [GO:0009941]	63.12
Prenol	thylakoid [GO:0009579]	63.12
Prenol	membrane [GO:0016020]	40.75
Prenol	chloroplast [GO:0009507]	40.75
Prenol	light-harvesting complex [GO:0030076]	40.75
Prenol	thylakoid [GO:0009579]	40.75
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.79
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	58.79
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.89
Prenol	photosystem I [GO:0009522]	48.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	48.89
Prenol	photosystem I [GO:0009522]	48.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.42
Prenol	photosystem I [GO:0009522]	61.42
Prenol	cyanelle thylakoid membrane [GO:0033115]	61.89
Prenol	photosystem I [GO:0009522]	61.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	30.67
Prenol	plasma membrane-derived photosystem I [GO:0030094]	30.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	74.83
Prenol	plasma membrane-derived photosystem I [GO:0030094]	74.83
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	74.83
Prenol	plasma membrane-derived photosystem I [GO:0030094]	74.83
Prenol	chloroplast thylakoid membrane [GO:0009535]	54.22
Prenol	photosystem I [GO:0009522]	54.22
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	44.71
Prenol	photosystem I [GO:0009522]	44.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	44.71
Prenol	plasma membrane-derived photosystem I [GO:0030094]	44.71
Prenol	chloroplast thylakoid membrane [GO:0009535]	71.0
Prenol	chloroplast membrane [GO:0031969]	71.0
Prenol	cytosol [GO:0005829]	71.0
Prenol	plastoglobule [GO:0010287]	71.0
Prenol	chloroplast thylakoid [GO:0009534]	71.0
Prenol	photosystem I reaction center [GO:0009538]	71.0
Prenol	chloroplast [GO:0009507]	71.0
Prenol	chloroplast envelope [GO:0009941]	71.0
Prenol	thylakoid [GO:0009579]	71.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	73.25
Prenol	photosystem I [GO:0009522]	73.25
Prenol	photosystem II [GO:0009523]	65.83
Prenol	chloroplast thylakoid membrane [GO:0009535]	65.83
Prenol	plasma membrane [GO:0005886]	97.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	97.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	31.92
Prenol	photosystem I [GO:0009522]	31.92
Prenol	plasma membrane [GO:0005886]	52.83
Prenol	photosystem II reaction center [GO:0009539]	64.42
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.42
Prenol	photosystem I reaction center [GO:0009538]	67.25
Prenol	dendrite [GO:0030425]	62.04
Prenol	dendritic spine membrane [GO:0032591]	62.04
Prenol	neuron projection [GO:0043005]	62.04
Prenol	plasma membrane [GO:0005886]	62.04
Prenol	membrane [GO:0016020]	62.04
Prenol	postsynaptic membrane [GO:0045211]	62.04
Prenol	external side of plasma membrane [GO:0009897]	62.04
Prenol	neuronal cell body [GO:0043025]	62.04
Prenol	membrane [GO:0016020]	49.33
Prenol	plasma membrane [GO:0005886]	67.64
Prenol	plasma membrane light-harvesting complex [GO:0030077]	67.64
Prenol	photosystem II [GO:0009523]	51.92
Prenol	chloroplast thylakoid membrane [GO:0009535]	51.92
Prenol	photosystem I [GO:0009522]	51.92
Prenol	photosystem II [GO:0009523]	75.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.57
Prenol	photosystem II [GO:0009523]	75.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.57
Prenol	chloroplast thylakoid membrane [GO:0009535]	54.08
Prenol	photosystem I [GO:0009522]	54.08
Prenol	protein farnesyltransferase complex [GO:0005965]	-0.62
Prenol	microtubule associated complex [GO:0005875]	-0.62
Prenol	cytoplasm [GO:0005737]	-0.62
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	-0.62
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	74.65
Prenol	photosystem I [GO:0009522]	74.65
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	58.41
Prenol	photosystem I [GO:0009522]	58.41
Prenol	photosystem I reaction center [GO:0009538]	51.86
Prenol	chloroplast thylakoid lumen [GO:0009543]	51.86
Prenol	photosystem II [GO:0009523]	54.31
Prenol	chloroplast thylakoid membrane [GO:0009535]	54.31
Prenol	photosystem I [GO:0009522]	54.31
Prenol	dendrite [GO:0030425]	61.0
Prenol	dendritic spine membrane [GO:0032591]	61.0
Prenol	neuron projection [GO:0043005]	61.0
Prenol	plasma membrane [GO:0005886]	61.0
Prenol	membrane [GO:0016020]	61.0
Prenol	postsynaptic membrane [GO:0045211]	61.0
Prenol	external side of plasma membrane [GO:0009897]	61.0
Prenol	neuronal cell body [GO:0043025]	61.0
Prenol	plasma membrane [GO:0005886]	54.33
Prenol	organelle inner membrane [GO:0019866]	54.33
Prenol	plasma membrane light-harvesting complex [GO:0030077]	54.33
Prenol	photosystem II [GO:0009523]	63.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.43
Prenol	photosystem II [GO:0009523]	63.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	56.2
Prenol	plasma membrane-derived photosystem I [GO:0030094]	56.2
Prenol	plasma membrane [GO:0005886]	52.83
Prenol	photosystem II reaction center [GO:0009539]	83.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.67
Prenol	photosystem II reaction center [GO:0009539]	83.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	31.43
Prenol	photosystem I [GO:0009522]	31.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	58.2
