class	GO_CC	pock_vol
Polyketide	filopodium [GO:0030175]	649.77
Polyketide	protein-containing complex [GO:0032991]	603.75
Polyketide	cytosol [GO:0005829]	603.75
Polyketide	nucleoplasm [GO:0005654]	603.75
Polyketide	membrane [GO:0016020]	603.75
Polyketide	plasma membrane [GO:0005886]	603.75
Polyketide	euchromatin [GO:0000791]	603.75
Polyketide	chromatin [GO:0000785]	603.75
Polyketide	transcription regulator complex [GO:0005667]	603.75
Polyketide	nucleus [GO:0005634]	603.75
Polyketide	cytoplasm [GO:0005737]	603.75
Polyketide	Golgi apparatus [GO:0005794]	603.75
Polyketide	nucleoplasm [GO:0005654]	864.64
Polyketide	nucleus [GO:0005634]	864.64
Polyketide	chromatin [GO:0000785]	864.64
Polyketide	microtubule [GO:0005874]	888.91
Polyketide	cytoplasm [GO:0005737]	888.91
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	626.96
Polyketide	endoplasmic reticulum membrane [GO:0005789]	626.96
Polyketide	cell body [GO:0044297]	1176.17
Polyketide	actin filament [GO:0005884]	1176.17
Polyketide	skeletal muscle myofibril [GO:0098723]	1176.17
Polyketide	stress fiber [GO:0001725]	1176.17
Polyketide	filamentous actin [GO:0031941]	1176.17
Polyketide	actin filament bundle [GO:0032432]	1176.17
Polyketide	lamellipodium [GO:0030027]	1176.17
Polyketide	striated muscle thin filament [GO:0005865]	1176.17
Polyketide	cytoplasm [GO:0005737]	1176.17
Polyketide	filopodium [GO:0030175]	1176.17
Polyketide	cytosol [GO:0005829]	577.66
Polyketide	extracellular exosome [GO:0070062]	577.66
Polyketide	membrane [GO:0016020]	538.77
Polyketide	vesicle [GO:0031982]	821.5
Polyketide	cytoplasm [GO:0005737]	821.5
Polyketide	secretory granule lumen [GO:0034774]	821.5
Polyketide	cytosol [GO:0005829]	821.5
Polyketide	ficolin-1-rich granule lumen [GO:1904813]	821.5
Polyketide	extracellular exosome [GO:0070062]	821.5
Polyketide	nucleoplasm [GO:0005654]	821.5
Polyketide	plasma membrane [GO:0005886]	821.5
Polyketide	extracellular region [GO:0005576]	821.5
Polyketide	extracellular space [GO:0005615]	821.5
Polyketide	cell surface [GO:0009986]	821.5
Polyketide	protein-containing complex [GO:0032991]	932.63
Polyketide	cytosol [GO:0005829]	932.63
Polyketide	nucleoplasm [GO:0005654]	932.63
Polyketide	membrane [GO:0016020]	932.63
Polyketide	plasma membrane [GO:0005886]	932.63
Polyketide	euchromatin [GO:0000791]	932.63
Polyketide	chromatin [GO:0000785]	932.63
Polyketide	transcription regulator complex [GO:0005667]	932.63
Polyketide	nucleus [GO:0005634]	932.63
Polyketide	cytoplasm [GO:0005737]	932.63
Polyketide	Golgi apparatus [GO:0005794]	932.63
Polyketide	endocytic vesicle [GO:0030139]	725.68
Polyketide	focal adhesion [GO:0005925]	725.68
Polyketide	intercellular canaliculus [GO:0046581]	725.68
Polyketide	apical plasma membrane [GO:0016324]	725.68
Polyketide	lamellipodium membrane [GO:0031258]	725.68
Polyketide	lamellipodium [GO:0030027]	725.68
Polyketide	extracellular exosome [GO:0070062]	725.68
Polyketide	plasma membrane [GO:0005886]	725.68
Polyketide	membrane [GO:0016020]	725.68
Polyketide	extracellular region [GO:0005576]	725.68
Polyketide	membrane raft [GO:0045121]	725.68
Polyketide	lysosomal membrane [GO:0005765]	725.68
Polyketide	cell surface [GO:0009986]	725.68
Polyketide	nuclear envelope [GO:0005635]	401.07
Polyketide	perinuclear region of cytoplasm [GO:0048471]	401.07
Polyketide	cytosol [GO:0005829]	401.07
Polyketide	pericentriolar material [GO:0000242]	401.07
Polyketide	Golgi membrane [GO:0000139]	401.07
Polyketide	chromosome, telomeric region [GO:0000781]	401.07
