class	GO_CC	pock_vol
Fatty Acyl	cytosol [GO:0005829]	741.57
Fatty Acyl	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	741.57
Fatty Acyl	ciliary basal body [GO:0036064]	741.57
Fatty Acyl	basal plasma membrane [GO:0009925]	741.57
Fatty Acyl	plasma membrane [GO:0005886]	741.57
Fatty Acyl	motile cilium [GO:0031514]	741.57
Fatty Acyl	non-motile cilium [GO:0097730]	741.57
Fatty Acyl	ciliary membrane [GO:0060170]	741.57
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	741.57
Fatty Acyl	migrasome [GO:0140494]	741.57
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	741.57
Fatty Acyl	lumenal side of endoplasmic reticulum membrane [GO:0098553]	741.57
Fatty Acyl	lamellipodium [GO:0030027]	741.57
Fatty Acyl	membrane [GO:0016020]	741.57
Fatty Acyl	extracellular exosome [GO:0070062]	741.57
Fatty Acyl	basolateral plasma membrane [GO:0016323]	741.57
Fatty Acyl	cytoplasm [GO:0005737]	741.57
Fatty Acyl	Golgi apparatus [GO:0005794]	741.57
Fatty Acyl	polycystin complex [GO:0002133]	741.57
Fatty Acyl	cilium [GO:0005929]	741.57
Fatty Acyl	basal cortex [GO:0045180]	741.57
Fatty Acyl	mitotic spindle [GO:0072686]	741.57
Fatty Acyl	cation channel complex [GO:0034703]	741.57
Fatty Acyl	endoplasmic reticulum [GO:0005783]	741.57
Fatty Acyl	extracellular region [GO:0005576]	369.78
Fatty Acyl	chloride channel complex [GO:0034707]	240.81
Fatty Acyl	postsynaptic membrane [GO:0045211]	240.81
Fatty Acyl	plasma membrane [GO:0005886]	240.81
Fatty Acyl	presynaptic membrane [GO:0042734]	240.81
Fatty Acyl	GABA-A receptor complex [GO:1902711]	240.81
Fatty Acyl	GABA-ergic synapse [GO:0098982]	240.81
Fatty Acyl	glutamatergic synapse [GO:0098978]	240.81
Fatty Acyl	neuron projection [GO:0043005]	240.81
Fatty Acyl	synapse [GO:0045202]	240.81
Fatty Acyl	transmembrane transporter complex [GO:1902495]	240.81
Fatty Acyl	mitochondrion [GO:0005739]	145.31
Fatty Acyl	cytoplasm [GO:0005737]	145.31
Fatty Acyl	apical plasma membrane [GO:0016324]	568.21
