class	GO_CC	pock_vol
Sphingolipid	lysosome [GO:0005764]	1805.22
Sphingolipid	early endosome [GO:0005769]	1805.22
Sphingolipid	extracellular space [GO:0005615]	1805.22
Sphingolipid	external side of plasma membrane [GO:0009897]	1805.22
Sphingolipid	lysosomal membrane [GO:0005765]	1805.22
Sphingolipid	cell surface [GO:0009986]	1805.22
Sphingolipid	late endosome [GO:0005770]	2216.95
Sphingolipid	endoplasmic reticulum [GO:0005783]	2216.95
Sphingolipid	cytoplasm [GO:0005737]	2216.95
Sphingolipid	endosome membrane [GO:0010008]	2216.95
Sphingolipid	lysosome [GO:0005764]	2216.95
Sphingolipid	early endosome [GO:0005769]	2216.95
Sphingolipid	extracellular space [GO:0005615]	2216.95
Sphingolipid	external side of plasma membrane [GO:0009897]	2216.95
Sphingolipid	lysosomal membrane [GO:0005765]	2216.95
Sphingolipid	cell surface [GO:0009986]	2216.95
Sphingolipid	endosome membrane [GO:0010008]	1101.76
Sphingolipid	cytosol [GO:0005829]	1101.76
Sphingolipid	plasma membrane [GO:0005886]	1101.76
Sphingolipid	nuclear outer membrane [GO:0005640]	1101.76
Sphingolipid	Golgi apparatus [GO:0005794]	1101.76
Sphingolipid	endosome membrane [GO:0010008]	698.83
Sphingolipid	cytosol [GO:0005829]	698.83
Sphingolipid	plasma membrane [GO:0005886]	698.83
Sphingolipid	nuclear outer membrane [GO:0005640]	698.83
Sphingolipid	Golgi apparatus [GO:0005794]	698.83
Sphingolipid	membrane [GO:0016020]	1431.2
Sphingolipid	cytosol [GO:0005829]	1431.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	1431.2
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1431.2
Sphingolipid	SPOTS complex [GO:0035339]	1276.48
Sphingolipid	endoplasmic reticulum [GO:0005783]	1276.48
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1276.48
Sphingolipid	protein-containing complex [GO:0032991]	598.02
Sphingolipid	spindle pole [GO:0000922]	598.02
