class	GO_CC	pock_vol
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	132.31
Glycerophospholipid	mitochondrion [GO:0005739]	248.88
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	248.88
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	248.88
Glycerophospholipid	photosystem II [GO:0009523]	522.93
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	522.93
Glycerophospholipid	photosystem I [GO:0009522]	522.93
Glycerophospholipid	photosystem II [GO:0009523]	522.93
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	522.93
Glycerophospholipid	photosystem I [GO:0009522]	522.93
Glycerophospholipid	plasma membrane [GO:0005886]	684.94
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	1008.18
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	1008.18
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	1008.18
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	1008.18
Glycerophospholipid	membrane [GO:0016020]	1214.34
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	1214.34
Glycerophospholipid	respiratory chain complex I [GO:0045271]	1214.34
Glycerophospholipid	plasma membrane [GO:0005886]	1214.34
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	1214.34
Glycerophospholipid	membrane [GO:0016020]	1048.77
Glycerophospholipid	apical plasma membrane [GO:0016324]	1048.77
Glycerophospholipid	extracellular exosome [GO:0070062]	1048.77
Glycerophospholipid	cytosol [GO:0005829]	1048.77
Glycerophospholipid	plasma membrane [GO:0005886]	1048.77
Glycerophospholipid	photosystem II [GO:0009523]	408.81
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	408.81
Glycerophospholipid	photosystem I [GO:0009522]	408.81
Glycerophospholipid	periplasmic space [GO:0042597]	386.94
Glycerophospholipid	photosystem II [GO:0009523]	126.92
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	126.92
Glycerophospholipid	photosystem II [GO:0009523]	126.92
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	126.92
Glycerophospholipid	cell body fiber [GO:0070852]	147.87
Glycerophospholipid	nuclear envelope [GO:0005635]	147.87
Glycerophospholipid	endosome [GO:0005768]	147.87
Glycerophospholipid	axolemma [GO:0030673]	147.87
Glycerophospholipid	glutamatergic synapse [GO:0098978]	147.87
Glycerophospholipid	inward rectifying potassium channel [GO:0008282]	147.87
Glycerophospholipid	plasma membrane [GO:0005886]	147.87
Glycerophospholipid	T-tubule [GO:0030315]	147.87
Glycerophospholipid	acrosomal vesicle [GO:0001669]	147.87
Glycerophospholipid	presynaptic membrane [GO:0042734]	147.87
Glycerophospholipid	sarcolemma [GO:0042383]	147.87
Glycerophospholipid	intercalated disc [GO:0014704]	147.87
Glycerophospholipid	neuronal cell body [GO:0043025]	147.87
Glycerophospholipid	photosystem II reaction center [GO:0009539]	445.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	445.5
Glycerophospholipid	photosystem II reaction center [GO:0009539]	445.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	445.5
Glycerophospholipid	photosystem II reaction center [GO:0009539]	148.7
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	148.7
Glycerophospholipid	plasma membrane [GO:0005886]	609.18
Glycerophospholipid	type I protein secretion system complex [GO:0030256]	609.18
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	1113.59
Glycerophospholipid	postsynaptic membrane [GO:0045211]	1113.59
Glycerophospholipid	perikaryon [GO:0043204]	1113.59
Glycerophospholipid	membrane [GO:0016020]	1113.59
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	1113.59
Glycerophospholipid	presynaptic membrane [GO:0042734]	1113.59
Glycerophospholipid	dendrite [GO:0030425]	1113.59
Glycerophospholipid	glutamatergic synapse [GO:0098978]	1113.59
Glycerophospholipid	neuron projection [GO:0043005]	1113.59
Glycerophospholipid	perisynaptic space [GO:0099544]	1113.59
Glycerophospholipid	spine synapse [GO:0106033]	1113.59
Glycerophospholipid	dendritic shaft [GO:0043198]	1113.59
Glycerophospholipid	dendritic spine [GO:0043197]	1113.59
Glycerophospholipid	neuronal cell body [GO:0043025]	1113.59
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	1113.59
Glycerophospholipid	axon [GO:0030424]	1113.59
Glycerophospholipid	dendritic spine neck [GO:0044326]	1113.59
Glycerophospholipid	synaptic vesicle [GO:0008021]	1113.59
Glycerophospholipid	somatodendritic compartment [GO:0036477]	1113.59
Glycerophospholipid	synaptic membrane [GO:0097060]	1113.59
Glycerophospholipid	terminal bouton [GO:0043195]	1113.59
Glycerophospholipid	cell surface [GO:0009986]	1113.59
Glycerophospholipid	dendritic spine head [GO:0044327]	1113.59
Glycerophospholipid	plasma membrane [GO:0005886]	1113.59
Glycerophospholipid	presynapse [GO:0098793]	1113.59
Glycerophospholipid	growth cone [GO:0030426]	1113.59
Glycerophospholipid	protein-containing complex [GO:0032991]	1113.59
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	1113.59
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	1113.59
Glycerophospholipid	presynaptic active zone membrane [GO:0048787]	1113.59
Glycerophospholipid	dendrite membrane [GO:0032590]	1113.59
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	1113.59
Glycerophospholipid	synapse [GO:0045202]	1113.59
Glycerophospholipid	postsynaptic density [GO:0014069]	1113.59
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	1113.59
Glycerophospholipid	asymmetric synapse [GO:0032279]	1113.59
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	1113.59
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	312.54
Glycerophospholipid	photosystem II [GO:0009523]	635.43
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	635.43
Glycerophospholipid	photosystem II [GO:0009523]	635.43
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	635.43
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	2007.35
Glycerophospholipid	mitochondrion [GO:0005739]	967.89
