class	GO_CC	pock_vol
Glycerolipid	neuron projection [GO:0043005]	480.88
Glycerolipid	cytoplasmic vesicle [GO:0031410]	480.88
Glycerolipid	plasma membrane [GO:0005886]	806.85
Glycerolipid	plasma membrane [GO:0005886]	651.15
Glycerolipid	plasma membrane [GO:0005886]	221.82
Glycerolipid	plasma membrane [GO:0005886]	768.69
Glycerolipid	plasma membrane [GO:0005886]	746.33
Glycerolipid	plasma membrane [GO:0005886]	368.46
Glycerolipid	plasma membrane [GO:0005886]	688.69
Glycerolipid	nucleoplasm [GO:0005654]	529.35
Glycerolipid	respiratory chain complex IV [GO:0045277]	529.35
Glycerolipid	cytosol [GO:0005829]	529.35
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	529.35
Glycerolipid	plasma membrane [GO:0005886]	547.45
Glycerolipid	plasma membrane [GO:0005886]	248.73
Glycerolipid	plasma membrane [GO:0005886]	770.43
Glycerolipid	plasma membrane [GO:0005886]	794.19
Glycerolipid	plasma membrane [GO:0005886]	192.69
Glycerolipid	plasma membrane [GO:0005886]	513.67
Glycerolipid	plasma membrane [GO:0005886]	105.01
Glycerolipid	plasma membrane [GO:0005886]	579.79
Glycerolipid	plasma membrane [GO:0005886]	647.99
Glycerolipid	plasma membrane [GO:0005886]	508.91
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	850.22
Glycerolipid	respiratory chain complex IV [GO:0045277]	850.22
Glycerolipid	plasma membrane [GO:0005886]	765.42
Glycerolipid	plasma membrane [GO:0005886]	784.37
Glycerolipid	plasma membrane [GO:0005886]	348.05
Glycerolipid	plasma membrane [GO:0005886]	224.68
Glycerolipid	plasma membrane [GO:0005886]	529.79
Glycerolipid	postsynaptic membrane [GO:0045211]	817.55
Glycerolipid	synapse [GO:0045202]	817.55
Glycerolipid	plasma membrane [GO:0005886]	817.55
Glycerolipid	dendrite [GO:0030425]	817.55
Glycerolipid	postsynaptic membrane [GO:0045211]	282.65
Glycerolipid	synapse [GO:0045202]	282.65
Glycerolipid	plasma membrane [GO:0005886]	282.65
Glycerolipid	dendrite [GO:0030425]	282.65
Glycerolipid	postsynaptic membrane [GO:0045211]	759.49
Glycerolipid	synapse [GO:0045202]	759.49
Glycerolipid	plasma membrane [GO:0005886]	759.49
Glycerolipid	dendrite [GO:0030425]	759.49
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	762.78
Glycerolipid	respiratory chain complex IV [GO:0045277]	762.78
Glycerolipid	postsynaptic membrane [GO:0045211]	585.57
Glycerolipid	synapse [GO:0045202]	585.57
Glycerolipid	plasma membrane [GO:0005886]	585.57
Glycerolipid	dendrite [GO:0030425]	585.57
Glycerolipid	postsynaptic membrane [GO:0045211]	307.16
Glycerolipid	synapse [GO:0045202]	307.16
Glycerolipid	plasma membrane [GO:0005886]	307.16
Glycerolipid	dendrite [GO:0030425]	307.16
Glycerolipid	postsynaptic membrane [GO:0045211]	254.76
Glycerolipid	synapse [GO:0045202]	254.76
Glycerolipid	plasma membrane [GO:0005886]	254.76
Glycerolipid	dendrite [GO:0030425]	254.76
Glycerolipid	postsynaptic membrane [GO:0045211]	754.89
Glycerolipid	synapse [GO:0045202]	754.89
Glycerolipid	plasma membrane [GO:0005886]	754.89
Glycerolipid	dendrite [GO:0030425]	754.89
Glycerolipid	plasma membrane [GO:0005886]	592.58
Glycerolipid	membrane [GO:0016020]	592.58
Glycerolipid	plasma membrane [GO:0005886]	398.78
Glycerolipid	membrane [GO:0016020]	398.78
Glycerolipid	plasma membrane [GO:0005886]	796.26
Glycerolipid	membrane [GO:0016020]	796.26
Glycerolipid	plasma membrane [GO:0005886]	393.98
Glycerolipid	membrane [GO:0016020]	393.98
Glycerolipid	plasma membrane [GO:0005886]	527.39
Glycerolipid	membrane [GO:0016020]	527.39
Glycerolipid	plasma membrane [GO:0005886]	293.65
Glycerolipid	membrane [GO:0016020]	293.65
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	673.51
Glycerolipid	respiratory chain complex IV [GO:0045277]	673.51
Glycerolipid	plasma membrane [GO:0005886]	188.31
Glycerolipid	membrane [GO:0016020]	188.31
Glycerolipid	plasma membrane [GO:0005886]	526.18
Glycerolipid	membrane [GO:0016020]	526.18
Glycerolipid	plasma membrane [GO:0005886]	0.0
Glycerolipid	membrane [GO:0016020]	0.0
Glycerolipid	plasma membrane [GO:0005886]	282.78
Glycerolipid	membrane [GO:0016020]	282.78
Glycerolipid	plasma membrane [GO:0005886]	529.48
Glycerolipid	membrane [GO:0016020]	529.48
Glycerolipid	plasma membrane [GO:0005886]	439.65
Glycerolipid	membrane [GO:0016020]	439.65
Glycerolipid	plasma membrane [GO:0005886]	647.67
Glycerolipid	membrane [GO:0016020]	647.67
Glycerolipid	plasma membrane [GO:0005886]	109.21
Glycerolipid	membrane [GO:0016020]	109.21
Glycerolipid	plasma membrane [GO:0005886]	713.49
Glycerolipid	membrane [GO:0016020]	713.49
Glycerolipid	photosystem II [GO:0009523]	590.43
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	590.43
Glycerolipid	photosystem II [GO:0009523]	590.43
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	590.43
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	1466.72
Glycerolipid	respiratory chain complex IV [GO:0045277]	1466.72
Glycerolipid	photosystem II [GO:0009523]	535.46
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	535.46
Glycerolipid	photosystem II [GO:0009523]	535.46
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	535.46
Glycerolipid	photosystem II [GO:0009523]	478.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	478.97
Glycerolipid	photosystem II [GO:0009523]	478.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	478.97
Glycerolipid	photosystem II [GO:0009523]	532.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	532.02
Glycerolipid	photosystem II [GO:0009523]	532.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	532.02
Glycerolipid	photosystem II [GO:0009523]	299.95
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	299.95
Glycerolipid	photosystem II [GO:0009523]	299.95
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	299.95
Glycerolipid	photosystem II [GO:0009523]	231.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	231.97
Glycerolipid	photosystem II [GO:0009523]	231.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	231.97
Glycerolipid	photosystem II [GO:0009523]	506.07
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	506.07
Glycerolipid	photosystem II [GO:0009523]	506.07
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	506.07
Glycerolipid	photosystem II [GO:0009523]	506.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	506.12
Glycerolipid	photosystem II [GO:0009523]	506.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	506.12
Glycerolipid	photosystem II [GO:0009523]	646.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	646.06
Glycerolipid	photosystem II [GO:0009523]	646.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	646.06
Glycerolipid	photosystem II [GO:0009523]	582.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	582.64
Glycerolipid	photosystem II [GO:0009523]	582.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	582.64
Glycerolipid	photosystem II [GO:0009523]	163.63
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	163.63
Glycerolipid	photosystem II [GO:0009523]	163.63
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	163.63
Glycerolipid	respiratory chain complex IV [GO:0045277]	388.3
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	388.3
Glycerolipid	plasma membrane [GO:0005886]	253.27
Glycerolipid	photosystem II [GO:0009523]	362.83
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	362.83
Glycerolipid	photosystem II [GO:0009523]	362.83
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	362.83
Glycerolipid	photosystem II [GO:0009523]	350.82
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	350.82
Glycerolipid	photosystem II [GO:0009523]	350.82
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	350.82
Glycerolipid	photosystem II [GO:0009523]	211.81
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	211.81
Glycerolipid	photosystem II [GO:0009523]	211.81
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	211.81
Glycerolipid	photosystem II [GO:0009523]	101.88
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	101.88
Glycerolipid	photosystem II [GO:0009523]	101.88
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	101.88
Glycerolipid	photosystem II [GO:0009523]	175.9
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	175.9
Glycerolipid	photosystem II [GO:0009523]	175.9
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	175.9
Glycerolipid	photosystem II reaction center [GO:0009539]	126.34
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	126.34
Glycerolipid	photosystem II reaction center [GO:0009539]	126.34
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	126.34
Glycerolipid	photosystem II reaction center [GO:0009539]	99.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	99.02
Glycerolipid	photosystem II reaction center [GO:0009539]	99.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	99.02
Glycerolipid	photosystem II reaction center [GO:0009539]	335.65
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	335.65
Glycerolipid	photosystem II reaction center [GO:0009539]	335.65
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	335.65
Glycerolipid	photosystem II reaction center [GO:0009539]	355.57
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	355.57
Glycerolipid	photosystem II reaction center [GO:0009539]	355.57
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	355.57
Glycerolipid	photosystem II reaction center [GO:0009539]	178.59
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	178.59
Glycerolipid	photosystem II reaction center [GO:0009539]	178.59
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	178.59
Glycerolipid	respiratory chain complex IV [GO:0045277]	701.73
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	701.73
Glycerolipid	photosystem II reaction center [GO:0009539]	301.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	301.12
Glycerolipid	photosystem II reaction center [GO:0009539]	301.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	301.12
Glycerolipid	photosystem II reaction center [GO:0009539]	281.16
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.16
Glycerolipid	photosystem II reaction center [GO:0009539]	281.16
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.16
Glycerolipid	photosystem II reaction center [GO:0009539]	281.16
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.16
Glycerolipid	photosystem II reaction center [GO:0009539]	281.16
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.16
Glycerolipid	photosystem II reaction center [GO:0009539]	168.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	168.62
Glycerolipid	photosystem II reaction center [GO:0009539]	168.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	168.62
Glycerolipid	photosystem II reaction center [GO:0009539]	168.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	168.62
Glycerolipid	photosystem II reaction center [GO:0009539]	168.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	168.62
Glycerolipid	photosystem II reaction center [GO:0009539]	111.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	111.8
Glycerolipid	photosystem II reaction center [GO:0009539]	111.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	111.8
Glycerolipid	photosystem II reaction center [GO:0009539]	111.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	111.8
Glycerolipid	photosystem II reaction center [GO:0009539]	111.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	111.8
Glycerolipid	photosystem II reaction center [GO:0009539]	302.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	302.17
Glycerolipid	photosystem II reaction center [GO:0009539]	302.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	302.17
Glycerolipid	photosystem II reaction center [GO:0009539]	302.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	302.17
Glycerolipid	photosystem II reaction center [GO:0009539]	302.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	302.17
Glycerolipid	photosystem II reaction center [GO:0009539]	169.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	169.01
Glycerolipid	photosystem II reaction center [GO:0009539]	169.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	169.01
Glycerolipid	photosystem II reaction center [GO:0009539]	169.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	169.01
Glycerolipid	photosystem II reaction center [GO:0009539]	169.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	169.01
Glycerolipid	photosystem II reaction center [GO:0009539]	273.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	273.06
Glycerolipid	photosystem II reaction center [GO:0009539]	273.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	273.06
Glycerolipid	photosystem II reaction center [GO:0009539]	273.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	273.06
Glycerolipid	photosystem II reaction center [GO:0009539]	273.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	273.06
Glycerolipid	photosystem II reaction center [GO:0009539]	270.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	270.13
Glycerolipid	photosystem II reaction center [GO:0009539]	270.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	270.13
Glycerolipid	photosystem II reaction center [GO:0009539]	270.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	270.13
Glycerolipid	photosystem II reaction center [GO:0009539]	270.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	270.13
Glycerolipid	photosystem II reaction center [GO:0009539]	145.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	145.17
Glycerolipid	photosystem II reaction center [GO:0009539]	145.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	145.17
Glycerolipid	photosystem II reaction center [GO:0009539]	145.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	145.17
Glycerolipid	photosystem II reaction center [GO:0009539]	145.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	145.17
Glycerolipid	photosystem II reaction center [GO:0009539]	395.98
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	395.98
Glycerolipid	photosystem II reaction center [GO:0009539]	395.98
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	395.98
Glycerolipid	nucleoplasm [GO:0005654]	462.15
Glycerolipid	respiratory chain complex IV [GO:0045277]	462.15
Glycerolipid	cytosol [GO:0005829]	462.15
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	462.15
Glycerolipid	photosystem II reaction center [GO:0009539]	382.72
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	382.72
Glycerolipid	photosystem II reaction center [GO:0009539]	382.72
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	382.72
Glycerolipid	photosystem II reaction center [GO:0009539]	553.66
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	553.66
Glycerolipid	photosystem II reaction center [GO:0009539]	553.66
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	553.66
Glycerolipid	photosystem II reaction center [GO:0009539]	578.29
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	578.29
Glycerolipid	photosystem II reaction center [GO:0009539]	578.29
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	578.29
Glycerolipid	photosystem II [GO:0009523]	538.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	538.64
Glycerolipid	photosystem II [GO:0009523]	538.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	538.64
Glycerolipid	photosystem II [GO:0009523]	609.24
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	609.24
Glycerolipid	photosystem II [GO:0009523]	609.24
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	609.24
Glycerolipid	photosystem II [GO:0009523]	593.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	593.6
Glycerolipid	photosystem II [GO:0009523]	593.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	593.6
Glycerolipid	photosystem II [GO:0009523]	555.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	555.31
Glycerolipid	photosystem II [GO:0009523]	555.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	555.31
Glycerolipid	photosystem II [GO:0009523]	490.27
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	490.27
Glycerolipid	photosystem II [GO:0009523]	467.95
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	467.95
Glycerolipid	photosystem II [GO:0009523]	343.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	343.17
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	889.64
Glycerolipid	respiratory chain complex IV [GO:0045277]	889.64
Glycerolipid	photosystem II [GO:0009523]	62.59
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	62.59
Glycerolipid	photosystem II [GO:0009523]	62.59
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	62.59
Glycerolipid	photosystem II [GO:0009523]	458.72
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	458.72
Glycerolipid	photosystem II [GO:0009523]	458.72
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	458.72
Glycerolipid	photosystem II [GO:0009523]	444.17
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	444.17
Glycerolipid	photosystem II [GO:0009523]	155.75
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	155.75
Glycerolipid	photosystem II [GO:0009523]	155.75
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	155.75
Glycerolipid	photosystem II [GO:0009523]	237.48
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	237.48
Glycerolipid	photosystem II [GO:0009523]	237.48
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	237.48
Glycerolipid	photosystem II [GO:0009523]	281.26
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.26
Glycerolipid	photosystem II [GO:0009523]	281.26
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	281.26
Glycerolipid	photosystem II [GO:0009523]	274.05
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	274.05
Glycerolipid	photosystem II [GO:0009523]	274.05
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	274.05
Glycerolipid	photosystem II [GO:0009523]	137.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	137.01
Glycerolipid	photosystem II [GO:0009523]	137.01
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	137.01
Glycerolipid	photosystem II [GO:0009523]	131.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	131.02
Glycerolipid	photosystem II [GO:0009523]	131.02
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	131.02
Glycerolipid	photosystem II reaction center [GO:0009539]	124.1
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	124.1
Glycerolipid	catalytic complex [GO:1902494]	549.03
Glycerolipid	lysosome [GO:0005764]	549.03
Glycerolipid	cytosol [GO:0005829]	549.03
Glycerolipid	membrane [GO:0016020]	549.03
Glycerolipid	cytoplasm [GO:0005737]	549.03
Glycerolipid	photosystem II reaction center [GO:0009539]	129.42
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	129.42
Glycerolipid	photosystem II reaction center [GO:0009539]	129.42
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	129.42
Glycerolipid	photosystem II reaction center [GO:0009539]	335.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	335.13
Glycerolipid	photosystem II reaction center [GO:0009539]	335.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	335.13
Glycerolipid	photosystem II reaction center [GO:0009539]	263.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	263.62
Glycerolipid	photosystem II reaction center [GO:0009539]	263.62
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	263.62
Glycerolipid	photosystem II reaction center [GO:0009539]	258.76
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	258.76
Glycerolipid	photosystem II reaction center [GO:0009539]	258.76
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	258.76
Glycerolipid	photosystem II reaction center [GO:0009539]	150.07
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	150.07
Glycerolipid	photosystem II reaction center [GO:0009539]	150.07
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	150.07
Glycerolipid	photosystem II reaction center [GO:0009539]	239.83
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	239.83
Glycerolipid	photosystem II reaction center [GO:0009539]	239.83
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	239.83
Glycerolipid	photosystem II reaction center [GO:0009539]	257.28
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	257.28
Glycerolipid	photosystem II reaction center [GO:0009539]	257.28
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	257.28
Glycerolipid	photosystem II reaction center [GO:0009539]	204.85
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	204.85
Glycerolipid	photosystem II reaction center [GO:0009539]	204.85
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	204.85
Glycerolipid	photosystem II reaction center [GO:0009539]	418.41
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	418.41
Glycerolipid	photosystem II [GO:0009523]	626.66
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	626.66
Glycerolipid	photosystem II [GO:0009523]	626.66
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	626.66
Glycerolipid	photosystem II [GO:0009523]	598.19
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	598.19
Glycerolipid	photosystem II [GO:0009523]	598.19
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	598.19
Glycerolipid	plasma membrane [GO:0005886]	134.4
Glycerolipid	plasma membrane [GO:0005886]	72.46
Glycerolipid	plasma membrane [GO:0005886]	115.2
Glycerolipid	plasma membrane [GO:0005886]	127.91
Glycerolipid	plasma membrane [GO:0005886]	157.65
Glycerolipid	host cell cytoplasm [GO:0030430]	416.8
Glycerolipid	host cell cytoplasm [GO:0030430]	584.24
Glycerolipid	photosystem II [GO:0009523]	483.65
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	483.65
Glycerolipid	photosystem II [GO:0009523]	483.65
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	483.65
Glycerolipid	photosystem II [GO:0009523]	471.57
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	471.57
Glycerolipid	photosystem II [GO:0009523]	471.57
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	471.57
Glycerolipid	plasma membrane [GO:0005886]	269.47
Glycerolipid	photosystem II [GO:0009523]	528.43
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	528.43
Glycerolipid	photosystem II [GO:0009523]	528.43
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	528.43
Glycerolipid	photosystem II [GO:0009523]	492.46
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	492.46
Glycerolipid	photosystem II [GO:0009523]	492.46
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	492.46
Glycerolipid	photosystem II [GO:0009523]	119.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	119.64
Glycerolipid	photosystem II [GO:0009523]	119.64
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	119.64
Glycerolipid	photosystem II [GO:0009523]	175.11
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	175.11
Glycerolipid	photosystem II [GO:0009523]	175.11
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	175.11
Glycerolipid	photosystem II [GO:0009523]	529.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	529.97
Glycerolipid	photosystem II [GO:0009523]	583.72
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	583.72
Glycerolipid	photosystem II [GO:0009523]	159.1
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	159.1
Glycerolipid	photosystem II [GO:0009523]	159.1
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	159.1
Glycerolipid	photosystem II [GO:0009523]	95.93
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	95.93
Glycerolipid	photosystem II [GO:0009523]	95.93
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	95.93
Glycerolipid	photosystem II [GO:0009523]	130.58
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	130.58
Glycerolipid	photosystem II [GO:0009523]	130.58
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	130.58
Glycerolipid	photosystem II [GO:0009523]	272.79
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	272.79
Glycerolipid	photosystem II [GO:0009523]	272.79
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	272.79
Glycerolipid	plasma membrane-derived chromatophore membrane [GO:0042717]	30.02
Glycerolipid	plasma membrane light-harvesting complex [GO:0030077]	30.02
Glycerolipid	photosystem II [GO:0009523]	163.97
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	163.97
Glycerolipid	photosystem II [GO:0009523]	378.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	378.25
Glycerolipid	photosystem II reaction center [GO:0009539]	451.24
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	451.24
Glycerolipid	photosystem II reaction center [GO:0009539]	223.33
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	223.33
Glycerolipid	photosystem II reaction center [GO:0009539]	223.33
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	223.33
Glycerolipid	photosystem II reaction center [GO:0009539]	321.66
