class	GO_CC	polarity_score
Saccharolipid	glutamatergic synapse [GO:0098978]	19
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19
Saccharolipid	plasma membrane [GO:0005886]	19
Saccharolipid	nucleoplasm [GO:0005654]	19
Saccharolipid	NSL complex [GO:0044545]	19
Saccharolipid	protein-containing complex [GO:0032991]	19
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19
Saccharolipid	cell projection [GO:0042995]	19
Saccharolipid	nucleus [GO:0005634]	19
Saccharolipid	mitochondrial membrane [GO:0031966]	16
Saccharolipid	cytosol [GO:0005829]	16
Saccharolipid	glutamatergic synapse [GO:0098978]	16
Saccharolipid	histone acetyltransferase complex [GO:0000123]	16
Saccharolipid	plasma membrane [GO:0005886]	16
Saccharolipid	nucleoplasm [GO:0005654]	16
Saccharolipid	NSL complex [GO:0044545]	16
Saccharolipid	protein-containing complex [GO:0032991]	16
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	16
Saccharolipid	cell projection [GO:0042995]	16
Saccharolipid	nucleus [GO:0005634]	16
