class	GO_CC	ratio
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	0.320525259506373
Fatty Acyl	cytoplasm [GO:0005737]	0.320525259506373
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	0.320525259506373
Fatty Acyl	pore complex [GO:0046930]	0.5439477909566478
Fatty Acyl	cell outer membrane [GO:0009279]	0.5439477909566478
Fatty Acyl	chloride channel complex [GO:0034707]	0.2279388568642634
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.2279388568642634
Fatty Acyl	plasma membrane [GO:0005886]	0.2279388568642634
Fatty Acyl	presynaptic membrane [GO:0042734]	0.2279388568642634
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.2279388568642634
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.2279388568642634
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.2279388568642634
Fatty Acyl	neuron projection [GO:0043005]	0.2279388568642634
Fatty Acyl	synapse [GO:0045202]	0.2279388568642634
Fatty Acyl	respiratory chain complex IV [GO:0045277]	0.6849597798475868
Fatty Acyl	mitochondrion [GO:0005739]	0.6849597798475868
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	0.6849597798475868
Fatty Acyl	recycling endosome [GO:0055037]	0.47763789648784544
Fatty Acyl	cytosol [GO:0005829]	0.47763789648784544
Fatty Acyl	clathrin-coated vesicle [GO:0030136]	0.47763789648784544
Fatty Acyl	nucleus [GO:0005634]	0.47763789648784544
Fatty Acyl	cytoplasm [GO:0005737]	0.47763789648784544
Fatty Acyl	nucleolus [GO:0005730]	0.47763789648784544
Fatty Acyl	plasma membrane [GO:0005886]	0.3471137104335015
Fatty Acyl	respiratory chain complex IV [GO:0045277]	2.1478842832469773
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	2.1478842832469773
Fatty Acyl	cytoplasm [GO:0005737]	0.2963116559964749
Fatty Acyl	cytosol [GO:0005829]	0.4770201900799092
Fatty Acyl	fascia adherens [GO:0005916]	0.4770201900799092
Fatty Acyl	contractile fiber [GO:0043292]	0.4770201900799092
Fatty Acyl	Golgi membrane [GO:0000139]	0.4770201900799092
Fatty Acyl	intercalated disc [GO:0014704]	0.4770201900799092
Fatty Acyl	connexin complex [GO:0005922]	0.4770201900799092
Fatty Acyl	focal adhesion [GO:0005925]	0.4770201900799092
