class	GO_CC	as_max_dst
Sterol	membrane [GO:0016020]	8.86
Sterol	kainate selective glutamate receptor complex [GO:0032983]	8.86
Sterol	presynaptic membrane [GO:0042734]	8.86
Sterol	dendrite [GO:0030425]	8.86
Sterol	glutamatergic synapse [GO:0098978]	8.86
Sterol	neuronal cell body [GO:0043025]	8.86
Sterol	axon [GO:0030424]	8.86
Sterol	terminal bouton [GO:0043195]	8.86
Sterol	mossy fiber rosette [GO:0097471]	8.86
Sterol	plasma membrane [GO:0005886]	8.86
Sterol	dendrite cytoplasm [GO:0032839]	8.86
Sterol	hippocampal mossy fiber to CA3 synapse [GO:0098686]	8.86
Sterol	ionotropic glutamate receptor complex [GO:0008328]	8.86
Sterol	synapse [GO:0045202]	8.86
Sterol	postsynaptic density [GO:0014069]	8.86
Sterol	mitochondrion [GO:0005739]	12.65
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.65
Sterol	mitochondrial respirasome [GO:0005746]	12.65
Sterol	respiratory chain complex IV [GO:0045277]	12.65
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.87
Sterol	respiratory chain complex IV [GO:0045277]	13.87
Sterol	membrane [GO:0016020]	21.56
Sterol	intracellular membrane-bounded organelle [GO:0043231]	21.56
Sterol	cytoplasm [GO:0005737]	21.56
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	20.29
Sterol	extracellular exosome [GO:0070062]	20.29
Sterol	phagocytic vesicle membrane [GO:0030670]	20.29
Sterol	endosome membrane [GO:0010008]	20.29
Sterol	ficolin-1-rich granule membrane [GO:0101003]	20.29
Sterol	nuclear speck [GO:0016607]	20.29
Sterol	lysosomal membrane [GO:0005765]	20.29
Sterol	Golgi apparatus [GO:0005794]	20.29
Sterol	melanosome [GO:0042470]	20.29
Sterol	perinuclear region of cytoplasm [GO:0048471]	20.29
Sterol	secretory granule membrane [GO:0030667]	20.29
Sterol	cytosol [GO:0005829]	20.29
Sterol	intracellular membrane-bounded organelle [GO:0043231]	20.29
Sterol	membrane [GO:0016020]	20.29
Sterol	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	20.29
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	20.29
Sterol	clathrin-coated vesicle membrane [GO:0030665]	20.29
Sterol	plasma membrane [GO:0005886]	20.29
Sterol	synaptic vesicle membrane [GO:0030672]	20.29
Sterol	apical plasma membrane [GO:0016324]	20.44
Sterol	plasma membrane [GO:0005886]	20.44
Sterol	mitochondrial inner membrane [GO:0005743]	15.48
Sterol	melanosome [GO:0042470]	22.73
Sterol	basolateral plasma membrane [GO:0016323]	22.73
Sterol	plasma membrane [GO:0005886]	22.73
Sterol	membrane [GO:0016020]	22.73
Sterol	axon [GO:0030424]	22.73
Sterol	sarcolemma [GO:0042383]	22.73
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	22.73
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.96
Sterol	respiratory chain complex IV [GO:0045277]	12.96
Sterol	mitochondrion [GO:0005739]	11.68
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	11.68
Sterol	mitochondrial respirasome [GO:0005746]	11.68
Sterol	respiratory chain complex IV [GO:0045277]	11.68
Sterol	melanosome [GO:0042470]	19.41
Sterol	basolateral plasma membrane [GO:0016323]	19.41
Sterol	plasma membrane [GO:0005886]	19.41
Sterol	membrane [GO:0016020]	19.41
Sterol	axon [GO:0030424]	19.41
Sterol	sarcolemma [GO:0042383]	19.41
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	19.41
Sterol	plasma membrane [GO:0005886]	20.83
Sterol	membrane [GO:0016020]	20.83
Sterol	melanosome [GO:0042470]	17.88
Sterol	basolateral plasma membrane [GO:0016323]	17.88
Sterol	plasma membrane [GO:0005886]	17.88
Sterol	membrane [GO:0016020]	17.88
Sterol	axon [GO:0030424]	17.88
Sterol	sarcolemma [GO:0042383]	17.88
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	17.88
Sterol	plasma membrane [GO:0005886]	15.87
Sterol	lysosome [GO:0005764]	15.87
Sterol	plasma membrane [GO:0005886]	17.52
Sterol	membrane [GO:0016020]	17.52
Sterol	specific granule membrane [GO:0035579]	17.52
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.63
Sterol	respiratory chain complex IV [GO:0045277]	13.63
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	5.76
Sterol	nucleoplasm [GO:0005654]	9.09
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	8.1
Sterol	plasma membrane [GO:0005886]	16.4
Sterol	lysosome [GO:0005764]	16.4
Sterol	organelle membrane [GO:0031090]	15.39
Sterol	basolateral plasma membrane [GO:0016323]	15.39
Sterol	apical plasma membrane [GO:0016324]	15.39
Sterol	T-tubule [GO:0030315]	15.39
Sterol	sperm flagellum [GO:0036126]	15.39
Sterol	lateral plasma membrane [GO:0016328]	15.39
Sterol	intercalated disc [GO:0014704]	15.39
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	15.39
Sterol	plasma membrane [GO:0005886]	20.83
Sterol	membrane [GO:0016020]	20.83
Sterol	mitochondrion [GO:0005739]	17.38
Sterol	mitochondrial inner membrane [GO:0005743]	17.38
Sterol	nucleus [GO:0005634]	15.98
Sterol	apical plasma membrane [GO:0016324]	21.43
Sterol	plasma membrane [GO:0005886]	21.43
Sterol	rod photoreceptor disc membrane [GO:0120202]	23.37
Sterol	endoplasmic reticulum [GO:0005783]	23.37
Sterol	intracellular membrane-bounded organelle [GO:0043231]	23.37
Sterol	plasma membrane [GO:0005886]	23.37
Sterol	membrane [GO:0016020]	23.37
Sterol	photoreceptor outer segment [GO:0001750]	23.37
Sterol	photoreceptor disc membrane [GO:0097381]	23.37
Sterol	cytoplasmic vesicle [GO:0031410]	23.37
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.02
Sterol	respiratory chain complex IV [GO:0045277]	12.02
Sterol	apical plasma membrane [GO:0016324]	17.45
Sterol	plasma membrane [GO:0005886]	17.45
Sterol	protein-containing complex [GO:0032991]	10.98
Sterol	cytosol [GO:0005829]	10.98
Sterol	nucleoplasm [GO:0005654]	10.98
Sterol	plasma membrane [GO:0005886]	10.98
Sterol	nuclear speck [GO:0016607]	10.98
Sterol	chromatin [GO:0000785]	10.98
Sterol	nucleus [GO:0005634]	10.98
Sterol	cytoplasm [GO:0005737]	10.98
Sterol	protein-containing complex [GO:0032991]	16.59
Sterol	nucleoplasm [GO:0005654]	16.59
Sterol	mitochondrion [GO:0005739]	16.59
Sterol	mitochondrial matrix [GO:0005759]	16.59
Sterol	nucleus [GO:0005634]	16.59
Sterol	lysosomal lumen [GO:0043202]	22.13
Sterol	vesicle [GO:0031982]	22.13
Sterol	late endosome membrane [GO:0031902]	22.13
Sterol	lysosome [GO:0005764]	22.13
Sterol	neuron projection [GO:0043005]	22.13
Sterol	multivesicular body [GO:0005771]	22.13
Sterol	multivesicular body membrane [GO:0032585]	22.13
Sterol	autophagosome [GO:0005776]	22.13
Sterol	membrane [GO:0016020]	22.13
Sterol	transport vesicle [GO:0030133]	22.13
Sterol	lysosomal membrane [GO:0005765]	22.13
Sterol	late endosome [GO:0005770]	22.13
Sterol	autophagosome membrane [GO:0000421]	22.13
Sterol	neuronal cell body [GO:0043025]	22.13
Sterol	respiratory chain complex IV [GO:0045277]	9.47
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	9.47
Sterol	host cell cytoplasm [GO:0030430]	15.97
Sterol	basolateral plasma membrane [GO:0016323]	12.23
Sterol	plasma membrane [GO:0005886]	12.23
Sterol	receptor complex [GO:0043235]	12.23
Sterol	cell surface [GO:0009986]	12.23
Sterol	cytoplasm [GO:0005737]	12.37
Sterol	cytosol [GO:0005829]	12.37
Sterol	cytoplasm [GO:0005737]	15.35
Sterol	nuclear membrane [GO:0031965]	15.35
Sterol	cytosol [GO:0005829]	15.35
Sterol	apical plasma membrane [GO:0016324]	17.45
Sterol	plasma membrane [GO:0005886]	17.45
Sterol	plasma membrane [GO:0005886]	13.96
Sterol	mitochondrial inner membrane [GO:0005743]	20.47
Sterol	intracellular membrane-bounded organelle [GO:0043231]	20.47
Sterol	endoplasmic reticulum membrane [GO:0005789]	20.47
Sterol	endoplasmic reticulum [GO:0005783]	20.08
Sterol	endosome membrane [GO:0010008]	20.08
Sterol	synaptic vesicle [GO:0008021]	20.08
Sterol	early endosome [GO:0005769]	20.08
Sterol	Golgi membrane [GO:0000139]	20.08
Sterol	plasma membrane [GO:0005886]	20.08
Sterol	endoplasmic reticulum membrane [GO:0005789]	20.08
Sterol	membrane [GO:0016020]	20.08
Sterol	presynaptic membrane [GO:0042734]	20.08
Sterol	gamma-secretase complex [GO:0070765]	20.08
Sterol	Golgi cisterna membrane [GO:0032580]	20.08
Sterol	Golgi apparatus [GO:0005794]	20.08
Sterol	host cell membrane [GO:0033644]	17.19
Sterol	membrane [GO:0016020]	17.19
Sterol	plasma membrane [GO:0005886]	14.27
Sterol	ankyrin-1 complex [GO:0170014]	17.79
Sterol	cytosol [GO:0005829]	17.79
Sterol	plasma membrane [GO:0005886]	17.79
Sterol	membrane [GO:0016020]	17.79
Sterol	nucleoplasm [GO:0005654]	17.79
Sterol	mitochondrial inner membrane [GO:0005743]	7.13
Sterol	respiratory chain complex IV [GO:0045277]	7.13
Sterol	synapse [GO:0045202]	18.78
Sterol	plasma membrane [GO:0005886]	18.78
Sterol	dendrite [GO:0030425]	18.78
Sterol	mitochondrial outer membrane [GO:0005741]	11.86
Sterol	cytosol [GO:0005829]	11.86
Sterol	nucleoplasm [GO:0005654]	11.86
Sterol	plasma membrane [GO:0005886]	11.86
Sterol	chromatin [GO:0000785]	11.86
Sterol	plasma membrane [GO:0005886]	16.99
Sterol	membrane [GO:0016020]	16.99
Sterol	receptor complex [GO:0043235]	16.99
Sterol	membrane [GO:0016020]	11.11
Sterol	plasma membrane [GO:0005886]	13.96
Sterol	cortical cytoskeleton [GO:0030863]	14.84
Sterol	basolateral plasma membrane [GO:0016323]	14.84
Sterol	ankyrin-1 complex [GO:0170014]	14.84
Sterol	Z disc [GO:0030018]	14.84
Sterol	extracellular exosome [GO:0070062]	14.84
Sterol	plasma membrane [GO:0005886]	14.84
Sterol	membrane [GO:0016020]	14.84
Sterol	blood microparticle [GO:0072562]	14.84
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	14.84
Sterol	cytosol [GO:0005829]	22.81
Sterol	extracellular region [GO:0005576]	22.81
Sterol	extracellular space [GO:0005615]	22.81
Sterol	host cell membrane [GO:0033644]	3.52
Sterol	membrane [GO:0016020]	3.52
Sterol	plasma membrane [GO:0005886]	15.03
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	14.98
Sterol	protein-containing complex [GO:0032991]	17.27
Sterol	chloride channel complex [GO:0034707]	17.27
Sterol	recycling endosome [GO:0055037]	17.27
Sterol	cell surface [GO:0009986]	17.27
Sterol	early endosome membrane [GO:0031901]	17.27
Sterol	endosome membrane [GO:0010008]	17.27
Sterol	Golgi-associated vesicle membrane [GO:0030660]	17.27
Sterol	lysosomal membrane [GO:0005765]	17.27
Sterol	apical plasma membrane [GO:0016324]	17.27
Sterol	cytosol [GO:0005829]	17.27
Sterol	early endosome [GO:0005769]	17.27
Sterol	plasma membrane [GO:0005886]	17.27
Sterol	endoplasmic reticulum membrane [GO:0005789]	17.27
Sterol	membrane [GO:0016020]	17.27
Sterol	recycling endosome membrane [GO:0055038]	17.27
Sterol	nucleus [GO:0005634]	17.27
Sterol	clathrin-coated endocytic vesicle membrane [GO:0030669]	17.27
Sterol	cytoplasm [GO:0005737]	17.27
Sterol	cellular bud [GO:0005933]	20.6
Sterol	1,3-beta-D-glucan synthase complex [GO:0000148]	20.6
Sterol	fungal-type cell wall [GO:0009277]	20.6
Sterol	actin cortical patch [GO:0030479]	20.6
Sterol	plasma membrane [GO:0005886]	20.6
Sterol	mitochondrion [GO:0005739]	20.6
Sterol	cell periphery [GO:0071944]	20.6
Sterol	cellular bud neck [GO:0005935]	20.6
Sterol	cellular bud tip [GO:0005934]	20.6
Sterol	non-motile cilium [GO:0097730]	21.05
Sterol	GABA-ergic synapse [GO:0098982]	21.05
Sterol	ciliary membrane [GO:0060170]	21.05
Sterol	cilium [GO:0005929]	21.05
Sterol	glutamatergic synapse [GO:0098978]	21.05
Sterol	endoplasmic reticulum membrane [GO:0005789]	21.05
Sterol	plasma membrane [GO:0005886]	21.05
Sterol	postsynaptic membrane [GO:0045211]	21.05
Sterol	dendritic spine [GO:0043197]	21.05
Sterol	presynaptic membrane [GO:0042734]	21.05
Sterol	nucleus [GO:0005634]	21.05
Sterol	G protein-coupled receptor complex [GO:0097648]	21.05
Sterol	membrane [GO:0016020]	12.9
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	12.9
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	12.9
Sterol	transmembrane transporter complex [GO:1902495]	12.9
Sterol	synaptic vesicle membrane [GO:0030672]	12.9
Sterol	synaptic vesicle [GO:0008021]	12.9
Sterol	clathrin-coated vesicle membrane [GO:0030665]	12.9
Sterol	potassium:proton exchanging ATPase complex [GO:0005889]	20.82
Sterol	apical plasma membrane [GO:0016324]	20.82
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	20.82
Sterol	endoplasmic reticulum [GO:0005783]	16.81
Sterol	glutamatergic synapse [GO:0098978]	16.81
Sterol	membrane [GO:0016020]	16.81
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.81
Sterol	AMPA glutamate receptor complex [GO:0032281]	16.81
Sterol	peroxisomal membrane [GO:0005778]	10.9
Sterol	membrane [GO:0016020]	-1.0
Sterol	endoplasmic reticulum membrane [GO:0005789]	-1.0
Sterol	endoplasmic reticulum [GO:0005783]	-1.0
Sterol	heterochromatin [GO:0000792]	19.57
Sterol	perinuclear region of cytoplasm [GO:0048471]	19.57
Sterol	dense fibrillar component [GO:0001651]	19.57
Sterol	receptor complex [GO:0043235]	19.57
Sterol	euchromatin [GO:0000791]	19.57
Sterol	nuclear matrix [GO:0016363]	19.57
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	19.57
Sterol	T-tubule [GO:0030315]	19.57
Sterol	nucleus [GO:0005634]	19.57
Sterol	mitochondrial inner membrane [GO:0005743]	12.4
Sterol	respiratory chain complex IV [GO:0045277]	12.4
Sterol	mitochondrial inner membrane [GO:0005743]	5.06
Sterol	respiratory chain complex IV [GO:0045277]	5.06
Sterol	membrane [GO:0016020]	12.52
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	12.52
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	12.52
Sterol	transmembrane transporter complex [GO:1902495]	12.52
Sterol	synaptic vesicle membrane [GO:0030672]	12.52
Sterol	synaptic vesicle [GO:0008021]	12.52
Sterol	clathrin-coated vesicle membrane [GO:0030665]	12.52
Sterol	respiratory chain complex IV [GO:0045277]	9.5
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	9.5
Sterol	axonal growth cone [GO:0044295]	21.32
Sterol	perinuclear region of cytoplasm [GO:0048471]	21.32
Sterol	ciliary membrane [GO:0060170]	21.32
Sterol	endocytic vesicle membrane [GO:0030666]	21.32
Sterol	apical part of cell [GO:0045177]	21.32
Sterol	intracellular membrane-bounded organelle [GO:0043231]	21.32
Sterol	dendritic growth cone [GO:0044294]	21.32
Sterol	caveola [GO:0005901]	21.32
Sterol	plasma membrane [GO:0005886]	21.32
Sterol	midbody [GO:0030496]	21.32
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	4.7
Sterol	transcription regulator complex [GO:0005667]	4.7
Sterol	cytoplasm [GO:0005737]	4.7
Sterol	nucleoplasm [GO:0005654]	4.7
Sterol	chromatin [GO:0000785]	4.7
Sterol	protein-containing complex [GO:0032991]	4.7
Sterol	nuclear body [GO:0016604]	4.7
Sterol	nucleus [GO:0005634]	4.7
Sterol	mitochondrial inner membrane [GO:0005743]	6.49
Sterol	respiratory chain complex IV [GO:0045277]	6.49
Sterol	apical plasma membrane [GO:0016324]	19.45
Sterol	extracellular exosome [GO:0070062]	19.45
Sterol	brush border membrane [GO:0031526]	19.45
Sterol	dendritic shaft [GO:0043198]	15.53
Sterol	synaptic vesicle [GO:0008021]	15.53
Sterol	GABA-ergic synapse [GO:0098982]	15.53
Sterol	G protein-coupled GABA receptor complex [GO:1902712]	15.53
Sterol	mitochondrial membrane [GO:0031966]	15.53
Sterol	axolemma [GO:0030673]	15.53
Sterol	G protein-coupled receptor heterodimeric complex [GO:0038039]	15.53
Sterol	endoplasmic reticulum membrane [GO:0005789]	15.53
Sterol	glutamatergic synapse [GO:0098978]	15.53
Sterol	plasma membrane [GO:0005886]	15.53
Sterol	postsynaptic membrane [GO:0045211]	15.53
Sterol	dendritic spine [GO:0043197]	15.53
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	15.53
Sterol	extracellular space [GO:0005615]	15.53
Sterol	presynaptic membrane [GO:0042734]	15.53
Sterol	neuronal cell body [GO:0043025]	15.53
Sterol	plasma membrane [GO:0005886]	16.76
Sterol	mitochondrion [GO:0005739]	18.83
Sterol	mitochondrial inner membrane [GO:0005743]	18.83
Sterol	mitochondrial matrix [GO:0005759]	18.83
Sterol	extracellular region [GO:0005576]	6.46
Sterol	GABA receptor complex [GO:1902710]	19.08
Sterol	neuron projection [GO:0043005]	19.08
Sterol	G protein-coupled GABA receptor complex [GO:1902712]	19.08
Sterol	G protein-coupled receptor heterodimeric complex [GO:0038039]	19.08
Sterol	plasma membrane [GO:0005886]	19.08
Sterol	postsynaptic membrane [GO:0045211]	19.08
Sterol	cytoplasm [GO:0005737]	19.08
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	9.94
Sterol	transcription regulator complex [GO:0005667]	9.94
Sterol	cytoplasm [GO:0005737]	9.94
Sterol	nucleoplasm [GO:0005654]	9.94
Sterol	chromatin [GO:0000785]	9.94
Sterol	protein-containing complex [GO:0032991]	9.94
Sterol	nuclear body [GO:0016604]	9.94
Sterol	nucleus [GO:0005634]	9.94
Sterol	chloride channel complex [GO:0034707]	13.95
Sterol	postsynaptic membrane [GO:0045211]	13.95
Sterol	plasma membrane [GO:0005886]	13.95
Sterol	presynaptic membrane [GO:0042734]	13.95
Sterol	GABA-A receptor complex [GO:1902711]	13.95
Sterol	GABA-ergic synapse [GO:0098982]	13.95
Sterol	glutamatergic synapse [GO:0098978]	13.95
Sterol	neuron projection [GO:0043005]	13.95
Sterol	synapse [GO:0045202]	13.95
Sterol	transmembrane transporter complex [GO:1902495]	13.95
Sterol	plasma membrane [GO:0005886]	17.39
Sterol	membrane [GO:0016020]	17.39
Sterol	mitochondrion [GO:0005739]	17.15
Sterol	mitochondrial inner membrane [GO:0005743]	17.15
Sterol	mitochondrial matrix [GO:0005759]	17.15
Sterol	mitochondrion [GO:0005739]	14.97
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	14.97
Sterol	mitochondrial respirasome [GO:0005746]	14.97
Sterol	respiratory chain complex IV [GO:0045277]	14.97
Sterol	endoplasmic reticulum [GO:0005783]	11.35
Sterol	phospholipid-translocating ATPase complex [GO:1990531]	11.35
Sterol	plasma membrane [GO:0005886]	11.35
Sterol	cytoplasm [GO:0005737]	11.35
Sterol	Golgi apparatus [GO:0005794]	11.35
Sterol	plastid [GO:0009536]	16.67
Sterol	cytosol [GO:0005829]	16.67
Sterol	plasma membrane [GO:0005886]	16.67
Sterol	cytoplasm [GO:0005737]	16.67
Sterol	nucleus [GO:0005634]	16.67
Sterol	plasma membrane [GO:0005886]	21.18
Sterol	membrane [GO:0016020]	21.18
Sterol	varicosity [GO:0043196]	23.01
Sterol	ruffle [GO:0001726]	23.01
Sterol	plasma membrane [GO:0005886]	23.01
Sterol	synaptic vesicle membrane [GO:0030672]	23.01
Sterol	neuronal cell body [GO:0043025]	23.01
Sterol	plasma membrane [GO:0005886]	9.62
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	14.34
Sterol	respiratory chain complex IV [GO:0045277]	14.34
Sterol	endoplasmic reticulum [GO:0005783]	9.97
Sterol	mating projection tip membrane [GO:0070867]	9.97
Sterol	phospholipid-translocating ATPase complex [GO:1990531]	9.97
Sterol	plasma membrane [GO:0005886]	9.97
Sterol	cell periphery [GO:0071944]	9.97
Sterol	cellular bud neck [GO:0005935]	9.97
Sterol	axon [GO:0030424]	16.58
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.58
Sterol	endoplasmic reticulum [GO:0005783]	16.58
Sterol	neuronal cell body [GO:0043025]	16.58
Sterol	receptor complex [GO:0043235]	19.98
Sterol	tertiary granule membrane [GO:0070821]	19.98
Sterol	plasma membrane [GO:0005886]	19.98
Sterol	specific granule membrane [GO:0035579]	19.98
Sterol	varicosity [GO:0043196]	19.04
Sterol	ruffle [GO:0001726]	19.04
Sterol	plasma membrane [GO:0005886]	19.04
Sterol	synaptic vesicle membrane [GO:0030672]	19.04
Sterol	neuronal cell body [GO:0043025]	19.04
Sterol	plasma membrane [GO:0005886]	17.94
Sterol	mitochondrion [GO:0005739]	8.41
Sterol	mitochondrial inner membrane [GO:0005743]	8.41
Sterol	mitochondrial matrix [GO:0005759]	8.41
Sterol	respiratory chain complex IV [GO:0045277]	6.66
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	6.66
Sterol	plastid [GO:0009536]	21.55
Sterol	cytosol [GO:0005829]	21.55
Sterol	plasma membrane [GO:0005886]	21.55
Sterol	cytoplasm [GO:0005737]	21.55
Sterol	nucleus [GO:0005634]	21.55
Sterol	plasma membrane [GO:0005886]	17.32
Sterol	membrane [GO:0016020]	17.32
Sterol	plasma membrane [GO:0005886]	14.88
Sterol	membrane [GO:0016020]	14.88
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	intercellular canaliculus [GO:0046581]	17.45
Sterol	apical plasma membrane [GO:0016324]	17.45
Sterol	extracellular exosome [GO:0070062]	17.45
Sterol	cell surface [GO:0009986]	17.45
Sterol	plasma membrane [GO:0005886]	17.45
Sterol	recycling endosome membrane [GO:0055038]	17.45
Sterol	endosome [GO:0005768]	17.45
Sterol	Golgi membrane [GO:0000139]	17.45
Sterol	recycling endosome [GO:0055037]	17.45
Sterol	intracellular canaliculus [GO:0046691]	17.45
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	11.01
Sterol	respiratory chain complex IV [GO:0045277]	11.01
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	14.99
Sterol	mitochondrial inner membrane [GO:0005743]	10.21
Sterol	plasma membrane [GO:0005886]	18.73
Sterol	membrane [GO:0016020]	18.73
Sterol	membrane [GO:0016020]	27.03
Sterol	plasma membrane [GO:0005886]	14.64
Sterol	nucleoplasm [GO:0005654]	17.56
Sterol	nucleus [GO:0005634]	17.56
Sterol	nuclear body [GO:0016604]	17.56
Sterol	chromatin [GO:0000785]	17.56
Sterol	nucleus [GO:0005634]	22.6
Sterol	cytoplasm [GO:0005737]	22.6
Sterol	basolateral plasma membrane [GO:0016323]	-1.0
Sterol	motile cilium [GO:0031514]	-1.0
Sterol	extracellular exosome [GO:0070062]	-1.0
Sterol	endoplasmic reticulum membrane [GO:0005789]	-1.0
Sterol	cytoplasm [GO:0005737]	-1.0
Sterol	cytoplasmic vesicle membrane [GO:0030659]	-1.0
Sterol	polycystin complex [GO:0002133]	-1.0
Sterol	lamellipodium [GO:0030027]	-1.0
Sterol	Golgi apparatus [GO:0005794]	-1.0
Sterol	cation channel complex [GO:0034703]	-1.0
Sterol	non-motile cilium [GO:0097730]	-1.0
Sterol	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	-1.0
Sterol	ciliary membrane [GO:0060170]	-1.0
Sterol	cell-cell junction [GO:0005911]	-1.0
Sterol	cytosol [GO:0005829]	-1.0
Sterol	membrane [GO:0016020]	-1.0
Sterol	ciliary basal body [GO:0036064]	-1.0
Sterol	lumenal side of endoplasmic reticulum membrane [GO:0098553]	-1.0
Sterol	endoplasmic reticulum [GO:0005783]	-1.0
Sterol	basal plasma membrane [GO:0009925]	-1.0
Sterol	mitotic spindle [GO:0072686]	-1.0
Sterol	cilium [GO:0005929]	-1.0
Sterol	plasma membrane [GO:0005886]	-1.0
Sterol	basal cortex [GO:0045180]	-1.0
Sterol	lysosomal lumen [GO:0043202]	23.03
Sterol	vesicle [GO:0031982]	23.03
Sterol	late endosome membrane [GO:0031902]	23.03
Sterol	lysosome [GO:0005764]	23.03
Sterol	neuron projection [GO:0043005]	23.03
Sterol	multivesicular body [GO:0005771]	23.03
Sterol	multivesicular body membrane [GO:0032585]	23.03
Sterol	autophagosome [GO:0005776]	23.03
Sterol	membrane [GO:0016020]	23.03
Sterol	transport vesicle [GO:0030133]	23.03
Sterol	lysosomal membrane [GO:0005765]	23.03
Sterol	late endosome [GO:0005770]	23.03
Sterol	autophagosome membrane [GO:0000421]	23.03
Sterol	neuronal cell body [GO:0043025]	23.03
Sterol	protein-containing complex [GO:0032991]	9.26
Sterol	cytosol [GO:0005829]	9.26
Sterol	nucleoplasm [GO:0005654]	9.26
Sterol	membrane [GO:0016020]	9.26
Sterol	plasma membrane [GO:0005886]	9.26
Sterol	euchromatin [GO:0000791]	9.26
Sterol	chromatin [GO:0000785]	9.26
Sterol	transcription regulator complex [GO:0005667]	9.26
Sterol	nucleus [GO:0005634]	9.26
Sterol	cytoplasm [GO:0005737]	9.26
Sterol	Golgi apparatus [GO:0005794]	9.26
Sterol	plasma membrane [GO:0005886]	14.93
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.85
Sterol	respiratory chain complex IV [GO:0045277]	13.85
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	membrane [GO:0016020]	12.3
Sterol	intracellular membrane-bounded organelle [GO:0043231]	12.3
Sterol	endoplasmic reticulum [GO:0005783]	12.3
Sterol	endoplasmic reticulum membrane [GO:0005789]	12.3
Sterol	dendrite [GO:0030425]	9.11
Sterol	axolemma [GO:0030673]	9.11
Sterol	neuronal cell body [GO:0043025]	9.11
Sterol	glutamatergic synapse [GO:0098978]	9.11
Sterol	membrane [GO:0016020]	9.11
Sterol	plasma membrane [GO:0005886]	9.11
Sterol	postsynaptic membrane [GO:0045211]	9.11
Sterol	presynaptic membrane [GO:0042734]	9.11
Sterol	presynaptic active zone [GO:0048786]	9.11
Sterol	periplasmic space [GO:0042597]	9.11
Sterol	intermediate filament [GO:0005882]	9.11
Sterol	asymmetric synapse [GO:0032279]	9.11
Sterol	mitochondrion [GO:0005739]	17.56
Sterol	mitochondrial inner membrane [GO:0005743]	17.56
Sterol	mitochondrial matrix [GO:0005759]	17.56
Sterol	membrane [GO:0016020]	8.97
Sterol	intracellular membrane-bounded organelle [GO:0043231]	8.97
Sterol	endoplasmic reticulum [GO:0005783]	8.97
Sterol	endoplasmic reticulum membrane [GO:0005789]	8.97
Sterol	dendrite [GO:0030425]	17.84
Sterol	axolemma [GO:0030673]	17.84
Sterol	neuronal cell body [GO:0043025]	17.84
Sterol	glutamatergic synapse [GO:0098978]	17.84
