class	GO_CC	as_max_dst
Polyketide	cytosol [GO:0005829]	14.29
Polyketide	nucleoplasm [GO:0005654]	14.29
Polyketide	membrane [GO:0016020]	14.29
Polyketide	plasma membrane [GO:0005886]	14.29
Polyketide	euchromatin [GO:0000791]	14.29
Polyketide	chromatin [GO:0000785]	14.29
Polyketide	transcription regulator complex [GO:0005667]	14.29
Polyketide	nucleus [GO:0005634]	14.29
Polyketide	cytoplasm [GO:0005737]	14.29
Polyketide	Golgi apparatus [GO:0005794]	14.29
Polyketide	extracellular space [GO:0005615]	9.69
Polyketide	azurophil granule lumen [GO:0035578]	9.69
Polyketide	extracellular region [GO:0005576]	9.69
Polyketide	extracellular exosome [GO:0070062]	9.69
Polyketide	nuclear envelope [GO:0005635]	15.01
Polyketide	perinuclear region of cytoplasm [GO:0048471]	15.01
Polyketide	cytosol [GO:0005829]	15.01
Polyketide	pericentriolar material [GO:0000242]	15.01
Polyketide	Golgi membrane [GO:0000139]	15.01
Polyketide	chromosome, telomeric region [GO:0000781]	15.01
Polyketide	nucleus [GO:0005634]	15.01
Polyketide	cytoplasm [GO:0005737]	15.01
Polyketide	chloride channel complex [GO:0034707]	15.81
Polyketide	postsynaptic membrane [GO:0045211]	15.81
Polyketide	perikaryon [GO:0043204]	15.81
Polyketide	membrane [GO:0016020]	15.81
Polyketide	plasma membrane [GO:0005886]	15.81
Polyketide	dendrite [GO:0030425]	15.81
Polyketide	neuron projection [GO:0043005]	15.81
Polyketide	synapse [GO:0045202]	15.81
Polyketide	extracellular space [GO:0005615]	11.63
Polyketide	azurophil granule lumen [GO:0035578]	11.63
Polyketide	extracellular region [GO:0005576]	11.63
Polyketide	extracellular exosome [GO:0070062]	11.63
Polyketide	lysosomal lumen [GO:0043202]	2.77
Polyketide	basolateral plasma membrane [GO:0016323]	2.77
Polyketide	secretory granule lumen [GO:0034774]	2.77
Polyketide	extracellular exosome [GO:0070062]	2.77
Polyketide	nucleoplasm [GO:0005654]	2.77
Polyketide	brush border membrane [GO:0031526]	2.77
Polyketide	cytoplasm [GO:0005737]	2.77
Polyketide	cell surface [GO:0009986]	2.77
Polyketide	neuronal cell body [GO:0043025]	2.77
Polyketide	endocytic vesicle lumen [GO:0071682]	2.77
Polyketide	melanosome [GO:0042470]	2.77
Polyketide	protein-containing complex [GO:0032991]	2.77
Polyketide	axonal growth cone [GO:0044295]	2.77
Polyketide	perinuclear region of cytoplasm [GO:0048471]	2.77
Polyketide	cytosol [GO:0005829]	2.77
Polyketide	sperm mitochondrial sheath [GO:0097226]	2.77
Polyketide	membrane [GO:0016020]	2.77
Polyketide	extracellular region [GO:0005576]	2.77
Polyketide	nucleus [GO:0005634]	2.77
Polyketide	sperm plasma membrane [GO:0097524]	2.77
Polyketide	collagen-containing extracellular matrix [GO:0062023]	2.77
Polyketide	myelin sheath [GO:0043209]	2.77
Polyketide	apical plasma membrane [GO:0016324]	2.77
Polyketide	ficolin-1-rich granule lumen [GO:1904813]	2.77
Polyketide	dendritic growth cone [GO:0044294]	2.77
Polyketide	plasma membrane [GO:0005886]	2.77
Polyketide	mitochondrion [GO:0005739]	2.77
Polyketide	cytoplasm [GO:0005737]	9.53
Polyketide	cytosol [GO:0005829]	15.17
Polyketide	nucleoplasm [GO:0005654]	15.17
Polyketide	plasma membrane [GO:0005886]	15.17
Polyketide	nucleus [GO:0005634]	15.17
Polyketide	cytoplasm [GO:0005737]	15.17
Polyketide	nucleolus [GO:0005730]	15.17
Polyketide	protein kinase CK2 complex [GO:0005956]	12.71
Polyketide	cytosol [GO:0005829]	12.71
Polyketide	nucleoplasm [GO:0005654]	12.71
Polyketide	chromatin [GO:0000785]	12.71
Polyketide	nucleus [GO:0005634]	12.71
Polyketide	acrosomal vesicle [GO:0001669]	12.71
Polyketide	cytosol [GO:0005829]	18.59
Polyketide	cytosolic DNA-directed RNA polymerase complex [GO:0000345]	18.59
Polyketide	membrane [GO:0016020]	18.59
Polyketide	cytoplasm [GO:0005737]	18.59
Polyketide	transcription elongation factor complex [GO:0008023]	18.59
Polyketide	periplasmic space [GO:0042597]	13.03
Polyketide	dendrite [GO:0030425]	16.74
Polyketide	PML body [GO:0016605]	16.74
Polyketide	nuclear envelope [GO:0005635]	16.74
Polyketide	lysosome [GO:0005764]	16.74
Polyketide	endomembrane system [GO:0012505]	16.74
Polyketide	mitochondrial outer membrane [GO:0005741]	16.74
Polyketide	cytosol [GO:0005829]	16.74
Polyketide	Golgi membrane [GO:0000139]	16.74
Polyketide	nucleoplasm [GO:0005654]	16.74
Polyketide	endoplasmic reticulum membrane [GO:0005789]	16.74
Polyketide	membrane [GO:0016020]	16.74
Polyketide	TORC1 complex [GO:0031931]	16.74
Polyketide	nucleus [GO:0005634]	16.74
Polyketide	TORC2 complex [GO:0031932]	16.74
Polyketide	lysosomal membrane [GO:0005765]	16.74
Polyketide	cytoplasm [GO:0005737]	16.74
Polyketide	phagocytic vesicle [GO:0045335]	16.74
Polyketide	node of Ranvier [GO:0033268]	10.31
Polyketide	synapse [GO:0045202]	10.31
Polyketide	plasma membrane [GO:0005886]	10.31
Polyketide	axon initial segment [GO:0043194]	10.31
Polyketide	voltage-gated potassium channel complex [GO:0008076]	10.31
Polyketide	plasma membrane [GO:0005886]	15.25
Polyketide	collagen-containing extracellular matrix [GO:0062023]	13.83
Polyketide	secretory granule lumen [GO:0034774]	13.83
Polyketide	azurophil granule lumen [GO:0035578]	13.83
Polyketide	extracellular exosome [GO:0070062]	13.83
Polyketide	blood microparticle [GO:0072562]	13.83
Polyketide	platelet alpha granule lumen [GO:0031093]	13.83
Polyketide	extracellular region [GO:0005576]	13.83
Polyketide	extracellular space [GO:0005615]	13.83
Polyketide	nucleus [GO:0005634]	13.83
Polyketide	postsynaptic density [GO:0014069]	12.05
Polyketide	glutamatergic synapse [GO:0098978]	12.05
Polyketide	plasma membrane [GO:0005886]	12.05
Polyketide	DAPK1-calmodulin complex [GO:1990722]	12.05
Polyketide	actin cytoskeleton [GO:0015629]	12.05
Polyketide	nucleus [GO:0005634]	12.05
Polyketide	cytoplasm [GO:0005737]	12.05
Polyketide	endosome [GO:0005768]	11.6
Polyketide	cyclin E2-CDK2 complex [GO:0097135]	11.6
Polyketide	cyclin E1-CDK2 complex [GO:0097134]	11.6
Polyketide	Cajal body [GO:0015030]	11.6
Polyketide	nucleoplasm [GO:0005654]	11.6
Polyketide	male germ cell nucleus [GO:0001673]	11.6
Polyketide	cytoplasm [GO:0005737]	11.6
Polyketide	centrosome [GO:0005813]	11.6
Polyketide	condensed chromosome [GO:0000793]	11.6
Polyketide	cyclin A1-CDK2 complex [GO:0097123]	11.6
Polyketide	cyclin A2-CDK2 complex [GO:0097124]	11.6
Polyketide	cytosol [GO:0005829]	11.6
Polyketide	X chromosome [GO:0000805]	11.6
Polyketide	chromosome, telomeric region [GO:0000781]	11.6
Polyketide	nucleus [GO:0005634]	11.6
Polyketide	Y chromosome [GO:0000806]	11.6
Polyketide	nuclear envelope [GO:0005635]	11.6
Polyketide	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]	11.6
Polyketide	transcription regulator complex [GO:0005667]	11.6
Polyketide	chloroplast stroma [GO:0009570]	14.63
Polyketide	endoplasmic reticulum [GO:0005783]	14.63
Polyketide	chloroplast [GO:0009507]	14.63
Polyketide	cytosol [GO:0005829]	14.63
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	14.63
Polyketide	plasma membrane [GO:0005886]	14.63
Polyketide	apoplast [GO:0048046]	14.63
Polyketide	plasmodesma [GO:0009506]	14.63
Polyketide	plant-type vacuole [GO:0000325]	14.63
Polyketide	cytoplasm [GO:0005737]	15.38
Polyketide	chloroplast stroma [GO:0009570]	14.97
Polyketide	endoplasmic reticulum [GO:0005783]	14.97
Polyketide	chloroplast [GO:0009507]	14.97
Polyketide	cytosol [GO:0005829]	14.97
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	14.97
Polyketide	plasma membrane [GO:0005886]	14.97
Polyketide	apoplast [GO:0048046]	14.97
Polyketide	plasmodesma [GO:0009506]	14.97
Polyketide	plant-type vacuole [GO:0000325]	14.97
Polyketide	T-tubule [GO:0030315]	15.4
Polyketide	external side of plasma membrane [GO:0009897]	15.4
Polyketide	clathrin-coated pit [GO:0005905]	15.4
Polyketide	membrane [GO:0016020]	15.4
Polyketide	extracellular exosome [GO:0070062]	15.4
Polyketide	cytosol [GO:0005829]	15.4
Polyketide	sarcolemma [GO:0042383]	15.4
Polyketide	vesicle membrane [GO:0012506]	15.4
Polyketide	trans-Golgi network [GO:0005802]	15.4
Polyketide	perinuclear region of cytoplasm [GO:0048471]	15.4
Polyketide	sarcoplasmic reticulum [GO:0016529]	15.4
Polyketide	insulin-responsive compartment [GO:0032593]	15.4
Polyketide	endomembrane system [GO:0012505]	15.4
Polyketide	clathrin-coated vesicle [GO:0030136]	15.4
Polyketide	plasma membrane [GO:0005886]	15.4
Polyketide	membrane raft [GO:0045121]	15.4
Polyketide	presynapse [GO:0098793]	15.4
Polyketide	multivesicular body [GO:0005771]	15.4
Polyketide	cytoplasmic vesicle membrane [GO:0030659]	15.4
Polyketide	trans-Golgi network transport vesicle [GO:0030140]	15.4
Polyketide	protein-containing complex [GO:0032991]	12.6
Polyketide	cytosol [GO:0005829]	12.6
Polyketide	nucleoplasm [GO:0005654]	12.6
Polyketide	membrane [GO:0016020]	12.6
Polyketide	plasma membrane [GO:0005886]	12.6
Polyketide	euchromatin [GO:0000791]	12.6
Polyketide	chromatin [GO:0000785]	12.6
Polyketide	transcription regulator complex [GO:0005667]	12.6
Polyketide	nucleus [GO:0005634]	12.6
Polyketide	cytoplasm [GO:0005737]	12.6
Polyketide	Golgi apparatus [GO:0005794]	12.6
Polyketide	cytoplasm [GO:0005737]	15.44
Polyketide	plasma membrane [GO:0005886]	14.69
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	14.69
Polyketide	maltose transport complex [GO:1990060]	-1.0
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	-1.0
Polyketide	cytoplasm [GO:0005737]	-1.0
Polyketide	sarcoplasmic reticulum membrane [GO:0033017]	-1.0
Polyketide	cytoplasmic side of membrane [GO:0098562]	-1.0
Polyketide	cytosol [GO:0005829]	-1.0
Polyketide	Z disc [GO:0030018]	-1.0
Polyketide	sarcoplasmic reticulum [GO:0016529]	-1.0
Polyketide	terminal cisterna [GO:0014802]	-1.0
Polyketide	membrane [GO:0016020]	-1.0
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	-1.0
Polyketide	ryanodine receptor complex [GO:1990425]	-1.0
Polyketide	periplasmic space [GO:0042597]	-1.0
Polyketide	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	-1.0
Polyketide	node of Ranvier [GO:0033268]	10.95
Polyketide	synapse [GO:0045202]	10.95
Polyketide	plasma membrane [GO:0005886]	10.95
Polyketide	axon initial segment [GO:0043194]	10.95
Polyketide	voltage-gated potassium channel complex [GO:0008076]	10.95
Polyketide	membrane [GO:0016020]	-1.0
Polyketide	endoplasmic reticulum [GO:0005783]	-1.0
Polyketide	endoplasmic reticulum membrane [GO:0005789]	-1.0
Polyketide	melanosome [GO:0042470]	14.18
Polyketide	perinuclear region of cytoplasm [GO:0048471]	14.18
Polyketide	sarcoplasmic reticulum lumen [GO:0033018]	14.18
Polyketide	endoplasmic reticulum [GO:0005783]	14.18
Polyketide	nuclear envelope [GO:0005635]	15.52
Polyketide	perinuclear region of cytoplasm [GO:0048471]	15.52
Polyketide	cytosol [GO:0005829]	15.52
Polyketide	pericentriolar material [GO:0000242]	15.52
Polyketide	Golgi membrane [GO:0000139]	15.52
Polyketide	chromosome, telomeric region [GO:0000781]	15.52
Polyketide	nucleus [GO:0005634]	15.52
Polyketide	cytoplasm [GO:0005737]	15.52
Polyketide	viral envelope [GO:0019031]	18.65
Polyketide	host cell plasma membrane [GO:0020002]	18.65
Polyketide	host cell lipid droplet [GO:0044186]	18.65
Polyketide	cytoplasm [GO:0005737]	18.65
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	18.65
Polyketide	host cell mitochondrial membrane [GO:0044191]	18.65
Polyketide	ribonucleoprotein complex [GO:1990904]	18.65
Polyketide	lipid droplet [GO:0005811]	18.65
Polyketide	plasma membrane [GO:0005886]	18.65
Polyketide	viral nucleocapsid [GO:0019013]	18.65
Polyketide	virion membrane [GO:0055036]	18.65
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	18.65
Polyketide	protein-containing complex [GO:0032991]	14.2
Polyketide	endocytic vesicle membrane [GO:0030666]	14.2
Polyketide	cytosol [GO:0005829]	14.2
Polyketide	transcription repressor complex [GO:0017053]	14.2
Polyketide	nucleoplasm [GO:0005654]	14.2
Polyketide	plasma membrane [GO:0005886]	14.2
Polyketide	nucleus [GO:0005634]	14.2
Polyketide	cytoplasm [GO:0005737]	14.2
Polyketide	nucleolus [GO:0005730]	14.2
Polyketide	perinuclear region of cytoplasm [GO:0048471]	17.46
Polyketide	Golgi membrane [GO:0000139]	17.46
Polyketide	endoplasmic reticulum membrane [GO:0005789]	17.46
Polyketide	membrane [GO:0016020]	17.46
Polyketide	extracellular region [GO:0005576]	17.46
Polyketide	Golgi stack [GO:0005795]	17.46
Polyketide	Golgi cisterna membrane [GO:0032580]	17.46
Polyketide	Golgi apparatus [GO:0005794]	17.46
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	13.01
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	13.01
Polyketide	Golgi membrane [GO:0000139]	13.01
Polyketide	membrane [GO:0016020]	13.01
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	13.01
Polyketide	fungal-type vacuole membrane [GO:0000329]	13.01
Polyketide	fungal biofilm matrix [GO:0062040]	3.12
Polyketide	cytoplasm [GO:0005737]	3.12
Polyketide	extracellular region [GO:0005576]	3.12
Polyketide	nucleus [GO:0005634]	22.99
Polyketide	microtubule [GO:0005874]	14.7
Polyketide	cytoplasm [GO:0005737]	14.7
Polyketide	microtubule cytoskeleton [GO:0015630]	14.7
Polyketide	nucleus [GO:0005634]	16.11
Polyketide	cytoplasm [GO:0005737]	16.11
Polyketide	dendrite [GO:0030425]	20.54
Polyketide	perinuclear region of cytoplasm [GO:0048471]	20.54
Polyketide	apical plasma membrane [GO:0016324]	20.54
Polyketide	cytosol [GO:0005829]	20.54
Polyketide	cilium [GO:0005929]	20.54
Polyketide	mitochondrion [GO:0005739]	20.54
Polyketide	astrocyte end-foot [GO:0097450]	20.54
Polyketide	extracellular region [GO:0005576]	20.54
Polyketide	basal part of cell [GO:0045178]	20.54
Polyketide	cytoskeleton [GO:0005856]	20.54
Polyketide	nucleus [GO:0005634]	20.54
Polyketide	cytoplasm [GO:0005737]	20.54
Polyketide	central region of growth cone [GO:0090724]	20.54
Polyketide	neuronal cell body [GO:0043025]	20.54
Polyketide	cell body [GO:0044297]	14.38
Polyketide	actin filament [GO:0005884]	14.38
Polyketide	skeletal muscle myofibril [GO:0098723]	14.38
Polyketide	stress fiber [GO:0001725]	14.38
Polyketide	filamentous actin [GO:0031941]	14.38
Polyketide	actin filament bundle [GO:0032432]	14.38
Polyketide	lamellipodium [GO:0030027]	14.38
Polyketide	striated muscle thin filament [GO:0005865]	14.38
Polyketide	cytoplasm [GO:0005737]	14.38
Polyketide	filopodium [GO:0030175]	14.38
Polyketide	protein-containing complex [GO:0032991]	9.53
Polyketide	cytosol [GO:0005829]	9.53
Polyketide	nucleoplasm [GO:0005654]	9.53
Polyketide	membrane [GO:0016020]	9.53
Polyketide	plasma membrane [GO:0005886]	9.53
Polyketide	euchromatin [GO:0000791]	9.53
Polyketide	chromatin [GO:0000785]	9.53
Polyketide	transcription regulator complex [GO:0005667]	9.53
Polyketide	nucleus [GO:0005634]	9.53
Polyketide	cytoplasm [GO:0005737]	9.53
Polyketide	Golgi apparatus [GO:0005794]	9.53
Polyketide	host cell nucleus [GO:0042025]	14.1
Polyketide	host cell cytoplasm [GO:0030430]	14.1
Polyketide	protein-containing complex [GO:0032991]	12.74
Polyketide	cytosol [GO:0005829]	12.74
Polyketide	nucleoplasm [GO:0005654]	12.74
Polyketide	membrane [GO:0016020]	12.74
Polyketide	plasma membrane [GO:0005886]	12.74
Polyketide	euchromatin [GO:0000791]	12.74
Polyketide	chromatin [GO:0000785]	12.74
Polyketide	transcription regulator complex [GO:0005667]	12.74
Polyketide	nucleus [GO:0005634]	12.74
Polyketide	cytoplasm [GO:0005737]	12.74
Polyketide	Golgi apparatus [GO:0005794]	12.74
Polyketide	nucleoplasm [GO:0005654]	22.69
Polyketide	receptor complex [GO:0043235]	22.69
Polyketide	euchromatin [GO:0000791]	22.69
Polyketide	chromatin [GO:0000785]	22.69
Polyketide	chromosome [GO:0005694]	17.19
Polyketide	cytoplasm [GO:0005737]	17.19
Polyketide	protein-containing complex [GO:0032991]	13.43
Polyketide	cytosol [GO:0005829]	13.43
Polyketide	nucleoplasm [GO:0005654]	13.43
Polyketide	membrane [GO:0016020]	13.43
Polyketide	plasma membrane [GO:0005886]	13.43
Polyketide	euchromatin [GO:0000791]	13.43
Polyketide	chromatin [GO:0000785]	13.43
Polyketide	transcription regulator complex [GO:0005667]	13.43
Polyketide	nucleus [GO:0005634]	13.43
Polyketide	cytoplasm [GO:0005737]	13.43
Polyketide	Golgi apparatus [GO:0005794]	13.43
Polyketide	plasma membrane [GO:0005886]	18.68
Polyketide	periplasmic side of plasma membrane [GO:0098567]	18.68
Polyketide	membrane [GO:0016020]	18.68
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	18.68
Polyketide	efflux pump complex [GO:1990281]	18.68
Polyketide	cytoplasm [GO:0005737]	13.18
Polyketide	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	20.28
Polyketide	protein-containing complex [GO:0032991]	20.28
Polyketide	endoplasmic reticulum [GO:0005783]	20.28
Polyketide	sorting endosome [GO:0097443]	20.28
Polyketide	endosome lumen [GO:0031904]	20.28
Polyketide	early endosome [GO:0005769]	20.28
Polyketide	cytosol [GO:0005829]	20.28
Polyketide	mitochondrial crista [GO:0030061]	20.28
Polyketide	mitochondrial matrix [GO:0005759]	20.28
Polyketide	cytoplasm [GO:0005737]	20.28
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	8.47
Polyketide	endoplasmic reticulum membrane [GO:0005789]	8.47
Polyketide	cytoplasm [GO:0005737]	8.47
Polyketide	cytoplasmic microtubule [GO:0005881]	8.47
Polyketide	nuclear chromosome [GO:0000228]	19.07
Polyketide	histone deacetylase complex [GO:0000118]	19.07
Polyketide	cytoplasm [GO:0005737]	19.07
Polyketide	nucleoplasm [GO:0005654]	19.07
Polyketide	nucleus [GO:0005634]	19.07
Polyketide	secretory granule membrane [GO:0030667]	25.09
Polyketide	clathrin-sculpted monoamine transport vesicle membrane [GO:0070083]	25.09
Polyketide	terminal bouton [GO:0043195]	25.09
Polyketide	synaptic vesicle membrane [GO:0030672]	25.09
Polyketide	presynapse [GO:0098793]	25.09
Polyketide	endoplasmic reticulum membrane [GO:0005789]	25.09
Polyketide	melanosome [GO:0042470]	10.08
Polyketide	axonal growth cone [GO:0044295]	10.08
Polyketide	cell body [GO:0044297]	10.08
Polyketide	endomembrane system [GO:0012505]	10.08
Polyketide	lamellipodium [GO:0030027]	10.08
Polyketide	growth cone membrane [GO:0032584]	10.08
Polyketide	plasma membrane [GO:0005886]	10.08
Polyketide	axon [GO:0030424]	10.08
Polyketide	cell surface [GO:0009986]	10.08
Polyketide	aggresome [GO:0016235]	6.61
Polyketide	cell projection [GO:0042995]	6.61
Polyketide	secretory granule membrane [GO:0030667]	6.61
Polyketide	ficolin-1-rich granule membrane [GO:0101003]	6.61
Polyketide	tertiary granule membrane [GO:0070821]	6.61
Polyketide	extracellular exosome [GO:0070062]	6.61
Polyketide	plasma membrane [GO:0005886]	6.61
Polyketide	membrane [GO:0016020]	6.61
Polyketide	specific granule membrane [GO:0035579]	6.61
Polyketide	perikaryon [GO:0043204]	6.61
Polyketide	collagen-containing extracellular matrix [GO:0062023]	17.61
Polyketide	cytoplasmic stress granule [GO:0010494]	17.61
Polyketide	lysosome [GO:0005764]	17.61
Polyketide	azurophil granule lumen [GO:0035578]	17.61
Polyketide	cytosol [GO:0005829]	17.61
Polyketide	extracellular exosome [GO:0070062]	17.61
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	17.61
Polyketide	plasma membrane [GO:0005886]	17.61
Polyketide	membrane [GO:0016020]	17.61
Polyketide	extracellular region [GO:0005576]	17.61
Polyketide	extracellular space [GO:0005615]	17.61
Polyketide	secretory granule [GO:0030141]	17.61
Polyketide	nucleus [GO:0005634]	17.61
Polyketide	cytoplasm [GO:0005737]	17.61
Polyketide	cell body [GO:0044297]	14.21
Polyketide	actin filament [GO:0005884]	14.21
Polyketide	skeletal muscle myofibril [GO:0098723]	14.21
Polyketide	stress fiber [GO:0001725]	14.21
Polyketide	filamentous actin [GO:0031941]	14.21
Polyketide	actin filament bundle [GO:0032432]	14.21
Polyketide	lamellipodium [GO:0030027]	14.21
Polyketide	striated muscle thin filament [GO:0005865]	14.21
Polyketide	cytoplasm [GO:0005737]	14.21
Polyketide	filopodium [GO:0030175]	14.21
Polyketide	chloride channel complex [GO:0034707]	14.35
Polyketide	postsynaptic membrane [GO:0045211]	14.35
Polyketide	perikaryon [GO:0043204]	14.35
Polyketide	membrane [GO:0016020]	14.35
Polyketide	plasma membrane [GO:0005886]	14.35
Polyketide	dendrite [GO:0030425]	14.35
Polyketide	neuron projection [GO:0043005]	14.35
Polyketide	synapse [GO:0045202]	14.35
Polyketide	nuclear envelope [GO:0005635]	15.06
Polyketide	perinuclear region of cytoplasm [GO:0048471]	15.06
Polyketide	cytosol [GO:0005829]	15.06
Polyketide	pericentriolar material [GO:0000242]	15.06
Polyketide	Golgi membrane [GO:0000139]	15.06
Polyketide	chromosome, telomeric region [GO:0000781]	15.06
Polyketide	nucleus [GO:0005634]	15.06
Polyketide	cytoplasm [GO:0005737]	15.06
Polyketide	chromosome [GO:0005694]	7.36
Polyketide	cytoplasm [GO:0005737]	7.36
Polyketide	extracellular region [GO:0005576]	19.03
Polyketide	nuclear envelope [GO:0005635]	15.2
Polyketide	perinuclear region of cytoplasm [GO:0048471]	15.2
Polyketide	cytosol [GO:0005829]	15.2
Polyketide	pericentriolar material [GO:0000242]	15.2
Polyketide	Golgi membrane [GO:0000139]	15.2
Polyketide	chromosome, telomeric region [GO:0000781]	15.2
Polyketide	nucleus [GO:0005634]	15.2
Polyketide	cytoplasm [GO:0005737]	15.2
Polyketide	PML body [GO:0016605]	15.12
Polyketide	Sin3 complex [GO:0016580]	15.12
Polyketide	protein kinase CK2 complex [GO:0005956]	15.12
Polyketide	cytosol [GO:0005829]	15.12
Polyketide	nucleoplasm [GO:0005654]	15.12
Polyketide	plasma membrane [GO:0005886]	15.12
Polyketide	nucleus [GO:0005634]	15.12
Polyketide	RSC-type complex [GO:0016586]	7.53
Polyketide	kinetochore [GO:0000776]	7.53
Polyketide	SWI/SNF complex [GO:0016514]	7.53
Polyketide	nucleoplasm [GO:0005654]	7.53
Polyketide	nuclear matrix [GO:0016363]	7.53
Polyketide	chromatin [GO:0000785]	7.53
Polyketide	nuclear chromosome [GO:0000228]	7.53
Polyketide	nucleus [GO:0005634]	7.53
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	13.61
Polyketide	cytosol [GO:0005829]	13.61
Polyketide	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]	13.61
Polyketide	mitochondrion [GO:0005739]	13.61
Polyketide	mitochondrial intermembrane space [GO:0005758]	13.61
Polyketide	mitochondrial inner membrane [GO:0005743]	13.61
Polyketide	protein-containing complex [GO:0032991]	16.9
Polyketide	cytosol [GO:0005829]	16.9
Polyketide	nucleoplasm [GO:0005654]	16.9
Polyketide	membrane [GO:0016020]	16.9
Polyketide	plasma membrane [GO:0005886]	16.9
Polyketide	euchromatin [GO:0000791]	16.9
Polyketide	chromatin [GO:0000785]	16.9
Polyketide	transcription regulator complex [GO:0005667]	16.9
Polyketide	nucleus [GO:0005634]	16.9
Polyketide	cytoplasm [GO:0005737]	16.9
Polyketide	Golgi apparatus [GO:0005794]	16.9
Polyketide	cytosol [GO:0005829]	17.48
Polyketide	cytosolic DNA-directed RNA polymerase complex [GO:0000345]	17.48
Polyketide	membrane [GO:0016020]	17.48
Polyketide	cytoplasm [GO:0005737]	17.48
Polyketide	transcription elongation factor complex [GO:0008023]	17.48
Polyketide	nucleoplasm [GO:0005654]	12.2
Polyketide	cytosol [GO:0005829]	12.2
Polyketide	extracellular exosome [GO:0070062]	12.2
Polyketide	nuclear chromosome [GO:0000228]	14.86
Polyketide	histone deacetylase complex [GO:0000118]	14.86
Polyketide	cytoplasm [GO:0005737]	14.86
Polyketide	nucleoplasm [GO:0005654]	14.86
Polyketide	nucleus [GO:0005634]	14.86
Polyketide	endoplasmic reticulum lumen [GO:0005788]	17.02
Polyketide	nucleoplasm [GO:0005654]	17.02
Polyketide	cytoplasm [GO:0005737]	17.02
Polyketide	microtubule organizing center [GO:0005815]	17.02
Polyketide	azurophil granule lumen [GO:0035578]	17.02
Polyketide	caveola [GO:0005901]	17.02
Polyketide	Golgi apparatus [GO:0005794]	17.02
Polyketide	focal adhesion [GO:0005925]	17.02
Polyketide	cytosol [GO:0005829]	17.02
Polyketide	early endosome [GO:0005769]	17.02
Polyketide	extracellular region [GO:0005576]	17.02
Polyketide	nucleus [GO:0005634]	17.02
Polyketide	pseudopodium [GO:0031143]	17.02
Polyketide	mitotic spindle [GO:0072686]	17.02
Polyketide	ficolin-1-rich granule lumen [GO:1904813]	17.02
Polyketide	plasma membrane [GO:0005886]	17.02
Polyketide	synapse [GO:0045202]	17.02
Polyketide	mitochondrion [GO:0005739]	17.02
Polyketide	cytoskeleton [GO:0005856]	17.02
Polyketide	late endosome [GO:0005770]	17.02
Polyketide	chromosome [GO:0005694]	16.51
Polyketide	condensed nuclear chromosome [GO:0000794]	16.51
Polyketide	nucleus [GO:0005634]	16.51
Polyketide	nucleoplasm [GO:0005654]	16.51
Polyketide	peroxisomal membrane [GO:0005778]	7.81
Polyketide	cytosol [GO:0005829]	7.81
Polyketide	peroxisomal matrix [GO:0005782]	7.81
Polyketide	peroxisome [GO:0005777]	7.81
Polyketide	cytoplasm [GO:0005737]	7.81
Polyketide	extracellular exosome [GO:0070062]	18.08
Polyketide	cytosol [GO:0005829]	18.08
Polyketide	cytoplasm [GO:0005737]	18.08
Polyketide	nucleus [GO:0005634]	18.08
Polyketide	plasma membrane [GO:0005886]	14.37
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	14.37
Polyketide	cytosol [GO:0005829]	13.92
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	13.92
Polyketide	nucleoplasm [GO:0005654]	13.92
Polyketide	receptor complex [GO:0043235]	13.92
Polyketide	RNA polymerase II transcription regulator complex [GO:0090575]	13.92
Polyketide	chromatin [GO:0000785]	13.92
Polyketide	nucleus [GO:0005634]	13.92
Polyketide	mitochondrial envelope [GO:0005740]	15.93
Polyketide	mitochondrial outer membrane [GO:0005741]	15.93
Polyketide	mitochondrion [GO:0005739]	15.93
Polyketide	protein-containing complex [GO:0032991]	15.26
Polyketide	cytosol [GO:0005829]	15.26
Polyketide	nucleoplasm [GO:0005654]	15.26
Polyketide	membrane [GO:0016020]	15.26
Polyketide	plasma membrane [GO:0005886]	15.26
Polyketide	euchromatin [GO:0000791]	15.26
Polyketide	chromatin [GO:0000785]	15.26
