class	GO_CC	as_max_dst
Fatty Acyl	extracellular space [GO:0005615]	8.29
Fatty Acyl	respiratory chain complex IV [GO:0045277]	9.48
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	9.48
Fatty Acyl	photosystem II reaction center [GO:0009539]	13.28
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	13.28
Fatty Acyl	photosystem II reaction center [GO:0009539]	13.28
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	13.28
Fatty Acyl	apical plasma membrane [GO:0016324]	11.11
Fatty Acyl	astrocyte projection [GO:0097449]	11.11
Fatty Acyl	cell surface [GO:0009986]	11.11
Fatty Acyl	plasma membrane [GO:0005886]	11.11
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	11.11
Fatty Acyl	calyx of Held [GO:0044305]	11.11
Fatty Acyl	neuronal cell body [GO:0043025]	11.11
Fatty Acyl	axon [GO:0030424]	11.11
Fatty Acyl	axon terminus [GO:0043679]	11.11
Fatty Acyl	endoplasmic reticulum [GO:0005783]	11.11
Fatty Acyl	chloroplast stroma [GO:0009570]	8.75
Fatty Acyl	pore complex [GO:0046930]	4.14
Fatty Acyl	cell outer membrane [GO:0009279]	4.14
Fatty Acyl	chloride channel complex [GO:0034707]	11.73
Fatty Acyl	postsynaptic membrane [GO:0045211]	11.73
Fatty Acyl	plasma membrane [GO:0005886]	11.73
Fatty Acyl	presynaptic membrane [GO:0042734]	11.73
Fatty Acyl	GABA-A receptor complex [GO:1902711]	11.73
Fatty Acyl	GABA-ergic synapse [GO:0098982]	11.73
Fatty Acyl	glutamatergic synapse [GO:0098978]	11.73
Fatty Acyl	neuron projection [GO:0043005]	11.73
Fatty Acyl	synapse [GO:0045202]	11.73
Fatty Acyl	transmembrane transporter complex [GO:1902495]	11.73
Fatty Acyl	spindle pole [GO:0000922]	15.35
Fatty Acyl	nuclear speck [GO:0016607]	15.35
Fatty Acyl	cytosol [GO:0005829]	15.35
Fatty Acyl	cytoplasm [GO:0005737]	15.35
Fatty Acyl	glutamatergic synapse [GO:0098978]	15.35
Fatty Acyl	mitochondrion [GO:0005739]	15.35
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	15.35
Fatty Acyl	nucleoplasm [GO:0005654]	15.35
Fatty Acyl	extracellular region [GO:0005576]	15.35
Fatty Acyl	secretory granule lumen [GO:0034774]	15.35
Fatty Acyl	nucleus [GO:0005634]	15.35
Fatty Acyl	extracellular exosome [GO:0070062]	7.66
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	7.66
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	7.66
Fatty Acyl	extracellular space [GO:0005615]	7.66
Fatty Acyl	plasma membrane [GO:0005886]	7.66
Fatty Acyl	Golgi lumen [GO:0005796]	7.66
Fatty Acyl	blood microparticle [GO:0072562]	7.66
Fatty Acyl	extracellular region [GO:0005576]	7.66
Fatty Acyl	spliceosomal complex [GO:0005681]	7.93
Fatty Acyl	U4/U6 x U5 tri-snRNP complex [GO:0046540]	7.93
Fatty Acyl	U1 snRNP [GO:0005685]	7.93
Fatty Acyl	nucleoplasm [GO:0005654]	7.93
Fatty Acyl	nucleus [GO:0005634]	7.93
Fatty Acyl	plasma membrane [GO:0005886]	9.64
Fatty Acyl	cytoophidium [GO:0097268]	6.51
Fatty Acyl	cytosol [GO:0005829]	6.51
Fatty Acyl	protein-containing complex [GO:0032991]	6.51
Fatty Acyl	cytosol [GO:0005829]	19.19
Fatty Acyl	external side of plasma membrane [GO:0009897]	11.71
Fatty Acyl	cell surface [GO:0009986]	11.71
Fatty Acyl	plasma membrane [GO:0005886]	11.71
Fatty Acyl	plasma membrane [GO:0005886]	8.87
Fatty Acyl	periplasmic side of plasma membrane [GO:0098567]	8.87
Fatty Acyl	membrane [GO:0016020]	8.87
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	8.87
Fatty Acyl	efflux pump complex [GO:1990281]	8.87
Fatty Acyl	membrane [GO:0016020]	7.81
Fatty Acyl	extracellular exosome [GO:0070062]	7.81
Fatty Acyl	cytosol [GO:0005829]	7.81
Fatty Acyl	cytoplasm [GO:0005737]	7.81
Fatty Acyl	eukaryotic translation initiation factor 4F complex [GO:0016281]	7.81
Fatty Acyl	cytoplasm [GO:0005737]	18.68
Fatty Acyl	postsynaptic membrane [GO:0045211]	8.87
Fatty Acyl	membrane [GO:0016020]	8.87
Fatty Acyl	presynaptic membrane [GO:0042734]	8.87
Fatty Acyl	dopaminergic synapse [GO:0098691]	8.87
Fatty Acyl	cytoplasm [GO:0005737]	8.87
Fatty Acyl	flotillin complex [GO:0016600]	8.87
Fatty Acyl	neuron projection [GO:0043005]	8.87
Fatty Acyl	neuronal cell body [GO:0043025]	8.87
Fatty Acyl	neuronal cell body membrane [GO:0032809]	8.87
Fatty Acyl	axon [GO:0030424]	8.87
Fatty Acyl	cell surface [GO:0009986]	8.87
Fatty Acyl	plasma membrane [GO:0005886]	8.87
Fatty Acyl	membrane raft [GO:0045121]	8.87
Fatty Acyl	axon terminus [GO:0043679]	8.87
Fatty Acyl	cytosol [GO:0005829]	13.77
Fatty Acyl	extracellular exosome [GO:0070062]	2.47
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	2.47
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	2.47
Fatty Acyl	extracellular space [GO:0005615]	2.47
Fatty Acyl	plasma membrane [GO:0005886]	2.47
Fatty Acyl	Golgi lumen [GO:0005796]	2.47
Fatty Acyl	blood microparticle [GO:0072562]	2.47
Fatty Acyl	extracellular region [GO:0005576]	2.47
Fatty Acyl	late endosome [GO:0005770]	24.81
Fatty Acyl	endoplasmic reticulum [GO:0005783]	24.81
Fatty Acyl	cytoplasm [GO:0005737]	24.81
Fatty Acyl	endosome membrane [GO:0010008]	24.81
Fatty Acyl	lysosome [GO:0005764]	24.81
Fatty Acyl	early endosome [GO:0005769]	24.81
Fatty Acyl	extracellular space [GO:0005615]	24.81
Fatty Acyl	external side of plasma membrane [GO:0009897]	24.81
Fatty Acyl	lysosomal membrane [GO:0005765]	24.81
Fatty Acyl	cell surface [GO:0009986]	24.81
Fatty Acyl	plasma membrane [GO:0005886]	16.57
Fatty Acyl	spliceosomal complex [GO:0005681]	7.59
Fatty Acyl	U4/U6 x U5 tri-snRNP complex [GO:0046540]	7.59
Fatty Acyl	U1 snRNP [GO:0005685]	7.59
Fatty Acyl	nucleoplasm [GO:0005654]	7.59
Fatty Acyl	nucleus [GO:0005634]	7.59
Fatty Acyl	cytoophidium [GO:0097268]	8.24
Fatty Acyl	cytosol [GO:0005829]	8.24
Fatty Acyl	protein-containing complex [GO:0032991]	8.24
Fatty Acyl	plasma membrane [GO:0005886]	20.6
Fatty Acyl	nucleolus [GO:0005730]	0.57
Fatty Acyl	cytosolic ribosome [GO:0022626]	0.57
Fatty Acyl	small-subunit processome [GO:0032040]	0.57
Fatty Acyl	synapse [GO:0045202]	0.57
Fatty Acyl	ciliary plasm [GO:0097014]	-1.0
Fatty Acyl	cytosol [GO:0005829]	-1.0
Fatty Acyl	cytoplasm [GO:0005737]	-1.0
Fatty Acyl	glycosome [GO:0020015]	-1.0
Fatty Acyl	respiratory chain complex IV [GO:0045277]	7.67
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	7.67
Fatty Acyl	extracellular region [GO:0005576]	16.24
Fatty Acyl	membrane [GO:0016020]	11.21
Fatty Acyl	membrane [GO:0016020]	8.79
Fatty Acyl	host multivesicular body [GO:0072494]	8.79
Fatty Acyl	viral nucleocapsid [GO:0019013]	8.79
Fatty Acyl	host cell plasma membrane [GO:0020002]	8.79
Fatty Acyl	virion membrane [GO:0055036]	8.79
Fatty Acyl	host cell nucleus [GO:0042025]	8.79
Fatty Acyl	photosystem II [GO:0009523]	14.46
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	14.46
Fatty Acyl	photosystem II [GO:0009523]	14.46
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	14.46
Fatty Acyl	chromosome [GO:0005694]	24.96
Fatty Acyl	chromosome, centromeric region [GO:0000775]	24.96
Fatty Acyl	histone acetyltransferase complex [GO:0000123]	24.96
Fatty Acyl	cytosol [GO:0005829]	24.96
Fatty Acyl	nucleoplasm [GO:0005654]	24.96
Fatty Acyl	histone H3-K14 acetyltransferase complex [GO:0036409]	24.96
Fatty Acyl	site of DNA damage [GO:0090734]	24.96
Fatty Acyl	nucleus [GO:0005634]	24.96
Fatty Acyl	apical plasma membrane [GO:0016324]	17.12
Fatty Acyl	astrocyte projection [GO:0097449]	17.12
Fatty Acyl	cell surface [GO:0009986]	17.12
Fatty Acyl	plasma membrane [GO:0005886]	17.12
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	17.12
Fatty Acyl	calyx of Held [GO:0044305]	17.12
Fatty Acyl	neuronal cell body [GO:0043025]	17.12
Fatty Acyl	axon [GO:0030424]	17.12
Fatty Acyl	axon terminus [GO:0043679]	17.12
Fatty Acyl	endoplasmic reticulum [GO:0005783]	17.12
Fatty Acyl	chloride channel complex [GO:0034707]	13.54
Fatty Acyl	postsynaptic membrane [GO:0045211]	13.54
Fatty Acyl	plasma membrane [GO:0005886]	13.54
Fatty Acyl	presynaptic membrane [GO:0042734]	13.54
Fatty Acyl	GABA-A receptor complex [GO:1902711]	13.54
Fatty Acyl	GABA-ergic synapse [GO:0098982]	13.54
Fatty Acyl	glutamatergic synapse [GO:0098978]	13.54
Fatty Acyl	neuron projection [GO:0043005]	13.54
Fatty Acyl	synapse [GO:0045202]	13.54
Fatty Acyl	transmembrane transporter complex [GO:1902495]	13.54
Fatty Acyl	pore complex [GO:0046930]	14.11
Fatty Acyl	cell outer membrane [GO:0009279]	14.11
Fatty Acyl	plasma membrane [GO:0005886]	8.1
Fatty Acyl	cytosol [GO:0005829]	16.49
Fatty Acyl	microvillus [GO:0005902]	16.49
Fatty Acyl	apical cortex [GO:0045179]	16.49
Fatty Acyl	nucleus [GO:0005634]	16.49
Fatty Acyl	respiratory chain complex IV [GO:0045277]	7.57
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	7.57
Fatty Acyl	pilus tip [GO:0009419]	13.69
Fatty Acyl	pilus [GO:0009289]	13.69
Fatty Acyl	host cell membrane [GO:0033644]	13.69
Fatty Acyl	plasma membrane [GO:0005886]	16.44
Fatty Acyl	early endosome [GO:0005769]	7.69
Fatty Acyl	cytosol [GO:0005829]	7.69
Fatty Acyl	plasma membrane [GO:0005886]	7.69
Fatty Acyl	membrane [GO:0016020]	7.69
Fatty Acyl	cytoplasm [GO:0005737]	7.69
Fatty Acyl	cytosol [GO:0005829]	11.57
Fatty Acyl	fascia adherens [GO:0005916]	11.57
Fatty Acyl	contractile fiber [GO:0043292]	11.57
Fatty Acyl	Golgi membrane [GO:0000139]	11.57
Fatty Acyl	intercalated disc [GO:0014704]	11.57
Fatty Acyl	connexin complex [GO:0005922]	11.57
Fatty Acyl	focal adhesion [GO:0005925]	11.57
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	11.57
Fatty Acyl	apical plasma membrane [GO:0016324]	11.57
Fatty Acyl	plasma membrane [GO:0005886]	11.57
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	11.57
Fatty Acyl	membrane raft [GO:0045121]	11.57
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	11.57
Fatty Acyl	lateral plasma membrane [GO:0016328]	11.57
Fatty Acyl	tight junction [GO:0070160]	11.57
Fatty Acyl	cytoplasm [GO:0005737]	11.57
Fatty Acyl	Golgi apparatus [GO:0005794]	11.57
Fatty Acyl	mitochondrion [GO:0005739]	11.57
Fatty Acyl	cell junction [GO:0030054]	11.57
Fatty Acyl	gap junction [GO:0005921]	11.57
Fatty Acyl	intermediate filament [GO:0005882]	11.57
Fatty Acyl	cell-cell contact zone [GO:0044291]	11.57
Fatty Acyl	nucleoplasm [GO:0005654]	11.57
Fatty Acyl	nucleus [GO:0005634]	11.57
Fatty Acyl	plasma membrane [GO:0005886]	15.41
Fatty Acyl	photosystem II reaction center [GO:0009539]	3.27
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	3.27
Fatty Acyl	respiratory chain complex IV [GO:0045277]	13.39
Fatty Acyl	plasma membrane [GO:0005886]	13.39
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	4.56
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	4.56
Fatty Acyl	plasma membrane [GO:0005886]	8.32
Fatty Acyl	periplasmic side of plasma membrane [GO:0098567]	8.32
Fatty Acyl	membrane [GO:0016020]	8.32
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	8.32
Fatty Acyl	efflux pump complex [GO:1990281]	8.32
Fatty Acyl	photosystem II [GO:0009523]	13.4
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	13.4
Fatty Acyl	photosystem II [GO:0009523]	13.4
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	13.4
Fatty Acyl	postsynaptic membrane [GO:0045211]	13.91
Fatty Acyl	serotonergic synapse [GO:0099154]	13.91
Fatty Acyl	presynaptic membrane [GO:0042734]	13.91
Fatty Acyl	neuron projection [GO:0043005]	13.91
Fatty Acyl	endosome membrane [GO:0010008]	13.91
Fatty Acyl	endomembrane system [GO:0012505]	13.91
Fatty Acyl	focal adhesion [GO:0005925]	13.91
Fatty Acyl	plasma membrane [GO:0005886]	13.91
Fatty Acyl	membrane raft [GO:0045121]	13.91
Fatty Acyl	synapse [GO:0045202]	13.91
Fatty Acyl	peroxisome [GO:0005777]	23.97
Fatty Acyl	cytosol [GO:0005829]	23.97
Fatty Acyl	apical plasma membrane [GO:0016324]	17.38
Fatty Acyl	extracellular exosome [GO:0070062]	17.38
Fatty Acyl	brush border membrane [GO:0031526]	17.38
Fatty Acyl	extracellular exosome [GO:0070062]	20.19
Fatty Acyl	cytoplasm [GO:0005737]	20.19
Fatty Acyl	protein-containing complex [GO:0032991]	20.19
Fatty Acyl	blood microparticle [GO:0072562]	20.19
Fatty Acyl	Golgi apparatus [GO:0005794]	20.19
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	20.19
Fatty Acyl	extracellular region [GO:0005576]	20.19
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	20.19
Fatty Acyl	extracellular space [GO:0005615]	20.19
Fatty Acyl	nucleus [GO:0005634]	20.19
Fatty Acyl	endoplasmic reticulum [GO:0005783]	20.19
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	15.37
Fatty Acyl	respiratory chain complex IV [GO:0045277]	15.37
Fatty Acyl	plasma membrane [GO:0005886]	11.94
Fatty Acyl	plasma membrane [GO:0005886]	18.02
Fatty Acyl	cell periphery [GO:0071944]	18.02
Fatty Acyl	cell septum [GO:0030428]	18.02
Fatty Acyl	chitosome [GO:0045009]	18.02
Fatty Acyl	mitochondrion [GO:0005739]	6.58
Fatty Acyl	cilium [GO:0005929]	6.58
Fatty Acyl	vesicle [GO:0031982]	6.58
Fatty Acyl	extracellular exosome [GO:0070062]	6.58
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	6.58
Fatty Acyl	cytosol [GO:0005829]	6.58
Fatty Acyl	cytoplasm [GO:0005737]	6.58
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	6.58
Fatty Acyl	rough endoplasmic reticulum [GO:0005791]	6.58
Fatty Acyl	extracellular region [GO:0005576]	6.58
Fatty Acyl	secretory granule lumen [GO:0034774]	6.58
Fatty Acyl	extracellular vesicle [GO:1903561]	6.58
Fatty Acyl	nucleus [GO:0005634]	6.58
Fatty Acyl	chloride channel complex [GO:0034707]	10.46
Fatty Acyl	postsynaptic membrane [GO:0045211]	10.46
Fatty Acyl	perikaryon [GO:0043204]	10.46
Fatty Acyl	membrane [GO:0016020]	10.46
Fatty Acyl	plasma membrane [GO:0005886]	10.46
Fatty Acyl	dendrite [GO:0030425]	10.46
Fatty Acyl	neuron projection [GO:0043005]	10.46
Fatty Acyl	synapse [GO:0045202]	10.46
Fatty Acyl	periplasmic space [GO:0042597]	9.44
Fatty Acyl	host cell cytoplasmic vesicle membrane [GO:0044162]	5.8
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	5.8
Fatty Acyl	T=pseudo3 icosahedral viral capsid [GO:0039618]	5.8
Fatty Acyl	host cell nucleus [GO:0042025]	5.8
Fatty Acyl	postsynaptic membrane [GO:0045211]	16.68
Fatty Acyl	serotonergic synapse [GO:0099154]	16.68
Fatty Acyl	presynaptic membrane [GO:0042734]	16.68
Fatty Acyl	neuron projection [GO:0043005]	16.68
Fatty Acyl	endosome membrane [GO:0010008]	16.68
Fatty Acyl	endomembrane system [GO:0012505]	16.68
Fatty Acyl	focal adhesion [GO:0005925]	16.68
Fatty Acyl	plasma membrane [GO:0005886]	16.68
Fatty Acyl	membrane raft [GO:0045121]	16.68
Fatty Acyl	synapse [GO:0045202]	16.68
Fatty Acyl	photosystem II reaction center [GO:0009539]	10.15
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	10.15
Fatty Acyl	photosystem II reaction center [GO:0009539]	10.15
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	10.15
Fatty Acyl	membrane [GO:0016020]	10.19
Fatty Acyl	host cell plasma membrane [GO:0020002]	10.19
Fatty Acyl	virion membrane [GO:0055036]	10.19
Fatty Acyl	cytoplasm [GO:0005737]	15.42
Fatty Acyl	neuron projection [GO:0043005]	15.42
Fatty Acyl	nuclear inner membrane [GO:0005637]	15.42
Fatty Acyl	caveola [GO:0005901]	15.42
Fatty Acyl	protein-containing complex [GO:0032991]	15.42
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	15.42
Fatty Acyl	nuclear outer membrane [GO:0005640]	15.42
Fatty Acyl	endoplasmic reticulum [GO:0005783]	15.42
Fatty Acyl	respiratory chain complex IV [GO:0045277]	13.08
Fatty Acyl	plasma membrane [GO:0005886]	13.08
Fatty Acyl	periplasmic space [GO:0042597]	21.6
Fatty Acyl	photosystem II [GO:0009523]	5.63
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	5.63
Fatty Acyl	plasma membrane [GO:0005886]	12.09
Fatty Acyl	lysosomal lumen [GO:0043202]	16.98
Fatty Acyl	endoplasmic reticulum [GO:0005783]	16.98
Fatty Acyl	trans-Golgi network [GO:0005802]	16.98
Fatty Acyl	lysosome [GO:0005764]	16.98
Fatty Acyl	extracellular exosome [GO:0070062]	16.98
Fatty Acyl	lysosomal membrane [GO:0005765]	16.98
Fatty Acyl	Golgi apparatus [GO:0005794]	16.98
Fatty Acyl	postsynaptic membrane [GO:0045211]	9.58
Fatty Acyl	serotonergic synapse [GO:0099154]	9.58
Fatty Acyl	presynaptic membrane [GO:0042734]	9.58
Fatty Acyl	neuron projection [GO:0043005]	9.58
Fatty Acyl	endosome membrane [GO:0010008]	9.58
Fatty Acyl	endomembrane system [GO:0012505]	9.58
Fatty Acyl	focal adhesion [GO:0005925]	9.58
Fatty Acyl	plasma membrane [GO:0005886]	9.58
Fatty Acyl	membrane raft [GO:0045121]	9.58
Fatty Acyl	synapse [GO:0045202]	9.58
Fatty Acyl	kinetochore [GO:0000776]	19.16
Fatty Acyl	cytoplasm [GO:0005737]	19.16
Fatty Acyl	nucleus [GO:0005634]	19.16
Fatty Acyl	plasma membrane [GO:0005886]	14.08
Fatty Acyl	periplasmic side of plasma membrane [GO:0098567]	14.08
Fatty Acyl	membrane [GO:0016020]	14.08
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	14.08
Fatty Acyl	efflux pump complex [GO:1990281]	14.08
Fatty Acyl	cytoplasm [GO:0005737]	25.32
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	18.21
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	18.21
Fatty Acyl	cytoplasm [GO:0005737]	18.21
Fatty Acyl	viral envelope [GO:0019031]	15.5
Fatty Acyl	host cell plasma membrane [GO:0020002]	15.5
Fatty Acyl	host cell endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0044173]	15.5
Fatty Acyl	membrane [GO:0016020]	15.5
Fatty Acyl	virion membrane [GO:0055036]	15.5
Fatty Acyl	cytoplasm [GO:0005737]	11.76
Fatty Acyl	cytosol [GO:0005829]	17.16
Fatty Acyl	fascia adherens [GO:0005916]	17.16
Fatty Acyl	contractile fiber [GO:0043292]	17.16
Fatty Acyl	Golgi membrane [GO:0000139]	17.16
Fatty Acyl	intercalated disc [GO:0014704]	17.16
Fatty Acyl	connexin complex [GO:0005922]	17.16
Fatty Acyl	focal adhesion [GO:0005925]	17.16
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	17.16
Fatty Acyl	apical plasma membrane [GO:0016324]	17.16
Fatty Acyl	plasma membrane [GO:0005886]	17.16
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	17.16
Fatty Acyl	membrane raft [GO:0045121]	17.16
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	17.16
Fatty Acyl	lateral plasma membrane [GO:0016328]	17.16
Fatty Acyl	tight junction [GO:0070160]	17.16
Fatty Acyl	cytoplasm [GO:0005737]	17.16
Fatty Acyl	Golgi apparatus [GO:0005794]	17.16
Fatty Acyl	mitochondrion [GO:0005739]	17.16
Fatty Acyl	cell junction [GO:0030054]	17.16
Fatty Acyl	gap junction [GO:0005921]	17.16
Fatty Acyl	intermediate filament [GO:0005882]	17.16
Fatty Acyl	cell-cell contact zone [GO:0044291]	17.16
Fatty Acyl	nucleoplasm [GO:0005654]	17.16
Fatty Acyl	nucleus [GO:0005634]	17.16
Fatty Acyl	membrane [GO:0016020]	19.68
Fatty Acyl	plasma membrane [GO:0005886]	5.77
Fatty Acyl	periplasmic space [GO:0042597]	13.03
Fatty Acyl	chloride channel complex [GO:0034707]	17.94
Fatty Acyl	postsynaptic membrane [GO:0045211]	17.94
Fatty Acyl	perikaryon [GO:0043204]	17.94
Fatty Acyl	membrane [GO:0016020]	17.94
Fatty Acyl	plasma membrane [GO:0005886]	17.94
Fatty Acyl	dendrite [GO:0030425]	17.94
Fatty Acyl	neuron projection [GO:0043005]	17.94
Fatty Acyl	synapse [GO:0045202]	17.94
Fatty Acyl	cytoplasm [GO:0005737]	14.59
Fatty Acyl	neuron projection [GO:0043005]	14.59
Fatty Acyl	nuclear inner membrane [GO:0005637]	14.59
Fatty Acyl	caveola [GO:0005901]	14.59
Fatty Acyl	protein-containing complex [GO:0032991]	14.59
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	14.59
Fatty Acyl	nuclear outer membrane [GO:0005640]	14.59
Fatty Acyl	endoplasmic reticulum [GO:0005783]	14.59
Fatty Acyl	ATP-binding cassette (ABC) transporter complex [GO:0043190]	14.44
Fatty Acyl	photosystem II [GO:0009523]	6.74
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	6.74
Fatty Acyl	photosystem II [GO:0009523]	6.74
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	6.74
Fatty Acyl	postsynaptic membrane [GO:0045211]	9.16
Fatty Acyl	serotonergic synapse [GO:0099154]	9.16
Fatty Acyl	presynaptic membrane [GO:0042734]	9.16
Fatty Acyl	neuron projection [GO:0043005]	9.16
Fatty Acyl	endosome membrane [GO:0010008]	9.16
Fatty Acyl	endomembrane system [GO:0012505]	9.16
Fatty Acyl	focal adhesion [GO:0005925]	9.16
Fatty Acyl	plasma membrane [GO:0005886]	9.16
Fatty Acyl	membrane raft [GO:0045121]	9.16
Fatty Acyl	synapse [GO:0045202]	9.16
Fatty Acyl	membrane [GO:0016020]	-1.0
Fatty Acyl	methane monooxygenase complex [GO:0015050]	-1.0
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	9.49
Fatty Acyl	respiratory chain complex IV [GO:0045277]	9.49
Fatty Acyl	membrane [GO:0016020]	15.81
Fatty Acyl	extracellular region [GO:0005576]	17.18
Fatty Acyl	plasma membrane [GO:0005886]	10.99
Fatty Acyl	cell periphery [GO:0071944]	10.99
Fatty Acyl	cell septum [GO:0030428]	10.99
Fatty Acyl	chitosome [GO:0045009]	10.99
Fatty Acyl	membrane [GO:0016020]	13.27
Fatty Acyl	periplasmic space [GO:0042597]	5.34
Fatty Acyl	external side of plasma membrane [GO:0009897]	6.18
Fatty Acyl	phagocytic vesicle membrane [GO:0030670]	6.18
Fatty Acyl	U5 snRNP [GO:0005682]	11.45
Fatty Acyl	nucleus [GO:0005634]	11.45
Fatty Acyl	U4/U6 x U5 tri-snRNP complex [GO:0046540]	11.45
Fatty Acyl	catalytic step 2 spliceosome [GO:0071013]	11.45
Fatty Acyl	photosystem II [GO:0009523]	13.55
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	13.55
Fatty Acyl	chloride channel complex [GO:0034707]	7.7
Fatty Acyl	postsynaptic membrane [GO:0045211]	7.7
Fatty Acyl	plasma membrane [GO:0005886]	7.7
Fatty Acyl	presynaptic membrane [GO:0042734]	7.7
Fatty Acyl	GABA-A receptor complex [GO:1902711]	7.7
Fatty Acyl	GABA-ergic synapse [GO:0098982]	7.7
Fatty Acyl	glutamatergic synapse [GO:0098978]	7.7
Fatty Acyl	neuron projection [GO:0043005]	7.7
Fatty Acyl	synapse [GO:0045202]	7.7
Fatty Acyl	transmembrane transporter complex [GO:1902495]	7.7
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	chloride channel complex [GO:0034707]	9.08
Fatty Acyl	membrane [GO:0016020]	9.08
Fatty Acyl	cytosol [GO:0005829]	9.08
Fatty Acyl	basolateral plasma membrane [GO:0016323]	9.08
Fatty Acyl	dendrite [GO:0030425]	9.08
Fatty Acyl	cytoplasm [GO:0005737]	9.08
Fatty Acyl	recycling endosome [GO:0055037]	9.08
Fatty Acyl	microvillus [GO:0005902]	9.08
Fatty Acyl	neuronal cell body [GO:0043025]	9.08
Fatty Acyl	apical plasma membrane [GO:0016324]	9.08
Fatty Acyl	cell surface [GO:0009986]	9.08
Fatty Acyl	plasma membrane [GO:0005886]	9.08
Fatty Acyl	protein-containing complex [GO:0032991]	9.08
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	9.08
Fatty Acyl	early endosome [GO:0005769]	9.08
Fatty Acyl	recycling endosome membrane [GO:0055038]	9.08
Fatty Acyl	early endosome membrane [GO:0031901]	9.08
Fatty Acyl	nucleus [GO:0005634]	9.08
Fatty Acyl	plasma membrane [GO:0005886]	2.72
Fatty Acyl	chloroplast envelope [GO:0009941]	2.72
Fatty Acyl	receptor complex [GO:0043235]	12.48
Fatty Acyl	extracellular region [GO:0005576]	12.48
Fatty Acyl	plasma membrane [GO:0005886]	12.48
Fatty Acyl	lipopolysaccharide receptor complex [GO:0046696]	12.48
Fatty Acyl	membrane [GO:0016020]	3.78
Fatty Acyl	cell-cell junction [GO:0005911]	3.78
Fatty Acyl	photoreceptor disc membrane [GO:0097381]	3.78
Fatty Acyl	G protein-coupled receptor complex [GO:0097648]	3.78
Fatty Acyl	plasma membrane [GO:0005886]	3.78
Fatty Acyl	sperm midpiece [GO:0097225]	3.78
Fatty Acyl	photoreceptor inner segment membrane [GO:0060342]	3.78
Fatty Acyl	photoreceptor outer segment [GO:0001750]	3.78
Fatty Acyl	photoreceptor outer segment membrane [GO:0042622]	3.78
Fatty Acyl	Golgi membrane [GO:0000139]	3.78
Fatty Acyl	outer membrane [GO:0019867]	3.78
Fatty Acyl	sperm head plasma membrane [GO:1990913]	3.78
Fatty Acyl	rod photoreceptor outer segment [GO:0120200]	3.78
