class	GO_CC	as_max_dst
Sphingolipid	apical plasma membrane [GO:0016324]	11.99
Sphingolipid	gap junction [GO:0005921]	11.99
Sphingolipid	plasma membrane [GO:0005886]	11.99
Sphingolipid	endoplasmic reticulum [GO:0005783]	11.99
Sphingolipid	transcription regulator complex [GO:0005667]	26.99
Sphingolipid	chromatin [GO:0000785]	26.99
Sphingolipid	nuclear chromosome [GO:0000228]	26.99
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	26.99
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	26.99
Sphingolipid	nucleoplasm [GO:0005654]	26.99
Sphingolipid	euchromatin [GO:0000791]	26.99
Sphingolipid	nucleus [GO:0005634]	26.99
Sphingolipid	cytosol [GO:0005829]	21.19
Sphingolipid	nucleoplasm [GO:0005654]	21.19
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	21.19
Sphingolipid	mitochondrion [GO:0005739]	21.19
Sphingolipid	Golgi apparatus [GO:0005794]	21.19
Sphingolipid	late endosome [GO:0005770]	28.39
Sphingolipid	endoplasmic reticulum [GO:0005783]	28.39
Sphingolipid	cytoplasm [GO:0005737]	28.39
Sphingolipid	endosome membrane [GO:0010008]	28.39
Sphingolipid	lysosome [GO:0005764]	28.39
Sphingolipid	early endosome [GO:0005769]	28.39
Sphingolipid	extracellular space [GO:0005615]	28.39
Sphingolipid	external side of plasma membrane [GO:0009897]	28.39
Sphingolipid	lysosomal membrane [GO:0005765]	28.39
Sphingolipid	cell surface [GO:0009986]	28.39
Sphingolipid	late endosome [GO:0005770]	28.86
Sphingolipid	endoplasmic reticulum [GO:0005783]	28.86
Sphingolipid	cytoplasm [GO:0005737]	28.86
Sphingolipid	endosome membrane [GO:0010008]	28.86
Sphingolipid	lysosome [GO:0005764]	28.86
Sphingolipid	early endosome [GO:0005769]	28.86
Sphingolipid	extracellular space [GO:0005615]	28.86
Sphingolipid	external side of plasma membrane [GO:0009897]	28.86
Sphingolipid	lysosomal membrane [GO:0005765]	28.86
Sphingolipid	cell surface [GO:0009986]	28.86
Sphingolipid	late endosome [GO:0005770]	27.32
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.32
Sphingolipid	cytoplasm [GO:0005737]	27.32
Sphingolipid	endosome membrane [GO:0010008]	27.32
Sphingolipid	lysosome [GO:0005764]	27.32
Sphingolipid	early endosome [GO:0005769]	27.32
Sphingolipid	extracellular space [GO:0005615]	27.32
Sphingolipid	external side of plasma membrane [GO:0009897]	27.32
Sphingolipid	lysosomal membrane [GO:0005765]	27.32
Sphingolipid	cell surface [GO:0009986]	27.32
Sphingolipid	late endosome [GO:0005770]	25.43
Sphingolipid	endoplasmic reticulum [GO:0005783]	25.43
Sphingolipid	cytoplasm [GO:0005737]	25.43
Sphingolipid	endosome membrane [GO:0010008]	25.43
Sphingolipid	lysosome [GO:0005764]	25.43
Sphingolipid	early endosome [GO:0005769]	25.43
Sphingolipid	extracellular space [GO:0005615]	25.43
Sphingolipid	external side of plasma membrane [GO:0009897]	25.43
Sphingolipid	lysosomal membrane [GO:0005765]	25.43
Sphingolipid	cell surface [GO:0009986]	25.43
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	26.93
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	26.93
Sphingolipid	axon terminus [GO:0043679]	23.52
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	23.52
Sphingolipid	endoplasmic reticulum [GO:0005783]	23.52
Sphingolipid	cell surface [GO:0009986]	23.52
Sphingolipid	apical plasma membrane [GO:0016324]	23.52
Sphingolipid	plasma membrane [GO:0005886]	23.52
Sphingolipid	astrocyte projection [GO:0097449]	23.52
Sphingolipid	axon [GO:0030424]	23.52
Sphingolipid	calyx of Held [GO:0044305]	23.52
Sphingolipid	neuronal cell body [GO:0043025]	23.52
Sphingolipid	late endosome [GO:0005770]	28.26
Sphingolipid	endoplasmic reticulum [GO:0005783]	28.26
Sphingolipid	cytoplasm [GO:0005737]	28.26
Sphingolipid	endosome membrane [GO:0010008]	28.26
Sphingolipid	lysosome [GO:0005764]	28.26
Sphingolipid	early endosome [GO:0005769]	28.26
Sphingolipid	extracellular space [GO:0005615]	28.26
Sphingolipid	external side of plasma membrane [GO:0009897]	28.26
Sphingolipid	lysosomal membrane [GO:0005765]	28.26
Sphingolipid	cell surface [GO:0009986]	28.26
Sphingolipid	apical plasma membrane [GO:0016324]	8.13
Sphingolipid	astrocyte projection [GO:0097449]	8.13
Sphingolipid	cell surface [GO:0009986]	8.13
Sphingolipid	plasma membrane [GO:0005886]	8.13
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	8.13
Sphingolipid	calyx of Held [GO:0044305]	8.13
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	8.13
Sphingolipid	neuronal cell body [GO:0043025]	8.13
Sphingolipid	axon [GO:0030424]	8.13
Sphingolipid	axon terminus [GO:0043679]	8.13
Sphingolipid	postsynapse [GO:0098794]	8.13
Sphingolipid	endoplasmic reticulum [GO:0005783]	8.13
Sphingolipid	late endosome [GO:0005770]	23.64
Sphingolipid	endoplasmic reticulum [GO:0005783]	23.64
Sphingolipid	cytoplasm [GO:0005737]	23.64
Sphingolipid	endosome membrane [GO:0010008]	23.64
Sphingolipid	lysosome [GO:0005764]	23.64
Sphingolipid	early endosome [GO:0005769]	23.64
Sphingolipid	extracellular space [GO:0005615]	23.64
Sphingolipid	external side of plasma membrane [GO:0009897]	23.64
Sphingolipid	lysosomal membrane [GO:0005765]	23.64
Sphingolipid	cell surface [GO:0009986]	23.64
Sphingolipid	viral envelope [GO:0019031]	20.3
Sphingolipid	host cell endoplasmic reticulum membrane [GO:0044167]	20.3
Sphingolipid	membrane [GO:0016020]	20.3
Sphingolipid	viral nucleocapsid [GO:0019013]	20.3
Sphingolipid	extracellular region [GO:0005576]	20.3
Sphingolipid	virion membrane [GO:0055036]	20.3
Sphingolipid	late endosome [GO:0005770]	21.66
Sphingolipid	endoplasmic reticulum [GO:0005783]	21.66
Sphingolipid	cytoplasm [GO:0005737]	21.66
Sphingolipid	endosome membrane [GO:0010008]	21.66
Sphingolipid	lysosome [GO:0005764]	21.66
Sphingolipid	early endosome [GO:0005769]	21.66
Sphingolipid	extracellular space [GO:0005615]	21.66
Sphingolipid	external side of plasma membrane [GO:0009897]	21.66
Sphingolipid	lysosomal membrane [GO:0005765]	21.66
Sphingolipid	cell surface [GO:0009986]	21.66
Sphingolipid	endoplasmic reticulum [GO:0005783]	23.05
Sphingolipid	cytoplasm [GO:0005737]	23.05
Sphingolipid	endosome membrane [GO:0010008]	23.05
Sphingolipid	basolateral plasma membrane [GO:0016323]	23.05
Sphingolipid	lysosome [GO:0005764]	23.05
Sphingolipid	plasma membrane [GO:0005886]	23.05
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	23.05
Sphingolipid	extracellular space [GO:0005615]	23.05
Sphingolipid	external side of plasma membrane [GO:0009897]	23.05
Sphingolipid	lysosomal membrane [GO:0005765]	23.05
Sphingolipid	cell surface [GO:0009986]	23.05
Sphingolipid	late endosome [GO:0005770]	23.87
Sphingolipid	endoplasmic reticulum [GO:0005783]	23.87
Sphingolipid	cytoplasm [GO:0005737]	23.87
Sphingolipid	endosome membrane [GO:0010008]	23.87
Sphingolipid	lysosome [GO:0005764]	23.87
Sphingolipid	early endosome [GO:0005769]	23.87
Sphingolipid	extracellular space [GO:0005615]	23.87
Sphingolipid	external side of plasma membrane [GO:0009897]	23.87
Sphingolipid	lysosomal membrane [GO:0005765]	23.87
Sphingolipid	cell surface [GO:0009986]	23.87
Sphingolipid	endocytic vesicle lumen [GO:0071682]	13.9
Sphingolipid	tertiary granule lumen [GO:1904724]	13.9
Sphingolipid	cytosol [GO:0005829]	13.9
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	13.9
Sphingolipid	extracellular exosome [GO:0070062]	13.9
Sphingolipid	blood microparticle [GO:0072562]	13.9
Sphingolipid	extracellular region [GO:0005576]	13.9
Sphingolipid	extracellular space [GO:0005615]	13.9
Sphingolipid	hemoglobin complex [GO:0005833]	13.9
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	13.9
Sphingolipid	membrane raft [GO:0045121]	23.75
Sphingolipid	endosome membrane [GO:0010008]	23.75
Sphingolipid	plasma membrane [GO:0005886]	23.75
Sphingolipid	extracellular space [GO:0005615]	23.75
Sphingolipid	external side of plasma membrane [GO:0009897]	23.75
Sphingolipid	plasma membrane [GO:0005886]	14.65
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	14.65
Sphingolipid	protein-containing complex [GO:0032991]	25.29
Sphingolipid	spindle pole [GO:0000922]	25.29
Sphingolipid	cytoplasm [GO:0005737]	25.29
Sphingolipid	cytosol [GO:0005829]	25.29
Sphingolipid	late endosome [GO:0005770]	29.77
Sphingolipid	endoplasmic reticulum [GO:0005783]	29.77
Sphingolipid	cytoplasm [GO:0005737]	29.77
Sphingolipid	endosome membrane [GO:0010008]	29.77
Sphingolipid	lysosome [GO:0005764]	29.77
Sphingolipid	early endosome [GO:0005769]	29.77
Sphingolipid	extracellular space [GO:0005615]	29.77
Sphingolipid	external side of plasma membrane [GO:0009897]	29.77
Sphingolipid	lysosomal membrane [GO:0005765]	29.77
Sphingolipid	cell surface [GO:0009986]	29.77
Sphingolipid	endosome membrane [GO:0010008]	17.57
Sphingolipid	cytosol [GO:0005829]	17.57
Sphingolipid	plasma membrane [GO:0005886]	17.57
Sphingolipid	nuclear outer membrane [GO:0005640]	17.57
Sphingolipid	Golgi apparatus [GO:0005794]	17.57
Sphingolipid	endosome membrane [GO:0010008]	22.18
Sphingolipid	cytosol [GO:0005829]	22.18
Sphingolipid	plasma membrane [GO:0005886]	22.18
Sphingolipid	nuclear outer membrane [GO:0005640]	22.18
Sphingolipid	Golgi apparatus [GO:0005794]	22.18
Sphingolipid	SPOTS complex [GO:0035339]	25.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	25.0
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	25.0
Sphingolipid	SPOTS complex [GO:0035339]	19.83
Sphingolipid	endoplasmic reticulum [GO:0005783]	19.83
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	19.83
Sphingolipid	extracellular space [GO:0005615]	19.73
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	19.73
Sphingolipid	receptor complex [GO:0043235]	19.73
Sphingolipid	plasma membrane [GO:0005886]	19.73
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	20.99
Sphingolipid	axon [GO:0030424]	20.99
Sphingolipid	plasma membrane [GO:0005886]	20.99
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	20.99
Sphingolipid	cytoplasm [GO:0005737]	-1.0
Sphingolipid	external side of plasma membrane [GO:0009897]	27.96
Sphingolipid	cell surface [GO:0009986]	27.96
Sphingolipid	plasma membrane [GO:0005886]	27.96
Sphingolipid	basolateral plasma membrane [GO:0016323]	27.96
Sphingolipid	cytoplasm [GO:0005737]	27.96
Sphingolipid	lysosome [GO:0005764]	27.96
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	27.96
Sphingolipid	lysosomal membrane [GO:0005765]	27.96
Sphingolipid	endosome membrane [GO:0010008]	27.96
Sphingolipid	extracellular space [GO:0005615]	27.96
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.96
Sphingolipid	late endosome [GO:0005770]	26.93
Sphingolipid	endoplasmic reticulum [GO:0005783]	26.93
Sphingolipid	cytoplasm [GO:0005737]	26.93
Sphingolipid	endosome membrane [GO:0010008]	26.93
Sphingolipid	basolateral plasma membrane [GO:0016323]	26.93
Sphingolipid	lysosome [GO:0005764]	26.93
Sphingolipid	early endosome [GO:0005769]	26.93
Sphingolipid	plasma membrane [GO:0005886]	26.93
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	26.93
Sphingolipid	extracellular space [GO:0005615]	26.93
Sphingolipid	external side of plasma membrane [GO:0009897]	26.93
Sphingolipid	lysosomal membrane [GO:0005765]	26.93
Sphingolipid	cell surface [GO:0009986]	26.93
Sphingolipid	apical plasma membrane [GO:0016324]	5.48
Sphingolipid	gap junction [GO:0005921]	5.48
Sphingolipid	plasma membrane [GO:0005886]	5.48
Sphingolipid	endoplasmic reticulum [GO:0005783]	5.48
Sphingolipid	endosome membrane [GO:0010008]	24.05
Sphingolipid	cytosol [GO:0005829]	24.05
Sphingolipid	plasma membrane [GO:0005886]	24.05
Sphingolipid	nuclear outer membrane [GO:0005640]	24.05
Sphingolipid	Golgi apparatus [GO:0005794]	24.05
Sphingolipid	endocytic vesicle lumen [GO:0071682]	7.91
Sphingolipid	tertiary granule lumen [GO:1904724]	7.91
Sphingolipid	cytosol [GO:0005829]	7.91
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	7.91
Sphingolipid	extracellular exosome [GO:0070062]	7.91
Sphingolipid	blood microparticle [GO:0072562]	7.91
Sphingolipid	extracellular region [GO:0005576]	7.91
Sphingolipid	extracellular space [GO:0005615]	7.91
Sphingolipid	hemoglobin complex [GO:0005833]	7.91
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	7.91
Sphingolipid	plasma membrane [GO:0005886]	11.15
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	11.15
Sphingolipid	endosome membrane [GO:0010008]	27.42
Sphingolipid	cytosol [GO:0005829]	27.42
Sphingolipid	plasma membrane [GO:0005886]	27.42
Sphingolipid	nuclear outer membrane [GO:0005640]	27.42
Sphingolipid	Golgi apparatus [GO:0005794]	27.42
Sphingolipid	endosome membrane [GO:0010008]	4.98
Sphingolipid	cytosol [GO:0005829]	4.98
Sphingolipid	plasma membrane [GO:0005886]	4.98
Sphingolipid	nuclear outer membrane [GO:0005640]	4.98
Sphingolipid	Golgi apparatus [GO:0005794]	4.98
Sphingolipid	membrane [GO:0016020]	17.23
Sphingolipid	cytosol [GO:0005829]	17.23
Sphingolipid	endoplasmic reticulum [GO:0005783]	17.23
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	17.23
Sphingolipid	membrane [GO:0016020]	16.0
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	16.0
Sphingolipid	SPOTS complex [GO:0035339]	16.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	16.0
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	16.99
Sphingolipid	axon [GO:0030424]	16.99
Sphingolipid	plasma membrane [GO:0005886]	16.99
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	16.99
Sphingolipid	extracellular space [GO:0005615]	23.03
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	23.03
Sphingolipid	receptor complex [GO:0043235]	23.03
Sphingolipid	plasma membrane [GO:0005886]	23.03
Sphingolipid	apical plasma membrane [GO:0016324]	19.35
Sphingolipid	gap junction [GO:0005921]	19.35
Sphingolipid	plasma membrane [GO:0005886]	19.35
Sphingolipid	endoplasmic reticulum [GO:0005783]	19.35
Sphingolipid	cytoplasm [GO:0005737]	15.44
Sphingolipid	apical plasma membrane [GO:0016324]	16.54
Sphingolipid	gap junction [GO:0005921]	16.54
Sphingolipid	plasma membrane [GO:0005886]	16.54
Sphingolipid	endoplasmic reticulum [GO:0005783]	16.54
Sphingolipid	cytoplasm [GO:0005737]	11.16
Sphingolipid	endosome membrane [GO:0010008]	24.34
Sphingolipid	cytosol [GO:0005829]	24.34
Sphingolipid	plasma membrane [GO:0005886]	24.34
Sphingolipid	nuclear outer membrane [GO:0005640]	24.34
Sphingolipid	Golgi apparatus [GO:0005794]	24.34
Sphingolipid	late endosome [GO:0005770]	27.5
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.5
Sphingolipid	cytoplasm [GO:0005737]	27.5
Sphingolipid	endosome membrane [GO:0010008]	27.5
Sphingolipid	lysosome [GO:0005764]	27.5
Sphingolipid	early endosome [GO:0005769]	27.5
Sphingolipid	extracellular space [GO:0005615]	27.5
Sphingolipid	external side of plasma membrane [GO:0009897]	27.5
Sphingolipid	lysosomal membrane [GO:0005765]	27.5
Sphingolipid	cell surface [GO:0009986]	27.5
Sphingolipid	late endosome [GO:0005770]	29.47
Sphingolipid	endoplasmic reticulum [GO:0005783]	29.47
Sphingolipid	cytoplasm [GO:0005737]	29.47
Sphingolipid	endosome membrane [GO:0010008]	29.47
Sphingolipid	lysosome [GO:0005764]	29.47
Sphingolipid	early endosome [GO:0005769]	29.47
Sphingolipid	extracellular space [GO:0005615]	29.47
Sphingolipid	external side of plasma membrane [GO:0009897]	29.47
Sphingolipid	lysosomal membrane [GO:0005765]	29.47
Sphingolipid	cell surface [GO:0009986]	29.47
Sphingolipid	apical plasma membrane [GO:0016324]	24.58
Sphingolipid	astrocyte projection [GO:0097449]	24.58
Sphingolipid	cell surface [GO:0009986]	24.58
Sphingolipid	plasma membrane [GO:0005886]	24.58
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	24.58
Sphingolipid	calyx of Held [GO:0044305]	24.58
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	24.58
Sphingolipid	neuronal cell body [GO:0043025]	24.58
Sphingolipid	axon [GO:0030424]	24.58
Sphingolipid	axon terminus [GO:0043679]	24.58
Sphingolipid	postsynapse [GO:0098794]	24.58
Sphingolipid	endoplasmic reticulum [GO:0005783]	24.58
Sphingolipid	chloroplast membrane [GO:0031969]	18.07
Sphingolipid	endocytic vesicle lumen [GO:0071682]	9.0
Sphingolipid	tertiary granule lumen [GO:1904724]	9.0
Sphingolipid	cytosol [GO:0005829]	9.0
Sphingolipid	ficolin-1-rich granule lumen [GO:1904813]	9.0
Sphingolipid	extracellular exosome [GO:0070062]	9.0
Sphingolipid	blood microparticle [GO:0072562]	9.0
Sphingolipid	extracellular region [GO:0005576]	9.0
Sphingolipid	extracellular space [GO:0005615]	9.0
Sphingolipid	hemoglobin complex [GO:0005833]	9.0
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	9.0
Sphingolipid	apical plasma membrane [GO:0016324]	11.35
Sphingolipid	astrocyte projection [GO:0097449]	11.35
Sphingolipid	cell surface [GO:0009986]	11.35
Sphingolipid	plasma membrane [GO:0005886]	11.35
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	11.35
Sphingolipid	calyx of Held [GO:0044305]	11.35
Sphingolipid	neuronal cell body [GO:0043025]	11.35
Sphingolipid	axon [GO:0030424]	11.35
Sphingolipid	axon terminus [GO:0043679]	11.35
Sphingolipid	endoplasmic reticulum [GO:0005783]	11.35
Sphingolipid	plasma membrane [GO:0005886]	8.73
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	8.73
Sphingolipid	late endosome [GO:0005770]	21.51
Sphingolipid	endoplasmic reticulum [GO:0005783]	21.51
Sphingolipid	cytoplasm [GO:0005737]	21.51
Sphingolipid	endosome membrane [GO:0010008]	21.51
Sphingolipid	lysosome [GO:0005764]	21.51
Sphingolipid	early endosome [GO:0005769]	21.51
Sphingolipid	extracellular space [GO:0005615]	21.51
Sphingolipid	external side of plasma membrane [GO:0009897]	21.51
Sphingolipid	lysosomal membrane [GO:0005765]	21.51
Sphingolipid	cell surface [GO:0009986]	21.51
Sphingolipid	protein-containing complex [GO:0032991]	21.21
Sphingolipid	spindle pole [GO:0000922]	21.21
Sphingolipid	cytoplasm [GO:0005737]	21.21
Sphingolipid	cytosol [GO:0005829]	21.21
Sphingolipid	late endosome [GO:0005770]	28.45
Sphingolipid	endoplasmic reticulum [GO:0005783]	28.45
Sphingolipid	cytoplasm [GO:0005737]	28.45
Sphingolipid	endosome membrane [GO:0010008]	28.45
Sphingolipid	lysosome [GO:0005764]	28.45
Sphingolipid	early endosome [GO:0005769]	28.45
Sphingolipid	extracellular space [GO:0005615]	28.45
Sphingolipid	external side of plasma membrane [GO:0009897]	28.45
Sphingolipid	lysosomal membrane [GO:0005765]	28.45
Sphingolipid	cell surface [GO:0009986]	28.45
Sphingolipid	late endosome [GO:0005770]	27.1
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.1
Sphingolipid	cytoplasm [GO:0005737]	27.1
Sphingolipid	endosome membrane [GO:0010008]	27.1
Sphingolipid	lysosome [GO:0005764]	27.1
Sphingolipid	early endosome [GO:0005769]	27.1
Sphingolipid	extracellular space [GO:0005615]	27.1
Sphingolipid	external side of plasma membrane [GO:0009897]	27.1
Sphingolipid	lysosomal membrane [GO:0005765]	27.1
Sphingolipid	cell surface [GO:0009986]	27.1
Sphingolipid	SPOTS complex [GO:0035339]	26.19
Sphingolipid	endoplasmic reticulum [GO:0005783]	26.19
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	26.19
Sphingolipid	SPOTS complex [GO:0035339]	18.77
Sphingolipid	endoplasmic reticulum [GO:0005783]	18.77
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	18.77
Sphingolipid	endosome membrane [GO:0010008]	-1.0
Sphingolipid	cytosol [GO:0005829]	-1.0
Sphingolipid	plasma membrane [GO:0005886]	-1.0
Sphingolipid	nuclear outer membrane [GO:0005640]	-1.0
Sphingolipid	Golgi apparatus [GO:0005794]	-1.0
Sphingolipid	endosome membrane [GO:0010008]	-1.0
Sphingolipid	cytosol [GO:0005829]	-1.0
Sphingolipid	plasma membrane [GO:0005886]	-1.0
Sphingolipid	nuclear outer membrane [GO:0005640]	-1.0
Sphingolipid	Golgi apparatus [GO:0005794]	-1.0
Sphingolipid	plasma membrane [GO:0005886]	7.8
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	7.8
Sphingolipid	late endosome [GO:0005770]	21.11
Sphingolipid	endoplasmic reticulum [GO:0005783]	21.11
Sphingolipid	cytoplasm [GO:0005737]	21.11
Sphingolipid	endosome membrane [GO:0010008]	21.11
Sphingolipid	lysosome [GO:0005764]	21.11
Sphingolipid	early endosome [GO:0005769]	21.11
Sphingolipid	extracellular space [GO:0005615]	21.11
Sphingolipid	external side of plasma membrane [GO:0009897]	21.11
Sphingolipid	lysosomal membrane [GO:0005765]	21.11
Sphingolipid	cell surface [GO:0009986]	21.11
Sphingolipid	cytosol [GO:0005829]	24.44
Sphingolipid	plasma membrane [GO:0005886]	11.31
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	11.31
Sphingolipid	cytoplasm [GO:0005737]	18.74
Sphingolipid	apical plasma membrane [GO:0016324]	27.49
Sphingolipid	gap junction [GO:0005921]	27.49
Sphingolipid	plasma membrane [GO:0005886]	27.49
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.49
Sphingolipid	membrane [GO:0016020]	12.41
Sphingolipid	transcription regulator complex [GO:0005667]	26.7
Sphingolipid	chromatin [GO:0000785]	26.7
Sphingolipid	nuclear chromosome [GO:0000228]	26.7
Sphingolipid	RNA polymerase II transcription regulator complex [GO:0090575]	26.7
Sphingolipid	transcription factor AP-1 complex [GO:0035976]	26.7
Sphingolipid	nucleoplasm [GO:0005654]	26.7
Sphingolipid	euchromatin [GO:0000791]	26.7
Sphingolipid	nucleus [GO:0005634]	26.7
Sphingolipid	cytoplasm [GO:0005737]	7.48
Sphingolipid	perinuclear region of cytoplasm [GO:0048471]	7.48
Sphingolipid	early endosome [GO:0005769]	7.48
Sphingolipid	phagocytic cup [GO:0001891]	7.48
Sphingolipid	ruffle [GO:0001726]	7.48
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	7.48
Sphingolipid	membrane [GO:0016020]	7.48
Sphingolipid	plasma membrane [GO:0005886]	7.48
Sphingolipid	receptor complex [GO:0043235]	7.48
Sphingolipid	external side of plasma membrane [GO:0009897]	7.48
Sphingolipid	cell surface [GO:0009986]	7.48
Sphingolipid	Golgi apparatus [GO:0005794]	7.48
Sphingolipid	cytosol [GO:0005829]	20.92
Sphingolipid	nucleoplasm [GO:0005654]	20.92
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	20.92
Sphingolipid	mitochondrion [GO:0005739]	20.92
Sphingolipid	Golgi apparatus [GO:0005794]	20.92
Sphingolipid	membrane raft [GO:0045121]	21.73
Sphingolipid	endosome [GO:0005768]	21.73
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	21.73
Sphingolipid	nucleoplasm [GO:0005654]	21.73
Sphingolipid	plasma membrane [GO:0005886]	21.73
Sphingolipid	external side of plasma membrane [GO:0009897]	21.73
Sphingolipid	cytoplasm [GO:0005737]	21.73
Sphingolipid	plasma membrane [GO:0005886]	28.47
Sphingolipid	cytoplasm [GO:0005737]	28.47
Sphingolipid	chloroplast membrane [GO:0031969]	15.75
Sphingolipid	apical plasma membrane [GO:0016324]	21.84
Sphingolipid	astrocyte projection [GO:0097449]	21.84
Sphingolipid	cell surface [GO:0009986]	21.84
Sphingolipid	plasma membrane [GO:0005886]	21.84
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	21.84
Sphingolipid	calyx of Held [GO:0044305]	21.84
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	21.84
Sphingolipid	neuronal cell body [GO:0043025]	21.84
Sphingolipid	axon [GO:0030424]	21.84
Sphingolipid	axon terminus [GO:0043679]	21.84
Sphingolipid	postsynapse [GO:0098794]	21.84
Sphingolipid	endoplasmic reticulum [GO:0005783]	21.84
Sphingolipid	late endosome [GO:0005770]	28.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	28.2
Sphingolipid	cytoplasm [GO:0005737]	28.2
Sphingolipid	endosome membrane [GO:0010008]	28.2
Sphingolipid	lysosome [GO:0005764]	28.2
Sphingolipid	early endosome [GO:0005769]	28.2
Sphingolipid	extracellular space [GO:0005615]	28.2
Sphingolipid	external side of plasma membrane [GO:0009897]	28.2
Sphingolipid	lysosomal membrane [GO:0005765]	28.2
Sphingolipid	cell surface [GO:0009986]	28.2
Sphingolipid	late endosome [GO:0005770]	27.78
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.78
Sphingolipid	cytoplasm [GO:0005737]	27.78
Sphingolipid	endosome membrane [GO:0010008]	27.78
Sphingolipid	lysosome [GO:0005764]	27.78
Sphingolipid	early endosome [GO:0005769]	27.78
Sphingolipid	extracellular space [GO:0005615]	27.78
Sphingolipid	external side of plasma membrane [GO:0009897]	27.78
Sphingolipid	lysosomal membrane [GO:0005765]	27.78
Sphingolipid	cell surface [GO:0009986]	27.78
Sphingolipid	late endosome [GO:0005770]	27.6
Sphingolipid	endoplasmic reticulum [GO:0005783]	27.6
Sphingolipid	cytoplasm [GO:0005737]	27.6
Sphingolipid	endosome membrane [GO:0010008]	27.6
Sphingolipid	lysosome [GO:0005764]	27.6
Sphingolipid	early endosome [GO:0005769]	27.6
Sphingolipid	extracellular space [GO:0005615]	27.6
Sphingolipid	external side of plasma membrane [GO:0009897]	27.6
Sphingolipid	lysosomal membrane [GO:0005765]	27.6
Sphingolipid	cell surface [GO:0009986]	27.6
Sphingolipid	protein-containing complex [GO:0032991]	22.02
Sphingolipid	spindle pole [GO:0000922]	22.02
Sphingolipid	cytoplasm [GO:0005737]	22.02
Sphingolipid	cytosol [GO:0005829]	22.02
Sphingolipid	cytoplasm [GO:0005737]	21.81
Sphingolipid	plasma membrane [GO:0005886]	10.95
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	10.95
Sphingolipid	membrane raft [GO:0045121]	24.52
Sphingolipid	endosome membrane [GO:0010008]	24.52
Sphingolipid	plasma membrane [GO:0005886]	24.52
Sphingolipid	extracellular space [GO:0005615]	24.52
Sphingolipid	external side of plasma membrane [GO:0009897]	24.52
Sphingolipid	membrane [GO:0016020]	17.17
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	17.17
Sphingolipid	endoplasmic reticulum [GO:0005783]	17.17
Sphingolipid	vacuole [GO:0005773]	17.17
Sphingolipid	membrane raft [GO:0045121]	26.59
