class	GO_CC	as_max_dst
Saccharolipid	cytoplasm [GO:0005737]	10.8
Saccharolipid	cytoplasm [GO:0005737]	12.9
Saccharolipid	cytoplasm [GO:0005737]	12.65
Saccharolipid	cytoplasm [GO:0005737]	16.52
Saccharolipid	host cell [GO:0043657]	17.87
Saccharolipid	extracellular region [GO:0005576]	17.87
Saccharolipid	host cell Golgi apparatus [GO:0044177]	17.87
Saccharolipid	host cell [GO:0043657]	-1.0
Saccharolipid	extracellular region [GO:0005576]	-1.0
Saccharolipid	host cell Golgi apparatus [GO:0044177]	-1.0
Saccharolipid	host cell [GO:0043657]	19.5
Saccharolipid	extracellular region [GO:0005576]	19.5
Saccharolipid	host cell Golgi apparatus [GO:0044177]	19.5
Saccharolipid	host cell [GO:0043657]	2.58
Saccharolipid	extracellular region [GO:0005576]	2.58
Saccharolipid	host cell Golgi apparatus [GO:0044177]	2.58
Saccharolipid	host cell [GO:0043657]	18.55
Saccharolipid	extracellular region [GO:0005576]	18.55
Saccharolipid	host cell Golgi apparatus [GO:0044177]	18.55
Saccharolipid	host cell [GO:0043657]	19.16
Saccharolipid	extracellular region [GO:0005576]	19.16
Saccharolipid	host cell Golgi apparatus [GO:0044177]	19.16
Saccharolipid	receptor complex [GO:0043235]	20.33
Saccharolipid	extracellular region [GO:0005576]	20.33
Saccharolipid	plasma membrane [GO:0005886]	20.33
Saccharolipid	lipopolysaccharide receptor complex [GO:0046696]	20.33
Saccharolipid	receptor complex [GO:0043235]	19.35
Saccharolipid	extracellular region [GO:0005576]	19.35
Saccharolipid	plasma membrane [GO:0005886]	19.35
Saccharolipid	lipopolysaccharide receptor complex [GO:0046696]	19.35
Saccharolipid	cytoplasm [GO:0005737]	21.86
Saccharolipid	extrinsic component of plasma membrane [GO:0019897]	21.86
Saccharolipid	mitochondrial intermembrane space [GO:0005758]	19.11
Saccharolipid	respirasome [GO:0070469]	19.11
Saccharolipid	mitochondrion [GO:0005739]	19.11
Saccharolipid	mitochondrial intermembrane space [GO:0005758]	14.88
Saccharolipid	respirasome [GO:0070469]	14.88
Saccharolipid	mitochondrion [GO:0005739]	14.88
Saccharolipid	tertiary granule membrane [GO:0070821]	31.2
Saccharolipid	nucleoplasm [GO:0005654]	31.2
Saccharolipid	plasma membrane [GO:0005886]	31.2
Saccharolipid	peroxisome [GO:0005777]	31.2
Saccharolipid	specific granule membrane [GO:0035579]	31.2
Saccharolipid	external side of plasma membrane [GO:0009897]	31.2
Saccharolipid	cell surface [GO:0009986]	31.2
Saccharolipid	Golgi apparatus [GO:0005794]	31.2
Saccharolipid	tertiary granule membrane [GO:0070821]	28.22
Saccharolipid	nucleoplasm [GO:0005654]	28.22
Saccharolipid	plasma membrane [GO:0005886]	28.22
Saccharolipid	peroxisome [GO:0005777]	28.22
Saccharolipid	specific granule membrane [GO:0035579]	28.22
Saccharolipid	external side of plasma membrane [GO:0009897]	28.22
Saccharolipid	cell surface [GO:0009986]	28.22
Saccharolipid	Golgi apparatus [GO:0005794]	28.22
Saccharolipid	tertiary granule membrane [GO:0070821]	23.43
Saccharolipid	nucleoplasm [GO:0005654]	23.43
Saccharolipid	plasma membrane [GO:0005886]	23.43
Saccharolipid	peroxisome [GO:0005777]	23.43
Saccharolipid	specific granule membrane [GO:0035579]	23.43
Saccharolipid	external side of plasma membrane [GO:0009897]	23.43
Saccharolipid	cell surface [GO:0009986]	23.43
Saccharolipid	Golgi apparatus [GO:0005794]	23.43
Saccharolipid	tertiary granule membrane [GO:0070821]	23.59
Saccharolipid	nucleoplasm [GO:0005654]	23.59
Saccharolipid	plasma membrane [GO:0005886]	23.59
Saccharolipid	peroxisome [GO:0005777]	23.59
Saccharolipid	specific granule membrane [GO:0035579]	23.59
Saccharolipid	external side of plasma membrane [GO:0009897]	23.59
Saccharolipid	cell surface [GO:0009986]	23.59
Saccharolipid	Golgi apparatus [GO:0005794]	23.59
Saccharolipid	membrane raft [GO:0045121]	15.24
Saccharolipid	cortical cytoskeleton [GO:0030863]	15.24
Saccharolipid	perinuclear region of cytoplasm [GO:0048471]	15.24
Saccharolipid	clathrin-coated pit [GO:0005905]	15.24
Saccharolipid	plasma membrane [GO:0005886]	15.24
Saccharolipid	caveola [GO:0005901]	15.24
Saccharolipid	extracellular space [GO:0005615]	15.24
Saccharolipid	external side of plasma membrane [GO:0009897]	15.24
Saccharolipid	external side of plasma membrane [GO:0009897]	20.63
Saccharolipid	apical plasma membrane [GO:0016324]	20.63
Saccharolipid	cell surface [GO:0009986]	20.63
Saccharolipid	extracellular region [GO:0005576]	20.63
Saccharolipid	perinuclear region of cytoplasm [GO:0048471]	20.63
Saccharolipid	external side of plasma membrane [GO:0009897]	22.52
Saccharolipid	apical plasma membrane [GO:0016324]	22.52
Saccharolipid	cell surface [GO:0009986]	22.52
Saccharolipid	extracellular region [GO:0005576]	22.52
Saccharolipid	perinuclear region of cytoplasm [GO:0048471]	22.52
Saccharolipid	membrane [GO:0016020]	18.92
Saccharolipid	intracellular membrane-bounded organelle [GO:0043231]	18.92
Saccharolipid	endoplasmic reticulum membrane [GO:0005789]	18.92
Saccharolipid	cytosol [GO:0005829]	19.44
Saccharolipid	cytoplasm [GO:0005737]	19.44
Saccharolipid	cytosol [GO:0005829]	19.06
Saccharolipid	cytoplasm [GO:0005737]	19.06
Saccharolipid	cytosol [GO:0005829]	19.26
Saccharolipid	cytoplasm [GO:0005737]	19.26
Saccharolipid	cytosol [GO:0005829]	19.42
Saccharolipid	cytoplasm [GO:0005737]	19.42
Saccharolipid	cytoplasm [GO:0005737]	24.54
Saccharolipid	extrinsic component of plasma membrane [GO:0019897]	24.54
Saccharolipid	cytoplasm [GO:0005737]	19.4
Saccharolipid	outer membrane [GO:0019867]	16.99
Saccharolipid	cell outer membrane [GO:0009279]	16.99
Saccharolipid	extracellular exosome [GO:0070062]	15.7
Saccharolipid	cytosol [GO:0005829]	15.7
Saccharolipid	extracellular exosome [GO:0070062]	17.28
Saccharolipid	cytosol [GO:0005829]	17.28
Saccharolipid	extracellular exosome [GO:0070062]	16.67
Saccharolipid	cytosol [GO:0005829]	16.67
Saccharolipid	extracellular exosome [GO:0070062]	14.72
Saccharolipid	cytosol [GO:0005829]	14.72
Saccharolipid	extracellular exosome [GO:0070062]	16.24
Saccharolipid	cytosol [GO:0005829]	16.24
Saccharolipid	extracellular exosome [GO:0070062]	16.95
Saccharolipid	cytosol [GO:0005829]	16.95
Saccharolipid	cytosol [GO:0005829]	15.97
Saccharolipid	plasma membrane [GO:0005886]	15.97
Saccharolipid	nucleoplasm [GO:0005654]	15.97
Saccharolipid	cytosol [GO:0005829]	17.71
Saccharolipid	plasma membrane [GO:0005886]	17.71
Saccharolipid	nucleoplasm [GO:0005654]	17.71
Saccharolipid	tertiary granule membrane [GO:0070821]	21.72
Saccharolipid	nucleoplasm [GO:0005654]	21.72
Saccharolipid	plasma membrane [GO:0005886]	21.72
Saccharolipid	peroxisome [GO:0005777]	21.72
Saccharolipid	specific granule membrane [GO:0035579]	21.72
Saccharolipid	external side of plasma membrane [GO:0009897]	21.72
Saccharolipid	cell surface [GO:0009986]	21.72
Saccharolipid	Golgi apparatus [GO:0005794]	21.72
Saccharolipid	tertiary granule membrane [GO:0070821]	22.99
Saccharolipid	nucleoplasm [GO:0005654]	22.99
Saccharolipid	plasma membrane [GO:0005886]	22.99
Saccharolipid	peroxisome [GO:0005777]	22.99
Saccharolipid	specific granule membrane [GO:0035579]	22.99
Saccharolipid	external side of plasma membrane [GO:0009897]	22.99
Saccharolipid	cell surface [GO:0009986]	22.99
Saccharolipid	Golgi apparatus [GO:0005794]	22.99
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.67
Saccharolipid	cell outer membrane [GO:0009279]	18.67
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.62
Saccharolipid	cell outer membrane [GO:0009279]	18.62
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
