class	GO_CC	as_max_dst
Glycerophospholipid	plasma membrane [GO:0005886]	19.9
Glycerophospholipid	mitochondrion [GO:0005739]	14.21
Glycerophospholipid	respirasome [GO:0070469]	14.21
Glycerophospholipid	varicosity [GO:0043196]	21.28
Glycerophospholipid	plasma membrane [GO:0005886]	21.28
Glycerophospholipid	ruffle [GO:0001726]	21.28
Glycerophospholipid	neuronal cell body [GO:0043025]	21.28
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	21.28
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	19.47
Glycerophospholipid	mitochondrion [GO:0005739]	19.47
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	19.47
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	19.47
Glycerophospholipid	T-tubule [GO:0030315]	19.87
Glycerophospholipid	inward rectifying potassium channel [GO:0008282]	19.87
Glycerophospholipid	membrane [GO:0016020]	19.87
Glycerophospholipid	plasma membrane [GO:0005886]	19.87
Glycerophospholipid	sarcomere [GO:0030017]	19.87
Glycerophospholipid	acrosomal vesicle [GO:0001669]	19.87
Glycerophospholipid	collagen-containing extracellular matrix [GO:0062023]	3.65
Glycerophospholipid	endocytic vesicle [GO:0030139]	3.65
Glycerophospholipid	endocytic vesicle lumen [GO:0071682]	3.65
Glycerophospholipid	endoplasmic reticulum lumen [GO:0005788]	3.65
Glycerophospholipid	extracellular vesicle [GO:1903561]	3.65
Glycerophospholipid	secretory granule lumen [GO:0034774]	3.65
Glycerophospholipid	cytosol [GO:0005829]	3.65
Glycerophospholipid	early endosome [GO:0005769]	3.65
Glycerophospholipid	spherical high-density lipoprotein particle [GO:0034366]	3.65
Glycerophospholipid	extracellular exosome [GO:0070062]	3.65
Glycerophospholipid	very-low-density lipoprotein particle [GO:0034361]	3.65
Glycerophospholipid	plasma membrane [GO:0005886]	3.65
Glycerophospholipid	blood microparticle [GO:0072562]	3.65
Glycerophospholipid	extracellular region [GO:0005576]	3.65
Glycerophospholipid	extracellular space [GO:0005615]	3.65
Glycerophospholipid	high-density lipoprotein particle [GO:0034364]	3.65
Glycerophospholipid	cytoplasmic vesicle [GO:0031410]	3.65
Glycerophospholipid	postsynaptic membrane [GO:0045211]	14.77
Glycerophospholipid	external side of plasma membrane [GO:0009897]	14.77
Glycerophospholipid	membrane [GO:0016020]	14.77
Glycerophospholipid	apical plasma membrane [GO:0016324]	14.77
Glycerophospholipid	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	14.77
Glycerophospholipid	lysosome [GO:0005764]	14.77
Glycerophospholipid	clathrin-coated vesicle membrane [GO:0030665]	14.77
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	14.77
Glycerophospholipid	autophagosome membrane [GO:0000421]	14.77
Glycerophospholipid	lysosomal membrane [GO:0005765]	14.77
Glycerophospholipid	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	14.77
Glycerophospholipid	dendritic spine membrane [GO:0032591]	14.77
Glycerophospholipid	endosome membrane [GO:0010008]	14.77
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	14.77
Glycerophospholipid	axon [GO:0030424]	14.77
Glycerophospholipid	cell body [GO:0044297]	14.77
Glycerophospholipid	extracellular space [GO:0005615]	14.77
Glycerophospholipid	mitochondrion [GO:0005739]	9.99
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	9.99
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	9.99
Glycerophospholipid	mitochondrion [GO:0005739]	9.99
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	9.99
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	9.99
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	15.97
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	15.97
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	20.72
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	20.72
Glycerophospholipid	photosystem II [GO:0009523]	23.51
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	23.51
Glycerophospholipid	photosystem II [GO:0009523]	23.51
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	23.51
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	11.41
Glycerophospholipid	postsynaptic membrane [GO:0045211]	11.41
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	11.41
Glycerophospholipid	dendritic shaft [GO:0043198]	11.41
Glycerophospholipid	synapse [GO:0045202]	11.41
Glycerophospholipid	dendritic spine [GO:0043197]	11.41
Glycerophospholipid	postsynaptic density [GO:0014069]	11.41
Glycerophospholipid	dendrite [GO:0030425]	11.41
Glycerophospholipid	glutamatergic synapse [GO:0098978]	11.41
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	11.41
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	7.75
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	7.75
Glycerophospholipid	periplasmic space [GO:0042597]	30.41
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	7.44
Glycerophospholipid	TAM protein secretion complex [GO:0097347]	24.32
Glycerophospholipid	plasma membrane [GO:0005886]	24.32
Glycerophospholipid	cell outer membrane [GO:0009279]	24.32
Glycerophospholipid	cytoplasm [GO:0005737]	20.6
Glycerophospholipid	membrane [GO:0016020]	7.4
Glycerophospholipid	melanosome [GO:0042470]	7.4
Glycerophospholipid	sarcolemma [GO:0042383]	7.4
Glycerophospholipid	plasma membrane [GO:0005886]	7.4
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	7.4
Glycerophospholipid	sodium:potassium-exchanging ATPase complex [GO:0005890]	7.4
Glycerophospholipid	axon [GO:0030424]	7.4
Glycerophospholipid	plasma membrane [GO:0005886]	11.34
Glycerophospholipid	calcium channel complex [GO:0034704]	11.34
Glycerophospholipid	chloride channel complex [GO:0034707]	17.4
Glycerophospholipid	membrane [GO:0016020]	17.4
Glycerophospholipid	clathrin-coated endocytic vesicle membrane [GO:0030669]	17.4
Glycerophospholipid	cytosol [GO:0005829]	17.4
Glycerophospholipid	cytoplasm [GO:0005737]	17.4
Glycerophospholipid	lysosomal membrane [GO:0005765]	17.4
Glycerophospholipid	recycling endosome [GO:0055037]	17.4
Glycerophospholipid	endosome membrane [GO:0010008]	17.4
Glycerophospholipid	Golgi-associated vesicle membrane [GO:0030660]	17.4
Glycerophospholipid	apical plasma membrane [GO:0016324]	17.4
Glycerophospholipid	cell surface [GO:0009986]	17.4
Glycerophospholipid	plasma membrane [GO:0005886]	17.4
Glycerophospholipid	protein-containing complex [GO:0032991]	17.4
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	17.4
Glycerophospholipid	early endosome [GO:0005769]	17.4
Glycerophospholipid	recycling endosome membrane [GO:0055038]	17.4
Glycerophospholipid	early endosome membrane [GO:0031901]	17.4
Glycerophospholipid	nucleus [GO:0005634]	17.4
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	1.44
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	1.44
Glycerophospholipid	membrane [GO:0016020]	14.62
Glycerophospholipid	membrane [GO:0016020]	8.56
Glycerophospholipid	plasma membrane [GO:0005886]	8.56
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	11.15
Glycerophospholipid	postsynaptic membrane [GO:0045211]	11.15
Glycerophospholipid	perikaryon [GO:0043204]	11.15
Glycerophospholipid	membrane [GO:0016020]	11.15
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	11.15
Glycerophospholipid	presynaptic membrane [GO:0042734]	11.15
Glycerophospholipid	dendrite [GO:0030425]	11.15
Glycerophospholipid	glutamatergic synapse [GO:0098978]	11.15
Glycerophospholipid	neuron projection [GO:0043005]	11.15
Glycerophospholipid	perisynaptic space [GO:0099544]	11.15
Glycerophospholipid	spine synapse [GO:0106033]	11.15
Glycerophospholipid	dendritic shaft [GO:0043198]	11.15
Glycerophospholipid	dendritic spine [GO:0043197]	11.15
Glycerophospholipid	neuronal cell body [GO:0043025]	11.15
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	11.15
Glycerophospholipid	axon [GO:0030424]	11.15
Glycerophospholipid	dendritic spine neck [GO:0044326]	11.15
Glycerophospholipid	synaptic vesicle [GO:0008021]	11.15
Glycerophospholipid	somatodendritic compartment [GO:0036477]	11.15
Glycerophospholipid	synaptic membrane [GO:0097060]	11.15
Glycerophospholipid	terminal bouton [GO:0043195]	11.15
Glycerophospholipid	cell surface [GO:0009986]	11.15
Glycerophospholipid	dendritic spine head [GO:0044327]	11.15
Glycerophospholipid	plasma membrane [GO:0005886]	11.15
Glycerophospholipid	presynapse [GO:0098793]	11.15
Glycerophospholipid	growth cone [GO:0030426]	11.15
Glycerophospholipid	protein-containing complex [GO:0032991]	11.15
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	11.15
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	11.15
Glycerophospholipid	presynaptic active zone membrane [GO:0048787]	11.15
Glycerophospholipid	dendrite membrane [GO:0032590]	11.15
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	11.15
Glycerophospholipid	synapse [GO:0045202]	11.15
Glycerophospholipid	postsynaptic density [GO:0014069]	11.15
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	11.15
Glycerophospholipid	asymmetric synapse [GO:0032279]	11.15
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	11.15
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	22.56
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	22.56
Glycerophospholipid	membrane [GO:0016020]	19.88
Glycerophospholipid	plasma membrane [GO:0005886]	19.88
Glycerophospholipid	intracellular membrane-bounded organelle [GO:0043231]	19.88
Glycerophospholipid	late endosome membrane [GO:0031902]	19.88
Glycerophospholipid	nucleoplasm [GO:0005654]	19.88
Glycerophospholipid	lysosome [GO:0005764]	19.88
Glycerophospholipid	receptor complex [GO:0043235]	19.88
Glycerophospholipid	phagocytic vesicle membrane [GO:0030670]	19.88
Glycerophospholipid	lysosomal membrane [GO:0005765]	19.88
Glycerophospholipid	Golgi apparatus [GO:0005794]	19.88
Glycerophospholipid	endosome membrane [GO:0010008]	19.88
Glycerophospholipid	late endosome [GO:0005770]	19.88
Glycerophospholipid	phagocytic cup [GO:0001891]	19.88
Glycerophospholipid	cell projection [GO:0042995]	19.88
Glycerophospholipid	proton-transporting V-type ATPase, V0 domain [GO:0033179]	-1.0
Glycerophospholipid	plasma membrane [GO:0005886]	-1.0
Glycerophospholipid	plasma membrane [GO:0005886]	14.07
Glycerophospholipid	mitochondrion [GO:0005739]	21.29
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	21.29
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	21.29
Glycerophospholipid	vacuole [GO:0005773]	-1.0
Glycerophospholipid	extracellular region [GO:0005576]	-1.0
Glycerophospholipid	apical plasma membrane [GO:0016324]	15.61
Glycerophospholipid	astrocyte projection [GO:0097449]	15.61
Glycerophospholipid	plasma membrane [GO:0005886]	15.61
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	15.61
Glycerophospholipid	presynapse [GO:0098793]	15.61
Glycerophospholipid	microvillus [GO:0005902]	15.61
Glycerophospholipid	cell body [GO:0044297]	15.61
Glycerophospholipid	ciliary base [GO:0097546]	15.61
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	15.61
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	23.75
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	23.75
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	17.74
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	17.74
Glycerophospholipid	mitochondrion [GO:0005739]	30.26
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	30.26
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	30.26
Glycerophospholipid	chloride channel complex [GO:0034707]	16.29
Glycerophospholipid	membrane [GO:0016020]	16.29
Glycerophospholipid	basal plasma membrane [GO:0009925]	16.29
Glycerophospholipid	cytosol [GO:0005829]	16.29
Glycerophospholipid	plasma membrane [GO:0005886]	16.29
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	16.29
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	10.81
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	10.81
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	18.37
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	18.37
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	9.82
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	22.56
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	22.56
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	20.93
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	20.93
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	16.54
Glycerophospholipid	postsynaptic membrane [GO:0045211]	16.54
Glycerophospholipid	perikaryon [GO:0043204]	16.54
Glycerophospholipid	membrane [GO:0016020]	16.54
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	16.54
Glycerophospholipid	presynaptic membrane [GO:0042734]	16.54
Glycerophospholipid	dendrite [GO:0030425]	16.54
Glycerophospholipid	glutamatergic synapse [GO:0098978]	16.54
Glycerophospholipid	neuron projection [GO:0043005]	16.54
Glycerophospholipid	perisynaptic space [GO:0099544]	16.54
Glycerophospholipid	spine synapse [GO:0106033]	16.54
Glycerophospholipid	dendritic shaft [GO:0043198]	16.54
Glycerophospholipid	dendritic spine [GO:0043197]	16.54
Glycerophospholipid	neuronal cell body [GO:0043025]	16.54
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	16.54
Glycerophospholipid	axon [GO:0030424]	16.54
Glycerophospholipid	dendritic spine neck [GO:0044326]	16.54
Glycerophospholipid	synaptic vesicle [GO:0008021]	16.54
Glycerophospholipid	somatodendritic compartment [GO:0036477]	16.54
Glycerophospholipid	synaptic membrane [GO:0097060]	16.54
Glycerophospholipid	terminal bouton [GO:0043195]	16.54
Glycerophospholipid	cell surface [GO:0009986]	16.54
Glycerophospholipid	dendritic spine head [GO:0044327]	16.54
Glycerophospholipid	plasma membrane [GO:0005886]	16.54
Glycerophospholipid	presynapse [GO:0098793]	16.54
Glycerophospholipid	growth cone [GO:0030426]	16.54
Glycerophospholipid	protein-containing complex [GO:0032991]	16.54
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	16.54
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	16.54
Glycerophospholipid	presynaptic active zone membrane [GO:0048787]	16.54
Glycerophospholipid	dendrite membrane [GO:0032590]	16.54
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	16.54
Glycerophospholipid	synapse [GO:0045202]	16.54
Glycerophospholipid	postsynaptic density [GO:0014069]	16.54
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	16.54
Glycerophospholipid	asymmetric synapse [GO:0032279]	16.54
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	16.54
Glycerophospholipid	membrane [GO:0016020]	14.05
Glycerophospholipid	proton-transporting V-type ATPase, V0 domain [GO:0033179]	22.44
Glycerophospholipid	plasma membrane [GO:0005886]	22.44
Glycerophospholipid	receptor complex [GO:0043235]	22.64
Glycerophospholipid	membrane [GO:0016020]	22.64
Glycerophospholipid	plasma membrane [GO:0005886]	21.8
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	24.66
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	24.66
Glycerophospholipid	membrane [GO:0016020]	8.76
Glycerophospholipid	melanosome [GO:0042470]	8.76
Glycerophospholipid	sarcolemma [GO:0042383]	8.76
Glycerophospholipid	plasma membrane [GO:0005886]	8.76
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	8.76
Glycerophospholipid	sodium:potassium-exchanging ATPase complex [GO:0005890]	8.76
Glycerophospholipid	axon [GO:0030424]	8.76
Glycerophospholipid	plasma membrane [GO:0005886]	16.35
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	16.35
Glycerophospholipid	extracellular space [GO:0005615]	13.56
Glycerophospholipid	plasma membrane [GO:0005886]	13.56
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	14.46
Glycerophospholipid	somatodendritic compartment [GO:0036477]	14.46
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	14.46
Glycerophospholipid	cell surface [GO:0009986]	14.46
Glycerophospholipid	glutamatergic synapse [GO:0098978]	14.46
Glycerophospholipid	hippocampal mossy fiber to CA3 synapse [GO:0098686]	14.46
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	14.46
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	14.46
Glycerophospholipid	cerebellar mossy fiber [GO:0044300]	14.46
Glycerophospholipid	receptor complex [GO:0043235]	25.4
Glycerophospholipid	plasma membrane [GO:0005886]	25.4
Glycerophospholipid	T-tubule [GO:0030315]	11.78
Glycerophospholipid	external side of plasma membrane [GO:0009897]	11.78
Glycerophospholipid	cell-cell junction [GO:0005911]	11.78
Glycerophospholipid	basal plasma membrane [GO:0009925]	11.78
Glycerophospholipid	astrocyte end-foot [GO:0097450]	11.78
Glycerophospholipid	sarcolemma [GO:0042383]	11.78
Glycerophospholipid	plasma membrane [GO:0005886]	11.78
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	11.78
Glycerophospholipid	cell projection membrane [GO:0031253]	11.78
Glycerophospholipid	cytoplasm [GO:0005737]	11.78
Glycerophospholipid	protein-containing complex [GO:0032991]	11.78
Glycerophospholipid	extracellular region [GO:0005576]	11.78
Glycerophospholipid	endosome membrane [GO:0010008]	11.78
Glycerophospholipid	chloride channel complex [GO:0034707]	10.39
Glycerophospholipid	membrane [GO:0016020]	10.39
Glycerophospholipid	basal plasma membrane [GO:0009925]	10.39
Glycerophospholipid	cytosol [GO:0005829]	10.39
Glycerophospholipid	plasma membrane [GO:0005886]	10.39
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	10.39
Glycerophospholipid	mitochondrion [GO:0005739]	12.67
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	12.67
Glycerophospholipid	membrane [GO:0016020]	12.25
Glycerophospholipid	sarcoplasmic reticulum membrane [GO:0033017]	12.25
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	12.25
Glycerophospholipid	perinuclear region of cytoplasm [GO:0048471]	12.25
Glycerophospholipid	sarcoplasmic reticulum [GO:0016529]	12.25
Glycerophospholipid	H zone [GO:0031673]	12.25
Glycerophospholipid	I band [GO:0031674]	12.25
Glycerophospholipid	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	12.25
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	12.25
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	23.46
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	24.02
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	24.02
Glycerophospholipid	plasma membrane [GO:0005886]	25.16
Glycerophospholipid	voltage-gated sodium channel complex [GO:0001518]	25.16
Glycerophospholipid	axon [GO:0030424]	25.16
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	25.16
Glycerophospholipid	vacuole [GO:0005773]	-1.0
Glycerophospholipid	extracellular region [GO:0005576]	-1.0
Glycerophospholipid	connexin complex [GO:0005922]	12.07
Glycerophospholipid	gap junction [GO:0005921]	12.07
Glycerophospholipid	astrocyte projection [GO:0097449]	12.07
Glycerophospholipid	plasma membrane [GO:0005886]	12.07
Glycerophospholipid	perinuclear region of cytoplasm [GO:0048471]	12.07
Glycerophospholipid	cell body [GO:0044297]	12.07
Glycerophospholipid	lateral plasma membrane [GO:0016328]	12.07
Glycerophospholipid	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	12.07
Glycerophospholipid	mitochondrion [GO:0005739]	17.16
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	17.16
Glycerophospholipid	membrane [GO:0016020]	17.16
Glycerophospholipid	mitochondrial outer membrane translocase complex [GO:0005742]	17.16
Glycerophospholipid	cytosol [GO:0005829]	17.16
Glycerophospholipid	mitochondria-associated endoplasmic reticulum membrane [GO:0044233]	17.16
Glycerophospholipid	mitochondrial outer membrane [GO:0005741]	17.16
Glycerophospholipid	pore complex [GO:0046930]	17.16
Glycerophospholipid	TOM complex [GO:0140596]	17.16
Glycerophospholipid	mitochondrion [GO:0005739]	15.47
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	15.47
Glycerophospholipid	plasma membrane [GO:0005886]	16.72
Glycerophospholipid	periplasmic side of plasma membrane [GO:0098567]	16.72
Glycerophospholipid	membrane [GO:0016020]	16.72
Glycerophospholipid	outer membrane-bounded periplasmic space [GO:0030288]	16.72
Glycerophospholipid	efflux pump complex [GO:1990281]	16.72
Glycerophospholipid	connexin complex [GO:0005922]	19.99
Glycerophospholipid	plasma membrane [GO:0005886]	19.99
Glycerophospholipid	extracellular region [GO:0005576]	9.37
Glycerophospholipid	membrane [GO:0016020]	30.86
Glycerophospholipid	peroxisomal membrane [GO:0005778]	21.03
Glycerophospholipid	photosystem II [GO:0009523]	19.81
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	19.81
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	9.85
Glycerophospholipid	plasma membrane [GO:0005886]	4.38
Glycerophospholipid	high-density lipoprotein particle [GO:0034364]	-1.0
Glycerophospholipid	extracellular exosome [GO:0070062]	-1.0
Glycerophospholipid	collagen-containing extracellular matrix [GO:0062023]	-1.0
Glycerophospholipid	cytosol [GO:0005829]	-1.0
Glycerophospholipid	endocytic vesicle [GO:0030139]	-1.0
Glycerophospholipid	endoplasmic reticulum lumen [GO:0005788]	-1.0
Glycerophospholipid	extracellular vesicle [GO:1903561]	-1.0
Glycerophospholipid	extracellular space [GO:0005615]	-1.0
Glycerophospholipid	spherical high-density lipoprotein particle [GO:0034366]	-1.0
Glycerophospholipid	plasma membrane [GO:0005886]	-1.0
Glycerophospholipid	cytoplasmic vesicle [GO:0031410]	-1.0
Glycerophospholipid	early endosome [GO:0005769]	-1.0
Glycerophospholipid	blood microparticle [GO:0072562]	-1.0
Glycerophospholipid	extracellular region [GO:0005576]	-1.0
Glycerophospholipid	secretory granule lumen [GO:0034774]	-1.0
Glycerophospholipid	endocytic vesicle lumen [GO:0071682]	-1.0
Glycerophospholipid	very-low-density lipoprotein particle [GO:0034361]	-1.0
Glycerophospholipid	nucleoplasm [GO:0005654]	20.56
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	20.56
Glycerophospholipid	cilium [GO:0005929]	17.37
Glycerophospholipid	plasma membrane [GO:0005886]	17.37
Glycerophospholipid	dendrite [GO:0030425]	17.37
Glycerophospholipid	cation channel complex [GO:0034703]	17.37
Glycerophospholipid	neuronal cell body [GO:0043025]	17.37
Glycerophospholipid	membrane [GO:0016020]	-1.0
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	-1.0
Glycerophospholipid	connexin complex [GO:0005922]	6.53
Glycerophospholipid	synapse [GO:0045202]	6.53
Glycerophospholipid	plasma membrane [GO:0005886]	6.53
Glycerophospholipid	periplasmic space [GO:0042597]	-1.0
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	24.1
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	24.1
Glycerophospholipid	photosystem II [GO:0009523]	8.02
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	8.02
Glycerophospholipid	photosystem I [GO:0009522]	8.02
Glycerophospholipid	plasma membrane-derived chromatophore membrane [GO:0042717]	16.07
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	16.07
Glycerophospholipid	photosystem II [GO:0009523]	27.74
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.74
Glycerophospholipid	photosystem II [GO:0009523]	27.74
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	27.74
Glycerophospholipid	receptor complex [GO:0043235]	25.12
Glycerophospholipid	plasma membrane [GO:0005886]	25.12
Glycerophospholipid	cytoplasm [GO:0005737]	25.12
Glycerophospholipid	lysosome [GO:0005764]	25.12
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	24.38
Glycerophospholipid	postsynaptic membrane [GO:0045211]	24.38
Glycerophospholipid	perikaryon [GO:0043204]	24.38
Glycerophospholipid	membrane [GO:0016020]	24.38
Glycerophospholipid	kainate selective glutamate receptor complex [GO:0032983]	24.38
Glycerophospholipid	presynaptic membrane [GO:0042734]	24.38
Glycerophospholipid	dendrite [GO:0030425]	24.38
Glycerophospholipid	glutamatergic synapse [GO:0098978]	24.38
Glycerophospholipid	neuronal cell body [GO:0043025]	24.38
Glycerophospholipid	axon [GO:0030424]	24.38
Glycerophospholipid	terminal bouton [GO:0043195]	24.38
Glycerophospholipid	mossy fiber rosette [GO:0097471]	24.38
Glycerophospholipid	plasma membrane [GO:0005886]	24.38
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	24.38
Glycerophospholipid	hippocampal mossy fiber to CA3 synapse [GO:0098686]	24.38
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	24.38
Glycerophospholipid	synapse [GO:0045202]	24.38
Glycerophospholipid	postsynaptic density [GO:0014069]	24.38
Glycerophospholipid	plasma membrane [GO:0005886]	9.49
Glycerophospholipid	apical plasma membrane [GO:0016324]	14.29
Glycerophospholipid	plasma membrane [GO:0005886]	14.29
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	15.91
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	15.91
Glycerophospholipid	cilium [GO:0005929]	19.6
Glycerophospholipid	plasma membrane [GO:0005886]	19.6
Glycerophospholipid	dendrite [GO:0030425]	19.6
Glycerophospholipid	cation channel complex [GO:0034703]	19.6
Glycerophospholipid	neuronal cell body [GO:0043025]	19.6
Glycerophospholipid	sodium:potassium-exchanging ATPase complex [GO:0005890]	18.7
Glycerophospholipid	terminal cisterna [GO:0014802]	15.33
Glycerophospholipid	membrane [GO:0016020]	15.33
Glycerophospholipid	sarcoplasmic reticulum [GO:0016529]	15.33
Glycerophospholipid	organelle membrane [GO:0031090]	15.33
Glycerophospholipid	sarcoplasmic reticulum membrane [GO:0033017]	15.33
Glycerophospholipid	ryanodine receptor complex [GO:1990425]	15.33
Glycerophospholipid	membrane [GO:0016020]	13.59
Glycerophospholipid	plasma membrane [GO:0005886]	13.59
Glycerophospholipid	plasma membrane [GO:0005886]	19.93
Glycerophospholipid	photosystem II [GO:0009523]	18.64
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	18.64
Glycerophospholipid	varicosity [GO:0043196]	20.31
Glycerophospholipid	plasma membrane [GO:0005886]	20.31
Glycerophospholipid	ruffle [GO:0001726]	20.31
Glycerophospholipid	neuronal cell body [GO:0043025]	20.31
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	20.31
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	17.79
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	25.16
Glycerophospholipid	postsynaptic membrane [GO:0045211]	25.16
Glycerophospholipid	perikaryon [GO:0043204]	25.16
Glycerophospholipid	membrane [GO:0016020]	25.16
Glycerophospholipid	kainate selective glutamate receptor complex [GO:0032983]	25.16
Glycerophospholipid	presynaptic membrane [GO:0042734]	25.16
Glycerophospholipid	dendrite [GO:0030425]	25.16
