class	ratio
Sterol	1.275560595529868
Sterol	0.3956329703362871
Sterol	0.6949126057548496
Sterol	0.5294296948821898
Sterol	0.6537708129285015
Sterol	3.5281359906213363
Sterol	1.1059223378917227
Sterol	0.8616531462398597
Sterol	1.8967065868263473
Sterol	0.5480983337069416
Sterol	0.4828407700727577
Sterol	1.2136006106667552
Sterol	1.0882808677214157
Sterol	0.4584430430147578
Sterol	0.7619683862493773
Sterol	1.8331684972151372
Sterol	0.298734300933392
Sterol	1.000966183574879
Sterol	0.8995813133539005
Sterol	1.1941984142332236
Sterol	0.28904659055846965
Sterol	0.4314054135187872
Sterol	0.29732032029595734
Sterol	0.4153285879821222
Sterol	0.8325672145242898
Sterol	0.666930351931934
Sterol	1.1896415739199018
Sterol	0.43656439628859456
Sterol	0.4997672514807622
Sterol	0.47484241646678194
Sterol	1.1177076478498469
Sterol	0.6315739600113712
Sterol	0.41181486408131246
Sterol	0.6351656049561086
Sterol	0.4734256128486898
Sterol	0.6251681405798345
Sterol	0.19704032556418793
Sterol	0.38570517369938817
Sterol	0.5270081645920572
Sterol	0.5435461902091179
Sterol	1.8352636905431237
Sterol	1.1707078528057377
Sterol	1.0631022979985174
Sterol	0.24224093536711855
Sterol	0.6540964381797696
Sterol	0.2559181814174247
Sterol	0.3602268892709656
Sterol	0.41768716151640645
Sterol	0.6273415703467518
Sterol	0.5052742363718995
Sterol	0.42298810959848354
Sterol	0.2142238468539887
Sterol	0.2605962498313773
Sterol	0.7634838671163777
Sterol	0.22152858552098822
Sterol	1.0155741140811918
Sterol	1.6082468536100687
Sterol	0.693854534621441
Sterol	0.3575863368575566
Sterol	0.6088824405042301
Sterol	0.24755708089041423
Sterol	0.4706749396372621
Sterol	2.5422109427483766
Sterol	0.6136857955496068
Sterol	0.9621361793999633
Sterol	0.4759103641456583
Sterol	0.5012497219205151
Sterol	0.759931001724957
Sterol	0.7213391093146762
Sterol	0.8787521587762822
Sterol	1.3093685260492596
Sterol	0.6615932715506551
Sterol	1.493193097482129
Sterol	0.529001065572467
Sterol	0.6369949211200503
Sterol	0.520408773083129
Sterol	2.616248764267098
Sterol	0.42712690236134965
Sterol	0.9685792349726776
Sterol	0.45082577649274985
Sterol	2.9795854598479323
Sterol	0.5774016115610222
Sterol	0.6402408959639361
Sterol	0.84
Sterol	0.6612027151834557
Sterol	0.5553262058501817
Sterol	0.5966666666666667
Sterol	2.637135802469136
Sterol	2.9430770607715027
Sterol	0.2827547553642723
Sterol	0.7986052466697542
Sterol	0.7879516599074772
Sterol	0.5369630732362658
Sterol	0.34786786569004285
Sterol	0.5558693159453031
Sterol	0.3709223381354529
Sterol	0.4161008553068106
Sterol	0.6138326438783657
Sterol	1.4396934090732239
Sterol	0.18716713346587527
Sterol	1.0181152676965073
Sterol	0.49180258419826306
Sterol	0.9151524604226781
Sterol	0.5377095757848542
Sterol	1.039870723142422
Sterol	0.48762740291575274
Sterol	0.48239465999165626
Sterol	0.2541509615281945
Sterol	0.3886187425743787
Sterol	0.4052194491311874
Sterol	0.47444945759020124
Sterol	0.6760721062618597
Sterol	0.5213099892345174
Sterol	0.7721024281660465
Sterol	1.098721784063095
Sterol	0.3034830939201504
Sterol	0.46014019246762505
Sterol	0.6112896039023475
Sterol	0.7775028600313938
Sterol	1.864061320480808
Sterol	0.705237223094366
Sterol	0.6314058540171403
Sterol	0.4499079072721499
Sterol	0.42682632805593507
Sterol	1.0063695993928552
Sterol	0.33811104940386866
Sterol	0.4482667008684818
Sterol	1.0766474767270944
Sterol	3.9141979102642908
Sterol	1.5279129434663363
Sterol	0.5012243771771495
Sterol	7.579131959666813
Sterol	1.1917885688433116
Sterol	1.2880471681257815
Sterol	0.4323915689666218
Sterol	1.8849881974787803
Sterol	0.6986986986986987
Sterol	0.3663499909305278
Sterol	0.6567070741562803
Sterol	2.889276758936034
Sterol	1.2531685280461788
Sterol	0.6754254938674185
Sterol	1.0609276260879932
Sterol	2.017395565355874
Sterol	0.4171068790082065
Sterol	0.9154350785988365
Sterol	0.796163633641982
Sterol	0.6473553425630104
Sterol	1.1385324004078619
Sterol	0.4421711822202401
Sterol	0.5500688347739737
Sterol	0.8340373603679716
Sterol	0.272257863970366
Sterol	0.6236135805604944
Sterol	0.6841381783409037
Sterol	0.42258195886784766
Sterol	2.8384143550306695
Sterol	1.391297071129707
Sterol	0.2833096717701966
Sterol	1.1515453950035868
Sterol	0.7031738035264483
Sterol	0.42409315475756737
Sterol	0.7138685577761766
Sterol	5.194682675814752
Sterol	0.5452782846715328
Sterol	1.3360371209974498
Sterol	0.22981684409623712
Sterol	0.46408651109846333
Sterol	1.4394728777198895
Sterol	1.2433876077506816
Sterol	0.6598821989528796
Sterol	0.8857007990829091
